Country,Procedure,Mean_total_billions,SD_total_billions
Afghanistan,Consult_simple,0.0021981488032836263,0.050708597409447824
Afghanistan,OPG,0.007044254865259802,0.04063781287690508
Afghanistan,PA,0.0019787068201025672,0.008107988766618014
Afghanistan,Prophy,0.010182205622593045,0.012845712908112027
Afghanistan,Maintenance_simp,0.004433386224727012,0.0336436433751833
Afghanistan,OHI,0.002751803528017073,0.033679834234266355
Afghanistan,Consult_perio,0.0014256720521106205,0.008810641054710926
Afghanistan,RootDeb,4.686893707833208e-4,0.007557683409407245
Afghanistan,Extraction,0.0012490639023772405,0.013952134738993904
Afghanistan,OFD,3.0798015558596036e-7,1.686876784783812e-5
Afghanistan,GTR,0.0016678990702336002,0.0032509325544809557
Afghanistan,Single_implant,0.012029572993491949,0.028583020827491788
Afghanistan,Denture,1.208309404795695e-4,0.0028931577009950298
Afghanistan,Denture_repair,7.485113433296415e-5,0.0025499834712476173
Afghanistan,Maintenance_perio,0.007115047739907732,0.017429363201883492
Afghanistan,Implant_surgery,0.004780114986916378,0.01711410642294502
Afghanistan,Full_fixed,0.0012857176295369525,0.01092378064084942
Albania,Consult_simple,0.0018453954454003137,0.004576002774969419
Albania,OPG,0.0017839045411163657,0.003646171883217053
Albania,PA,7.284139157933279e-4,0.001287434127866655
Albania,Prophy,0.003117108027463375,0.0033125488995266517
Albania,Maintenance_simp,0.003029974920000044,0.004644720283895472
Albania,OHI,7.031491215033091e-4,0.0018685025661576817
Albania,Consult_perio,7.15462985970214e-4,0.0015874823824471532
Albania,RootDeb,0.0018767446125918532,0.004289098586301257
Albania,Extraction,0.0014918728056205958,0.003906264011835396
Albania,OFD,1.8522511861047874e-4,6.188618723049813e-4
Albania,GTR,4.6676011048836367e-4,8.208544211925526e-4
Albania,Single_implant,0.00488386146692659,0.008495675214010222
Albania,Denture,6.131283371518272e-4,0.0019616404222906588
Albania,Denture_repair,4.698825130469975e-4,0.001056236848414556
Albania,Maintenance_perio,0.0029484666954466233,0.00459658658322149
Albania,Implant_surgery,0.001019109061206336,0.004160072293368796
Albania,Full_fixed,9.399243201869414e-4,0.003413518526600931
Algeria,Consult_simple,0.03346769750951894,0.09297412367360232
Algeria,OPG,0.02971966321064108,0.05948530958134075
Algeria,PA,0.012329107815431464,0.023882956985692174
Algeria,Prophy,0.05335474354553256,0.05603089161741148
Algeria,Maintenance_simp,0.05121694508695425,0.08207710449618895
Algeria,OHI,0.011152648351407425,0.026023735667740272
Algeria,Consult_perio,0.011584055349692375,0.028266150353902775
Algeria,RootDeb,0.027801029972861033,0.07311234293307772
Algeria,Extraction,0.025341308073934355,0.06885188951121433
Algeria,OFD,0.002921863202215206,0.007906015776962146
Algeria,GTR,0.007710263259153266,0.013637129058747694
Algeria,Single_implant,0.08053170567912764,0.14790876105088197
Algeria,Denture,0.008394448370974071,0.027037978800894844
Algeria,Denture_repair,0.006418933401087814,0.013054171870848189
Algeria,Maintenance_perio,0.04861087214537972,0.08161978881269143
Algeria,Implant_surgery,0.016841583847898668,0.05901463319877083
Algeria,Full_fixed,0.014794703183440732,0.05809983994247429
American Samoa,Consult_simple,3.410740366149907e-5,8.627966714531468e-5
American Samoa,OPG,3.291949172461127e-5,6.533721499519174e-5
American Samoa,PA,1.464362589173116e-5,2.9770575280310874e-5
American Samoa,Prophy,5.997785905487123e-5,6.13601199253419e-5
American Samoa,Maintenance_simp,5.6743860141264565e-5,8.436718842075477e-5
American Samoa,OHI,1.2846666824949252e-5,3.0497281694398672e-5
American Samoa,Consult_perio,1.57942621644726e-5,3.977771672104681e-5
American Samoa,RootDeb,3.612515727154416e-5,8.371016220293728e-5
American Samoa,Extraction,3.0290761964143385e-5,8.16033325925216e-5
American Samoa,OFD,3.2117602273637195e-6,7.72187203812346e-6
American Samoa,GTR,9.715149934169366e-6,1.6913085848902093e-5
American Samoa,Single_implant,9.722812120813917e-5,1.7173454515595707e-4
American Samoa,Denture,9.369797794885143e-6,3.576767000319524e-5
American Samoa,Denture_repair,8.74013842922146e-6,1.8786305528154462e-5
American Samoa,Maintenance_perio,5.888269168366435e-5,9.481185868217397e-5
American Samoa,Implant_surgery,2.4219878147339e-5,1.1597590472220344e-4
American Samoa,Full_fixed,1.763327611808388e-5,6.0211495070504045e-5
Andorra,Consult_simple,1.583985366609511e-4,2.1742364938481427e-4
Andorra,OPG,1.322994065378834e-4,1.5591900401636e-4
Andorra,PA,6.011627421388762e-5,7.078326421951022e-5
Andorra,Prophy,2.407113036484106e-4,2.451204578566501e-4
Andorra,Maintenance_simp,2.474153459116729e-4,3.1441091894010873e-4
Andorra,OHI,5.4774136640809555e-05,7.022685267449136e-5
Andorra,Consult_perio,6.0853130288185834e-5,9.929528386245934e-5
Andorra,RootDeb,2.022202969604797e-4,2.9250057237516767e-4
Andorra,Extraction,1.6240360456901097e-4,2.2587256965116544e-4
Andorra,OFD,2.177073530642931e-5,3.204326356093009e-5
Andorra,GTR,2.644342869533787e-5,3.7923400773980655e-5
Andorra,Single_implant,3.3373268955261444e-4,4.791626489054859e-4
Andorra,Denture,6.0472450659021697e-5,9.172923612570342e-5
Andorra,Denture_repair,5.4561430036171774e-5,7.889063557458608e-5
Andorra,Maintenance_perio,2.3868063095114738e-4,3.2563979922293064e-4
Andorra,Implant_surgery,4.0821891392042855e-5,1.2530048727199362e-4
Andorra,Full_fixed,8.497402192859322e-5,2.2608969957995276e-4
Angola,Consult_simple,0.014451364423260435,0.07100228975115556
Angola,OPG,0.012967108321801937,0.035304834950682464
