Country,Mean_total_billions,SD_total_billions,Mean_perio_billions,SD_perio_billions,Mean_replace_billions,SD_replace_billions
Afghanistan,0.0023263822720396747,0.009001833520282342,6.368742362537579e-4,0.004993652463667233,2.132514590773035e-4,0.0010878444319807896
Albania,0.001460748461370622,0.00309258194756664,3.8840271885442194e-4,0.0014113377843106851,1.096852529022938e-4,4.4809249644884946e-4
Algeria,0.026665635153706773,0.06464334355950101,0.006722829550843918,0.026020009896567296,0.0018809326151683398,0.006798354943312259
American Samoa,3.00813619738696e-5,6.521834054647222e-5,7.859738451970966e-6,3.202060453177513e-5,2.5786604554714765e-6,1.0766458819039595e-5
Andorra,1.2566133146658465e-4,2.2973628216252528e-4,3.166765554339645e-5,9.398546870480355e-5,1.0751346072240153e-5,3.8874709377182125e-5
Angola,0.0090575407818509375,0.025498313136193267,0.0015626918373901988,0.0059947773042219364,5.606978080340624e-4,0.003717788833689366
Antigua and Barbuda,8.65356727222819e-5,2.0150925646515098e-4,2.6312209967338e-5,8.309565692780899e-5,8.572741115191977e-6,4.095079472345438e-5
Argentina,0.03477504607408777,0.06635018194766379,0.008991425387521986,0.029882209878331803,0.0030946343032974485,0.01780731342050195
Armenia,0.0016116524099535126,0.0034937660345737455,4.397318627793811e-4,0.001878655976588001,1.414687196774953e-4,5.37146848781327e-4
Australia,0.05335445713820474,0.08662194411091544,0.013393530581134534,0.03495166023335163,0.004017719025114329,0.013336783958300399
Austria,0.01250556006403401,0.022277933958897708,0.0029195641637568726,0.008688630960823469,9.284965406670966e-4,0.003253022867956126
Azerbaijan,0.006906221127930246,0.014583837924288825,0.0016303702652335345,0.006068600068575998,4.615759657391226e-4,0.0016887739429938228
Bahamas,4.8339219341739746e-4,9.327312887482788e-4,1.322128946366982e-4,4.1968578991452115e-4,4.536942642001215e-5,1.760416336396981e-4
Bahrain,0.0024390700397086376,0.0042972856282444015,6.206637251430541e-4,0.0018678078781457577,2.066193894411928e-4,7.840715542534025e-4
Bangladesh,0.05971480258673012,0.16629384905567682,0.021489972099430692,0.09667482174436785,0.006537123055174222,0.030612412790836006
Barbados,2.0413724894783946e-4,4.7769556681750947e-4,6.361402139754203e-5,2.2456838565841416e-4,1.8559984670214004e-5,6.796802527499795e-5
Belarus,0.00786664664001039,0.015638257423978938,0.0022496243967562815,0.007883444100816185,6.602278356992487e-4,0.002229056119250984
Belgium,0.019919034392559477,0.03769138066710038,0.0062343256999056506,0.020067723223457432,0.001916940043161234,0.006151781981551177
Belize,1.832884183616764e-4,4.231258649190142e-4,5.4920371551223405e-5,2.3029859012084733e-4,1.4721809407517881e-5,6.963111885740409e-5
Benin,0.002682797397499233,0.010882234525378988,9.555294873145949e-4,0.006364463807149561,2.4794206296882397e-4,0.0013098230085862583
Bermuda,1.7195039921665835e-4,3.172049011289889e-4,5.7587810216187486e-5,1.6612985039548338e-4,1.8929251663899685e-5,5.77227747902368e-5
Bhutan,4.8176787895264393e-4,0.0011114867903233127,1.881638607349928e-4,7.602331158607763e-4,4.336663386053193e-5,1.8075196950147345e-4
Bolivia (Plurinational State of),0.003914092847725435,0.011249035964817506,9.501023888060576e-4,0.003841146311665607,3.212190379783441e-4,0.0015481191657766113
Bosnia and Herzegovina,0.0020370830468208934,0.004413457085985278,5.636557970673535e-4,0.002353105870793329,1.737938348846769e-4,6.498057524927231e-4
Botswana,0.0016793471585366262,0.0036028528354192,1.4887057306962314e-4,4.269534529665929e-4,3.026098446524553e-5,9.567542766123068e-5
Brazil,0.17349434424364166,0.3123521667878485,0.02774537652906432,0.08179916945777417,0.005607862995048901,0.01923591219829075
Brunei Darussalam,8.254221491862873e-4,0.0015405752071250608,1.5553792592979502e-4,4.6747492536094786e-4,4.5984530399253075e-5,1.491114473282154e-4
Bulgaria,0.005419032187476485,0.011143887545941825,0.0012824388630386476,0.004385226156468954,4.120661587661119e-4,0.0017328379411574166
Burkina Faso,0.004473272935386883,0.01789632933598785,0.0018957756015774159,0.011407034178691305,6.309594330959819e-4,0.00468557131644727
Burundi,7.799600245695448e-4,0.004344445691523383,2.9594655220914847e-4,0.0020827248537680105,8.554854889679034e-5,4.901352527539828e-4
Cabo Verde,2.92890892491908e-4,8.661103672390849e-4,1.2782418881600492e-4,6.171407562818444e-4,3.612668039673897e-5,1.7916356371489202e-4
Cambodia,0.0037793878357129606,0.0116486658699597,0.0010475912288051678,0.006560492869712124,2.7706214398674615e-4,0.0012769126159542026
Cameroon,0.00799624446365701,0.021759016471358555,0.003024323976876234,0.013227659135485178,0.0010927697199401383,0.005950868191290211
Canada,0.08601840710578244,0.15115712289335403,0.021708394170436077,0.06338519811442331,0.006050141702683304,0.019412671944280903
Central African Republic,3.8591015167156506e-4,0.002823392764266748,1.1399730910033132e-4,7.863812799996272e-4,4.569583494983955e-5,2.5830555625106394e-4
Chad,0.002137360686354508,0.008728151107165094,8.372490467283689e-4,0.0064570458546647684,2.3780718420501263e-4,0.0011747916107636238
Chile,0.027646219936641358,0.0465136062146427,0.007807578006053089,0.020632205236672366,0.001515326904332135,0.004882678326764486
China,0.30879895882878416,0.5313248487899562,0.08542642791465341,0.21934990078554542,0.027213761189488782,0.07623191184776128
Colombia,0.03246638571265592,0.06677239740630438,0.009423142334047811,0.034522407624615205,0.003257035308347368,0.013589413420650138
