Country,Mean_total_billions,SD_total_billions,Mean_perio_billions,SD_perio_billions,Mean_replace_billions,SD_replace_billions
Afghanistan,0.05880627366430904,0.09495792348988565,0.009477286011555343,0.019362661318066677,0.018291087684757814,0.035932856090525885
Albania,0.026818383998523557,0.020597252700715548,0.005687860744524979,0.0067077295562357996,0.007925905698518693,0.011725281480980983
Algeria,0.44219157200525055,0.33431274846455455,0.08989826025648237,0.11417786458303118,0.1269813744825289,0.18514591339289455
American Samoa,5.224499022419527e-4,3.883732377879204e-4,1.1173207671783439e-4,1.31130321755413e-4,1.5719121169766867e-4,2.3402343250888968e-4
Andorra,0.0021806493139526506,0.0014087128046812098,5.074697762689005e-4,4.724011243600741e-4,5.74562483568444e-4,6.710592491461078e-4
Angola,0.15929550969890982,0.15215351750852898,0.025077478246524693,0.038849677186297095,0.03941194814591865,0.07296012233766934
Antigua and Barbuda,0.0015687672962071718,0.001086207252031166,3.9505033983735653e-4,4.026197157114192e-4,5.031598735673166e-4,6.301798435870805e-4
Argentina,0.6246614677486515,0.4399405043854529,0.1387937974174398,0.1460758250700604,0.1792252516423193,0.23524869022005976
Armenia,0.02839928614034615,0.021459443992581713,0.006152659133732284,0.007906787858104404,0.007993453470167385,0.010961969019423392
Australia,0.981000078742737,0.5597259390881492,0.22687566462572806,0.17391941191538315,0.24285754811704152,0.236052625830663
Austria,0.22138104632751684,0.13830821662915835,0.04800718888600211,0.043310500205106274,0.05655589579954868,0.06503165784516271
Azerbaijan,0.11936891057151892,0.08698909072485769,0.02400539968064689,0.026928397820104963,0.03234241928878118,0.04363082758265493
Bahamas,0.00833026066711181,0.005398938766505056,0.0019801784087463458,0.0018685307147978845,0.0025281187267520034,0.0028781067283224385
Bahrain,0.041992516396193405,0.0268111818437049,0.009465272377388092,0.008389173375979215,0.011229670787667586,0.012824033739033852
Bangladesh,1.4271332744820255,1.439877043838856,0.35217126909723673,0.5581885485273366,0.5747767764610244,1.0323425503022747
Barbados,0.004099715497316371,0.0033597897692427955,0.0010728822698895554,0.0014802899154166987,0.0013578932273462963,0.001849167191128503
Belarus,0.14355156493707497,0.10322954928816579,0.033646143841851814,0.036968114109571695,0.042872321645022936,0.056725618045088154
Belgium,0.35535778994859946,0.23976494305906554,0.09167097706478572,0.08509977219410668,0.10910267308881177,0.11968126708146674
Belize,0.003493220170684533,0.003060561972070482,7.517594786312765e-4,0.001226124366649289,0.0010848775954519659,0.0015910969362861382
Benin,0.06185812163082417,0.07009200375581168,0.013694838213954978,0.030304594584984076,0.022988720168608954,0.043879162929310676
Bermuda,0.0031184435694397747,0.002167943045963851,8.886227313938356e-4,7.83784924179612e-4,9.801568283286635e-4,0.0010068709582478491
Bhutan,0.00926378507583735,0.008024055107176827,0.002323504736350223,0.0030419067244836207,0.003410000464218318,0.00505944618428506
Bolivia (Plurinational State of),0.07492384921446596,0.06700292194559505,0.015675410242836075,0.024024178364772917,0.0224081295912544,0.03670848898881425
Bosnia and Herzegovina,0.03703724178524858,0.02736774523291292,0.008133163883663239,0.009875729210148086,0.011537012785935224,0.015695094788350804
Botswana,0.023761322477772177,0.015436544151989117,0.002074645861384037,0.0017873724533801027,0.001639196341857953,0.0017493817077090692
Brazil,2.2992754591942433,1.2740644992829184,0.43578452072708673,0.36413120121019293,0.2780681093718182,0.2745297482035068
Brunei Darussalam,0.013146117367421805,0.007641056670757066,0.0022709820682457623,0.0020023185716681667,0.002577213379796591,0.0028089046331277448
Bulgaria,0.09096553466584875,0.06124111942636863,0.01861487935662019,0.018250199744712352,0.024521026248336394,0.031018338172759907
Burkina Faso,0.10591808908264126,0.1428119742621958,0.02636914098028368,0.05934825262737578,0.04567890987345923,0.09063456496220852
Burundi,0.019895116692537525,0.0386487542137414,0.004021747363777356,0.009176282672532437,0.008246179407039655,0.017705691102187393
Cabo Verde,0.0062353469985380605,0.006068470535401454,0.0016328328481501823,0.002445547825340754,0.002598792486830392,0.004010816269498976
Cambodia,0.07436752705741853,0.07301000512919023,0.015160153748819538,0.025891639718523162,0.023771597170430016,0.041076820161633276
Cameroon,0.19238396801277036,0.20544334160394132,0.04556723430848706,0.08084818660075492,0.07772928212180129,0.1424643178254619
Canada,1.458691211939429,0.9475025894226317,0.319414055269671,0.23770213557153289,0.40466479060313376,0.391533144596713
Central African Republic,0.008591092984780287,0.014186592062644872,0.001701718221647561,0.0037296303958606366,0.003401170705386443,0.007349134996510091
