Country,Severity,selected_Mean_total_billions,selected_SD_total_billions
Belgium,Stage_IVT3,0.12371171307262988,0.14358620986795503
Belgium,Stage_IVT4,0.13880958155492426,0.16507223070625962
Belgium,Stage_I_II,0.2283893326064148,0.13760757395444992
Belize,Health,4.616114161168355e-4,7.893879247426413e-4
Belize,Stage_III_IVT1_2,4.3443850814468e-4,6.420082342773955e-4
Belize,Stage_IVT3,1.1369100693046848e-4,2.617678827369122e-4
Belize,Stage_IVT4,1.7229648271293766e-4,4.0396659025400194e-4
Belize,Stage_I_II,8.267398937828749e-4,0.00125485583691808
Benin,Health,4.1065681941725065e-4,0.00326218921320045
Benin,Stage_III_IVT1_2,0.00133566680183303,0.00948044136964601
Benin,Stage_IVT3,4.759826457969195e-4,0.00428134363946947
Benin,Stage_IVT4,3.739493292349245e-4,0.00309702994490419
Benin,Stage_I_II,7.242846294647956e-4,0.00533798672243835
Bhutan,Health,6.264447340185083e-5,3.0023452366028156e-4
Bhutan,Stage_III_IVT1_2,9.071259267943704e-5,3.947099110854061e-4
Bhutan,Stage_IVT3,2.3056811285432796e-5,1.6678328810012196e-4
Bhutan,Stage_IVT4,2.232375666140734e-5,1.406205213016427e-4
Bhutan,Stage_I_II,1.1383176553122176e-4,4.7836139480831696e-4
Bolivia,Health,6.121471131993599e-4,0.00340625499928015
Bolivia,Stage_III_IVT1_2,0.00149430632694682,0.00709624716273343
Bolivia,Stage_IVT3,3.565619117093676e-4,0.00262038628944964
Bolivia,Stage_IVT4,4.035423958688492e-4,0.00254022340357672
Bolivia,Stage_I_II,0.00117257811193547,0.00580198085548795
Bosnia and Herzegovina,Health,0.00417335021607561,0.00641614128552374
Bosnia and Herzegovina,Stage_III_IVT1_2,0.01077894499468661,0.01445243156222471
Bosnia and Herzegovina,Stage_IVT3,0.00319234037100442,0.00737597206056094
Bosnia and Herzegovina,Stage_IVT4,0.00415319001357663,0.00905254837852029
Bosnia and Herzegovina,Stage_I_II,0.00727970851777666,0.00916645610262137
Botswana,Health,0.00565321685433367,0.00667019757345286
Botswana,Stage_III_IVT1_2,0.00251838544725499,0.00275777478961296
Botswana,Stage_IVT3,6.136176795551214e-4,0.00114198465277269
Botswana,Stage_IVT4,9.03575783852946e-4,0.00172718472140846
Botswana,Stage_I_II,0.01084091924302509,0.01134358277096248
Brazil,Health,0.3863066160469652,0.4354804405907858
Brazil,Stage_III_IVT1_2,0.5005643264591665,0.5461001272160024
Brazil,Stage_IVT3,0.1355967527099811,0.24707931731452704
Brazil,Stage_IVT4,0.17314820701454106,0.3183785176786863
Brazil,Stage_I_II,0.7619617570523358,0.7802185745823431
Brunei Darussalam,Health,1.49663985106889e-4,5.018536423977918e-4
Brunei Darussalam,Stage_III_IVT1_2,1.8188829173150544e-4,6.371840435330056e-4
Brunei Darussalam,Stage_IVT3,4.6590199088507446e-5,2.546796839873892e-4
Brunei Darussalam,Stage_IVT4,4.6888962327398665e-5,2.005608202938073e-4
Brunei Darussalam,Stage_I_II,2.5972812602206564e-4,8.617844556435649e-4
Bulgaria,Health,8.658563961090096e-4,0.0032514250120328
Bulgaria,Stage_III_IVT1_2,0.00247616870435656,0.00930158000310832
Bulgaria,Stage_IVT3,5.642972016193338e-4,0.00313192399121584
Bulgaria,Stage_IVT4,6.968177711421164e-4,0.00331860508226299
Bulgaria,Stage_I_II,0.00159008580247817,0.00560614268956186
Burkina Faso,Health,4.048038491972449e-4,0.00629027136488658
Burkina Faso,Stage_III_IVT1_2,0.00189388584179739,0.01159141885802015
Burkina Faso,Stage_IVT3,3.31720223104855e-4,0.00581635858730614
Burkina Faso,Stage_IVT4,4.140507351642467e-4,0.00419543178450377
Burkina Faso,Stage_I_II,7.824964234737042e-4,0.00913057371801974
Burundi,Health,1.399835558217259e-4,0.00390844088287066
Burundi,Stage_III_IVT1_2,9.492736612054664e-4,0.00914850899775224
Burundi,Stage_IVT3,6.303625562997098e-5,0.00311393288087111
Burundi,Stage_IVT4,2.302492128687248e-4,0.00292027659377249
Burundi,Stage_I_II,1.3677381443025677e-4,0.0053874412706959
Cabo Verde,Health,2.5843956217332623e-5,1.909905622004652e-4
Cabo Verde,Stage_III_IVT1_2,4.980168911247893e-5,2.7605605926594757e-4
Cabo Verde,Stage_IVT3,1.1865453663356026e-5,1.205262439538409e-4
Cabo Verde,Stage_IVT4,1.5099543928282834e-5,8.769480811966794e-5
Cabo Verde,Stage_I_II,4.2971519889571435e-5,2.495613219591728e-4
Cambodia,Health,7.709331419847334e-4,0.00483266138595593
Cambodia,Stage_III_IVT1_2,0.00195427987716737,0.01062120075912212
Cambodia,Stage_IVT3,5.207925535273506e-4,0.0036642430639048
Cambodia,Stage_IVT4,5.164663367118131e-4,0.00371934902686856
Cambodia,Stage_I_II,0.0012060038496136,0.00816412806708803
Cameroon,Health,0.00180501350655476,0.01157594973741357
Cameroon,Stage_III_IVT1_2,0.00215893916554858,0.01403006103128392
Cameroon,Stage_IVT3,4.2966065596436703e-4,0.00454599884431984
Cameroon,Stage_IVT4,7.017666427824015e-4,0.00582123320998606
Cameroon,Stage_I_II,0.00210742336275867,0.01924201779602309
Canada,Health,0.34515495332939583,0.25404608685036756
Canada,Stage_III_IVT1_2,3.065945729511988,1.1075113086324258
Canada,Stage_IVT3,0.7535236738826394,0.8248799310420095
Canada,Stage_IVT4,0.8473818740205215,0.975277305529842
Canada,Stage_I_II,0.6456522839808662,0.3913127551916464
Central African Republic,Health,1.0286780368210064e-4,0.00144906138367117
Central African Republic,Stage_III_IVT1_2,2.2697905939010756e-5,3.2141273118894655e-4
Central African Republic,Stage_IVT3,5.324257246040341e-6,1.0955200999001292e-4
Central African Republic,Stage_IVT4,9.450515342629116e-6,9.95506164815641e-5
Central African Republic,Stage_I_II,1.1914009072642271e-4,0.00282043731821356
Chad,Health,3.020149961303127e-4,0.00417166129093957
Chad,Stage_III_IVT1_2,0.00155617450352291,0.01381541122320046
Chad,Stage_IVT3,2.4051583530518183e-4,0.00388576975366404
Chad,Stage_IVT4,4.784139868773174e-4,0.00434611386030722
Chad,Stage_I_II,5.177015075928161e-4,0.00655015937498539
Chile,Health,0.00382705372677329,0.01256434239256938
Chile,Stage_III_IVT1_2,0.00784360476303173,0.0263472546323597
Chile,Stage_IVT3,0.00201008718229377,0.01046884817724637
Chile,Stage_IVT4,0.00211371487510183,0.00899588390243449
Chile,Stage_I_II,0.00725097578433072,0.02229835997598927
China,Health,1.9058253363862352,1.2797207410247764
China,Stage_III_IVT1_2,11.65024988757676,4.739226386070141
China,Stage_IVT3,2.957312412411546,3.2951639047538475
China,Stage_IVT4,3.107563350694815,3.6294317049412874
China,Stage_I_II,4.197935675274191,2.4621294839499925
Colombia,Health,0.00570205798090367,0.0250268179228158
Colombia,Stage_III_IVT1_2,0.00766890778788996,0.03348409701967009
Colombia,Stage_IVT3,0.00220387467108737,0.01772571283425937
Colombia,Stage_IVT4,0.00187840951345805,0.00950235573216839
Colombia,Stage_I_II,0.00837737253130905,0.03313621853073287
Comoros,Health,1.8506997620879937e-5,1.843540630916141e-4
Comoros,Stage_III_IVT1_2,1.0310243364313e-4,9.169817187866872e-4
Comoros,Stage_IVT3,2.8897385974842543e-5,2.938440006645701e-4
Comoros,Stage_IVT4,2.8841160816004895e-5,2.779218842488332e-4
Comoros,Stage_I_II,2.5813085498145603e-5,2.759910762835046e-4
Congo,Health,2.859510392006671e-4,0.00172611521680787
Congo,Stage_III_IVT1_2,1.83654358006099e-4,0.00105155150573687
Congo,Stage_IVT3,3.609816964081218e-5,4.382343240355854e-4
Congo,Stage_IVT4,6.455546554670159e-5,4.814898792712988e-4
Congo,Stage_I_II,5.110676226463945e-4,0.00312141180443935
Costa Rica,Health,0.00730035107668893,0.01046071132309041
Costa Rica,Stage_III_IVT1_2,0.02513437212106674,0.03350477043727423
Costa Rica,Stage_IVT3,0.00706974841997776,0.0144792888579606
Costa Rica,Stage_IVT4,0.0096971438058135,0.02211553041191106
Costa Rica,Stage_I_II,0.01308841262085077,0.01545963801813432
Croatia,Health,0.00880902980389134,0.01148747283752785
Croatia,Stage_III_IVT1_2,0.02206137383682188,0.02652036027419654
Croatia,Stage_IVT3,0.00655920063104359,0.01316129322615337
Croatia,Stage_IVT4,0.00842182689924205,0.01750980779430462
Croatia,Stage_I_II,0.01571429705178528,0.01780361666989541
Cuba,Health,0,0
Cuba,Stage_III_IVT1_2,0,0
Cuba,Stage_IVT3,0,0
Cuba,Stage_IVT4,0,0
Cuba,Stage_I_II,0,0
Cyprus,Health,2.6834518762548857e-4,9.22742545849346e-4
Cyprus,Stage_III_IVT1_2,6.466877505727342e-4,0.00223271577814507
Cyprus,Stage_IVT3,1.6724091595440307e-4,9.324192675002512e-4
Cyprus,Stage_IVT4,1.8272894910398047e-4,8.160618129860112e-4
Cyprus,Stage_I_II,4.647893825423376e-4,0.00158268299973443
Czechia,Health,0.09120092853834905,0.06566657164761407
Czechia,Stage_III_IVT1_2,0.04231901599087907,0.02185827840358628
Czechia,Stage_IVT3,0.00956445617625277,0.0109748359511741
Czechia,Stage_IVT4,0.01083979255465931,0.01297322254648323
Czechia,Stage_I_II,0.20290155585055705,0.12528065972645583
Côte d'Ivoire,Health,0.00123976186002566,0.00848987669697131
Côte d'Ivoire,Stage_III_IVT1_2,0.00442881701662323,0.02126874682017882
Côte d'Ivoire,Stage_IVT3,0.00104571330280813,0.00969583834683269
Côte d'Ivoire,Stage_IVT4,0.00101819293731386,0.00881858551748468
Côte d'Ivoire,Stage_I_II,0.00214903581892876,0.01321150148024686
Democratic Republic of the Congo,Health,8.887340313104155e-4,0.02165403073937341
Democratic Republic of the Congo,Stage_III_IVT1_2,0.00540563088930404,0.04871178540638833
Democratic Republic of the Congo,Stage_IVT3,8.2586582793213e-4,0.01297642466932346
Democratic Republic of the Congo,Stage_IVT4,0.00110553274627204,0.01284487814457776
Democratic Republic of the Congo,Stage_I_II,3.357948352599825e-4,0.03775140168795723
Denmark,Health,0.05544276749167839,0.03890094240938803
Denmark,Stage_III_IVT1_2,0.4320703816107555,0.1858985450551344
Denmark,Stage_IVT3,0.10074188315061848,0.1154337975597063
Denmark,Stage_IVT4,0.11236136128560976,0.1315227390024115
Denmark,Stage_I_II,0.121166120961162,0.07128243374469219
Djibouti,Health,5.610441553369362e-5,3.8309526255796226e-4
Djibouti,Stage_III_IVT1_2,1.0901218174617024e-4,5.972555452753408e-4
Djibouti,Stage_IVT3,2.040405753701843e-5,2.015449443696233e-4
Djibouti,Stage_IVT4,2.4937023473754772e-5,2.039186513044179e-4
Djibouti,Stage_I_II,1.0168099752584472e-4,6.721139569244887e-4
Dominica,Health,8.149855399017399e-5,1.2819725251242924e-4
Dominica,Stage_III_IVT1_2,1.4599975444924075e-4,1.968908359263937e-4
Dominica,Stage_IVT3,4.216069737535308e-5,8.872620498694679e-5
Dominica,Stage_IVT4,5.802982716804884e-5,1.4724720647502334e-4
Dominica,Stage_I_II,1.5032165549983258e-4,1.9966250411774996e-4
Dominican Republic,Health,0.00147370303516486,0.00557107185063758
Dominican Republic,Stage_III_IVT1_2,2.719072505143514e-4,0.00123377872438951
Dominican Republic,Stage_IVT3,7.486197903355055e-5,4.324199026357044e-4
Dominican Republic,Stage_IVT4,7.730788129154152e-5,4.036630483106256e-4
Dominican Republic,Stage_I_II,0.00249890509882711,0.01000063589677947
Ecuador,Health,0.00145147996872863,0.00657791853749198
Ecuador,Stage_III_IVT1_2,0.00360533734656047,0.01644812866398424
Ecuador,Stage_IVT3,8.539592931434053e-4,0.00540205752676772
Ecuador,Stage_IVT4,8.679033083647797e-4,0.00482615568628676
Ecuador,Stage_I_II,0.00250488920402207,0.01071209555202092
Egypt,Health,0.0110207875816917,0.04614679458537251
Egypt,Stage_III_IVT1_2,0.00452292996992083,0.01895627017783466
Egypt,Stage_IVT3,0.00100649020681329,0.00596638254561851
Egypt,Stage_IVT4,0.0010698602176046,0.00599386729911242
Egypt,Stage_I_II,0.01841251413633148,0.06935044954762477
El Salvador,Health,4.170902823199705e-4,0.00185785478715236
El Salvador,Stage_III_IVT1_2,0.00108385789011945,0.00482265458397741
El Salvador,Stage_IVT3,2.541019963675666e-4,0.00211331519631147
El Salvador,Stage_IVT4,2.9557762444248827e-4,0.00166499961359482
El Salvador,Stage_I_II,7.015235763017015e-4,0.00335112598914969
Equatorial Guinea,Health,1.5403240671258152e-4,5.904841078997946e-4
Equatorial Guinea,Stage_III_IVT1_2,2.3970810570800468e-4,0.0011044328841782
Equatorial Guinea,Stage_IVT3,6.69990320550292e-5,4.704240045959838e-4
Equatorial Guinea,Stage_IVT4,5.943388348514056e-5,2.862067303565934e-4
Equatorial Guinea,Stage_I_II,2.7804441867520385e-4,0.00115184259349841
Eritrea,Health,0,0
Eritrea,Stage_III_IVT1_2,0,0
Eritrea,Stage_IVT3,0,0
Eritrea,Stage_IVT4,0,0
Eritrea,Stage_I_II,0,0
Estonia,Health,0.00293951795641877,0.00371387348290161
Estonia,Stage_III_IVT1_2,0.01107290951904436,0.01321057043910411
Estonia,Stage_IVT3,0.00323708005428403,0.00645140162260676
Estonia,Stage_IVT4,0.00420975962596754,0.00925247639114932
Estonia,Stage_I_II,0.00533939499834779,0.00598132967298363
Eswatini,Health,7.136364193065257e-5,3.4594027241321355e-4
Eswatini,Stage_III_IVT1_2,1.6755054902629308e-4,8.963690455831582e-4
Eswatini,Stage_IVT3,4.6819395454218274e-5,3.497200035101018e-4
Eswatini,Stage_IVT4,4.393370131614376e-5,2.8354827065442276e-4
Eswatini,Stage_I_II,1.206428547057221e-4,5.532769408094845e-4
Ethiopia,Health,0.00166304214220709,0.03130477428737698
Ethiopia,Stage_III_IVT1_2,0.01218515143249505,0.0802894994974584
Ethiopia,Stage_IVT3,0.00233458435506028,0.03521470856158852
Ethiopia,Stage_IVT4,0.00270526857213231,0.02859604602592356
Ethiopia,Stage_I_II,0.00429655459634731,0.04130718655032218
Fiji,Health,5.826286475706235e-5,2.824331726354593e-4
Fiji,Stage_III_IVT1_2,1.8787726671131612e-4,9.464886335210156e-4
Fiji,Stage_IVT3,4.813812253694137e-5,4.1936942935482e-4
Fiji,Stage_IVT4,4.3105210471594554e-5,2.617121725113837e-4
Fiji,Stage_I_II,1.082251550284943e-4,4.521495162103326e-4
Finland,Health,0.01538069439001205,0.01906709677303601
Finland,Stage_III_IVT1_2,0.04492205816998634,0.0520312962179079
Finland,Stage_IVT3,0.01313810800497935,0.02507727853438884
Finland,Stage_IVT4,0.01645491189940286,0.03161063938041175
Finland,Stage_I_II,0.02757803406031441,0.02975085458727491
France,Health,0.48091980054068206,0.3142230485284067
France,Stage_III_IVT1_2,2.0277831097469146,0.7382378722195858
France,Stage_IVT3,0.4887313692308738,0.5304701421367299
France,Stage_IVT4,0.5963597223308288,0.7109771634033721
France,Stage_I_II,1.0269011420155096,0.5794680690184527
Gabon,Health,2.0211440514809485e-4,8.449888335519186e-4
Gabon,Stage_III_IVT1_2,3.284799936343537e-4,0.00143728254000325
Gabon,Stage_IVT3,7.645764242988849e-5,5.956713239524279e-4
Gabon,Stage_IVT4,9.676955185775847e-5,4.964552629867929e-4
Gabon,Stage_I_II,3.6066263319662223e-4,0.00151637721889387
Gambia,Health,6.722335752427137e-5,6.595317971466937e-4
Gambia,Stage_III_IVT1_2,2.219533143789197e-4,0.00146357492725252
Gambia,Stage_IVT3,2.094957702238584e-5,4.056216145377148e-4
Gambia,Stage_IVT4,5.806161296191284e-5,4.312011519675582e-4
Gambia,Stage_I_II,1.0036618180384447e-4,9.912062574078233e-4
Georgia,Health,3.777361906573741e-4,0.00142674341770308
Georgia,Stage_III_IVT1_2,5.453747037175696e-4,0.00227498817858633
Georgia,Stage_IVT3,1.3457590342206817e-4,9.03943655399072e-4
Georgia,Stage_IVT4,1.4253273822276564e-4,9.216852947533744e-4
Georgia,Stage_I_II,6.711145614045619e-4,0.00264390586789464
Germany,Health,0.9563650281091728,0.6573148027453081
Germany,Stage_III_IVT1_2,6.492254243134331,2.2318628755856484
Germany,Stage_IVT3,1.2951221298420283,1.3618697223060157
Germany,Stage_IVT4,1.324960378455477,1.434405933543954
Germany,Stage_I_II,2.206697492987676,1.2969839874739033
Ghana,Health,0.00178109354123223,0.011335805200614101
Ghana,Stage_III_IVT1_2,0.00387706297300192,0.02093653503371972
Ghana,Stage_IVT3,0.00100731045641999,0.01007074304413832
Ghana,Stage_IVT4,9.250061793639008e-4,0.0067082866114304
Ghana,Stage_I_II,0.00289870897239352,0.01628041751035678
Greece,Health,0.01838974839372444,0.02457439067085926
Greece,Stage_III_IVT1_2,0.06171820854900708,0.07789631087485048
Greece,Stage_IVT3,0.01773073264057374,0.03567953731771381
Greece,Stage_IVT4,0.02315386285913912,0.04586004738838566
Greece,Stage_I_II,0.03347593060013029,0.03682002428679905
Grenada,Health,1.217361881649102e-4,2.056632325137476e-4
Grenada,Stage_III_IVT1_2,2.2934778403632105e-4,3.135193230422849e-4
Grenada,Stage_IVT3,6.633575722064824e-5,1.4796383299809713e-4
Grenada,Stage_IVT4,8.656557717464847e-5,1.949786823263527e-4
Grenada,Stage_I_II,2.2508097127116824e-4,3.093412509310255e-4
Guatemala,Health,0.00115841229072447,0.00534002177984976
Guatemala,Stage_III_IVT1_2,0.00169854836963084,0.00899783843173847
Guatemala,Stage_IVT3,4.602903461336907e-4,0.00360119983082028
Guatemala,Stage_IVT4,4.378740007574567e-4,0.00248544564915974
Guatemala,Stage_I_II,0.0020699836781463,0.00895353688636086
Guinea,Health,3.8462307335049246e-4,0.00393582776337528
Guinea,Stage_III_IVT1_2,9.089839581135334e-4,0.00595735586404693
Guinea,Stage_IVT3,9.911603889115124e-5,0.00207009767513252
Guinea,Stage_IVT4,2.635653092727812e-4,0.00183001731035301
Guinea,Stage_I_II,6.876828462364369e-4,0.00535485118724008
Guinea-Bissau,Health,6.158136722350094e-5,6.042965928768125e-4
Guinea-Bissau,Stage_III_IVT1_2,8.568527184573054e-5,8.907596246721648e-4
Guinea-Bissau,Stage_IVT3,2.1125821838119844e-5,2.0584114208803967e-4
Guinea-Bissau,Stage_IVT4,2.253359077495295e-5,2.573427942482412e-4
Guinea-Bissau,Stage_I_II,6.734515975626594e-5,8.538888626488284e-4
Guyana,Health,9.885450313757753e-5,4.1786714138168527e-4
Guyana,Stage_III_IVT1_2,1.293638014384113e-4,5.129938638362735e-4
Guyana,Stage_IVT3,3.0167363141667003e-5,1.7310094737761137e-4
Guyana,Stage_IVT4,3.255563035445887e-5,1.812574568506686e-4
Guyana,Stage_I_II,1.789483534377899e-4,6.383321784213332e-4
Haiti,Health,3.528832584959286e-4,0.00340472906391918
Haiti,Stage_III_IVT1_2,0.00101454874776478,0.00708703498635928
Haiti,Stage_IVT3,1.419556559344193e-4,0.0031473731917582
Haiti,Stage_IVT4,2.6178937644811645e-4,0.00248712631777719
Haiti,Stage_I_II,6.08001314714492e-4,0.00437017996283791
Honduras,Health,3.814172802264903e-4,0.00253600745266012
Honduras,Stage_III_IVT1_2,0.00100639580124052,0.00579542657301125
Honduras,Stage_IVT3,1.8819910249200455e-4,0.00184349007357935
Honduras,Stage_IVT4,2.2317339010990408e-4,0.00173597074323254
Honduras,Stage_I_II,7.917979937440151e-4,0.00466891502662491
Hungary,Health,0.01969687741466201,0.02519369684856491
Hungary,Stage_III_IVT1_2,0.06336143364624561,0.07584688108101079
Hungary,Stage_IVT3,0.01797508006147791,0.03604961736689232
Hungary,Stage_IVT4,0.02352768488316568,0.04915175903842555
Hungary,Stage_I_II,0.03566168297183481,0.04060079980010759
Iceland,Health,0.00298871978331541,0.00218108202084514
Iceland,Stage_III_IVT1_2,0.02535997773081032,0.01081458492323366
Iceland,Stage_IVT3,0.00582581209905233,0.00644629366763139
Iceland,Stage_IVT4,0.00647863896023412,0.00783182464397143
Iceland,Stage_I_II,0.00665587427337245,0.00394427879520539
India,Health,0.0703573889893371,0.407041995081277
India,Stage_III_IVT1_2,0.20299865469487097,0.9588265457533088
India,Stage_IVT3,0.04741852782288661,0.33255776375295804
India,Stage_IVT4,0.05370768672839934,0.34753106295352176
India,Stage_I_II,0.1334037621488979,0.6505731745648143
Indonesia,Health,0.02210547794323324,0.0994131697302669
Indonesia,Stage_III_IVT1_2,0.04372859702106625,0.17902945173691998
Indonesia,Stage_IVT3,0.01002575445954748,0.06361036440118957
Indonesia,Stage_IVT4,0.01090740719039281,0.06173368444576984
Indonesia,Stage_I_II,0.04040142316387427,0.16342284875484153
Iran,Health,0.079626935685709,0.13909407271906168
Iran,Stage_III_IVT1_2,0.34763538129987764,0.48487345085263384
Iran,Stage_IVT3,0.09867677972030202,0.22819328127601105
Iran,Stage_IVT4,0.13159436071465522,0.2964529474647739
Iran,Stage_I_II,0.14557365206013312,0.19577361397596063
Iraq,Health,0.0034213162391229,0.01645871117651809
Iraq,Stage_III_IVT1_2,0.00766271460374639,0.03603427814645345
Iraq,Stage_IVT3,0.001857983423192,0.01494710885211444
Iraq,Stage_IVT4,0.00216502796676932,0.01338146080306983
Iraq,Stage_I_II,0.00456142091252537,0.01971198633152709
Israel,Health,0.08316324346179393,0.06067534810071712
Israel,Stage_III_IVT1_2,0.1099127522328258,0.0558888753504055
Israel,Stage_IVT3,0.02580384515168438,0.03080735892405516
Israel,Stage_IVT4,0.0291120837219376,0.03688850655309238
Israel,Stage_I_II,0.1830441519366716,0.11350731797494468
Italy,Health,0.3318261793748249,0.28790264920456266
Italy,Stage_III_IVT1_2,2.0531897746400483,0.9987256954496568
Italy,Stage_IVT3,0.6177278352688388,0.7167885824277134
Italy,Stage_IVT4,0.5250822205864728,0.627342845613259
Italy,Stage_I_II,0.6348815386855292,0.5350010897331976
Jamaica,Health,0.00206684875898788,0.0041202784091911
Jamaica,Stage_III_IVT1_2,0.00927095379651582,0.01417653838940347
Jamaica,Stage_IVT3,0.00258689957649539,0.00614771289022141
Jamaica,Stage_IVT4,0.00369015701627249,0.0093100658380119
Jamaica,Stage_I_II,0.00394088552150257,0.00613694060051296
Japan,Health,0.6867770719429818,0.4486880360596858
Japan,Stage_III_IVT1_2,3.310706910096871,1.148795502856751
Japan,Stage_IVT3,0.779731836188969,0.8409333909757135
