Country,selected_model,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions,WHO_selected_Mean_total_billions,WHO_selected_SD_total_billions,WHO_selected_Mean_perio_billions,WHO_selected_SD_perio_billions,WHO_selected_Mean_replace_billions,WHO_selected_SD_replace_billions,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Mean_total_billions_WHO_target,SD_total_billions_WHO_target,Mean_perio_billions_WHO_target,SD_perio_billions_WHO_target,Mean_replace_billions_WHO_target,SD_replace_billions_WHO_target,Dent_exp_usd,Dent_exppc_usd,iso3c,Pop,Pop_sd,Edent_prev,Edent_prev_sd,Perio_prev,Perio_prev_sd,GDP_per_capita_PPP_2021,gdp_ppp_upper,gdp_ppp_lower
Dominica,mid,5.468643173611533e-4,4.447737596719821e-4,1.3176683489336263e-4,1.9214842905002265e-4,1.8578621540368785e-4,2.7307704548973013e-4,0.00278787634857612,0.00134620468856199,0.00119050755395888,9.94206075550893e-4,3.845180336821048e-4,4.741112050700359e-4,0.00231611084446627,0.00108264339176141,5.871231630470646e-4,5.21105880665496e-4,3.5734918515645345e-4,4.07463500627627e-4,5.468643173611533e-4,4.447737596719821e-4,1.3176683489336263e-4,1.9214842905002265e-4,1.8578621540368785e-4,2.7307704548973013e-4,2.7461429236245597e-5,6.728798149945075e-5,8.445239830898428e-6,3.8322289516702946e-5,3.418461010470931e-6,1.5256245749754916e-5,0.00278787634857612,0.00134620468856199,0.00119050755395888,9.94206075550893e-4,3.845180336821048e-4,4.741112050700359e-4,0.0019,26.92,DMA,67076.84914972594,4576.30111486496,0.063429864906616,0.0072841533722392,0.1713691141620464,0.01940859756787295,9048.47649516372,10427.6103283829,7724.64145651541
Dominican Republic,low,0.00711043777008172,0.01393718257699219,0.00180811830696753,0.00636870352199084,5.827646812992052e-4,0.00245410203835884,0.6332981518005854,0.22840411767310428,0.22860564510996156,0.15102113983100865,0.07229930143134651,0.07066182815987891,0.5445297719976937,0.20150948342838684,0.11034296178921578,0.0821283420166193,0.07124813822040442,0.06794175357880922,0.12462759685596636,0.0845354825501568,0.02773714299173968,0.03059173493486475,0.03484828351846596,0.04514347879895063,0.00711043777008172,0.01393718257699219,0.00180811830696753,0.00636870352199084,5.827646812992052e-4,0.00245410203835884,0.6332981518005854,0.22840411767310428,0.22860564510996156,0.15102113983100865,0.07229930143134651,0.07066182815987891,0.0823,7.94,DOM,11012899.56730995,780116.108133154,0.0507069418933325,0.0057563201498205,0.1497224110596061,0.01689050618157045,17228.2085612079,18442.0704863195,16297.9905330152
Ecuador,low,0.00607006883434939,0.01448660856182906,0.00126738375908229,0.00621315262836823,5.343444845502621e-4,0.0018175311113791,0.6703435626995338,0.3060237583381449,0.241773520042852,0.20018204801660297,0.07769244717547277,0.09565368605838696,0.5707039185167843,0.26612426988057164,0.1138372408760574,0.09602527594161246,0.07684454700734221,0.0872435191637325,0.12832073971205077,0.10021655087698202,0.02806236702412942,0.0422403591055501,0.03649924405797879,0.05064588004350955,0.00607006883434939,0.01448660856182906,0.00126738375908229,0.00621315262836823,5.343444845502621e-4,0.0018175311113791,0.6703435626995338,0.3060237583381449,0.241773520042852,0.20018204801660297,0.07769244717547277,0.09565368605838696,0.1257,7.28,ECU,18065389.118202902,1217388.705565976,0.0784584116764858,0.00796610031056069,0.1221008051811181,0.0156105394950046,9742.56301219152,10710.1820857572,9145.43532633537
Egypt,low,0.04531393329733322,0.10575537372913613,0.0086084641935395,0.03584190359456946,0.00290436467537646,0.01172476624048124,4.023610743309152,1.69342065965164,1.1463077434001576,0.9227518631527836,0.3977339886731981,0.4193447077045184,3.707598789476562,1.5665923000593076,0.572998940924052,0.48995687036504554,0.3695099862577517,0.40843539231868425,0.7740270312762034,0.5520354464498473,0.1369158595114977,0.172051641042098,0.2048917736836491,0.27908226888536874,0.04531393329733322,0.10575537372913613,0.0086084641935395,0.03584190359456946,0.00290436467537646,0.01172476624048124,4.023610743309152,1.69342065965164,1.1463077434001576,0.9227518631527836,0.3977339886731981,0.4193447077045184,0.3293,3.32,EGY,105627445.13524412,5019394.629763432,0.0378637110061823,0.0046157408785343,0.0994151027645218,0.0161295173724273,11833.6169367336,13277.100872085,10436.8892432377
El Salvador,low,0.00254852624929573,0.00627275810329826,6.514077062990352e-4,0.00326077035732693,2.2500167506035723e-4,9.95327226870083e-4,0.2251931186792356,0.11398200591855782,0.08473170871437881,0.07571093113289407,0.02874369310818906,0.03657014853325397,0.1883804658547872,0.09582120781054332,0.04076442531008796,0.03755177016797861,0.02709458882779698,0.03400816557519483,0.04432999273098768,0.03738943052957063,0.00998308508737487,0.0146516710267791,0.01387699661766705,0.02085481239223172,0.00254852624929573,0.00627275810329826,6.514077062990352e-4,0.00326077035732693,2.2500167506035723e-4,9.95327226870083e-4,0.2251931186792356,0.11398200591855782,0.08473170871437881,0.07571093113289407,0.02874369310818906,0.03657014853325397,0.0628,9.37,SLV,6450228.767776177,462400.8805818958,0.0566920682091253,0.0058740341208104,0.1335296800650381,0.01623060166256565,8145.04067870934,9101.78522384083,7410.9751379134
Equatorial Guinea,low,9.461565211281932e-4,0.00179453870970565,1.9195090156633328e-4,7.374666236057018e-4,5.9465822002959285e-5,2.115831510090446e-4,0.07728345942626759,0.02662986024961697,0.01970326483580571,0.01271840913186649,0.00594194356773657,0.00603878989029558,0.07137542280152576,0.02446722817868125,0.00986272749603563,0.00690488838019948,0.00611963339732033,0.00570593149221032,0.01468854127860082,0.00950799600271337,0.00250538002823982,0.00272309309947157,0.00333015820682817,0.00446015226011915,9.461565211281932e-4,0.00179453870970565,1.9195090156633328e-4,7.374666236057018e-4,5.9465822002959285e-5,2.115831510090446e-4,0.07728345942626759,0.02662986024961697,0.01970326483580571,0.01271840913186649,0.00594194356773657,0.00603878989029558,0.0057,4.19,GNQ,1512311.9182477903,81855.76583164197,0.0165267686654984,0.00222238647574904,0.0895650684380189,0.0145695320689891,18109.3332327417,25314.8016834719,12758.878418785
Eritrea,low,3.444643163024024e-4,0.00443905410454453,1.8653672851503007e-4,0.00120273841014819,2.5072682226677935e-5,7.131780842283799e-4,0.06873093616392836,0.08759243350676928,0.0271724071761629,0.04070186747688291,0.00995850764665985,0.01571532110007364,0.06326658670171137,0.09139535513711251,0.01358399645944825,0.02043722952992022,0.01031707380816088,0.01794443927284295,0.01415653231128682,0.02277165995567268,0.00273007899715674,0.00710005019024792,0.00488649740379892,0.01053497848152838,3.444643163024024e-4,0.00443905410454453,1.8653672851503007e-4,0.00120273841014819,2.5072682226677935e-5,7.131780842283799e-4,0.06873093616392836,0.08759243350676928,0.0271724071761629,0.04070186747688291,0.00995850764665985,0.01571532110007364,0.0024,0.39,ERI,6597908.151901257,1078132.227886069,0.0102852629240235,0.0012903640315815,0.0704695261183553,0.01535827746960515,1559.06911936248,1884.54817339255,1190.65523824233
Estonia,mid,0.02469653989504439,0.01576727796516293,0.00605263898163254,0.00607193130180952,0.00706528911529072,0.00761876172295671,0.1231576438591824,0.03638587801652533,0.04512325341078189,0.0232704755205143,0.01417596468144884,0.01233245788599079,0.10541649630074534,0.03068319460572234,0.02320482148024436,0.0135053249531116,0.01399435390465016,0.01268875664629041,0.02469653989504439,0.01576727796516293,0.00605263898163254,0.00607193130180952,0.00706528911529072,0.00761876172295671,0.00139234618696513,0.00263391371240112,3.649868217447243e-4,0.00120553990475944,1.3991346193291217e-4,5.59774635973516e-4,0.1231576438591824,0.03638587801652533,0.04512325341078189,0.0232704755205143,0.01417596468144884,0.01233245788599079,0.149,113,EST,1310833.8831970918,60941.85400673142,0.092076043166901,0.01027116092326305,0.1750178457081086,0.01898064020194949,33787.8948133632,40588.8279883706,28707.1135405323
Eswatini,mid,0.00534282784060756,0.00431903228144793,6.157278312853065e-4,8.213453214781474e-4,9.008052459917816e-4,0.0014406705937824,0.03000563821656529,0.01529303172357405,0.00555890872063789,0.00476795558404478,0.00184278492762447,0.00216007916067528,0.02972635234954479,0.0161503509346344,0.00275769862649743,0.0025414501574383,0.0017224446701655,0.00209241492093476,0.00534282784060756,0.00431903228144793,6.157278312853065e-4,8.213453214781474e-4,9.008052459917816e-4,0.0014406705937824,3.078986125560439e-4,8.110021235186319e-4,3.726464515333785e-5,1.871857481119831e-4,1.1999116869703429e-5,4.8552851866487776e-5,0.03000563821656529,0.01529303172357405,0.00555890872063789,0.00476795558404478,0.00184278492762447,0.00216007916067528,0.0138,12.18,SWZ,1155236.3341380958,53194.22633371933,0.032048098961971,0.00466517624160605,0.0457533084400723,0.0083571148855251,9043.71971648837,9996.34893786546,8203.14865392322
Ethiopia,low,0.01892019171332445,0.0732017319282109,0.00696552607480651,0.03633540537043941,0.00127200644130337,0.00928102074130421,1.9272896265856525,1.7572067903045576,0.8774070008274504,1.119874890117989,0.3051698027986748,0.47214380024861896,1.4990623984505498,1.5670152543924645,0.4119235526319521,0.554574870793438,0.3011969802016282,0.48676124450480873,0.36292859847547265,0.4594546617256733,0.09160784710799671,0.18003165892052053,0.14526613004396166,0.29354635564743664,0.01892019171332445,0.0732017319282109,0.00696552607480651,0.03633540537043941,0.00127200644130337,0.00928102074130421,1.9272896265856525,1.7572067903045576,0.8774070008274504,1.119874890117989,0.3051698027986748,0.47214380024861896,1e-4,0.01,ETH,108937999.59866266,8268000.17282024,0.0091964746540466,9.903461487832006e-4,0.1182030212915379,0.01348522361847445,2287.02842945405,3085.36939209235,1624.81443867193
Fiji,mid,0.00349198677565975,0.00328731887378027,2.680962303486442e-4,4.0544216097477225e-4,3.6167836710535175e-4,5.471884433036068e-4,0.02165307798084984,0.01241423855252161,0.00234689511497674,0.00220757042097381,7.594542191847993e-4,8.665581383214502e-4,0.02204416353526382,0.01312318861382422,0.00119196167164325,0.00113081429536218,8.004806533583854e-4,9.313417227678296e-4,0.00349198677565975,0.00328731887378027,2.680962303486442e-4,4.0544216097477225e-4,3.6167836710535175e-4,5.471884433036068e-4,2.3157112922792144e-4,8.07509984087188e-4,1.8824070242420334e-5,6.463467774153808e-5,4.276511638097648e-6,1.9652836925812437e-5,0.02165307798084984,0.01241423855252161,0.00234689511497674,0.00220757042097381,7.594542191847993e-4,8.665581383214502e-4,0.0069,7.7,FJI,924473.9847126518,45789.268822342565,0.0246100802789337,0.00329365970656,0.0256019502944477,0.0049087795005388,9016.1402505057,11480.0809763111,7088.12787872941
Finland,mid,0.1335464616537473,0.09104525730186198,0.03363244364857078,0.03046824857660463,0.04036979995081592,0.04657175673808979,0.63457878250242294,0.16358681947737494,0.24828793485897813,0.1043885157383551,0.07726812288224491,0.0652450590165557,0.5369056826219188,0.14694645701557166,0.1285844460235449,0.06415461800609927,0.07914130527770427,0.06515411378850174,0.1335464616537473,0.09104525730186198,0.03363244364857078,0.03046824857660463,0.04036979995081592,0.04657175673808979,0.00726206330873484,0.01250645683302155,0.00227413349835474,0.00641965387166254,6.397283258545394e-4,0.00193732056018156,0.63457878250242294,0.16358681947737494,0.24828793485897813,0.1043885157383551,0.07726812288224491,0.0652450590165557,0.5937,107.59,FIN,5535925.357873723,261282.4182686666,0.1057829784069062,0.01281577898539809,0.1974897512031024,0.01957688362198226,42286.6816943372,47864.2288018491,37738.5458334529
France,high,4.742924716458698,1.0712973911972985,0.7013578693562121,0.26121863139799006,0.5399402116051865,0.4253339804185976,4.742924716458698,1.0712973911972985,0.7013578693562121,0.26121863139799006,0.5399402116051865,0.4253339804185976,4.742924716458698,1.0712973911972985,0.7013578693562121,0.26121863139799006,0.5399402116051865,0.4253339804185976,1.023072117265974,0.5813876064863924,0.18514229607477403,0.14071798246603365,0.27114317143254035,0.260917268075192,0.05918053057862463,0.09690115762839814,0.01114633797730362,0.02726621618718373,0.00429060190669754,0.0112686438709341,5.191036568985638,1.069319604026436,1.4100012237165376,0.36177552668106905,0.5303103128082534,0.37703188483247546,12.666,195.39,FRA,66389876.7366756,3541638.8683286197,0.0794626975022754,0.00982639646140275,0.1091929542791542,0.01642481560973256,39819.3311702494,44396.6086428624,36727.7057583769
Gabon,low,9.188950750800212e-4,0.00196744395030922,2.055052384380615e-4,7.053946251378326e-4,5.508272643898773e-5,2.2165205417174264e-4,0.08684741608942202,0.03090303144417912,0.02551672125929553,0.01791480014064539,0.00810093980975257,0.00832974210315456,0.07887022620081857,0.03074466629208435,0.01238140023520391,0.00881942027792714,0.00859038837698749,0.00916623291067701,0.01658591597704077,0.01161930018411437,0.003121343984459,0.00363736792147602,0.00418335788739277,0.00614045557378293,9.188950750800212e-4,0.00196744395030922,2.055052384380615e-4,7.053946251378326e-4,5.508272643898773e-5,2.2165205417174264e-4,0.08684741608942202,0.03090303144417912,0.02551672125929553,0.01791480014064539,0.00810093980975257,0.00832974210315456,0.0077,3.69,GAB,1816084.409872113,99557.0002869363,0.0230377152267249,0.0026288541879183,0.1071005734781553,0.01611983599189535,15285.3216891178,17613.0044709861,13740.541141797
Gambia,low,4.151954448415619e-4,0.00224912415913621,2.2047805680010035e-4,0.0012585070374742,5.0798799662509086e-5,5.223805216354197e-4,0.05289972460893683,0.04785933701963591,0.02887976462515512,0.03610000389070328,0.00999162315750486,0.01554693848339804,0.03844533497671153,0.03882857236315097,0.01376658363357017,0.01893865188065274,0.01067921209577837,0.01589181240389943,0.0101674437369018,0.01456684885623844,0.00274020683246276,0.00610105242851008,0.00432250094349735,0.01003118839465385,4.151954448415619e-4,0.00224912415913621,2.2047805680010035e-4,0.0012585070374742,5.0798799662509086e-5,5.223805216354197e-4,0.05289972460893683,0.04785933701963591,0.02887976462515512,0.03610000389070328,0.00999162315750486,0.01554693848339804,0,0.02,GMB,2394154.539320475,145229.179962527,0.0136372957926325,0.0015648168876739,0.1852747224026404,0.01465238474608959,2136.54633902298,2376.12756780629,1846.01906197114
Georgia,low,0.00172163797352147,0.00392863497515396,3.9121601160488584e-4,0.00172578142094117,1.4960680926604035e-4,8.113214259969e-4,0.1614031206744326,0.06620257252493017,0.05811878322957073,0.04328789896079237,0.01901040000377079,0.02266805636005719,0.1406411664228998,0.05951673993506588,0.029099033198963,0.02287391799144008,0.019205537877493382,0.02338594651657401,0.03276427152540331,0.02481042339630572,0.00690750004716428,0.00899217955156037,0.00952563220423503,0.01307843791506195,0.00172163797352147,0.00392863497515396,3.9121601160488584e-4,0.00172578142094117,1.4960680926604035e-4,8.113214259969e-4,0.1614031206744326,0.06620257252493017,0.05811878322957073,0.04328789896079237,0.01901040000377079,0.02266805636005719,0.0116,3.13,GEO,3607286.2933947025,198973.4460697798,0.0953598650110486,0.0106635020467414,0.1330720248813324,0.01654959554913815,12971.4944635269,15621.6899761326,11560.8643237088
Germany,high,11.234186582657516,2.6024981490887105,2.7884858406725868,1.196495640476481,1.0332092705095095,0.7287020314645994,11.234186582657516,2.6024981490887105,2.7884858406725868,1.196495640476481,1.0332092705095095,0.7287020314645994,11.234186582657516,2.6024981490887105,2.7884858406725868,1.196495640476481,1.0332092705095095,0.7287020314645994,2.334285032009745,1.401972873215267,0.7255813739271866,0.6442133319754719,0.518783232525111,0.503108519494985,0.12772165260305454,0.21580091719794792,0.04225461033930128,0.1209819329337828,0.00868969440896733,0.02615960744019198,13.33955690873078,2.837099334808292,5.645131455273165,1.7244683144373951,1.0118178197937926,0.690576647867343,30.8773,372.15,DEU,85371847.51614104,4303496.739850022,0.0918921313171022,0.0111644712935409,0.2436315084117493,0.02016353156281114,46306.0546701464,51787.3737499408,43247.9625137311
Ghana,low,0.01122449737799484,0.03383955006077028,0.00356484495051564,0.0179288230569583,8.560522891502284e-4,0.00512680816379505,1.223774878570442,0.7617223803984723,0.572949170117372,0.6137641992158239,0.19727183271414425,0.2535520083795579,0.9511890723823296,0.5831948627893618,0.27376572867568033,0.28606304646636893,0.19036182081124853,0.2516077825903125,0.24841281380625996,0.23431331958861237,0.062723397490421,0.10334559926891695,0.09152434826079602,0.1501131793834303,0.01122449737799484,0.03383955006077028,0.00356484495051564,0.0179288230569583,8.560522891502284e-4,0.00512680816379505,1.223774878570442,0.7617223803984723,0.572949170117372,0.6137641992158239,0.19727183271414425,0.2535520083795579,8e-4,0.03,GHA,34245939.473339796,2303997.350001015,0.0145525157909336,0.0017535639918576,0.1958153501752616,0.01690274859755584,5391.59841369898,6312.80655989714,4101.77837659741
Greece,mid,0.14073165801605483,0.09124619074388592,0.03127809295336466,0.03117681592440162,0.03734260043116039,0.0426656892264097,0.6996656888207888,0.21391117005666063,0.24357724534066308,0.13546751404854526,0.07823716937797412,0.07275193218064237,0.625562123024489,0.1988479172811266,0.12501117104634085,0.07892906825298256,0.07931240050462164,0.07677045004541015,0.14073165801605483,0.09124619074388592,0.03127809295336466,0.03117681592440162,0.03734260043116039,0.0426656892264097,0.00870621328786919,0.01788932473851047,0.00214013904289778,0.00713098854202339,7.029487282335762e-4,0.00270520901057854,0.6996656888207888,0.21391117005666063,0.24357724534066308,0.13546751404854526,0.07823716937797412,0.07275193218064237,0.8265,77.14,GRC,10174910.315580329,667049.4981771838,0.1143158216775471,0.01406617194632584,0.1423009591186389,0.02177923650179354,25150.9531390094,29135.3753894609,22619.0586342761
Greenland,low,1.012354333855856e-4,1.8609844844900947e-4,2.297008556768404e-5,7.519026658570047e-5,6.309490877828507e-6,1.975629655931408e-5,0.00935592568739178,0.00221816080710299,0.00285902920721119,0.00104669876917973,8.951905436964804e-4,7.031290153322214e-4,0.00849078362632875,0.00204838338168403,0.00144858598488918,6.478814540639103e-4,9.02797982507374e-4,7.187805501778036e-4,0.00177476921156439,0.00110759158910935,3.777822529925977e-4,3.1549506989964564e-4,4.127043774867648e-4,4.39306776866181e-4,1.012354333855856e-4,1.8609844844900947e-4,2.297008556768404e-5,7.519026658570047e-5,6.309490877828507e-6,1.975629655931408e-5,0.00935592568739178,0.00221816080710299,0.00285902920721119,0.00104669876917973,8.951905436964804e-4,7.031290153322214e-4,NA,NA,GRL,56102.51322357924,2521.470506596739,0.0473985487928192,0.0058711785691226,0.1505204235425867,0.02031415735222594,81701.1071499693,105469.995642443,63224.2729399941
Grenada,mid,0.00108052587145834,8.33105100864418e-4,2.543182399325631e-4,3.208388212918367e-4,3.4576866755657164e-4,4.500918939228784e-4,0.0052779848515868,0.0021253119968954,0.00211490128553228,0.00156427134187457,6.850367380805411e-4,7.617164181037787e-4,0.00436233890354082,0.00176222309834985,0.00100118222199666,7.925966009689694e-4,6.692190180400092e-4,7.533974434669612e-4,0.00108052587145834,8.33105100864418e-4,2.543182399325631e-4,3.208388212918367e-4,3.4576866755657164e-4,4.500918939228784e-4,5.582713285803574e-5,1.2702595829793106e-4,1.7179504581942214e-5,7.014313165388978e-5,4.8344928604691385e-6,2.1643471296183892e-5,0.0052779848515868,0.0021253119968954,0.00211490128553228,0.00156427134187457,6.850367380805411e-4,7.617164181037787e-4,0.0035,32.04,GRD,102626.50301757905,6509.30294172596,0.0547001305654838,0.0067404145186931,0.1711726559448809,0.01921101029471304,12492.4774932864,14948.1259920439,10616.153634659
Guam,low,1.11617381374756e-4,2.5807812515393015e-4,1.0513862294174362e-5,3.7171132590778614e-5,2.869375370557006e-6,1.2319862897020932e-5,0.00923713189206187,0.00264656509589251,0.00133868356833723,7.194147063670772e-4,4.194312858645578e-4,3.5928458482941664e-4,0.00945589300273386,0.00279405451815912,6.778773647825041e-4,4.194810088894613e-4,4.271834142913418e-4,3.661042250913574e-4,0.00159383399370355,0.00104316555847855,1.7119539042662594e-4,1.6701820941354752e-4,2.085120290798525e-4,2.3665307730411737e-4,1.11617381374756e-4,2.5807812515393015e-4,1.0513862294174362e-5,3.7171132590778614e-5,2.869375370557006e-6,1.2319862897020932e-5,0.00923713189206187,0.00264656509589251,0.00133868356833723,7.194147063670772e-4,4.194312858645578e-4,3.5928458482941664e-4,NA,NA,GUM,159196.3959350261,6005.313565526492,0.037599020735727,0.00488860105091505,0.0470695792610062,0.00792772283653354,28518.6536078318,31154.5113313486,25756.2690724379
Guatemala,low,0.00512032196099991,0.0118392531422371,0.00154852362026721,0.00578394061604276,4.445996309343229e-4,0.00200921799550654,0.5212975562510956,0.24852067151198295,0.1837958376649115,0.15294300256052712,0.06007279324231851,0.07239935699627073,0.4406790253832825,0.2388680311228289,0.08665566442410286,0.08060245977080346,0.05967362992952008,0.07392211448465567,0.09849621315106093,0.08766191765871392,0.02088641185399417,0.02954415784304331,0.02922238274165603,0.05226360110784455,0.00512032196099991,0.0118392531422371,0.00154852362026721,0.00578394061604276,4.445996309343229e-4,0.00200921799550654,0.5212975562510956,0.24852067151198295,0.1837958376649115,0.15294300256052712,0.06007279324231851,0.07239935699627073,0.1624,9.22,GTM,15767371.648009377,687953.9476574333,0.0426754635323413,0.004573982610081,0.1152822218802019,0.01526693031251874,7855.86325805556,8210.17918368247,7519.70780703319
Guinea,low,0.00211900924659792,0.00938103869468317,0.00109570517518667,0.00499338956263685,2.780294587395753e-4,0.00161082325416785,0.2643149158807846,0.2447887755720713,0.1297667552023812,0.17952211826202724,0.0492006574642402,0.07555942186774318,0.19336782875839092,0.2034720779753592,0.05843829823013375,0.0873262295290963,0.04931472395561179,0.07944290375350599,0.05613459651216983,0.0672317089562753,0.01430068275461416,0.02953430848299991,0.02290181863722664,0.04800838759054812,0.00211900924659792,0.00938103869468317,0.00109570517518667,0.00499338956263685,2.780294587395753e-4,0.00161082325416785,0.2643149158807846,0.2447887755720713,0.1297667552023812,0.17952211826202724,0.0492006574642402,0.07555942186774318,0.0032,0.23,GIN,13429750.833634404,762645.8358843289,0.013293723550502,0.00155429157609319,0.1535333054391372,0.01491228534450024,2156.83174168938,2519.42918485654,1588.20525086508
Guinea-Bissau,low,2.356916437255878e-4,0.00150612525855504,1.1144493149250651e-4,8.959745464229861e-4,8.7415574493516885e-06,4.607221166465275e-4,0.02967318734629481,0.03198898466043228,0.01345236761065963,0.01944425434130669,0.00505162928224691,0.00786319790858115,0.02102597076292482,0.02794079365688586,0.00621804747372741,0.0100097831086051,0.00449888005086757,0.00827849476293426,0.0059076218464875,0.00867256611066984,0.0013988680356789,0.00323537191434918,0.00237259216407175,0.00541544150248726,2.356916437255878e-4,0.00150612525855504,1.1144493149250651e-4,8.959745464229861e-4,8.7415574493516885e-06,4.607221166465275e-4,0.02967318734629481,0.03198898466043228,0.01345236761065963,0.01944425434130669,0.00505162928224691,0.00786319790858115,5e-4,0.25,GNB,2063911.220892019,137496.42555422778,0.0127505451635321,0.00154806701090515,0.1150990407236983,0.01588749659685315,1596.41257578219,1884.73221969236,1358.01717491391
Guyana,low,4.982012779450146e-4,9.685396269270068e-4,1.3321638644750545e-4,5.190905863313158e-4,3.925286819127388e-5,1.3628943296532038e-4,0.04847913364009398,0.01556933459221056,0.01600560369835977,0.0098242822571177,0.00501710978690436,0.00515505737809342,0.04259274848813006,0.01427794849166519,0.00778097777362135,0.00535498923679923,0.00550381730022525,0.00559435391294392,0.00954482725812492,0.00650309041197261,0.0020018331616598,0.00218708184052729,0.00266262142596126,0.00347143686182536,4.982012779450146e-4,9.685396269270068e-4,1.3321638644750545e-4,5.190905863313158e-4,3.925286819127388e-5,1.3628943296532038e-4,0.04847913364009398,0.01556933459221056,0.01600560369835977,0.0098242822571177,0.00501710978690436,0.00515505737809342,0.0113,14.38,GUY,764739.9359778903,47166.539309473126,0.0431498243444697,0.0055621371725824,0.1374862054961952,0.0173811032842525,20797.2806861257,24198.9389707384,17600.551263301
Haiti,low,0.00107291762273241,0.00700584993725626,4.931823160303542e-4,0.00333463556882807,1.4702675734300873e-4,8.588257187339003e-4,0.17740939878136705,0.1809590869922172,0.07646217673148646,0.1043794778126343,0.0285572699959478,0.04516924128357347,0.15003724208409003,0.17589567548742,0.03595033580532849,0.05122945699478892,0.02981391920575054,0.04580203355126266,0.03815493046791964,0.04775852826893681,0.00753444859528648,0.01628999423615968,0.01237343578454439,0.02403040379643662,0.00107291762273241,0.00700584993725626,4.931823160303542e-4,0.00333463556882807,1.4702675734300873e-4,8.588257187339003e-4,0.17740939878136705,0.1809590869922172,0.07646217673148646,0.1043794778126343,0.0285572699959478,0.04516924128357347,0.0263,2.34,HTI,12864028.230873512,1157530.040962386,0.0337764548405866,0.0039103125128895,0.0915441115865283,0.0179105482389456,2034.36477639887,2903.8029800002,1246.03525011857
Honduras,low,0.00236521204566065,0.00661673751563766,8.755258653939198e-4,0.00343385309159921,1.6633332594748307e-4,9.849401948121362e-4,0.24220979840597584,0.15836982047642686,0.08989416838132101,0.0964644597555337,0.02895153722986408,0.03894207225591737,0.19461716240136104,0.1421324583897111,0.04146632936795625,0.04941480438311643,0.02826988628997186,0.03721966181204773,0.04608365214023863,0.04710425262534841,0.00879989280453209,0.01604533543338787,0.01515679375129248,0.02425776870413633,0.00236521204566065,0.00661673751563766,8.755258653939198e-4,0.00343385309159921,1.6633332594748307e-4,9.849401948121362e-4,0.24220979840597584,0.15836982047642686,0.08989416838132101,0.0964644597555337,0.02895153722986408,0.03894207225591737,0.052,5.42,HND,10110155.809351342,588093.2821927015,0.0387115171091811,0.00426873381400529,0.1065493540409019,0.016665345267577,4737.05696288102,5436.76797670673,4141.55358542289
Hungary,mid,0.11145521709895476,0.06445308740490173,0.01728643196541225,0.01715829256600795,0.02100899441293979,0.02339872381453864,0.612273546869092,0.17289028215825156,0.13862749134477215,0.07616792593546698,0.04177497668784665,0.04647323615328822,0.5790765948107653,0.1680556631969907,0.06826854564218678,0.04149706773985366,0.04371795800800946,0.03745432029063263,0.11145521709895476,0.06445308740490173,0.01728643196541225,0.01715829256600795,0.02100899441293979,0.02339872381453864,0.00683080476575111,0.01176875967867223,0.00117596893044804,0.00379046787666571,3.575473413070741e-4,0.00124011404311256,0.612273546869092,0.17289028215825156,0.13862749134477215,0.07616792593546698,0.04177497668784665,0.04647323615328822,0.3639,37.29,HUN,9597310.37319277,635875.2029382624,0.1147826566810308,0.01257403637107555,0.0756220483996345,0.01334762454733765,30266.9626270379,34472.6557253679,26236.0066870831
Iceland,high,0.03266922549697562,0.00856416332801616,0.00529575625598812,0.00265335624932397,0.00331775883093768,0.0027515636440908,0.03266922549697562,0.00856416332801616,0.00529575625598812,0.00265335624932397,0.00331775883093768,0.0027515636440908,0.03266922549697562,0.00856416332801616,0.00529575625598812,0.00265335624932397,0.00331775883093768,0.0027515636440908,0.00698083615234994,0.00422268973478291,0.00144210795275891,0.00130980443935826,0.00171531685255797,0.00198230380715526,3.943068139851893e-4,6.82362574272334e-4,9.10156417838108e-5,2.7597508979895687e-4,2.558842859074487e-5,8.631304725617308e-5,0.03610248658427827,0.00863738153882379,0.01076169922639319,0.00456940021806232,0.00342178261464253,0.00259450052097612,0.1455,407.54,ISL,350385.939370038,16826.492549955903,0.0700962833281334,0.00880021806462794,0.1278282294091427,0.0170645726679135,45869.2440128141,56485.6255525673,38489.6552192332
