Country,Severity,selected_Mean_total_billions,selected_SD_total_billions
Jordan,Stage_III_IVT1_2,0.00193259839316178,0.00949357878367174
Jordan,Stage_IVT3,3.871318455435437e-4,0.00273993290750376
Jordan,Stage_IVT4,5.51150248992047e-4,0.0038172836786341
Jordan,Stage_I_II,0.00142095216550233,0.00691588952549471
Kazakhstan,Health,0.00395115602759288,0.01488582134316372
Kazakhstan,Stage_III_IVT1_2,0.00476956612226735,0.01614408265760299
Kazakhstan,Stage_IVT3,0.00109406512394821,0.00627652669803236
Kazakhstan,Stage_IVT4,0.00121402738098584,0.00625614027387636
Kazakhstan,Stage_I_II,0.00602878893334608,0.0207694535837841
Kenya,Health,0.00284049620704262,0.02044712809524745
Kenya,Stage_III_IVT1_2,0.0081808246067065,0.05182358714849353
Kenya,Stage_IVT3,0.00145099989639993,0.01569525647406721
Kenya,Stage_IVT4,0.00182661403614358,0.01618699832405602
Kenya,Stage_I_II,0.00493180451925483,0.02996612081616688
Kiribati,Health,3.854305427748484e-6,5.35300564820672e-5
Kiribati,Stage_III_IVT1_2,2.119309944515579e-6,1.4709815538940026e-5
Kiribati,Stage_IVT3,3.261136376280005e-7,5.378882346437438e-6
Kiribati,Stage_IVT4,4.361030024862109e-7,6.288487731307487e-6
Kiribati,Stage_I_II,8.511091075115193e-6,8.674689684613485e-5
Kuwait,Health,0.01333736475791435,0.01681006529660054
Kuwait,Stage_III_IVT1_2,0.05713986694107972,0.06535263372201051
Kuwait,Stage_IVT3,0.01586484313596855,0.02965023815799275
Kuwait,Stage_IVT4,0.01911889994783196,0.03834626632825101
Kuwait,Stage_I_II,0.02405379544465262,0.0267199316449645
Kyrgyzstan,Health,3.585018765461118e-4,0.00254930174156477
Kyrgyzstan,Stage_III_IVT1_2,5.413597954126444e-4,0.00297419340901566
Kyrgyzstan,Stage_IVT3,1.3217541328588945e-4,0.00111994489301572
Kyrgyzstan,Stage_IVT4,1.2115988657232269e-4,9.1989038984022e-4
Kyrgyzstan,Stage_I_II,5.478387656715497e-4,0.00405509960328556
Lao People's Democratic Republic,Health,5.888806895889691e-4,0.00372019036944603
Lao People's Democratic Republic,Stage_III_IVT1_2,4.5430725281941415e-4,0.00251284667147746
Lao People's Democratic Republic,Stage_IVT3,1.1522089386403085e-4,9.672072290346816e-4
Lao People's Democratic Republic,Stage_IVT4,1.481721121864207e-4,9.22400991209225e-4
Lao People's Democratic Republic,Stage_I_II,9.123470394912904e-4,0.00452004606651275
Latvia,Health,0.00287444397343641,0.00363820604976403
Latvia,Stage_III_IVT1_2,0.01124703551577079,0.01319524503907139
Latvia,Stage_IVT3,0.00310379795279669,0.00552983750097764
Latvia,Stage_IVT4,0.00397167708224945,0.00831476069480606
Latvia,Stage_I_II,0.00520638837216276,0.00598350929543988
Lebanon,Health,0.0089915383881788,0.01575915046320584
Lebanon,Stage_III_IVT1_2,0.0392589140894696,0.05776703117764803
Lebanon,Stage_IVT3,0.01081770184388812,0.0225550562714575
Lebanon,Stage_IVT4,0.01379197386031589,0.03346170943511342
Lebanon,Stage_I_II,0.01684806699965085,0.02447019117076608
Lesotho,Health,5.3495243384904206e-5,7.060772574276033e-4
Lesotho,Stage_III_IVT1_2,6.05136660221487e-5,4.2312615809512864e-4
Lesotho,Stage_IVT3,1.2543364834332245e-5,1.444805808546303e-4
Lesotho,Stage_IVT4,1.604877043657171e-5,1.4442163077605928e-4
Lesotho,Stage_I_II,1.0407062794783456e-4,0.00108425510234378
Liberia,Health,9.76888057264674e-5,0.00189828112826843
Liberia,Stage_III_IVT1_2,8.900329825446291e-4,0.00586666890990667
Liberia,Stage_IVT3,8.58144746475451e-5,0.00233478044741194
Liberia,Stage_IVT4,2.0245673299130765e-4,0.00193826986234044
Liberia,Stage_I_II,1.835090024443048e-4,0.0035456390547693
Libya,Health,6.527390951956884e-4,0.00347172832964832
Libya,Stage_III_IVT1_2,0.0015136943732998,0.00649502167151089
Libya,Stage_IVT3,3.2004360530045586e-4,0.00217465510093885
Libya,Stage_IVT4,4.337926075747849e-4,0.00234138150764695
Libya,Stage_I_II,9.771196375787969e-4,0.00413500095584212
Lithuania,Health,0.00564179903227682,0.00716077876706292
Lithuania,Stage_III_IVT1_2,0.0223901583295616,0.02644319871145369
Lithuania,Stage_IVT3,0.0063336000975394,0.01177548980939011
Lithuania,Stage_IVT4,0.00766346513821378,0.01527680394066536
Lithuania,Stage_I_II,0.01001236648953456,0.01090220830397195
Luxembourg,Health,0.01232712701631173,0.0084077287714937
Luxembourg,Stage_III_IVT1_2,0.0602468624955276,0.02505982908464274
Luxembourg,Stage_IVT3,0.0134688205901363,0.01506019793488838
Luxembourg,Stage_IVT4,0.01651360023213719,0.01859556644401913
Luxembourg,Stage_I_II,0.02734275100017395,0.01566418900697086
Madagascar,Health,0.00102367229746187,0.02076801437830164
Madagascar,Stage_III_IVT1_2,8.776005506126101e-4,0.00609982810973731
Madagascar,Stage_IVT3,1.1307687739020468e-4,0.00166866546106693
Madagascar,Stage_IVT4,1.9076649398928249e-4,0.00194234788899139
Madagascar,Stage_I_II,0.00196136853449004,0.02590623918293841
Malawi,Health,4.6507090197862703e-4,0.00930748227500078
Malawi,Stage_III_IVT1_2,9.342750115781008e-4,0.00799605105406411
Malawi,Stage_IVT3,1.928103381578762e-4,0.00323700515843956
Malawi,Stage_IVT4,1.9150207687300508e-4,0.00310867022547031
Malawi,Stage_I_II,5.553957782807665e-4,0.01030586860380498
Malaysia,Health,0.00673094196167565,0.02743845022790072
Malaysia,Stage_III_IVT1_2,0.00750732243883613,0.02666500284663369
Malaysia,Stage_IVT3,0.00158426356771583,0.01062595224742283
Malaysia,Stage_IVT4,0.00179635302658109,0.00906203147813858
Malaysia,Stage_I_II,0.01069056254287945,0.03778611020387904
Maldives,Health,7.539055040118826e-5,3.827982417878475e-4
Maldives,Stage_III_IVT1_2,9.860356885965292e-5,3.6548908883203703e-4
Maldives,Stage_IVT3,2.078807713488434e-5,1.2549441448422112e-4
Maldives,Stage_IVT4,2.9351770576024356e-5,2.111133483783619e-4
Maldives,Stage_I_II,1.0935449958129252e-4,4.357212720885483e-4
Mali,Health,9.348329030586552e-4,0.01180669276560022
Mali,Stage_III_IVT1_2,0.00359642565575649,0.02949317139439099
Mali,Stage_IVT3,6.036436497019671e-4,0.00904425476309881
Mali,Stage_IVT4,0.00106314885889936,0.00801758677081439
Mali,Stage_I_II,0.00155030744658286,0.01674887259111204
Malta,Health,0.00131228820742867,0.0016380584686268
Malta,Stage_III_IVT1_2,0.00319342366139259,0.00373606287870962
Malta,Stage_IVT3,9.034702167163468e-4,0.00166968684412691
Malta,Stage_IVT4,0.00108985847195832,0.00212437983278768
Malta,Stage_I_II,0.00232026858710535,0.00251588929655747
Marshall Islands,Health,3.790053599804088e-6,3.129912487108028e-5
Marshall Islands,Stage_III_IVT1_2,1.2412093259762022e-6,7.1858152216908e-6
Marshall Islands,Stage_IVT3,2.604961517561329e-7,2.724635791389764e-6
Marshall Islands,Stage_IVT4,3.3112183051814857e-7,2.6257567441523644e-6
Marshall Islands,Stage_I_II,6.308218912130336e-6,3.335938250566458e-5
Mauritania,Health,3.072549467162993e-4,0.0021537777422938
Mauritania,Stage_III_IVT1_2,8.342079526760017e-4,0.00471982105917884
Mauritania,Stage_IVT3,1.530709708009733e-4,0.00123593366863139
Mauritania,Stage_IVT4,1.8014456708567324e-4,0.00140986459394019
Mauritania,Stage_I_II,5.056323266116929e-4,0.00302664666063732
Mauritius,Health,1.6358182844762844e-4,7.745367015422538e-4
Mauritius,Stage_III_IVT1_2,2.311834461007513e-4,8.650578725825984e-4
Mauritius,Stage_IVT3,5.02393840694352e-5,3.0023924885172275e-4
Mauritius,Stage_IVT4,5.933217402276432e-5,3.061454867220056e-4
Mauritius,Stage_I_II,2.499022420088586e-4,8.712166332750411e-4
Mexico,Health,0.20362535523140896,0.30637630549787853
Mexico,Stage_III_IVT1_2,0.8529841559941752,1.0887461059518626
Mexico,Stage_IVT3,0.23835146278408273,0.4697834085150716
Mexico,Stage_IVT4,0.29732762305505084,0.6522699776239433
Mexico,Stage_I_II,0.3707280881521563,0.4515390040292538
Micronesia (Federated States of),Health,NA,NA
Micronesia (Federated States of),Stage_III_IVT1_2,NA,NA
Micronesia (Federated States of),Stage_IVT3,NA,NA
Micronesia (Federated States of),Stage_IVT4,NA,NA
Micronesia (Federated States of),Stage_I_II,NA,NA
Monaco,Health,0,0
Monaco,Stage_III_IVT1_2,0,0
Monaco,Stage_IVT3,0,0
Monaco,Stage_IVT4,0,0
Monaco,Stage_I_II,0,0
Mongolia,Health,4.1899984401314575e-4,0.00218030190145204
Mongolia,Stage_III_IVT1_2,4.632345795641316e-4,0.00186986132204322
Mongolia,Stage_IVT3,9.90392204618812e-5,6.926984092606591e-4
Mongolia,Stage_IVT4,1.1044950508032404e-4,5.778282646147227e-4
Mongolia,Stage_I_II,6.970080685876033e-4,0.00280681338406327
Montenegro,Health,7.96475184526274e-5,3.4913865643181307e-4
Montenegro,Stage_III_IVT1_2,1.3704787072555788e-4,5.383447421922772e-4
Montenegro,Stage_IVT3,2.682892440706461e-5,1.5593873522391937e-4
Montenegro,Stage_IVT4,3.4584432181953744e-5,2.1071105768396327e-4
Montenegro,Stage_I_II,1.2295486939501016e-4,4.464427759735155e-4
Morocco,Health,0.00200705587875845,0.01480683025715031
Morocco,Stage_III_IVT1_2,0.00662943619281729,0.02964050261175642
Morocco,Stage_IVT3,0.0015334815187479,0.01151960785857085
Morocco,Stage_IVT4,0.00147702712052246,0.01235472648595199
Morocco,Stage_I_II,0.00342487005010185,0.01612155908625976
Mozambique,Health,6.35014669417518e-4,0.01527331355696996
Mozambique,Stage_III_IVT1_2,0.00112823222240887,0.01363737202259246
Mozambique,Stage_IVT3,2.228146381821789e-4,0.00388242675013681
Mozambique,Stage_IVT4,4.705540929409346e-4,0.00456136520740384
Mozambique,Stage_I_II,0.00113140239033164,0.02049027041289084
Myanmar,Health,0.00263159352545872,0.0223499978665049
Myanmar,Stage_III_IVT1_2,0.00361781594302654,0.01948026186517097
Myanmar,Stage_IVT3,6.587946458530508e-4,0.00693363709009834
Myanmar,Stage_IVT4,9.310772460299244e-4,0.00641165199275179
Myanmar,Stage_I_II,0.0055036306636064,0.03130042062168441
Namibia,Health,1.8256656574489624e-4,0.00119488624530318
Namibia,Stage_III_IVT1_2,2.1462138790161368e-4,9.90314353855182e-4
Namibia,Stage_IVT3,4.2067684593713894e-5,3.4946146646613267e-4
Namibia,Stage_IVT4,4.980069935771425e-5,4.00896155876964e-4
Namibia,Stage_I_II,3.739540793496026e-4,0.001714770999475
Nauru,Health,1.66984302344955e-5,3.03402482491834e-5
Nauru,Stage_III_IVT1_2,6.916428589035482e-6,9.571928805916791e-6
Nauru,Stage_IVT3,1.9465096958956764e-6,4.141528823252347e-6
Nauru,Stage_IVT4,2.600017788892534e-6,6.588573233214164e-6
Nauru,Stage_I_II,2.9385526193734968e-5,4.2764671814868465e-5
Nepal,Health,0.00105609029228452,0.01278969903649424
Nepal,Stage_III_IVT1_2,0.00415949528030082,0.0239345720055633
Nepal,Stage_IVT3,6.003911372696377e-4,0.00775233646104937
Nepal,Stage_IVT4,8.002145119038157e-4,0.0093693468736502
Nepal,Stage_I_II,0.00179878250168494,0.01340086543837796
Netherlands,Health,0.05627206146600038,0.06892143480622251
Netherlands,Stage_III_IVT1_2,0.13589711894036555,0.1600133110147159
Netherlands,Stage_IVT3,0.03808429374913864,0.06875403121860474
Netherlands,Stage_IVT4,0.0451203789280332,0.09301714628453994
Netherlands,Stage_I_II,0.10028897077575692,0.10747229099662577
New Zealand,Health,0.01289336929289709,0.01638427556611731
New Zealand,Stage_III_IVT1_2,0.04460845646583412,0.05142750474573113
New Zealand,Stage_IVT3,0.0123185762854473,0.02238102142771127
New Zealand,Stage_IVT4,0.01515568726450392,0.03143246085733419
New Zealand,Stage_I_II,0.02315461656175142,0.02536581283159352
Nicaragua,Health,3.8427257703586506e-4,0.00237789029886715
Nicaragua,Stage_III_IVT1_2,0.0010704838925889,0.00585667017143582
Nicaragua,Stage_IVT3,2.114790065880856e-4,0.00212984132992962
Nicaragua,Stage_IVT4,2.75652267938375e-4,0.00192392759406429
Nicaragua,Stage_I_II,5.752049295908104e-4,0.00315023546659934
Niger,Health,0.00109118283411522,0.01833789323423042
Niger,Stage_III_IVT1_2,0.00135956699991149,0.00933354268925402
Niger,Stage_IVT3,1.8592858656409132e-4,0.00275272464734422
Niger,Stage_IVT4,2.63374719947598e-4,0.00297944820222642
Niger,Stage_I_II,7.138416419075744e-4,0.02324172297347974
Nigeria,Health,0.02196180103393341,0.14019687980961315
Nigeria,Stage_III_IVT1_2,0.01340955458760928,0.07001438472351802
Nigeria,Stage_IVT3,0.00216218327102673,0.02456518934265292
Nigeria,Stage_IVT4,0.00268433065094244,0.01952723987448008
Nigeria,Stage_I_II,0.03079175912971571,0.1963746010488514
North Korea,Health,0,0
North Korea,Stage_III_IVT1_2,0,0
North Korea,Stage_IVT3,0,0
North Korea,Stage_IVT4,0,0
North Korea,Stage_I_II,0,0
North Macedonia,Health,2.508183458851186e-4,0.00110216853129381
North Macedonia,Stage_III_IVT1_2,4.501895809583984e-4,0.00175791106119988
North Macedonia,Stage_IVT3,9.786404245139568e-5,6.090932213107516e-4
North Macedonia,Stage_IVT4,1.2046782151935546e-4,6.575783289181632e-4
North Macedonia,Stage_I_II,3.6518581052787254e-4,0.00123761903270991
Norway,Health,0.06885221408444377,0.04722061439276334
Norway,Stage_III_IVT1_2,0.5973006701171593,0.24229091323266908
Norway,Stage_IVT3,0.13347964575609553,0.14538348235624488
Norway,Stage_IVT4,0.16222876184153232,0.18142582158050477
Norway,Stage_I_II,0.1510904106670243,0.08733274346863915
Oman,Health,0.01538796371763494,0.01938508781967103
Oman,Stage_III_IVT1_2,0.05297758666185092,0.06223985304380942
Oman,Stage_IVT3,0.01500818934471936,0.02860186692340045
Oman,Stage_IVT4,0.01859900863414622,0.04138746151644858
Oman,Stage_I_II,0.02754667278117474,0.03013091358212649
Pakistan,Health,0.01133527850044417,0.09489510017651664
Pakistan,Stage_III_IVT1_2,0.03980371086175335,0.2537013170228792
Pakistan,Stage_IVT3,0.00889065262370315,0.0816894322519559
Pakistan,Stage_IVT4,0.01405410211714275,0.09484844563155206
Pakistan,Stage_I_II,0.01768482930776041,0.11800973758159902
Palau,Health,2.129937610031132e-5,3.373888267412226e-5
Palau,Stage_III_IVT1_2,1.8236453125152617e-5,2.4893796602522977e-5
Palau,Stage_IVT3,5.166296275627529e-6,1.1293525287117989e-5
Palau,Stage_IVT4,6.5150940998430955e-6,1.521322604416395e-5
Palau,Stage_I_II,3.8698420854087936e-5,5.071757498840977e-5
Panama,Health,0.00954386988343492,0.01266406815256091
Panama,Stage_III_IVT1_2,0.03535009063626656,0.04317664344526251
Panama,Stage_IVT3,0.00982819040678594,0.01869733003187011
Panama,Stage_IVT4,0.01230871441665897,0.0266358136236839
Panama,Stage_I_II,0.01701581951167572,0.01939759628576525
Papua New Guinea,Health,6.04647222550917e-4,0.00527413605994382
Papua New Guinea,Stage_III_IVT1_2,1.6309354275094706e-4,0.00102242289968204
Papua New Guinea,Stage_IVT3,2.527917513609117e-5,2.2311305176122312e-4
Papua New Guinea,Stage_IVT4,3.4367626423030755e-5,2.6119567831576834e-4
Papua New Guinea,Stage_I_II,9.66899709383466e-4,0.00956209076550989
Paraguay,Health,8.094062491631951e-4,0.0043002950424596
Paraguay,Stage_III_IVT1_2,0.00167625285053359,0.00737621453689801
Paraguay,Stage_IVT3,3.2129023814808904e-4,0.00209681477280307
Paraguay,Stage_IVT4,3.964692699712442e-4,0.00221932616890756
Paraguay,Stage_I_II,0.00134019876817517,0.00555747603646934
Peru,Health,0.00388121721015586,0.01986401829468394
Peru,Stage_III_IVT1_2,0.00771715323293509,0.0314744315787277
Peru,Stage_IVT3,0.00160606141966467,0.01039912371218493
Peru,Stage_IVT4,0.00188754716966941,0.01164691439929431
Peru,Stage_I_II,0.00616335462850458,0.02765404957948303
Philippines,Health,0.00989986352062716,0.06626198484721656
Philippines,Stage_III_IVT1_2,0.0060599838496033,0.02590101001170956
Philippines,Stage_IVT3,8.204198531271353e-4,0.00783172745250481
Philippines,Stage_IVT4,0.00137384237989837,0.00967468132612387
Philippines,Stage_I_II,0.01484320012723835,0.07238468578107171
Poland,Health,0.06845720550248952,0.08774321771863877
Poland,Stage_III_IVT1_2,0.2720948906168911,0.3264069046550339
Poland,Stage_IVT3,0.0762120530974301,0.1422235032269092
Poland,Stage_IVT4,0.09505984683830018,0.2017720829826008
Poland,Stage_I_II,0.1225731966190766,0.13770763199331604
Portugal,Health,0.0207249893337883,0.0270024284210536
Portugal,Stage_III_IVT1_2,0.05577513695405836,0.06737880667467597
Portugal,Stage_IVT3,0.01552643468523247,0.02901429082464009
Portugal,Stage_IVT4,0.01920794568918716,0.03963797505220862
Portugal,Stage_I_II,0.03661741653469847,0.04099819315703186
Qatar,Health,0.01661386754284896,0.02007563443265101
Qatar,Stage_III_IVT1_2,0.06607397967900512,0.0745083113389671
Qatar,Stage_IVT3,0.01854782270843846,0.03342009724414676
Qatar,Stage_IVT4,0.02195791355658358,0.04474902833206328
Qatar,Stage_I_II,0.03009091592678724,0.03263079811647593
Republic of Ireland,Health,0.03014501844219263,0.03618853080669362
Republic of Ireland,Stage_III_IVT1_2,0.03866245790646228,0.04398963710458999
Republic of Ireland,Stage_IVT3,0.01074755091286126,0.01927370751900298
Republic of Ireland,Stage_IVT4,0.01307706142094665,0.02626135243665292
Republic of Ireland,Stage_I_II,0.05406322681865697,0.0579270742600129
Republic of Korea,Health,0.14473248534877153,0.11067481836098338
Republic of Korea,Stage_III_IVT1_2,1.4132413098875785,0.43520423820897775
Republic of Korea,Stage_IVT3,0.3176519287212512,0.3370874535802788
Republic of Korea,Stage_IVT4,0.43878847626281386,0.4797304109884225
Republic of Korea,Stage_I_II,0.250993234153696,0.16633955917979404
Republic of Moldova,Health,2.7920995100871757e-4,0.00128079887128333
Republic of Moldova,Stage_III_IVT1_2,7.211957481571604e-4,0.00337867112179332
Republic of Moldova,Stage_IVT3,1.4469214946753032e-4,9.86346218646334e-4
Republic of Moldova,Stage_IVT4,1.9214291644054643e-4,0.0011536067084575
Republic of Moldova,Stage_I_II,4.3274975269387583e-4,0.00183097916554797
Romania,Health,0.03343781131102979,0.04302955901537261
Romania,Stage_III_IVT1_2,0.10642709206190223,0.1249273151605588
Romania,Stage_IVT3,0.02975431268757067,0.05819229363519921
Romania,Stage_IVT4,0.03730761541582506,0.0934342706921108
Romania,Stage_I_II,0.06075747676570511,0.06763357719649857
Russian Federation,Health,0.02312376104094956,0.09084555368427824
Russian Federation,Stage_III_IVT1_2,0.04667040289866082,0.164082343999381
Russian Federation,Stage_IVT3,0.0109466361511811,0.06543617133989538
Russian Federation,Stage_IVT4,0.01238670050217479,0.06977857716223099
Russian Federation,Stage_I_II,0.03777167810908553,0.1193349341243316
Rwanda,Health,2.6755831009511136e-4,0.00121681339007506
Rwanda,Stage_III_IVT1_2,2.3176160632288977e-4,9.16399297950899e-4
Rwanda,Stage_IVT3,7.363258917673766e-5,5.028420543959208e-4
Rwanda,Stage_IVT4,6.730996568246299e-5,3.995986782440619e-4
Rwanda,Stage_I_II,4.2445577124383e-4,0.00182330445358021
Saint Kitts and Nevis,Health,1.9817161158723251e-4,1.589550052472692e-4
Saint Kitts and Nevis,Stage_III_IVT1_2,0.00225758945219196,0.00123374507967325
Saint Kitts and Nevis,Stage_IVT3,4.846842560810643e-4,5.963201079071264e-4
Saint Kitts and Nevis,Stage_IVT4,6.24749903030217e-4,8.105683890463138e-4
Saint Kitts and Nevis,Stage_I_II,4.3524788304969824e-4,3.034543602641092e-4
Saint Lucia,Health,2.2488710349916004e-4,3.4053444043827177e-4
Saint Lucia,Stage_III_IVT1_2,0.00112558264935079,0.00146989673403817
Saint Lucia,Stage_IVT3,3.20340119980649e-4,6.672607175685889e-4
Saint Lucia,Stage_IVT4,3.9602913508234326e-4,8.437998629822199e-4
Saint Lucia,Stage_I_II,3.90546521154192e-4,4.903924773635527e-4
Saint Vincent and the Grenadines,Health,1.152970078512917e-4,1.8173745134916996e-4
Saint Vincent and the Grenadines,Stage_III_IVT1_2,5.50285768767879e-4,7.260801950054871e-4
Saint Vincent and the Grenadines,Stage_IVT3,1.4340248356466915e-4,2.8693641707848536e-4
Saint Vincent and the Grenadines,Stage_IVT4,1.8521422498569428e-4,3.945710851455429e-4
Saint Vincent and the Grenadines,Stage_I_II,2.0394030957902325e-4,2.6246688206047733e-4
Samoa,Health,1.771843901568699e-5,1.3853604829545954e-4
Samoa,Stage_III_IVT1_2,5.432710412621646e-6,2.9732508984877028e-5
Samoa,Stage_IVT3,9.29894826813518e-7,9.835376689099953e-6
Samoa,Stage_IVT4,1.070917875249574e-6,8.69393822128629e-6
Samoa,Stage_I_II,2.9656569358180816e-5,1.6072704011718352e-4
San Marino,Health,2.9959038081113666e-4,2.080180231455442e-4
San Marino,Stage_III_IVT1_2,0.00193414753230263,8.412736775528456e-4
San Marino,Stage_IVT3,4.2208808922252194e-4,4.604809325271434e-4
San Marino,Stage_IVT4,5.295321020662842e-4,6.203198191922563e-4
San Marino,Stage_I_II,6.648480471407866e-4,3.93790066998042e-4
Sao Tome and Principe,Health,1.0732819418923026e-5,8.546626716708195e-5
Sao Tome and Principe,Stage_III_IVT1_2,4.209599958133056e-5,2.234112795687539e-4
Sao Tome and Principe,Stage_IVT3,8.372961763231535e-6,8.05813290862694e-5
Sao Tome and Principe,Stage_IVT4,1.1210246574089173e-5,8.372084440751032e-5
Sao Tome and Principe,Stage_I_II,1.489253344532546e-5,9.980580946097568e-5
Saudi Arabia,Health,0.01263933985911925,0.05103629839487328
Saudi Arabia,Stage_III_IVT1_2,0.0162087571384396,0.05605506375227524
Saudi Arabia,Stage_IVT3,0.00380267995362293,0.02286715377540729
Saudi Arabia,Stage_IVT4,0.00444689089956695,0.02379744733247922
Saudi Arabia,Stage_I_II,0.02003524231021627,0.06330737606511619
Senegal,Health,7.304904845957906e-4,0.00559796602447376
Senegal,Stage_III_IVT1_2,0.00261461495834109,0.01610578166643951
Senegal,Stage_IVT3,3.285754099158804e-4,0.00368524217238194
Senegal,Stage_IVT4,6.719298028029728e-4,0.00562626389415695
Senegal,Stage_I_II,0.0013822140998452,0.01068980964324548
Serbia,Health,0.01107484581685711,0.0161463933845534
Serbia,Stage_III_IVT1_2,0.03757222806399631,0.0474940035272191
Serbia,Stage_IVT3,0.00999435092190834,0.0185457159017764
Serbia,Stage_IVT4,0.01341363551461933,0.02992744935148298
Serbia,Stage_I_II,0.0198665026317444,0.02354995927628157
Seychelles,Health,1.883159290037611e-5,7.900229224535814e-5
Seychelles,Stage_III_IVT1_2,2.3105522562105783e-5,8.615078867566081e-5
Seychelles,Stage_IVT3,5.134010320902494e-6,3.528128023388434e-5
Seychelles,Stage_IVT4,5.9716666917637056e-6,3.05072939893775e-5
Seychelles,Stage_I_II,2.9795241528283124e-5,1.0867878504081844e-4
Sierra Leone,Health,1.53807916821773e-4,0.00345127830620967
Sierra Leone,Stage_III_IVT1_2,0.00163159462090373,0.01118130372204714
Sierra Leone,Stage_IVT3,2.945300167854234e-4,0.00280936998181971
Sierra Leone,Stage_IVT4,4.624722429983439e-4,0.00444886420095037
Sierra Leone,Stage_I_II,4.6554275656386456e-4,0.00418134082974444
Singapore,Health,0.04301024368555266,0.05008007025701067
Singapore,Stage_III_IVT1_2,0.1139122368433635,0.12941123691493092
Singapore,Stage_IVT3,0.03192022744187824,0.0577610375967439
Singapore,Stage_IVT4,0.03860009526110217,0.0823602912311563
Singapore,Stage_I_II,0.07827374839803534,0.08560511615991923
Slovakia,Health,0.01034348290421953,0.01346800482256918
Slovakia,Stage_III_IVT1_2,0.03255825063983887,0.03805036716375666
Slovakia,Stage_IVT3,0.00903241720389723,0.016611100057134
Slovakia,Stage_IVT4,0.01137305048151386,0.02568975191203085
Slovakia,Stage_I_II,0.01841827918856892,0.02061865810259152
Slovenia,Health,0.00421321354517091,0.0053102434282008
Slovenia,Stage_III_IVT1_2,0.01812956923423282,0.0208385503033677
Slovenia,Stage_IVT3,0.00501588695272774,0.00907530642250528
Slovenia,Stage_IVT4,0.00603896747823809,0.01207266943694631
Slovenia,Stage_I_II,0.0076325017783193,0.0084492646808054
Solomon Islands,Health,2.3239951491329153e-5,2.7989346954244645e-4
Solomon Islands,Stage_III_IVT1_2,8.299036978785464e-6,5.911725532436027e-5
Solomon Islands,Stage_IVT3,1.49194592463004e-6,1.450912867224084e-5
Solomon Islands,Stage_IVT4,2.442216270951452e-6,2.6409264784791306e-5
Solomon Islands,Stage_I_II,4.279206480509969e-5,5.225149758981205e-4
Somalia,Health,3.0858162058611347e-4,0.00964434360606761
Somalia,Stage_III_IVT1_2,5.488351802605442e-4,0.00431326935422737
Somalia,Stage_IVT3,8.004227377886345e-5,0.00113943082408195
Somalia,Stage_IVT4,1.4440154690109508e-4,0.00149257392677153
Somalia,Stage_I_II,3.500647586928095e-4,0.01364681428985305
South Africa,Health,0.07785982377865677,0.13490571900484255
South Africa,Stage_III_IVT1_2,0.112171666905217,0.15125214341791218
South Africa,Stage_IVT3,0.03144164899432915,0.06589658792028906
South Africa,Stage_IVT4,0.042008457510517,0.1088527442628404
South Africa,Stage_I_II,0.1381324902520715,0.18181387527195855
South Sudan,Health,0,0
South Sudan,Stage_III_IVT1_2,0,0
South Sudan,Stage_IVT3,0,0
South Sudan,Stage_IVT4,0,0
South Sudan,Stage_I_II,0,0
Spain,Health,0.22483263138893417,0.1458268219279622
Spain,Stage_III_IVT1_2,0.3526424697869563,0.1334581742694856
Spain,Stage_IVT3,0.08066601497218304,0.08908540045500463
Spain,Stage_IVT4,0.10121638821448874,0.11286377899348378
Spain,Stage_I_II,0.5376802619699921,0.2953333164833403
Sri Lanka,Health,0.00217363588973401,0.0123811018602002
Sri Lanka,Stage_III_IVT1_2,0.00322317487236557,0.01341811822742542
Sri Lanka,Stage_IVT3,5.353253763845797e-4,0.00359205534140086
Sri Lanka,Stage_IVT4,7.759276016409466e-4,0.00460305981387683
Sri Lanka,Stage_I_II,0.00338652703720662,0.01394922788391496
Sudan,Health,0.00197615014424804,0.01899765580484255
Sudan,Stage_III_IVT1_2,0.00346962026642333,0.02468845456050511
Sudan,Stage_IVT3,3.593665064479866e-4,0.00564110718090858
Sudan,Stage_IVT4,7.63907460342377e-4,0.0070171808082725
Sudan,Stage_I_II,0.00188854016794902,0.02728331278762058
Suriname,Health,8.0939989549806e-4,0.0012666550634234
Suriname,Stage_III_IVT1_2,0.00320725579176878,0.00404047097204209
Suriname,Stage_IVT3,9.040656305317648e-4,0.00191940905586136
Suriname,Stage_IVT4,0.0011970504733257,0.00298400904027931
Suriname,Stage_I_II,0.00144505493735737,0.00184020283729207
Sweden,Health,0.20634724527270007,0.13138358749064313
Sweden,Stage_III_IVT1_2,1.0866380482435118,0.4043565931345168
Sweden,Stage_IVT3,0.2575857945540159,0.28182481967822626
Sweden,Stage_IVT4,0.28447596995248503,0.3220281379686551
Sweden,Stage_I_II,0.4519491730409379,0.23309465788264408
Switzerland,Health,0.12257015590540483,0.0819500515578167
Switzerland,Stage_III_IVT1_2,0.7734672730528241,0.28771650380626185
Switzerland,Stage_IVT3,0.15066909479792112,0.16056594423951995
Switzerland,Stage_IVT4,0.19564248398567147,0.21627415340263237
Switzerland,Stage_I_II,0.2641834026471366,0.13999007202243485
Syrian Arab Republic,Health,6.686469411096393e-4,0.00643176297300588
Syrian Arab Republic,Stage_III_IVT1_2,0.00173969760272316,0.01053440080129986
