location_name,Region,Superregion,iso3c,selected_model,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions,WHO_selected_Mean_total_billions,WHO_selected_SD_total_billions,WHO_selected_Mean_perio_billions,WHO_selected_SD_perio_billions,WHO_selected_Mean_replace_billions,WHO_selected_SD_replace_billions,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Mean_total_billions_WHO_target,SD_total_billions_WHO_target,Mean_perio_billions_WHO_target,SD_perio_billions_WHO_target,Mean_replace_billions_WHO_target,SD_replace_billions_WHO_target,Dent_exp_usd,Dent_exppc_usd,Pop,Pop_sd,Edent_prev,Edent_prev_sd,Perio_prev,Perio_prev_sd,GDP_per_capita_PPP_2021,gdp_ppp_upper,gdp_ppp_lower,Country,Level,Year,transition_WHO_selected_Mean_total_billions,transition_WHO_selected_SD_total_billions,selected_exppc_usd_mean,selected_exppc_usd_sd,WHO_exppc_usd_mean,WHO_exppc_usd_sd
Bahrain,North Africa and Middle East,North Africa and Middle East,BHR,mid,0.0492779361791563,0.03150363667817062,0.01128102691621674,0.01035172638866428,0.01295717165412701,0.01460692787116206,0.2437720070510913,0.0603569961005707,0.08427849947244065,0.03659281085445588,0.02600540381186051,0.02164627100131828,0.2154270919597598,0.05602668199202754,0.04352901488660048,0.02278747361624004,0.02643240503932049,0.02168269845796574,0.0492779361791563,0.03150363667817062,0.01128102691621674,0.01035172638866428,0.01295717165412701,0.01460692787116206,0.00282527077519047,0.00485087728568004,7.583599248674767e-4,0.00237070444549163,2.2711052864549312e-4,7.428797399052211e-4,0.2437720070510913,0.0603569961005707,0.08427849947244065,0.03659281085445588,0.02600540381186051,0.02164627100131828,0.0625,41.36,1529596.6255871265,58725.727166381315,0.0400881427677888,0.00515489542270785,0.1615020233440481,0.02440508023222455,46823.8996179104,54824.4848975146,37267.7981719125,Bahrain,3,2025,0.0492779361791563,0.03150363667817062,32.21629503807336,20.63314866368463,32.21629503807336,20.63314866368463
Egypt,North Africa and Middle East,North Africa and Middle East,EGY,low,0.05900524054133938,0.14046845453872264,0.0119235720142132,0.0563947064647406,0.00369340979381192,0.01558123249190418,5.211382713121368,2.12294700127615,1.510375102630485,1.1464167972165744,0.4863037974481643,0.5366825426419645,4.745872916645641,2.06596466049401,0.7481101983725443,0.6189649063995953,0.4817288305108759,0.5260780281849676,0.9846750213232174,0.721975807206068,0.18078935872927585,0.225428323186864,0.2450975422878164,0.3444798953050734,0.05900524054133938,0.14046845453872264,0.0119235720142132,0.0563947064647406,0.00369340979381192,0.01558123249190418,5.211382713121368,2.12294700127615,1.510375102630485,1.1464167972165744,0.4863037974481643,0.5366825426419645,0.3293,3.32,105627445.13524412,5019394.629763432,0.0378637110061823,0.0046157408785343,0.0994151027645218,0.0161295173724273,11833.6169367336,13277.100872085,10436.8892432377,Egypt,3,2025,0.05900524054133938,0.14046845453872264,0.5586165647175293,1.3301129865099472,0.5586165647175293,1.3301129865099472
Iran (Islamic Republic of),North Africa and Middle East,North Africa and Middle East,IRN,mid,1.2191248940223856,0.875452484924958,0.27437787326132146,0.31474813033779864,0.35881087906127,0.4853564967520235,6.132585841011574,2.1412483342609776,2.229286656687949,1.46034444819276,0.7078826755506719,0.7056792370712566,5.309153314072593,1.875691586672958,1.0955518896412584,0.7653211078375461,0.717434894254661,0.7348385279738658,1.2191248940223856,0.875452484924958,0.27437787326132146,0.31474813033779864,0.35881087906127,0.4853564967520235,0.07140005426028075,0.14899692833487005,0.01883502913163592,0.07033189092936175,0.00638505236893846,0.02842793302531986,6.132585841011574,2.1412483342609776,2.229286656687949,1.46034444819276,0.7078826755506719,0.7056792370712566,3.5071,42.12,85355878.93154576,4287652.70452366,0.0546470228562626,0.00586483003672625,0.145084158054412,0.0151868660362676,17031.0964560073,19797.8056555916,13039.8771731888,Iran (Islamic Republic of),3,2025,1.2191248940223856,0.875452484924958,14.282846234880985,10.281562515892816,14.282846234880985,10.281562515892816
Iraq,North Africa and Middle East,North Africa and Middle East,IRQ,low,0.02801540676261726,0.06404266671221741,0.00677524844090337,0.03278131741816029,0.00180323771967211,0.00776120717636636,2.541198942358988,1.0282162613697703,0.7704019225153456,0.5851869951581136,0.25508185968437685,0.29126762955907964,2.2787039514063157,0.979749436410141,0.37683108465535786,0.31374779933255953,0.24980187557408948,0.2825059379309247,0.4799148578045672,0.36295552792774016,0.08994007070345718,0.11648237988931431,0.12320366707918924,0.18474645918522775,0.02801540676261726,0.06404266671221741,0.00677524844090337,0.03278131741816029,0.00180323771967211,0.00776120717636636,2.541198942358988,1.0282162613697703,0.7704019225153456,0.5851869951581136,0.25508185968437685,0.29126762955907964,1e-4,0.01,41224333.52854367,5418364.688298695,0.0355018525937666,0.00406042339557435,0.1033306949866655,0.01707368493572435,11812.2360272761,14354.7550225762,9034.97639004317,Iraq,3,2025,0.02801540676261726,0.06404266671221741,0.6795842252542283,1.5560818542623343,0.6795842252542283,1.5560818542623343
Jordan,North Africa and Middle East,North Africa and Middle East,JOR,low,0.00577929887825375,0.01463959888278993,0.00139093692716144,0.00570687302057686,3.930066568251182e-4,0.00188804541385963,0.5177157164777504,0.2390467221673692,0.16665655781773256,0.1401566403431798,0.05485762902412246,0.0655890040451466,0.4574369339041412,0.2243701619597903,0.08057406261137857,0.07267372119608806,0.05421930847175404,0.063492993973232,0.09977715004133308,0.07938394842445842,0.01921386131923847,0.02602590459636397,0.02788934740974106,0.04430807178944541,0.00577929887825375,0.01463959888278993,0.00139093692716144,0.00570687302057686,3.930066568251182e-4,0.00188804541385963,0.5177157164777504,0.2390467221673692,0.16665655781773256,0.1401566403431798,0.05485762902412246,0.0655890040451466,0.0747,7.42,12324575.432837203,678399.3838842474,0.0407381802745984,0.00484249236002609,0.1050652151400569,0.01730045444308339,9271.04767313537,11856.9027075487,7352.63404102611,Jordan,3,2025,0.00577929887825375,0.01463959888278993,0.4689247844477929,1.1881183986963335,0.4689247844477929,1.1881183986963335
Kuwait,North Africa and Middle East,North Africa and Middle East,KWT,mid,0.16043919799430323,0.10255400923151065,0.03792644687691834,0.0329553697603408,0.04377708719937451,0.04833792746627247,0.7886079675027867,0.19187288828456903,0.28387998105608914,0.11498974780803184,0.0875238429898791,0.06972501358481667,0.6839378444611409,0.17910483657763487,0.14586909256715444,0.07230714181923957,0.08683870060306638,0.07089505533862338,0.16043919799430323,0.10255400923151065,0.03792644687691834,0.0329553697603408,0.04377708719937451,0.04833792746627247,0.00906196348340124,0.01625925450437589,0.00246523033613699,0.00817625952619146,7.530368615660232e-4,0.00230507136508155,0.7886079675027867,0.19187288828456903,0.28387998105608914,0.11498974780803184,0.0875238429898791,0.06972501358481667,0.2182,46.41,4650081.848195561,313326.43357622484,0.0401476628688492,0.0049403018265095,0.1817913462855513,0.02649037161357395,55136.3154563849,62053.9817919002,49123.5965377863,Kuwait,3,2025,0.16043919799430323,0.10255400923151065,34.50244602824804,22.176431239544648,34.50244602824804,22.176431239544648
Lebanon,North Africa and Middle East,North Africa and Middle East,LBN,mid,0.08409118899788613,0.06939053750658833,0.01864199729635445,0.02628983971392209,0.02616758019627241,0.04122855752539314,0.4272154452832535,0.20245888451216257,0.15931970639775592,0.1356180170531033,0.05395029146888207,0.06642956779422689,0.3631956717139661,0.1727444462616788,0.07760002097432656,0.0707841560451054,0.05254377836260865,0.06239041970359774,0.08409118899788613,0.06939053750658833,0.01864199729635445,0.02628983971392209,0.02616758019627241,0.04122855752539314,0.00452666318683057,0.01079190620031693,0.00134859630026155,0.00593026024016801,3.7448556043171945e-4,0.00142612845423248,0.4272154452832535,0.20245888451216257,0.15931970639775592,0.1356180170531033,0.05395029146888207,0.06642956779422689,0.1049,17.29,5540425.250013071,426669.5627838215,0.0622605888227428,0.0066478065217254,0.1339940084232316,0.02057011626054085,9033.46756496238,11681.111222266,6718.30325286337,Lebanon,3,2025,0.08409118899788613,0.06939053750658833,15.177749938542668,12.57882937448378,15.177749938542668,12.57882937448378
Libya,North Africa and Middle East,North Africa and Middle East,LBY,low,0.00545371905186345,0.01075766790410535,0.00138996196365618,0.00548022013096567,4.239200531444401e-4,0.00170003933988611,0.4953900946450051,0.17495461129427864,0.16591279651476862,0.11467296142449591,0.05276390009008316,0.05473471311769601,0.4382367034204209,0.15602304203182274,0.0830414487011863,0.06044360896087816,0.05372341468191823,0.05489822579739919,0.09666246767149306,0.06763381656776367,0.02020169707084744,0.02225247774052158,0.0262346980679534,0.03552988237593805,0.00545371905186345,0.01075766790410535,0.00138996196365618,0.00548022013096567,4.239200531444401e-4,0.00170003933988611,0.4953900946450051,0.17495461129427864,0.16591279651476862,0.11467296142449591,0.05276390009008316,0.05473471311769601,0.0615,9.34,6870567.247700684,553180.530757918,0.0497451653969236,0.00553485129553,0.1252444053326395,0.02121265001987994,16814.6477190482,21587.8018810989,10401.3213109815,Libya,3,2025,0.00545371905186345,0.01075766790410535,0.7937800264874202,1.567065046460321,0.7937800264874202,1.567065046460321
Morocco,North Africa and Middle East,North Africa and Middle East,MAR,low,0.01813197501409094,0.04818195286159341,0.00597269748070832,0.03137372675951238,0.00164128146748863,0.00812149959320331,1.724662219122847,0.8512940702605567,0.7058265115148539,0.6200645237068085,0.22812387322432065,0.27477740916710597,1.4332757601862676,0.711246357994906,0.3440912548760933,0.321186114597753,0.2309348507777671,0.28736758421782715,0.34758723966449,0.2986490790087822,0.07912484248820686,0.10656870062789972,0.11681979556160071,0.18666974554970855,0.01813197501409094,0.04818195286159341,0.00597269748070832,0.03137372675951238,0.00164128146748863,0.00812149959320331,1.724662219122847,0.8512940702605567,0.7058265115148539,0.6200645237068085,0.22812387322432065,0.27477740916710597,0.0821,2.31,37176612.160753556,2066891.06894508,0.062788050463892,0.00710728983809429,0.1536647191890136,0.01769688686605726,8172.37487801905,8652.50960721195,7399.83937008148,Morocco,3,2025,0.01813197501409094,0.04818195286159341,0.4877253186946502,1.296312237963408,0.4877253186946502,1.296312237963408
Oman,North Africa and Middle East,North Africa and Middle East,OMN,low,0.00764248156537927,0.01355457253734403,0.00179195058323756,0.00592591517530558,5.573576163078343e-4,0.00186113485048056,0.6505114070712292,0.1678474785389953,0.20472032742768315,0.09723318324240876,0.06424538333849995,0.05566886289325547,0.5852461693527623,0.15568295352690292,0.10418518780185208,0.05596486836401593,0.06444805405323556,0.05529465438294572,0.1279347297215221,0.08007869592752345,0.02691639066560828,0.02519840101651209,0.03194379361018859,0.03624417446854569,0.00764248156537927,0.01355457253734403,0.00179195058323756,0.00592591517530558,5.573576163078343e-4,0.00186113485048056,0.6505114070712292,0.1678474785389953,0.20472032742768315,0.09723318324240876,0.06424538333849995,0.05566886289325547,0.1327,30.82,4703760.372627607,178576.73143588612,0.0293650333829981,0.00356213304587729,0.1356158808069097,0.02427932752157195,38673.3983293269,48145.8014787942,26908.5719678947,Oman,3,2025,0.00764248156537927,0.01355457253734403,1.6247599707359328,2.8823061700486554,1.6247599707359328,2.8823061700486554
Palestine,North Africa and Middle East,North Africa and Middle East,PSE,low,0.00144006014246565,0.00493377515484161,3.633586828092882e-4,0.00231807498525997,9.511432904528676e-5,6.197532597805926e-4,0.13831529682164723,0.09673973043371704,0.04400605583082351,0.04814686599022701,0.01462077347070666,0.01998801759066975,0.12232906571601812,0.094121966266127,0.02114316622024589,0.02500774975560766,0.01487433196604301,0.02000544381874873,0.02616194121279133,0.02767960509050202,0.00457468153999573,0.00767089289674043,0.00747332309621041,0.01730673034608994,0.00144006014246565,0.00493377515484161,3.633586828092882e-4,0.00231807498525997,9.511432904528676e-5,6.197532597805926e-4,0.13831529682164723,0.09673973043371704,0.04400605583082351,0.04814686599022701,0.01462077347070666,0.01998801759066975,NA,NA,5135588.141859239,238880.52371903323,0.035556872167887,0.0040556179405066,0.0779785620005495,0.01392812568146499,4589.77326845481,5462.639641609,3967.07272288048,Palestine,3,2025,0.00144006014246565,0.00493377515484161,0.28040802780269375,0.9607915794723604,0.28040802780269375,0.9607915794723604
Qatar,North Africa and Middle East,North Africa and Middle East,QAT,low,0.01149220635490729,0.0199203417540168,0.00289497687739383,0.00812898050154899,9.468387830371002e-4,0.00298643826961761,0.9542683955486304,0.2207306188496543,0.3346333076371824,0.11895018713888784,0.10072990331447572,0.07603404321717927,0.8461451381932457,0.2109756255106774,0.17386581290463782,0.07813738201732942,0.10068478259279869,0.07580149889711016,0.1978162544217845,0.1225477585772403,0.04717779848215928,0.0398625338502171,0.05111694810552249,0.05284172288786271,0.01149220635490729,0.0199203417540168,0.00289497687739383,0.00812898050154899,9.468387830371002e-4,0.00298643826961761,0.9542683955486304,0.2207306188496543,0.3346333076371824,0.11895018713888784,0.10072990331447572,0.07603404321717927,0.2287,83.07,2977061.6581526045,112627.60255199252,0.017704098653861,0.00237383603690704,0.189818822359063,0.02841472803252499,128782.969511823,160058.587133896,102180.859788656,Qatar,3,2025,0.01149220635490729,0.0199203417540168,3.860251373509913,6.6928696871686375,3.860251373509913,6.6928696871686375
Saudi Arabia,North Africa and Middle East,North Africa and Middle East,SAU,mid,0.9577463648218068,0.5771834230045897,0.16300405935620543,0.1478331167399134,0.1908372054748869,0.2169973079332974,5.117727983941305,1.210592061925356,1.2363013912918008,0.5486833838459864,0.3796760667845354,0.3166018818046992,4.832462969244762,1.204690856367756,0.6262098939943757,0.3264862354715176,0.3852533077777002,0.3252273469704586,0.9577463648218068,0.5771834230045897,0.16300405935620543,0.1478331167399134,0.1908372054748869,0.2169973079332974,0.0604754785889235,0.11058294262171336,0.01080893308703855,0.03378978021865941,0.00341049020789902,0.0121613833185719,5.117727983941305,1.210592061925356,1.2363013912918008,0.5486833838459864,0.3796760667845354,0.3166018818046992,1.2518,36.73,37704187.978117056,2656388.6536266916,0.0333878936971204,0.00440015373697934,0.0929707571030029,0.02024739871521255,54109.8023039741,67615.5185003435,44115.0214475423,Saudi Arabia,3,2025,0.9577463648218068,0.5771834230045897,25.401591074648483,15.412459194073696,25.401591074648483,15.412459194073696
Sudan,North Africa and Middle East,North Africa and Middle East,SDN,low,0.0085121614764177,0.02928877279010392,0.00210167791022295,0.0113895727025587,5.979308011586605e-4,0.00389002904914088,0.8731843692591724,0.7666654603967427,0.2725064730350153,0.32112790027362464,0.09072899455532868,0.1333530429510349,0.7595293705821612,0.7679095304303766,0.12820526728980153,0.16620555741393225,0.08917694470207264,0.12972449770819766,0.16542685320282008,0.20099423381884948,0.02749644526604878,0.05470356093900767,0.0461885448565346,0.0891718349578755,0.0085121614764177,0.02928877279010392,0.00210167791022295,0.0113895727025587,5.979308011586605e-4,0.00389002904914088,0.8731843692591724,0.7666654603967427,0.2725064730350153,0.32112790027362464,0.09072899455532868,0.1333530429510349,0.0463,1.07,43419045.80622332,3147276.3745258525,0.0322620875579911,0.00359354885385655,0.0615436258978323,0.01008268354198729,3208.4630219059,3761.98309712186,2593.18329244804,Sudan,3,2025,0.0085121614764177,0.02928877279010392,0.19604671909205426,0.6747101575590725,0.19604671909205426,0.6747101575590725
Syrian Arab Republic,North Africa and Middle East,North Africa and Middle East,SYR,low,0.0042969869271346,0.01759235474096573,0.00131353786019423,0.00660701457249707,3.765210085553194e-4,0.00178530720964834,0.4226658920317977,0.3306650209716076,0.17564241215678164,0.2064026956647079,0.06216916153036701,0.09199779959971068,0.34385229332026185,0.30941131430733027,0.08154377536263803,0.10427853237626449,0.05960565252422813,0.08877508037321259,0.08432999636244717,0.09715260358475192,0.01824357177223127,0.03607400078883258,0.03033574296217682,0.05982411523771214,0.0042969869271346,0.01759235474096573,0.00131353786019423,0.00660701457249707,3.765210085553194e-4,0.00178530720964834,0.4226658920317977,0.3306650209716076,0.17564241215678164,0.2064026956647079,0.06216916153036701,0.09199779959971068,0.028,1.66,14030436.263615264,1098637.9595554098,0.062640595250881,0.00748070674503655,0.1091204837848279,0.01600221761473979,3192.22855926713,4318.56426596724,2186.87027012263,Syrian Arab Republic,3,2025,0.0042969869271346,0.01759235474096573,0.306261818691829,1.2541001421513929,0.306261818691829,1.2541001421513929
Tunisia,North Africa and Middle East,North Africa and Middle East,TUN,low,0.00655359801490972,0.01481900071167898,0.00184937575871115,0.00832007360111148,6.02200260236894e-4,0.00266401891367543,0.6121805296414848,0.2765440744395195,0.2374528140736578,0.19786019042687336,0.07422852055998241,0.08506663247765546,0.5158690827345681,0.23377503160165156,0.11213449142972748,0.09546927606846572,0.07507256976685468,0.08653200286203,0.12100838850310948,0.09387441440196384,0.02676996649925165,0.03407312473478049,0.0372546144316367,0.05345423316255988,0.00655359801490972,0.01481900071167898,0.00184937575871115,0.00832007360111148,6.02200260236894e-4,0.00266401891367543,0.6121805296414848,0.2765440744395195,0.2374528140736578,0.19786019042687336,0.07422852055998241,0.08506663247765546,0.0609,5.17,11842577.921736134,661704.0496421093,0.0651097447987553,0.007075969637171,0.1417847571816504,0.02049746770066095,10324.7675622193,10757.5939383676,9696.76925789121,Tunisia,3,2025,0.00655359801490972,0.01481900071167898,0.5533928556958109,1.251714310904184,0.5533928556958109,1.251714310904184
Türkiye,North Africa and Middle East,North Africa and Middle East,TUR,low,0.09259108907275164,0.1724685321573377,0.02428160360393373,0.08074546100335399,0.00728490004014462,0.02632154360372759,8.259142326087336,2.410995738854972,2.96027779712815,1.568226986276086,0.9362307347336324,0.8508480698107892,7.160001170044643,2.148495731743878,1.5000345221469489,0.9027761555289544,0.932832354862473,0.8514440136775234,1.6644519531520383,1.1255727116098353,0.371146395108656,0.3691559172519464,0.4695113926483802,0.5831785884814298,0.09259108907275164,0.1724685321573377,0.02428160360393373,0.08074546100335399,0.00728490004014462,0.02632154360372759,8.259142326087336,2.410995738854972,2.96027779712815,1.568226986276086,0.9362307347336324,0.8508480698107892,0.8299,10,83612044.78503373,3175113.4194567576,0.0814259686172828,0.008838808663724,0.157575508519591,0.01926630475674969,26693.2632078099,31219.9427142388,19992.4694665393,Türkiye,3,2025,0.09259108907275164,0.1724685321573377,1.1073893637071428,2.0631521428717843,1.1073893637071428,2.0631521428717843
United Arab Emirates,North Africa and Middle East,North Africa and Middle East,ARE,mid,0.4664204858500636,0.29819520947592026,0.11876967821636387,0.10075308503701064,0.13231270394387196,0.1364819469489961,2.2263752860281207,0.5416540089081433,0.8727940257785797,0.33344906130831314,0.2647495523483158,0.2055304539748141,1.897932386790567,0.4930904880694574,0.44606556773937733,0.20223886541747263,0.26538209854787564,0.2015448235768798,0.4664204858500636,0.29819520947592026,0.11876967821636387,0.10075308503701064,0.13231270394387196,0.1364819469489961,0.02615277115113897,0.04694948015797214,0.00781355464796602,0.02396707476344772,0.00233393708527559,0.00753021818789605,2.2263752860281207,0.5416540089081433,0.8727940257785797,0.33344906130831314,0.2647495523483158,0.2055304539748141,0.6985,64.99,9631150.80640542,793680.3126483215,0.0591871243548752,0.0088894532458143,0.2145416336274362,0.03333291222904271,76926.9957034399,86897.322113687,65406.6607162257,United Arab Emirates,3,2025,0.4664204858500636,0.29819520947592026,48.42832338788215,31.217681186085546,48.42832338788215,31.217681186085546
Yemen,North Africa and Middle East,North Africa and Middle East,YEM,low,0.00439366584911176,0.0217380867370063,0.00142201052655305,0.00904124507143983,4.045103797204136e-4,0.00296426227073458,0.4856581576626056,0.5871693893676745,0.19106914260824612,0.2655820799138483,0.06816997465124318,0.1097827881405974,0.40553313998735246,0.609578450721985,0.08881966958802315,0.13086261991635265,0.0690390845615773,0.1124970558901044,0.09495775039194512,0.13159175059399106,0.0177545688283086,0.04262848967268271,0.03350665613965972,0.06498978284143524,0.00439366584911176,0.0217380867370063,0.00142201052655305,0.00904124507143983,4.045103797204136e-4,0.00296426227073458,0.4856581576626056,0.5871693893676745,0.19106914260824612,0.2655820799138483,0.06816997465124318,0.1097827881405974,0.0098,0.31,33643472.508213736,2937665.052468933,0.0309707457179351,0.0034854665548061,0.0675633233364402,0.0129515676990836,1755.2750620058,2306.27998567421,1323.84991090098,Yemen,3,2025,0.00439366584911176,0.0217380867370063,0.13059489765924395,0.646231504027224,0.13059489765924395,0.646231504027224
Bangladesh,South Asia,South Asia,BGD,low,0.06946270373971244,0.2164049086926024,0.02670263636727434,0.1479668669102009,0.00800256056823274,0.04014216286276252,6.868009499557011,4.363405592600646,3.3237421746091815,3.4243647969512803,1.0910753142156375,1.5077184297097166,5.321027415059227,3.4146512296779608,1.5578051822707646,1.7840718890766172,1.1061424133806028,1.4865728879197444,1.4025906904714789,1.4611263655289042,0.35324913695463755,0.6125522161020662,0.5467359385935933,0.9744049754382006,0.06946270373971244,0.2164049086926024,0.02670263636727434,0.1479668669102009,0.00800256056823274,0.04014216286276252,6.868009499557011,4.363405592600646,3.3237421746091815,3.4243647969512803,1.0910753142156375,1.5077184297097166,0.0125,0.08,164636116.46495664,10561801.940562516,0.010103418325721,0.0013060935988477,0.1912459113047284,0.0194780477960805,4969.9936846605,5239.64833791227,4509.86007828207,Bangladesh,3,2025,0.06946270373971244,0.2164049086926024,0.4219165589617016,1.3147223670790975,0.4219165589617016,1.3147223670790975
Bhutan,South Asia,South Asia,BTN,low,6.542202487974108e-4,0.00159241893169746,2.267039422840587e-4,9.119516296844542e-4,6.870134715790592e-5,3.398545855353642e-4,0.06318304842575678,0.03125295678518659,0.02875899057263214,0.02445259073011459,0.00948923974764045,0.01133005097518284,0.05067906892616024,0.0241722375389664,0.01400869003230474,0.01239555769332529,0.00961625876053656,0.01148261406341682,0.01320742068981115,0.01126047603012892,0.00338579135635187,0.00457395635507613,0.00469080341561548,0.00691458894222138,6.542202487974108e-4,0.00159241893169746,2.267039422840587e-4,9.119516296844542e-4,6.870134715790592e-5,3.398545855353642e-4,0.06318304842575678,0.03125295678518659,0.02875899057263214,0.02445259073011459,0.00948923974764045,0.01133005097518284,0,0.06,756900.0948562409,33028.17002537934,0.0141493443928089,0.0017567606025128,0.2093444028997815,0.01898955279540834,9433.67118728253,11220.645888795,7839.13131076647,Bhutan,3,2025,6.542202487974108e-4,0.00159241893169746,0.8643416129068761,2.104207426459925,0.8643416129068761,2.104207426459925
India,South Asia,South Asia,IND,low,0.6763318234074324,1.9391881740426749,0.22108541008550048,1.0221090116501832,0.06698678504166139,0.33836006960370296,66.10509249900804,35.88693025030367,29.37717361093151,27.544552353695742,9.86332614131341,12.374470889624432,53.228452926879854,29.714810789732272,14.149852175198822,14.560400580517772,9.51469578387194,11.727905114645724,13.67103272186529,12.783961697796446,3.297134144322136,4.871004345278918,4.9820137282782975,8.324983184000484,0.6763318234074324,1.9391881740426749,0.22108541008550048,1.0221090116501832,0.06698678504166139,0.33836006960370296,66.10509249900804,35.88693025030367,29.37717361093151,27.544552353695742,9.86332614131341,12.374470889624432,0.0645,0.05,1414494974.7598395,93506698.96394505,0.0258935939537237,0.0024148254548924,0.1716985747981728,0.01330367963380099,6728.00464862926,7001.01029478665,6548.71796394433,India,3,2025,0.6763318234074324,1.9391881740426749,0.4781436735201294,1.3713046349202704,0.4781436735201294,1.3713046349202704
Nepal,South Asia,South Asia,NPL,low,0.00737812559795836,0.02634889361467812,0.00249971022770349,0.01628492885110135,7.563341439324824e-4,0.00465921278673932,0.7675569249860466,0.6258085637607289,0.3360332467595995,0.41517936336228145,0.1113302333762978,0.16242020468698726,0.6376686797047298,0.6070504573896689,0.15726616797856663,0.19880121054773972,0.11448891358555462,0.17042560735949566,0.15659564974454837,0.1831925489212209,0.03356992624968134,0.07605069800864331,0.05859084186809516,0.10963085969886428,0.00737812559795836,0.02634889361467812,0.00249971022770349,0.01628492885110135,7.563341439324824e-4,0.00465921278673932,0.7675569249860466,0.6258085637607289,0.3360332467595995,0.41517936336228145,0.1113302333762978,0.16242020468698726,0.0891,3.13,31129811.76450214,2100644.9199356977,0.0096292603179526,0.00127660711235174,0.1165495126801512,0.018841741695874,3012.58525408193,3183.51935971812,2716.02314545218,Nepal,3,2025,0.00737812559795836,0.02634889361467812,0.23701157121585179,0.8465710370676093,0.23701157121585179,0.8465710370676093
Pakistan,South Asia,South Asia,PAK,low,0.09146392791914656,0.27032116271186174,0.03228345562739884,0.16455835327960275,0.00953749159193353,0.05714073217540517,9.697554170825674,6.025808691926202,4.575004482103672,4.681644850237052,1.493009425697202,1.9346002528309556,7.6130769966491805,4.933274958435287,2.124312849114271,2.3595822815912,1.5325166853887295,2.1265946216183567,2.000857591910553,1.9904344897575608,0.4945317875669055,0.8213577137161381,0.7579585103250037,1.2734115326344984,0.09146392791914656,0.27032116271186174,0.03228345562739884,0.16455835327960275,0.00953749159193353,0.05714073217540517,9.697554170825674,6.025808691926202,4.575004482103672,4.681644850237052,1.493009425697202,1.9346002528309556,0.0489,0.24,235553608.2681269,10609774.92134954,0.0154147496139107,0.00178019736170724,0.1807520251123264,0.014117845539819091,5088.43984291579,5690.33486559989,4707.39588954845,Pakistan,3,2025,0.09146392791914656,0.27032116271186174,0.3882934699732328,1.1477325910186313,0.3882934699732328,1.1477325910186313
China,East Asia,"Southeast Asia, East Asia, and Oceania",CHN,high,26.703333388920985,6.602186505496385,4.7594679709159,1.9276830875196087,4.466112773524069,3.0708533249601806,26.703333388920985,6.602186505496385,4.7594679709159,1.9276830875196087,4.466112773524069,3.0708533249601806,26.703333388920985,6.602186505496385,4.7594679709159,1.9276830875196087,4.466112773524069,3.0708533249601806,6.3288214590892435,4.062897575939787,1.4083929144445533,1.1788964598401273,2.242541505761267,2.2343673462164713,0.3226375851745394,0.5370180020720667,0.08567660744155264,0.21800690579890145,0.02968420675165702,0.09588060556514344,28.87285435716013,6.537735352696789,8.624043207327025,2.3982302614604336,4.3863820027778795,3.0937830545013623,61.5486,43.96,1422745952.8526049,53858190.02057791,0.0488893795098643,0.00557284526017785,0.1615507902895276,0.0140648747021526,16742.3126211866,19030.0350901559,14333.2294559336,China,3,2025,26.703333388920985,6.602186505496385,18.768869688492746,4.69453040683642,18.768869688492746,4.69453040683642
Democratic People's Republic of Korea,East Asia,"Southeast Asia, East Asia, and Oceania",PRK,low,0.00286100583781466,0.0135029647095732,0.00112711843096541,0.00679579992916786,3.2471074541778785e-4,0.00200080663279802,0.3699744987406368,0.4459074117973156,0.17465549786434725,0.2572652957766299,0.0619744080600149,0.10359999962341276,0.2651550702721189,0.34955687314270983,0.07757521406309983,0.1182496073788847,0.05939965401246114,0.09847525674790927,0.07203355505279534,0.10189971469048044,0.01583040474193153,0.04113380624746227,0.03033062549299242,0.0613213917007908,0.00286100583781466,0.0135029647095732,0.00112711843096541,0.00679579992916786,3.2471074541778785e-4,0.00200080663279802,0.3699744987406368,0.4459074117973156,0.17465549786434725,0.2572652957766299,0.0619744080600149,0.10359999962341276,0.0895,3.5,26392264.573529582,1938851.2937431,0.0417961815726114,0.0053469198411781,0.0883897451023331,0.01655994855076549,1356.87052768278,1595.11005914684,1097.35469818356,Democratic People's Republic of Korea,3,2025,0.00286100583781466,0.0135029647095732,0.10840319631700486,0.5116878209536329,0.10840319631700486,0.5116878209536329
