Region,Superregion,iso3c,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Dent_exp_usd,Dent_exppc_usd,GDP_per_capita_PPP_2021,fits_high,fits_mid,fits_low,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions,selected_model,Year,Level,Country
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",LTU,0.23101772036416493,0.06929537897582067,0.09077342998081564,0.03951377566791922,0.04977736427386705,0.03338495033394149,0.04882771912246348,0.03102606164535883,0.01044316621526775,0.00985477403525345,0.01250868281920502,0.01460467779267534,0.00288876635126967,0.00527376583368652,7.058765385536004e-4,0.00224838904988131,2.1249085320484856e-4,7.343618622303708e-4,0.199,71.47,45873.52732,FALSE,TRUE,TRUE,0.04882771912246348,0.03102606164535883,0.01044316621526775,0.00985477403525345,0.01250868281920502,0.01460467779267534,mid,2021,3,Lithuania
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",LTU,0.2733234870371931,0.08484943883900456,0.1155268287271108,0.05161593716109969,0.06359213848813075,0.04298134011351153,0.05554959967934776,0.03641386211167573,0.01341598921938908,0.0129577751894367,0.01594143194446387,0.01839467896287661,0.00312232908792595,0.00563156370198146,8.234157213922524e-4,0.00238212769786423,2.4693160925255757e-4,7.111245578678984e-4,0.199,71.47,45873.52732,NA,NA,NA,0.05554959967934776,0.03641386211167573,0.01341598921938908,0.0129577751894367,0.01594143194446387,0.01839467896287661,mid,2025,3,Lithuania
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",LTU,0.268246379410794,0.08113489807559587,0.11546709979631244,0.04875830992990633,0.062940267042867,0.04118025452837165,0.05463236068785637,0.03578180876278453,0.01297337850945413,0.01181708811874227,0.01602986608625118,0.01842794495307222,0.00306969228032716,0.00555226069479374,8.514859710357635e-4,0.00277235967877569,2.8213389797510183e-4,9.760953706337696e-4,0.199,71.47,45873.52732,NA,NA,NA,0.05463236068785637,0.03578180876278453,0.01297337850945413,0.01181708811874227,0.01602986608625118,0.01842794495307222,mid,2030,3,Lithuania
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",LTU,0.2654295981380011,0.08223030769362732,0.11345532596139173,0.04908206792498791,0.0638234852182132,0.04284594155213854,0.05322105266797082,0.03603306801917613,0.0127664151844843,0.01167438094532861,0.01587792389261131,0.01899691924025905,0.00303517233806556,0.00583478232118813,8.712699411817835e-4,0.00284162323044374,2.803565452204254e-4,9.45512663594394e-4,0.199,71.47,45873.52732,NA,NA,NA,0.05322105266797082,0.03603306801917613,0.0127664151844843,0.01167438094532861,0.01587792389261131,0.01899691924025905,mid,2035,3,Lithuania
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",LTU,0.2568804122951623,0.07796581511054604,0.111613716391319,0.04767273139650496,0.06062243427273529,0.04031465877304263,0.05204138908712619,0.03418345522370025,0.01296633710081511,0.01235321467344236,0.01540767073190714,0.01664390016238991,0.00286281648440653,0.00515278523183197,9.044366631424166e-4,0.00282704893146465,2.2921225514501052e-4,8.011841853721536e-4,0.199,71.47,45873.52732,NA,NA,NA,0.05204138908712619,0.03418345522370025,0.01296633710081511,0.01235321467344236,0.01540767073190714,0.01664390016238991,mid,2040,3,Lithuania
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",LTU,0.2478919530880112,0.07419936936083818,0.10977313867349324,0.04514839607196373,0.05780485720390884,0.03742528480826811,0.04948030636993186,0.03269711423463484,0.012270639646405,0.01110144410520531,0.01493135539703121,0.01656382759282117,0.00277190938321564,0.00526519572315307,8.325793003894311e-4,0.00281993149568203,2.5039705621785103e-4,8.410496778927725e-4,0.199,71.47,45873.52732,NA,NA,NA,0.04948030636993186,0.03269711423463484,0.012270639646405,0.01110144410520531,0.01493135539703121,0.01656382759282117,mid,2045,3,Lithuania
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",LTU,0.24106635511772811,0.07437522550745247,0.1064753142582919,0.04479841024902979,0.05748225729414923,0.03859518342785902,0.04845076669025654,0.03242957077430133,0.01211484198759936,0.01105549344837729,0.01454831714150989,0.0168295954602107,0.00264262800301947,0.00495211558828273,8.03216290873202e-4,0.00238035397549272,2.436347452436443e-4,7.659323366479412e-4,0.199,71.47,45873.52732,NA,NA,NA,0.04845076669025654,0.03242957077430133,0.01211484198759936,0.01105549344837729,0.01454831714150989,0.0168295954602107,mid,2050,3,Lithuania
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",MDA,0.10121812557167258,0.04268143071765164,0.03324662079767387,0.02437890918960881,0.01949014741834249,0.01800131619263214,0.02291688012268812,0.01677372483687555,0.00356457712769857,0.00456850970848986,0.00493520509801672,0.00722268540696194,0.00138990059683997,0.00321511762880678,2.4407205636506668e-4,9.792002547097103e-4,7.503625588635364e-5,3.646402604701474e-4,0.0051,1.43,15682.07033,FALSE,FALSE,TRUE,0.00138990059683997,0.00321511762880678,2.4407205636506668e-4,9.792002547097103e-4,7.503625588635364e-5,3.646402604701474e-4,low,2021,3,Republic of Moldova
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",MDA,0.16402375704852612,0.07039458566206097,0.06961983464552161,0.04826962210294801,0.04074709015737546,0.03636383917084013,0.03222592667312139,0.0244000943647209,0.00730059036157871,0.0091524809790265,0.00982813237306971,0.01374932143868093,0.00180489339046384,0.00408259484609556,4.83149583392344e-4,0.00195652572003311,1.3670148728942951e-4,5.435228760917512e-4,0.0051,1.43,15682.07033,NA,NA,NA,0.00180489339046384,0.00408259484609556,4.83149583392344e-4,0.00195652572003311,1.3670148728942951e-4,5.435228760917512e-4,low,2025,3,Republic of Moldova
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",MDA,0.16623198941708411,0.07575425618420625,0.07144170090398391,0.05157681785938058,0.04255640026529384,0.04070682130267641,0.03310825897703323,0.02530225891271264,0.00765636610682448,0.00962981289144193,0.01053777268617095,0.01439982555848604,0.00185252703263658,0.0040940931823142,5.475730878768162e-4,0.00219829137215354,1.6815499025042195e-4,7.171368649740639e-4,0.0051,1.43,15682.07033,NA,NA,NA,0.00185252703263658,0.0040940931823142,5.475730878768162e-4,0.00219829137215354,1.6815499025042195e-4,7.171368649740639e-4,low,2030,3,Republic of Moldova
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",MDA,0.16999562974837928,0.07518942921736622,0.07496176254556064,0.05184677981278782,0.04402847240812294,0.04035257695003328,0.03324626657380557,0.02669378177722722,0.00779165369356325,0.00915617450880139,0.010835948517199,0.01569754313114428,0.00185134969539066,0.00434898764430748,5.836877869834822e-4,0.00248762123455386,1.7966669450046713e-4,7.31471791049186e-4,0.0051,1.43,15682.07033,NA,NA,NA,0.00185134969539066,0.00434898764430748,5.836877869834822e-4,0.00248762123455386,1.7966669450046713e-4,7.31471791049186e-4,low,2035,3,Republic of Moldova
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",MDA,0.16548675277237468,0.07566539088483308,0.07348347567165436,0.05308727197387544,0.04331218027774895,0.03831300067429873,0.0330352111161674,0.02554714583853165,0.00828012483469466,0.01073512248324484,0.01103132968257566,0.01505176547895339,0.00176999051776783,0.00429777367345014,6.216165594054185e-4,0.00284695269961289,1.4713104175544808e-4,5.977002446055467e-4,0.0051,1.43,15682.07033,NA,NA,NA,0.00176999051776783,0.00429777367345014,6.216165594054185e-4,0.00284695269961289,1.4713104175544808e-4,5.977002446055467e-4,low,2040,3,Republic of Moldova
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",MDA,0.16092110255885528,0.07192258470995869,0.07306680246377575,0.05283825491145386,0.0419924180543743,0.03712575681918113,0.03121598377601014,0.02483793084887584,0.00804579087188882,0.00985687386374841,0.01050805143265957,0.01501878029056634,0.00165953414234423,0.00360904066354635,5.785240240306045e-4,0.00226433221053616,1.6805863908508814e-4,6.861301028974229e-4,0.0051,1.43,15682.07033,NA,NA,NA,0.00165953414234423,0.00360904066354635,5.785240240306045e-4,0.00226433221053616,1.6805863908508814e-4,6.861301028974229e-4,low,2045,3,Republic of Moldova
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",MDA,0.15337125424190168,0.06860299256101515,0.07011656642341636,0.0483968569307667,0.04036604588197171,0.03579586181151042,0.02938048394424745,0.02398398437689553,0.00742613468102559,0.00963336479217587,0.00964594981864752,0.01385389368711511,0.00153938589806325,0.00342777458714465,5.492135387790044e-4,0.00192266519160221,1.5544989750567213e-4,6.497174405117317e-4,0.0051,1.43,15682.07033,NA,NA,NA,0.00153938589806325,0.00342777458714465,5.492135387790044e-4,0.00192266519160221,1.5544989750567213e-4,6.497174405117317e-4,low,2050,3,Republic of Moldova
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",RUS,11.392463045058395,3.5086782904225013,4.662116070982899,2.141945557748065,2.5887059205825302,1.7764021701327957,2.3571937964609844,1.5499651871123985,0.5323502003170308,0.5195616282274139,0.6488755867704872,0.7693144454645493,0.13713071586753958,0.25607713950719024,0.03524742134945309,0.11555142797022482,0.0111350453886766,0.04079188633271306,0.8921,6.08,38638.42969,FALSE,FALSE,TRUE,0.13713071586753958,0.25607713950719024,0.03524742134945309,0.11555142797022482,0.0111350453886766,0.04079188633271306,low,2021,3,Russian Federation
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",RUS,11.85941187530927,3.719305567815884,4.959672245384233,2.305197508470219,2.6765004485700645,1.894912999467874,2.3835527369515628,1.547999966793703,0.5551098656227256,0.5379526122242355,0.654919587032721,0.7486312148758477,0.13414504798080543,0.24198741313460148,0.03349015579194556,0.10133743275956296,0.01080531783860772,0.03596328118112981,0.8921,6.08,38638.42969,NA,NA,NA,0.13414504798080543,0.24198741313460148,0.03349015579194556,0.10133743275956296,0.01080531783860772,0.03596328118112981,low,2025,3,Russian Federation
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",RUS,11.57532888469033,3.7443619926453113,4.824292480573241,2.2396014313268986,2.689543769297931,1.928739397450039,2.353563822209713,1.5216377898266913,0.55263274286799,0.5234138870167051,0.6487928555440593,0.7315875647288803,0.13675150145361292,0.24769323283229008,0.0344673701122963,0.1056155889836249,0.01220772760490399,0.03846036326133561,0.8921,6.08,38638.42969,NA,NA,NA,0.13675150145361292,0.24769323283229008,0.0344673701122963,0.1056155889836249,0.01220772760490399,0.03846036326133561,low,2030,3,Russian Federation
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",RUS,11.505554737644546,3.726223416003845,4.804477025709196,2.2275996829414635,2.711334788362331,1.9243724640929405,2.348513412174041,1.5684632509036596,0.5432545631586477,0.5256279968900746,0.6750955916704062,0.8054540891513379,0.1332617213176498,0.25413355444962615,0.036093868743291443,0.11798422209643744,0.01183210388376882,0.04483861726965908,0.8921,6.08,38638.42969,NA,NA,NA,0.1332617213176498,0.25413355444962615,0.036093868743291443,0.11798422209643744,0.01183210388376882,0.04483861726965908,low,2035,3,Russian Federation
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",RUS,11.425932199582418,3.648404930377199,4.8535017814909525,2.1931097434886166,2.6378188985367106,1.8861657236734592,2.3144532277981456,1.5015012904566851,0.5423422803434145,0.5206958906280283,0.6615208492494624,0.7387661998304452,0.1308991787020518,0.23710739054564176,0.03817979023122185,0.1277579097940552,0.01025248232773207,0.03637948960806,0.8921,6.08,38638.42969,NA,NA,NA,0.1308991787020518,0.23710739054564176,0.03817979023122185,0.1277579097940552,0.01025248232773207,0.03637948960806,low,2040,3,Russian Federation
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",RUS,11.121856170142154,3.4651062312743512,4.735987749613223,2.1616978559493956,2.5767605037320793,1.7815160673970645,2.2644160358093868,1.5183704135949103,0.5430271784698278,0.5292492367574674,0.6414420105980093,0.7446437167820614,0.12669249612528471,0.23046969064312503,0.0348177007657698,0.10955667939304532,0.0114171198218439,0.04555635150740205,0.8921,6.08,38638.42969,NA,NA,NA,0.12669249612528471,0.23046969064312503,0.0348177007657698,0.10955667939304532,0.0114171198218439,0.04555635150740205,low,2045,3,Russian Federation
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",RUS,11.004869713902062,3.548454779818027,4.6893284979888055,2.1525126581723235,2.564058377254032,1.8229009210309637,2.231347121798449,1.459722241603033,0.5252957768874317,0.5068660084871174,0.6392660441000865,0.7252899995885354,0.1241790694578918,0.22796108169667695,0.03753780203468286,0.11596079649349109,0.00999195533662155,0.03332954072037954,0.8921,6.08,38638.42969,NA,NA,NA,0.1241790694578918,0.22796108169667695,0.03753780203468286,0.11596079649349109,0.00999195533662155,0.03332954072037954,low,2050,3,Russian Federation
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",UKR,2.1207261543979716,0.8874507568613963,0.91175031213214075,0.6090490832227734,0.521890475845245,0.451976298129336,0.42585267508406943,0.32303064295278283,0.09688207392701095,0.11545876796672654,0.13136577926502957,0.18414030980597135,0.02382684321156589,0.05175560072973521,0.00693258335620749,0.02693119434283047,0.00207395603176223,0.00937064219492562,0.0589,1.41,17846.4082,FALSE,FALSE,TRUE,0.02382684321156589,0.05175560072973521,0.00693258335620749,0.02693119434283047,0.00207395603176223,0.00937064219492562,low,2021,3,Ukraine
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",UKR,2.124605417145465,0.8904778761632803,0.9276704858134264,0.6079342166759516,0.5157593951961148,0.4555512250213872,0.41991283219444414,0.31185265452233063,0.09814396697282891,0.11470653576818012,0.13266174699321992,0.1764840976348694,0.02248851451163144,0.04537938391087012,0.00632253758709564,0.02439126511037694,0.00186115934975447,0.00647578565334399,0.0589,1.41,17846.4082,NA,NA,NA,0.02248851451163144,0.04537938391087012,0.00632253758709564,0.02439126511037694,0.00186115934975447,0.00647578565334399,low,2025,3,Ukraine
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",UKR,2.061141990376887,0.8592738854995996,0.895880488718437,0.5848302501388071,0.5208895070783311,0.45235348035339673,0.3982360829671489,0.29402993508283304,0.09197049728453556,0.10294187812754184,0.1253068005646753,0.17118065747561004,0.0219580920478651,0.04423251420020287,0.00649223836071403,0.02336295020915247,0.0020438932184162,0.00803706547639578,0.0589,1.41,17846.4082,NA,NA,NA,0.0219580920478651,0.04423251420020287,0.00649223836071403,0.02336295020915247,0.0020438932184162,0.00803706547639578,low,2030,3,Ukraine
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",UKR,2.004252343904725,0.8429449272171338,0.8693844243024027,0.5652952693158031,0.5222416032901481,0.4554901499466747,0.4026733628574824,0.31432341438761835,0.09473476859036108,0.10998718136976514,0.13073180543509247,0.18845716181422675,0.02082258148733335,0.04565568167537456,0.00652076015202952,0.02478926288747848,0.00220810664066642,0.00854638651346592,0.0589,1.41,17846.4082,NA,NA,NA,0.02082258148733335,0.04565568167537456,0.00652076015202952,0.02478926288747848,0.00220810664066642,0.00854638651346592,low,2035,3,Ukraine
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",UKR,1.9590138395286123,0.8135223074710518,0.8908504244227888,0.570067836233125,0.4919946136442473,0.4074790436375448,0.3831834396068978,0.28185151850122897,0.09326779580750864,0.1064834190923208,0.12410875197757752,0.1621075068017197,0.02134710991553475,0.04819134256969997,0.00734537728701865,0.03116982042360905,0.00175764992788533,0.00705000161725848,0.0589,1.41,17846.4082,NA,NA,NA,0.02134710991553475,0.04819134256969997,0.00734537728701865,0.03116982042360905,0.00175764992788533,0.00705000161725848,low,2040,3,Ukraine
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",UKR,1.861700184280784,0.7661080063295577,0.8508716713262423,0.5518408383158495,0.4706014465717181,0.4007463282198556,0.3659110127085946,0.28533457433182485,0.0898760976170425,0.10604016731654688,0.12064914994354684,0.1718259873075786,0.01993689510514778,0.04645744223264578,0.00611869986585256,0.02421196159025368,0.00184673241999062,0.00816096347882237,0.0589,1.41,17846.4082,NA,NA,NA,0.01993689510514778,0.04645744223264578,0.00611869986585256,0.02421196159025368,0.00184673241999062,0.00816096347882237,low,2045,3,Ukraine
Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",UKR,1.7805709104543737,0.7686409752728665,0.8134618136251102,0.5391459932296467,0.45693931785041714,0.3949041346464198,0.3509967806548511,0.26524986652584176,0.08997299950872258,0.10925212516000164,0.1120939356038548,0.15142067386849403,0.01797177445607796,0.03971632142633227,0.00555952511230663,0.02343853293407057,0.00167677630815392,0.00583725913931368,0.0589,1.41,17846.4082,NA,NA,NA,0.01797177445607796,0.03971632142633227,0.00555952511230663,0.02343853293407057,0.00167677630815392,0.00583725913931368,low,2050,3,Ukraine
Australasia,High-income,AUS,3.9371323120829183,0.90770873619266,1.5968201408961145,0.34108149639783825,0.8098003861135211,0.4286320771270476,0.8249686177586892,0.4888422839240083,0.18510730285289267,0.14726015072679036,0.20292348784603031,0.20214624541422088,0.04783321310126394,0.08083748565206678,0.01251522982471669,0.03431494258680219,0.00333618509309585,0.01126396011762103,7.3703,288.25,58182.33695,TRUE,TRUE,TRUE,3.9371323120829183,0.90770873619266,1.5968201408961145,0.34108149639783825,0.8098003861135211,0.4286320771270476,high,2021,3,Australia
Australasia,High-income,AUS,3.916628230094751,0.8897752646387186,1.5676966547492424,0.35040648658530116,0.7889634100475224,0.4149763583947757,0.8242130008066125,0.4769267954740602,0.1842080554753368,0.14599611960384842,0.19723235543854883,0.1886841919709693,0.04722085034861181,0.07873728026915389,0.011239346927187,0.03023532126080282,0.00306425108882593,0.00888227781290563,7.3703,288.25,58182.33695,NA,NA,NA,3.916628230094751,0.8897752646387186,1.5676966547492424,0.35040648658530116,0.7889634100475224,0.4149763583947757,high,2025,3,Australia
Australasia,High-income,AUS,4.157599572137852,0.9888344762037716,1.6760560527920738,0.3750060435403187,0.8457954518693259,0.46008802981186414,0.8714947986454924,0.5052814015133194,0.193400700755212,0.15018997839057002,0.21277915480703177,0.20621502722532417,0.05012816491545171,0.08195207005049103,0.01189763667258764,0.03054306165572018,0.00364223477123221,0.01152527857303845,7.3703,288.25,58182.33695,NA,NA,NA,4.157599572137852,0.9888344762037716,1.6760560527920738,0.3750060435403187,0.8457954518693259,0.46008802981186414,high,2030,3,Australia
Australasia,High-income,AUS,4.4094542939227,1.0454399732783477,1.7779467401111049,0.3960576003655088,0.9131239127758852,0.4986223120294558,0.9233689363461342,0.5525491446037551,0.2027183008057768,0.16429859230700708,0.22641976118097917,0.22951065252112987,0.05216336739814811,0.08722465563920703,0.01347444847518235,0.03788527322406913,0.00402718803439377,0.01360395383723705,7.3703,288.25,58182.33695,NA,NA,NA,4.4094542939227,1.0454399732783477,1.7779467401111049,0.3960576003655088,0.9131239127758852,0.4986223120294558,high,2035,3,Australia
Australasia,High-income,AUS,4.615470960254642,1.0788070015449158,1.8765560708895257,0.4071329473073913,0.94594472854082,0.5104217573785984,0.9729270896905504,0.5668875120216555,0.2183671139164869,0.17240389595346323,0.24117645126302087,0.23379413686002232,0.05557507398229418,0.09065808481426248,0.01537329932235197,0.04422195205749466,0.00325710338771523,0.01005743730125565,7.3703,288.25,58182.33695,NA,NA,NA,4.615470960254642,1.0788070015449158,1.8765560708895257,0.4071329473073913,0.94594472854082,0.5104217573785984,high,2040,3,Australia
Australasia,High-income,AUS,4.7779274580185405,1.1135097506156126,1.9609371021748576,0.432752027841364,0.9764413702749444,0.5147024240278043,1.0027313094669932,0.6000537714359436,0.22878232411080296,0.18101091346571457,0.24937211377662108,0.25581426813624997,0.05703815880079412,0.09452277652434668,0.01513716671812179,0.04110384000707737,0.00423131600165978,0.01420414302896067,7.3703,288.25,58182.33695,NA,NA,NA,4.7779274580185405,1.1135097506156126,1.9609371021748576,0.432752027841364,0.9764413702749444,0.5147024240278043,high,2045,3,Australia
Australasia,High-income,AUS,5.002571012228758,1.148056853818944,2.0527573479582597,0.4436152175548098,1.0404058675511425,0.5554095850212255,1.041678878922591,0.6099221029020757,0.2363476681828897,0.18903068530607092,0.25802430557863587,0.2547177863075842,0.05924540247981143,0.10197389399956974,0.01618367554927001,0.04327922496659248,0.00416227203276393,0.01341007701964775,7.3703,288.25,58182.33695,NA,NA,NA,5.002571012228758,1.148056853818944,2.0527573479582597,0.4436152175548098,1.0404058675511425,0.5554095850212255,high,2050,3,Australia
Australasia,High-income,NZL,0.6089698149413654,0.18638605306346073,0.2722975448373016,0.11185766465176517,0.14874602761081562,0.09787216412660688,0.12117689091760954,0.08390886939449889,0.03110254568693038,0.02878612453570676,0.03744776344098124,0.04302000141089415,0.00673228054803422,0.01262565448345538,0.00212181459264603,0.00693521478961757,6.417587322355558e-4,0.00232436923162433,0.5353,106.27,47996.67988,FALSE,TRUE,TRUE,0.12117689091760954,0.08390886939449889,0.03110254568693038,0.02878612453570676,0.03744776344098124,0.04302000141089415,mid,2021,3,New Zealand
Australasia,High-income,NZL,0.4608186872228643,0.13935238674494266,0.1910885401065755,0.07955178666229235,0.10448364772250752,0.07065957398616331,0.0935363651021238,0.05941365717411728,0.0216862063047971,0.02015189895969211,0.02596455354779181,0.02905843142180549,0.00532600999216837,0.00949871981536034,0.00135316258281216,0.00411663815473044,4.3416080054006073e-4,0.00146268906623078,0.5353,106.27,47996.67988,NA,NA,NA,0.0935363651021238,0.05941365717411728,0.0216862063047971,0.02015189895969211,0.02596455354779181,0.02905843142180549,mid,2025,3,New Zealand
Australasia,High-income,NZL,0.47941569629509234,0.14578974744932113,0.1995707956059688,0.08410265003771981,0.11002901178443182,0.07415852591435612,0.0980799205464706,0.06245139170974374,0.02279882836925349,0.02041842911689157,0.0270047621367882,0.02949616320000533,0.00576333270089855,0.01041884860414837,0.00145396478131208,0.00427953055748847,5.084495957292646e-4,0.00180362203964782,0.5353,106.27,47996.67988,NA,NA,NA,0.0980799205464706,0.06245139170974374,0.02279882836925349,0.02041842911689157,0.0270047621367882,0.02949616320000533,mid,2030,3,New Zealand
Australasia,High-income,NZL,0.5079002476635236,0.15057797138689866,0.2135559396688396,0.08696534491559978,0.11697907013372656,0.07818390357408392,0.10323340564631918,0.0676888202691517,0.02379704062958676,0.02194608757133455,0.0289844203977572,0.03516003399213442,0.00573006792125052,0.01034063813483593,0.00151694562257492,0.00449763948725234,5.379553141537073e-4,0.00204109014396262,0.5353,106.27,47996.67988,NA,NA,NA,0.10323340564631918,0.0676888202691517,0.02379704062958676,0.02194608757133455,0.0289844203977572,0.03516003399213442,mid,2035,3,New Zealand
Australasia,High-income,NZL,0.5222521217305374,0.15692431219176767,0.21908145368124007,0.09145923371785764,0.12141308025920688,0.0814352359211027,0.10813070587043389,0.06842148946798374,0.0256551500073283,0.02338961609536824,0.03056641219746334,0.03371117957786442,0.00597523904840243,0.01062607647699376,0.00168861410713656,0.00503637873488396,4.45347298493074e-4,0.00150888114292797,0.5353,106.27,47996.67988,NA,NA,NA,0.10813070587043389,0.06842148946798374,0.0256551500073283,0.02338961609536824,0.03056641219746334,0.03371117957786442,mid,2040,3,New Zealand
Australasia,High-income,NZL,0.5452083439594676,0.16403420336253782,0.23313160174003017,0.09679280009142203,0.12543076449405002,0.08521711624962039,0.1103438103298079,0.07185193197883044,0.02690923848074562,0.02547969331829091,0.03147703594893653,0.03532571064722657,0.00615638996808336,0.01106545019391951,0.00168731642109582,0.00505156281972061,5.604093743910192e-4,0.00191266529305737,0.5353,106.27,47996.67988,NA,NA,NA,0.1103438103298079,0.07185193197883044,0.02690923848074562,0.02547969331829091,0.03147703594893653,0.03532571064722657,mid,2045,3,New Zealand
Australasia,High-income,NZL,0.5593255484715141,0.16937217562737805,0.2385815628491108,0.09848472000597924,0.13096294522576296,0.08981554126666873,0.11346109430887295,0.07482275783090472,0.02704463475084504,0.02418320282095558,0.03294534271012997,0.03862975291733434,0.00631570938812695,0.01174646872568339,0.00184165568304317,0.00528900887715406,5.648674412941834e-4,0.00183930868223075,0.5353,106.27,47996.67988,NA,NA,NA,0.11346109430887295,0.07482275783090472,0.02704463475084504,0.02418320282095558,0.03294534271012997,0.03862975291733434,mid,2050,3,New Zealand
High-income Asia Pacific,High-income,BRN,0.05143217698746882,0.01347619391802661,0.01838607191010708,0.00654804783782552,0.00979587648922539,0.00589595844305643,0.01129426305682245,0.00678640299293593,0.0021502247945844,0.0019053586824504,0.00247204741442277,0.00267460102047553,6.992620311980037e-4,0.00125287473835441,1.4242403475967595e-4,4.266161985748575e-4,4.4233015450580134e-5,1.5418985630598673e-4,0.0091,20.35,78248.79711,FALSE,FALSE,TRUE,6.992620311980037e-4,0.00125287473835441,1.4242403475967595e-4,4.266161985748575e-4,4.4233015450580134e-5,1.5418985630598673e-4,low,2021,3,Brunei Darussalam
High-income Asia Pacific,High-income,BRN,0.0487117330248649,0.01299727151442695,0.01609438105789768,0.00589109452224495,0.00864770325797061,0.00543016926681361,0.01092492371929705,0.00635300705602965,0.00191694970831553,0.00169646469956777,0.00216709158493267,0.0022865586228466,6.802514304326898e-4,0.00123312251308739,1.1823401667779304e-4,3.438763938261168e-4,3.672240408131174e-5,1.1103748721151432e-4,0.0091,20.35,78248.79711,NA,NA,NA,6.802514304326898e-4,0.00123312251308739,1.1823401667779304e-4,3.438763938261168e-4,3.672240408131174e-5,1.1103748721151432e-4,low,2025,3,Brunei Darussalam
High-income Asia Pacific,High-income,BRN,0.05471945593572309,0.01472554799579439,0.0192628431813705,0.0070232638359382,0.01029822512106211,0.00643958299335228,0.01199695756505953,0.00713211214699337,0.00221550351910199,0.0019359014068948,0.00256947600300769,0.00276851608352251,7.61574167469073e-4,0.00135381140003778,1.3838775885767368e-4,3.897034931959272e-4,4.745239997434616e-5,1.4631503153822044e-4,0.0091,20.35,78248.79711,NA,NA,NA,7.61574167469073e-4,0.00135381140003778,1.3838775885767368e-4,3.897034931959272e-4,4.745239997434616e-5,1.4631503153822044e-4,low,2030,3,Brunei Darussalam
High-income Asia Pacific,High-income,BRN,0.05963135604886008,0.01598111887463537,0.02169753799925196,0.00785155682600829,0.01180450300085281,0.00733906225938602,0.01295902464793245,0.00772655936850969,0.00248980304087337,0.00215964391618901,0.00292566215692217,0.00324139935869206,7.790724257736711e-4,0.00143458236901292,1.6573641761112088e-4,5.576653740522923e-4,5.435009237279e-5,1.7096472919171792e-4,0.0091,20.35,78248.79711,NA,NA,NA,7.790724257736711e-4,0.00143458236901292,1.6573641761112088e-4,5.576653740522923e-4,5.435009237279e-5,1.7096472919171792e-4,low,2035,3,Brunei Darussalam
High-income Asia Pacific,High-income,BRN,0.06407098994291908,0.01700536626522926,0.02421176909176172,0.00858536052479779,0.01283933386363662,0.0078412502015215,0.01374811047994666,0.00807356686587517,0.00280683886176254,0.00244506475986768,0.00326283239112999,0.00344191069188006,8.195762534419006e-4,0.00140852181479951,1.9107410776137652e-4,5.747269585925164e-4,4.913186538155253e-5,1.5770866701992267e-4,0.0091,20.35,78248.79711,NA,NA,NA,8.195762534419006e-4,0.00140852181479951,1.9107410776137652e-4,5.747269585925164e-4,4.913186538155253e-5,1.5770866701992267e-4,low,2040,3,Brunei Darussalam
