measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,45,Bulgaria,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,791513.4497193216,1025194.401460864,575355.9990571019
5,Prevalence,41,Uzbekistan,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,3001792.964346597,3979809.447110569,2151242.859404497
5,Prevalence,44,Bosnia and Herzegovina,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,438060.6631532163,556906.9310711579,324671.80148475704
5,Prevalence,66,Brunei Darussalam,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,42460.55838389541,56484.28683161449,31483.739399625105
5,Prevalence,63,Ukraine,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,6409560.230748839,7913929.910739125,4889199.8094825
5,Prevalence,35,Georgia,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,463108.7035288333,579376.7151334907,356754.75599996943
5,Prevalence,62,Russian Federation,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,22296854.638843928,27588890.15746929,17493527.60604713
5,Prevalence,60,Lithuania,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,481973.82194117375,582910.4899976928,383992.6229764195
5,Prevalence,59,Latvia,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,325777.4398359621,395585.6053501586,254100.03956109344
5,Prevalence,61,Republic of Moldova,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,485261.9698671553,619601.5459948053,355226.09227102686
5,Prevalence,58,Estonia,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,219424.18503696355,267022.55036031525,174808.96531948965
5,Prevalence,57,Belarus,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1463364.883161896,1810726.5523020152,1122186.5868751977
5,Prevalence,55,Slovenia,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,402911.0780136095,487531.6998571953,323899.8087973652
5,Prevalence,76,Belgium,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,2309493.9418638423,2709725.0068578776,1880742.877353748
5,Prevalence,52,Romania,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,2766674.9974600817,3458630.24687499,2119248.38154937
5,Prevalence,77,Cyprus,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,162787.11440626948,215533.8924095064,118608.51409830824
5,Prevalence,81,Germany,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,19878956.982279304,23129256.93737955,16669883.26946886
5,Prevalence,80,France,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,6879080.797008914,8954565.829285935,5123976.360449368
5,Prevalence,74,Andorra,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,13470.13980845141,17233.44969795364,10076.554276285457
5,Prevalence,75,Austria,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1198999.7533980566,1536564.2952678143,902424.635409947
5,Prevalence,78,Denmark,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1564149.868946124,1768362.5361514743,1364941.3821895183
5,Prevalence,54,Slovakia,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,779838.0953139114,981511.9000771224,594307.0570091722
5,Prevalence,72,New Zealand,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,843240.5164314323,1021498.2257502448,669929.8848323688
5,Prevalence,82,Greece,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1391412.4908040352,1816223.176002311,1051524.4255518806
5,Prevalence,51,Poland,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,6413850.318150769,7872761.987126494,5057859.891168607
5,Prevalence,53,Serbia,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1166040.763919062,1477556.797051781,880901.6234088904
5,Prevalence,79,Finland,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1043319.5310506176,1253181.5807225988,847688.0032839054
5,Prevalence,71,Australia,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,3136689.8612380344,4056205.2250732826,2327566.9170474983
5,Prevalence,98,Chile,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,3253543.595925125,3955132.713794413,2579964.37492892
5,Prevalence,67,Japan,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,20072088.08800633,24356032.09880431,15783256.983394288
5,Prevalence,68,Republic of Korea,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,6953476.998674784,8693851.591284972,5220188.882348215
5,Prevalence,95,United Kingdom,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,5448250.443400851,6875270.070698967,4267900.069390707
