Perio_prev,iso3c,Perio_prev_sd,Edent_prev,Edent_prev_sd,Pop,Pop_sd,Country,Prophy,Prophy_sd,Consult_simple,Consult_perio,OPG,PA,RootDeb,OHI,Extraction,OFD,GTR,Single_implant,Implant_surgery,Full_fixed,Denture,Denture_repair,Maintenance_simp,Maintenance_perio,Consult_simple_sd,Consult_perio_sd,OPG_sd,PA_sd,RootDeb_sd,OHI_sd,Extraction_sd,OFD_sd,GTR_sd,Single_implant_sd,Implant_surgery_sd,Full_fixed_sd,Denture_sd,Denture_repair_sd,Maintenance_simp_sd,Maintenance_perio_sd
0.2368763933612688,IND,0.017141380788655458,0.05280254065444189,0.005433652027143045,1604926717,78770978,India,12.655227666038734,3.4107330444627566,7.87944133418908,26.261648556306746,16.74755094726222,3.8370621411514376,21.96008641498836,6.103968474613154,13.15203940975413,47.397964644660505,212.83008135538915,668.7541068290109,1054.158831513738,3050.599246124074,85.93377787084677,12.554225724328102,14.878400313029363,39.14480541340635,27.971039961274315,59.599806911445235,43.83784261757006,8.670128818585992,57.466391757065544,16.78847625706609,42.85568689103553,217.5745402809593,272.0661279917485,777.1265430064599,1485.5636484507295,6666.085118635762,412.9447344706492,44.12238718217401,21.17932249252028,46.05335441135464
0.1815013090857287,NPL,0.026898456215678324,0.02089593302860195,0.0029319273928428546,34288250.41,2459548.1300000027,Nepal,8.561131218329338,3.0173620105099417,4.349421677807451,21.01555904269767,12.72750408999777,2.9271380343427524,12.517489430926194,4.244635989241291,8.176919709628125,22.773528216382903,200.69452546017297,579.5315726161477,1051.8719986945234,2294.439465524035,45.15647002516815,5.428777525428323,8.86791451273864,33.11097678527892,27.937416278821935,59.564965797413095,43.8100269559333,8.662922659527979,57.34923956513061,16.772936565018945,42.812099783441816,217.3642239426677,272.0252945488729,776.3534852120922,1485.5633829191736,6659.61211673119,412.6408954809434,44.03550480279276,21.050268690869924,45.993685977062256
0.25209792849744683,PAK,0.01941761005385162,0.03306278534385177,0.004638806177211508,306980497.8,19247770.549999982,Pakistan,9.582919826510446,3.137258686376987,5.230430202549016,22.32485758291726,13.730811690483163,3.1542333406017615,14.87413592257349,4.7086809321583,9.418590661657197,28.919198927040252,203.7232701236297,601.7993843827121,1052.4427375018115,2483.158871539525,55.33351132382151,7.207119069358942,10.36798809400648,34.616876178388495,27.94723271882052,59.575135440823104,43.818146109758786,8.665026222320588,57.383452318095394,16.777472936228293,42.82482421252284,217.4256207098552,272.03721143662864,776.5791629837714,1485.5634604081522,6661.501755991843,412.72958666710093,44.06087703040596,21.088011536476415,46.01110676474084
0.09962862566931252,AGO,0.01622103417428783,0.0268559649619972,0.0034629035659877044,61064242.51,1603776.9849999994,Angola,11.950093155312674,3.3573076679742453,7.271458909972211,25.358103950152312,16.055170147249807,3.680344072086072,20.333768840553763,5.783731880508661,12.295164482561171,43.15684816034485,210.73995002168556,653.3871293257998,1053.764965672597,2920.364317920941,78.91061967617946,11.326995371157944,13.843202188572585,38.1055869065048,27.966234364119934,59.594825996705985,43.83386615248021,8.669098728965794,57.44965402353465,16.786255014517643,42.84945679708392,217.5444782063579,272.06028932143107,777.0160454530421,1485.5636104806076,6665.159886192848,412.9013002106405,44.10997377820608,21.160916456770856,46.04482676259963
0.07246169153095394,CAF,0.013830200134562126,0.03726882924987783,0.00488652362367465,5053690.087,226615.84499999974,Central African Republic,3.4117868735400747,2.009617438679836,-0.09045583527695332,14.417296956254848,7.671295518794155,1.7826822030190377,0.6410756724743507,1.906063036474312,1.919469544567447,-8.197823847518052,185.4310462241457,467.312049250052,1048.9957377672338,1343.380510337866,-6.131134512911473,-3.533245440010578,1.308234016574592,25.521936878547105,27.869931737468896,59.49510288232472,43.75424718623147,8.64846760169936,57.1138110680186,16.74176057501581,42.724642536763945,216.94225768227105,271.9434693958589,774.8024019838741,1485.5628509466924,6646.624982521455,412.03150301722206,43.86092476678322,20.78930907992743,45.87391129601469
0.1279656225080835,COG,0.021140476827641294,0.03808211963419743,0.0045283871151352365,6628188.037,223935.85450000037,Congo,10.648503853033064,3.2450787801899437,6.1492000965156475,23.690274655721513,14.777122585130046,3.3910622980889933,17.331791877585694,5.192615549164053,10.713481524684704,35.32828245871303,206.88183140328636,625.0216285280077,1053.0379390449618,2679.967079161761,65.94675613618085,9.061683044472437,11.93235711711881,36.18732071652456,27.95638391093235,59.584617553882296,43.82571625222093,8.666987434807858,57.41533897017297,16.781702213581333,42.836686943107274,217.48286050262084,272.0483240319632,776.7895591795866,1485.5635326703136,6663.263451767676,412.8122782542957,44.08452468336369,21.123147769708098,46.02734653798901
0.0791160329548675,COD,0.015218506998815794,0.03911962186083076,0.004770035536821943,168978531.7,7696705.100000009,Democratic Republic of the Congo,3.763006476571793,2.1108621809732946,0.21237340146518055,14.867342405836162,8.01616264134748,1.8607417181438315,1.4511262432630092,2.0655692976865137,2.346269349709108,-6.085371222700619,186.47211723420253,474.966168650502,1049.1919179318252,1408.2490695823572,-2.6329780680933936,-2.921975744778843,1.823854609242108,26.03955997868633,27.87549525052871,59.50085918046426,43.75884332698351,8.649658885906627,57.133235218693976,16.744330105510112,42.7318513887479,216.97703753572625,271.9502086130006,774.9302507191094,1485.5628947545397,6647.695429392381,412.0817204292928,43.87532764886875,20.810922699914418,45.88378653340855
0.149159189110866,GNQ,0.02227789604209139,0.02870966756228135,0.003539583142092304,2577435.663,70888.79299999983,Equatorial Guinea,21.196725154138747,3.873970445470885,15.244107607451133,37.20654469521187,25.134559062955223,5.735433264532385,41.6601397602467,9.983086603897098,23.53161228117455,98.77183054752382,238.14844439827272,854.8987327787665,1058.9298419260492,4628.172454056458,171.0073165585381,27.42002057548284,27.41805345045543,51.733158601717626,28.01584916921229,59.64627198647744,43.874936194742304,8.679736389390824,57.62236473619287,16.809192182119773,42.913786563129655,217.8548990651264,272.1206122134142,778.157021383292,1485.5640028125129,6674.713804656981,413.3498711265729,44.23806918015612,21.350334508829487,46.13286396206822
0.1478458285521648,GAB,0.021925019316301822,0.03308996920367643,0.0040561922609138705,2400591.798,66218.77850000001,Gabon,22.69799294102138,3.956086923970083,16.53853358516674,39.13023782127159,26.60867354111963,6.069094126582695,45.122653860181714,10.664886849945267,25.355943250676543,107.80138655629725,242.59844194329756,887.6158214425539,1059.7684026412942,4905.449341606631,185.9599830348651,30.032857372254956,29.62204371564335,53.94570846874531,28.024378863687787,59.655121206632735,43.88200034450749,8.68156578304365,57.65203552953657,16.813136441323106,42.92484779231081,217.90827692948923,272.13099224687994,778.3532111048224,1485.5640703316028,6676.356625419049,413.4270196986896,44.260076609932845,21.382763533985877,46.14799795135374
0.07356265297628121,BDI,0.014817658987439974,0.01513689586521742,0.0018355661948451906,26394945.02,1656450.42,Burundi,2.817259931303819,1.8204077896133977,-0.603069990597267,13.655482573750811,7.0875217371498325,1.6505469678584948,-0.7301373371372524,1.636058831334703,1.197004223988555,-11.773677782807194,183.6687733927968,454.35553952399965,1048.663653816409,1233.5742642115197,-12.052638428551171,-4.567972145612464,0.4354173182282306,24.645730435910604,27.860264721202785,59.48510229616697,43.74626208501131,8.646397832447757,57.08005367399777,16.73729610739411,42.71211715200143,216.8818283612026,271.93176230889367,774.5802658589545,1485.5627748481052,6644.765099971364,411.94425582876903,43.83589427920589,20.751710557790823,45.85675197161379
