Country,Procedure,Mean_total_billions,SD_total_billions
Afghanistan,Consult_simple,1.5663536428061993e-4,0.006084037997534072
Afghanistan,OPG,4.302569844204581e-5,7.332046362069921e-4
Afghanistan,PA,4.578648145195907e-5,5.684203875513885e-4
Afghanistan,Prophy,0.0020833392341940544,0.00729419343853014
Afghanistan,Maintenance_simp,0.0010969017968264548,0.020272876960680336
Afghanistan,OHI,4.127466089864361e-5,8.496254809060168e-4
Afghanistan,Consult_perio,5.855422051389705e-4,0.008555425141687875
Afghanistan,RootDeb,6.926952387461382e-5,0.0020820709292477388
Afghanistan,Extraction,3.056014392927496e-4,0.013452260935046437
Afghanistan,OFD,4.4863824012209797e-14,4.726737103754717e-12
Afghanistan,GTR,5.9305389085009493e-05,3.9130163169084914e-4
Afghanistan,Single_implant,3.6893951919020747e-4,0.0024952359421025624
Afghanistan,Denture,2.4742374178207456e-5,0.001747245769343903
Afghanistan,Denture_repair,3.267126024026572e-5,0.0023545721858646554
Afghanistan,Maintenance_perio,0.002832375763182945,0.02171160841128476
Afghanistan,Implant_surgery,3.2870393800011943e-4,0.002665506775538727
Afghanistan,Full_fixed,9.365970321272685e-5,0.0018455030556810094
Albania,Consult_simple,1.782633351456491e-4,0.0012876585296965517
Albania,OPG,3.559816231621479e-6,1.854267419500419e-5
Albania,PA,3.952917962733452e-6,2.2190704198552023e-5
Albania,Prophy,2.3857977080358935e-4,7.731197443416626e-4
Albania,Maintenance_simp,3.0857036028361396e-4,0.0013929178059744532
Albania,OHI,4.078288868789968e-6,3.216126073177406e-5
Albania,Consult_perio,8.485671971937821e-5,5.521594792527161e-4
Albania,RootDeb,9.395203613096997e-5,5.644869413866329e-4
Albania,Extraction,1.8967585979552505e-4,0.0012355477900801352
Albania,OFD,2.0985623403082424e-6,1.593851468385849e-5
Albania,GTR,5.225506024414324e-6,2.883104293349929e-5
Albania,Single_implant,4.80620604697701e-5,2.608998857636475e-4
Albania,Denture,2.370394753786921e-5,1.873506806686764e-4
Albania,Denture_repair,2.480801940016187e-5,1.713024676342817e-4
Albania,Maintenance_perio,3.6516283379645775e-4,0.0017089395243024743
Albania,Implant_surgery,2.448563887015742e-5,2.963438983914699e-4
Albania,Full_fixed,1.9776690595685684e-5,1.9476606307499645e-4
Algeria,Consult_simple,0.0038434749561945276,0.024745276836653386
Algeria,OPG,8.480975976996064e-5,4.479043820253351e-4
Algeria,PA,8.896217409141257e-5,4.541755909796163e-4
Algeria,Prophy,0.00561914261691127,0.01862921761357268
Algeria,Maintenance_simp,0.007379181090257418,0.034227112723818585
Algeria,OHI,8.522878871117012e-5,5.887042306197286e-4
Algeria,Consult_perio,0.0021312378527705883,0.015143408863545016
Algeria,RootDeb,0.002322246185515987,0.01636265566142213
Algeria,Extraction,0.004711977936477606,0.04131156501065662
Algeria,OFD,4.9637011445600225e-5,4.5796225405492073e-4
Algeria,GTR,1.2947205738631396e-4,6.73572751323728e-4
Algeria,Single_implant,0.0010271959207382865,0.005142404882016823
Algeria,Denture,6.28900366925458e-4,0.006406151319221922
Algeria,Denture_repair,6.467757471892658e-4,0.004371854236823154
Algeria,Maintenance_perio,0.008923331006506269,0.04473590594193295
Algeria,Implant_surgery,6.541101280283311e-4,0.005551230121452647
Algeria,Full_fixed,6.041861770660265e-4,0.008321430042283971
American Samoa,Consult_simple,5.063791751558518e-6,3.8881852000152886e-5
American Samoa,OPG,1.1545028850297158e-7,6.287566794582079e-7
American Samoa,PA,1.298017346447362e-7,1.021425607264673e-6
American Samoa,Prophy,7.795284931419388e-6,2.4775535959350857e-5
American Samoa,Maintenance_simp,1.0436084032586946e-5,5.028324592554976e-5
American Samoa,OHI,1.3479623866059128e-7,1.1998614319144967e-6
American Samoa,Consult_perio,2.472367559955802e-6,1.5689088440799916e-5
American Samoa,RootDeb,2.674768461604807e-6,1.8395825383940414e-5
American Samoa,Extraction,5.343802376399681e-6,3.740313912077037e-5
American Samoa,OFD,7.307847404193335e-8,6.429065617597958e-7
American Samoa,GTR,1.71043554302155e-7,1.0527718662911673e-6
American Samoa,Single_implant,1.3218341946025857e-6,5.945410516143779e-6
American Samoa,Denture,7.853769133566516e-7,7.60436039569944e-6
American Samoa,Denture_repair,7.658687173996955e-7,4.720393423004138e-6
American Samoa,Maintenance_perio,1.1046599180791904e-5,5.2815827279075425e-5
American Samoa,Implant_surgery,1.0333925882870895e-6,1.3106468888352114e-5
American Samoa,Full_fixed,6.278673020303974e-7,6.359427152116514e-6
Andorra,Consult_simple,1.1292900216279194e-5,4.3551729323525526e-5
Andorra,OPG,1.9791234653812076e-7,6.863743685533513e-7
Andorra,PA,2.2346199748339994e-7,7.297983289349992e-7
Andorra,Prophy,1.3976845070499973e-5,4.349485370817964e-5
Andorra,Maintenance_simp,1.9587703399859328e-5,7.076920729346532e-5
Andorra,OHI,2.5861499240499267e-7,1.1003959582598018e-6
Andorra,Consult_perio,5.797499247859545e-6,2.7046577951435813e-5
Andorra,RootDeb,8.463322711293985e-6,3.3857596401477125e-5
Andorra,Extraction,1.5729178993282318e-5,5.9630099604386544e-5
Andorra,OFD,2.0713250473829552e-7,9.03802200068256e-7
Andorra,GTR,2.416087412550502e-7,1.1073377400174875e-6
Andorra,Single_implant,2.4724901340102225e-6,9.668307283495908e-6
Andorra,Denture,2.389037390693283e-6,1.0268621976235502e-5
Andorra,Denture_repair,2.4369538700053514e-6,9.984068167718724e-6
Andorra,Maintenance_perio,2.1995948365707222e-5,8.453712431439097e-5
Andorra,Implant_surgery,8.543553113709841e-7,8.483984916718312e-6
Andorra,Full_fixed,1.5632965878580435e-6,1.0081850708840808e-5
Angola,Consult_simple,0.0021666483466830887,0.026630725311253434
Angola,OPG,5.9202129127124615e-5,4.896654762799093e-4
Angola,PA,6.128397569165308e-5,4.6826024594033116e-4
Angola,Prophy,0.0037771740019951015,0.012190055622260103
Angola,Maintenance_simp,0.0042081335555796545,0.02452806210096215
Angola,OHI,6.22897187522434e-5,9.149521470599695e-4
Angola,Consult_perio,8.981972150838023e-4,0.0062248912651088565
Angola,RootDeb,7.991477296653077e-4,0.010771813250089803
Angola,Extraction,0.0012967275681590176,0.013201950154728142
Angola,OFD,1.4735269246434695e-5,1.9435675235677266e-4
Angola,GTR,7.276511552663592e-5,3.7242761528242683e-4
Angola,Single_implant,5.243176111249821e-4,0.002755476224006668
Angola,Denture,1.9532861830865025e-4,0.0027226186984426167
Angola,Denture_repair,1.439818238913231e-4,0.001510977459894937
Angola,Maintenance_perio,0.004184352957369272,0.02363810932283438
Angola,Implant_surgery,3.637671168651629e-4,0.003325850025180282
Angola,Full_fixed,1.9845587641251794e-4,0.005004952286710578
Antigua and Barbuda,Consult_simple,7.841565301705493e-6,4.050223295670075e-5
Antigua and Barbuda,OPG,1.6689276727641294e-7,7.562985734216683e-7
Antigua and Barbuda,PA,1.804590809997457e-7,6.758396745983239e-7
Antigua and Barbuda,Prophy,1.0656737623525256e-5,3.4456744824682904e-5
Antigua and Barbuda,Maintenance_simp,1.3916083496916179e-5,5.956432700157285e-5
Antigua and Barbuda,OHI,2.095345605235946e-7,9.626707643047071e-7
Antigua and Barbuda,Consult_perio,6.006796877038817e-6,3.538005367935513e-5
Antigua and Barbuda,RootDeb,7.630681588237066e-6,3.761627561325803e-5
Antigua and Barbuda,Extraction,1.4956651558970914e-5,1.0188721109090788e-4
Antigua and Barbuda,OFD,1.7529268316114878e-7,1.0390579956187204e-6
Antigua and Barbuda,GTR,3.0798000065369327e-7,1.4577207154414716e-6
Antigua and Barbuda,Single_implant,2.9123501528117513e-6,1.2717756010250673e-5
Antigua and Barbuda,Denture,2.1161687204007933e-6,1.395727728591219e-5
Antigua and Barbuda,Denture_repair,2.1133908376895357e-6,9.588599894427167e-6
Antigua and Barbuda,Maintenance_perio,2.2325931196308008e-5,9.229433550604873e-5
Antigua and Barbuda,Implant_surgery,1.3003476046743292e-6,1.311817144777225e-5
Antigua and Barbuda,Full_fixed,1.4116591651216896e-6,1.0868666509325782e-5
Argentina,Consult_simple,0.004800334651598565,0.02985362323752832
Argentina,OPG,9.466439166846836e-5,4.404419255843927e-4
Argentina,PA,1.0751216075055882e-4,4.967686266161945e-4
Argentina,Prophy,0.006485389883692075,0.02192736303543926
Argentina,Maintenance_simp,0.00838924948668769,0.03523840656795051
Argentina,OHI,1.08728467307171e-4,5.890431594672273e-4
Argentina,Consult_perio,0.002530632286364192,0.0140253669419866
Argentina,RootDeb,0.002898164226180956,0.014367420849703376
Argentina,Extraction,0.0055723060662786,0.03320959741783861
Argentina,OFD,6.61672401812577e-5,3.9914190670563944e-4
Argentina,GTR,1.4956305732457143e-4,0.0010630498458605322
Argentina,Single_implant,0.0012130498251053904,0.005862229942380226
Argentina,Denture,7.985534836384017e-4,0.005846392075312341
Argentina,Denture_repair,8.94657206482769e-4,0.005335619398366395
Argentina,Maintenance_perio,0.0102517510853827,0.04727993208374604
Argentina,Implant_surgery,6.07939965229288e-4,0.0048528517225738055
Argentina,Full_fixed,7.859115968895384e-4,0.010774862368259835
Armenia,Consult_simple,1.639109811966715e-4,0.0010753707753132515
Armenia,OPG,3.7173857777517317e-6,2.361278375159234e-5
Armenia,PA,3.865007487519692e-6,1.8807782179381463e-5
Armenia,Prophy,2.429685289603598e-4,7.982305005656781e-4
Armenia,Maintenance_simp,3.1537181102594036e-4,0.0014817892642605402
Armenia,OHI,3.94099694584072e-6,2.3567496217261847e-5
Armenia,Consult_perio,8.796470071871637e-5,5.33214282607335e-4
Armenia,RootDeb,1.0251389455788947e-4,7.238491705298749e-4
Armenia,Extraction,1.948664128099554e-4,0.0012424042205494486
Armenia,OFD,1.9436143986648275e-6,1.4401428071391788e-5
Armenia,GTR,4.658929501815816e-6,2.0988105839176778e-5
