LocationHeader,Region,Superregion,iso3c,selected_model,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions,WHO_selected_Mean_total_billions,WHO_selected_SD_total_billions,WHO_selected_Mean_perio_billions,WHO_selected_SD_perio_billions,WHO_selected_Mean_replace_billions,WHO_selected_SD_replace_billions,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Mean_total_billions_WHO_target,SD_total_billions_WHO_target,Mean_perio_billions_WHO_target,SD_perio_billions_WHO_target,Mean_replace_billions_WHO_target,SD_replace_billions_WHO_target,Dent_exp_usd,Dent_exppc_usd,Pop,Pop_sd,Edent_prev,Edent_prev_sd,Perio_prev,Perio_prev_sd,GDP_per_capita_PPP_2021,gdp_ppp_upper,gdp_ppp_lower,Country,Level
    Dominica,Caribbean,Latin America and Caribbean,DMA,mid,7.9480696589442e-4,6.83420708165263e-4,2.0962287915641812e-4,2.823678556621649e-4,2.902148534240985e-4,4.2380831657031214e-4,0.00381135631255187,0.00191291460063266,0.00180621333802411,0.00151102035683975,5.92258669682685e-4,6.739929828493013e-4,0.00300276317808319,0.00148295110713412,8.904627875249092e-4,7.921108183802758e-4,5.990596786535151e-4,7.019243274932285e-4,7.9480696589442e-4,6.83420708165263e-4,2.0962287915641812e-4,2.823678556621649e-4,2.902148534240985e-4,4.2380831657031214e-4,4.102915342627256e-5,1.0967010288831756e-4,1.5335626993488956e-5,6.588167537534596e-5,4.078495831997049e-6,1.768113950030883e-5,0.00381135631255187,0.00191291460063266,0.00180621333802411,0.00151102035683975,5.92258669682685e-4,6.739929828493013e-4,0.0019,26.92,67076.84914972594,4576.30111486496,0.063429864906616,0.0072841533722392,0.1713691141620464,0.01940859756787295,9048.47649516372,10427.6103283829,7724.64145651541,Dominica,3
    Dominican Republic,Caribbean,Latin America and Caribbean,DOM,low,0.00998004795296658,0.0197900835486393,0.00321297283064798,0.01120549590984851,9.237837822811452e-4,0.00371453989324215,0.9016911888226306,0.32798314150675034,0.3680293965416634,0.23782629723649312,0.11674699444427164,0.11605637198404305,0.7537623708318123,0.2774853797248327,0.1821508845178103,0.13026320838950736,0.1158653390055119,0.1163269596007146,0.1847883629059489,0.13354475899183962,0.04440318515335483,0.05015355475359351,0.05772767697383483,0.07239246559738631,0.00998004795296658,0.0197900835486393,0.00321297283064798,0.01120549590984851,9.237837822811452e-4,0.00371453989324215,0.9016911888226306,0.32798314150675034,0.3680293965416634,0.23782629723649312,0.11674699444427164,0.11605637198404305,0.0823,7.94,11012899.56730995,780116.108133154,0.0507069418933325,0.0057563201498205,0.1497224110596061,0.01689050618157045,17228.2085612079,18442.0704863195,16297.9905330152,Dominican Republic,3
    Grenada,Caribbean,Latin America and Caribbean,GRD,mid,0.00152163978539864,0.00123051575828691,3.935853445608406e-4,4.759114912646148e-4,5.295850457657066e-4,7.338962778622363e-4,0.00727185136870233,0.00322730485585449,0.00329716946350752,0.00249121003481013,0.00106930925166741,0.00119632687848552,0.00588099935388699,0.00252960594465881,0.00164549866785213,0.00130899557736864,0.00108195117931768,0.00119058062215828,0.00152163978539864,0.00123051575828691,3.935853445608406e-4,4.759114912646148e-4,5.295850457657066e-4,7.338962778622363e-4,8.038978012483313e-5,1.786584697957722e-4,2.7871881907773356e-5,1.1343412059585162e-4,8.280535693466854e-6,3.3885525944782556e-5,0.00727185136870233,0.00322730485585449,0.00329716946350752,0.00249121003481013,0.00106930925166741,0.00119632687848552,0.0035,32.04,102626.50301757905,6509.30294172596,0.0547001305654838,0.0067404145186931,0.1711726559448809,0.01921101029471304,12492.4774932864,14948.1259920439,10616.153634659,Grenada,3
    Guyana,Caribbean,Latin America and Caribbean,GUY,low,7.808484930348856e-4,0.0015146915683949,2.2309074168120824e-4,8.200175617522013e-4,6.590282998997706e-5,2.5143658645142774e-4,0.0679958073881989,0.02252465633375768,0.02599898967393043,0.01567699140779938,0.00828803207411899,0.00810211007409899,0.05766991545605005,0.0192198968137398,0.01298567049153327,0.00862636935771987,0.00812513129082582,0.00779466637553983,0.01375511310374879,0.00956711385707426,0.00322436959972927,0.00338773298342998,0.0040924909379518,0.00508900812473335,7.808484930348856e-4,0.0015146915683949,2.2309074168120824e-4,8.200175617522013e-4,6.590282998997706e-5,2.5143658645142774e-4,0.0679958073881989,0.02252465633375768,0.02599898967393043,0.01567699140779938,0.00828803207411899,0.00810211007409899,0.0113,14.38,764739.9359778903,47166.539309473126,0.0431498243444697,0.0055621371725824,0.1374862054961952,0.0173811032842525,20797.2806861257,24198.9389707384,17600.551263301,Guyana,3
    Haiti,Caribbean,Latin America and Caribbean,HTI,low,0.00282790372795475,0.01163752668896821,0.00118263229471681,0.00782628717768925,3.34366402964466e-4,0.00280842122231862,0.3156939684143424,0.3023698778475487,0.15193991296398884,0.20206321523721096,0.05347144454705446,0.09183692299960788,0.2394513684335239,0.2721873744941478,0.06984667580026195,0.10588494579459988,0.05218698141930666,0.09011240580743608,0.0628294854990028,0.07809440014363798,0.01452859194631214,0.03190649812444189,0.02600333937637832,0.04874847719099766,0.00282790372795475,0.01163752668896821,0.00118263229471681,0.00782628717768925,3.34366402964466e-4,0.00280842122231862,0.3156939684143424,0.3023698778475487,0.15193991296398884,0.20206321523721096,0.05347144454705446,0.09183692299960788,0.0263,2.34,12864028.230873512,1157530.040962386,0.0337764548405866,0.0039103125128895,0.0915441115865283,0.0179105482389456,2034.36477639887,2903.8029800002,1246.03525011857,Haiti,3
    Jamaica,Caribbean,Latin America and Caribbean,JAM,mid,0.02692567965826349,0.02490469802744472,0.00717594796330325,0.01016415508478982,0.0102175715503087,0.01623843773195778,0.1271885991438598,0.068520525258634,0.06166756783946572,0.0542732657321591,0.02053928266209138,0.02547928829810899,0.09959817706809045,0.05257811652540762,0.03021379664097017,0.0293544686038184,0.02004936360454666,0.02425075108233667,0.02692567965826349,0.02490469802744472,0.00717594796330325,0.01016415508478982,0.0102175715503087,0.01623843773195778,0.00140920318653133,0.00507410518216972,5.054319623986684e-4,0.00261372196743954,1.5975274205427505e-4,8.840678527531088e-4,0.1271885991438598,0.068520525258634,0.06166756783946572,0.0542732657321591,0.02053928266209138,0.02547928829810899,0.0449,15.62,2799893.601834631,182556.10571661103,0.0580852793245052,0.00648045766028,0.1567125702515916,0.01939140264729065,7845.5945381664,8660.54255584145,6528.16384148604,Jamaica,3
    Puerto Rico,Caribbean,Latin America and Caribbean,PRI,low,0.00414247997614633,0.00846688200019624,0.00145615195764018,0.00493410387158276,4.5055000884524775e-4,0.00155991967758405,0.3709632383047875,0.11791226555437244,0.17713363017826483,0.08631465036952707,0.05626028093597088,0.04891548406729287,0.29692107582371713,0.10024250594765824,0.09110427031654551,0.04950734704803659,0.05676612144695134,0.04979212218903996,0.0814178159380102,0.05888097378134181,0.02288470881319032,0.02154749037573573,0.02781183064115153,0.03185131098495077,0.00414247997614633,0.00846688200019624,0.00145615195764018,0.00493410387158276,4.5055000884524775e-4,0.00155991967758405,0.3709632383047875,0.11791226555437244,0.17713363017826483,0.08631465036952707,0.05626028093597088,0.04891548406729287,NA,NA,3294345.478258304,120141.02669276156,0.0975310171924635,0.01131669268658264,0.2268364421825125,0.01923425066890048,32025.2324263285,35224.2112763402,29193.350585594,Puerto Rico,3
    Saint Lucia,Caribbean,Latin America and Caribbean,LCA,mid,0.00247606013276373,0.00209092870452739,6.52526210448924e-4,8.251604171245075e-4,9.074188516469176e-4,0.00131217167899515,0.01174755307136844,0.00541141247126598,0.00561186268514375,0.00434612316246117,0.001812678267256,0.00200459722729795,0.00920556887999108,0.00413226243304305,0.00274876912276676,0.00229478549579272,0.00177442556463279,0.00195431788583604,0.00247606013276373,0.00209092870452739,6.52526210448924e-4,8.251604171245075e-4,9.074188516469176e-4,0.00131217167899515,1.215937425376678e-4,2.677487884754848e-4,4.3312850040527904e-5,1.7310834799599142e-4,1.316468581979964e-5,5.811591278223215e-5,0.01174755307136844,0.00541141247126598,0.00561186268514375,0.00434612316246117,0.001812678267256,0.00200459722729795,0.0054,29.98,177512.39689646702,12023.553550805533,0.0678225835662266,0.0084566624875897,0.1904258365324368,0.02115930702171695,11075.3507418217,13334.4526190221,8063.63494920694,Saint Lucia,3
    Saint Vincent and the Grenadines,Caribbean,Latin America and Caribbean,VCT,mid,0.00133251581782464,0.00107438329218149,3.431153881466624e-4,4.128083367605459e-4,4.653414591578019e-4,6.574956976749614e-4,0.00640431547231467,0.00282633546633812,0.0029092003229838,0.00219426352765793,9.426180530700946e-4,0.00105942257282998,0.00512079980878009,0.00221130666109033,0.00141566120753866,0.00114452766250879,9.226112553123312e-4,0.0010044998691045,0.00133251581782464,0.00107438329218149,3.431153881466624e-4,4.128083367605459e-4,4.653414591578019e-4,6.574956976749614e-4,7.099862811659395e-5,1.763505134481659e-4,2.330431302888828e-5,9.75023795849206e-5,7.5632127048399e-6,4.020373050446945e-5,0.00640431547231467,0.00282633546633812,0.0029092003229838,0.00219426352765793,9.426180530700946e-4,0.00105942257282998,0.0026,23.29,114075.2638159588,7456.2837198017005,0.0628788282907035,0.00767649564821874,0.1719023528148793,0.01843569873867494,12022.204505985,13013.4494642464,11072.6990463129,Saint Vincent and the Grenadines,3
    Suriname,Caribbean,Latin America and Caribbean,SUR,mid,0.00822763596930395,0.00652409840710726,0.00204178157418009,0.00253081492498161,0.00278348562301356,0.00391703988989562,0.0400552422704668,0.01754931857411343,0.01740125857056031,0.01345027244839503,0.0056479512239751,0.00616031572921394,0.03232066207243433,0.01421861461603255,0.00851185021904686,0.00696786262923992,0.00563559158163281,0.00645696210640959,0.00822763596930395,0.00652409840710726,0.00204178157418009,0.00253081492498161,0.00278348562301356,0.00391703988989562,4.300082899450965e-4,0.00102523277555033,1.3849071466647748e-4,5.72498687159569e-4,4.207347393868301e-5,1.756285179807829e-4,0.0400552422704668,0.01754931857411343,0.01740125857056031,0.01345027244839503,0.0056479512239751,0.00616031572921394,0.0095,15.9,579247.1178923211,37483.70030148112,0.054353176778523,0.00669684145378594,0.1667611405187695,0.01739476201291945,11391.9968620447,12615.7704810196,10218.2047307842,Suriname,3
    Trinidad and Tobago,Caribbean,Latin America and Caribbean,TTO,mid,0.03137242362415388,0.02311728002431059,0.00844569826934075,0.00855572179205018,0.01065437920186163,0.01284792730651184,0.14648587832781135,0.04969544157013593,0.06704576465758746,0.03732987500070179,0.02132280261043064,0.01967490487824941,0.1173325611582226,0.040859165386207,0.03362224727096622,0.02057052691840912,0.02122778612069509,0.01971545982775792,0.03137242362415388,0.02311728002431059,0.00844569826934075,0.00855572179205018,0.01065437920186163,0.01284792730651184,0.00169745528218147,0.00347050115472087,5.947857002663258e-4,0.00211198524489037,1.7182568453518165e-4,6.35478985674074e-4,0.14648587832781135,0.04969544157013593,0.06704576465758746,0.03732987500070179,0.02132280261043064,0.01967490487824941,0.0737,53.4,1393135.5421722005,87408.42797679151,0.0635490172433058,0.00777706553605949,0.2070688210419927,0.01953665921909135,24680.4234407534,26505.4392438915,23201.4672709904,Trinidad and Tobago,3
    United States Virgin Islands,Caribbean,Latin America and Caribbean,VIR,low,1.2910170107956583e-4,2.5396803330097106e-4,4.271471119289894e-5,1.3905400387492214e-4,1.3049814874870177e-5,4.3473980377567074e-5,0.0112088507365481,0.003480890828522,0.00502005330701507,0.00251156297504734,0.0015738575885632,0.00133660674951955,0.00910840178980255,0.0030212134656509,0.00253990791761162,0.00144035789643153,0.00159044722849869,0.00145361225082412,0.00244879560520225,0.00174944937277355,6.619209504820302e-4,6.399142672741396e-4,7.993635046698788e-4,9.351805861510726e-4,1.2910170107956583e-4,2.5396803330097106e-4,4.271471119289894e-5,1.3905400387492214e-4,1.3049814874870177e-5,4.3473980377567074e-5,0.0112088507365481,0.003480890828522,0.00502005330701507,0.00251156297504734,0.0015738575885632,0.00133660674951955,NA,NA,85901.89978003445,2990.800088017917,0.077052603970965,0.009522337707151,0.2419425187067144,0.01965239773411245,31318.8867919211,34184.439872519,28132.7392648071,United States Virgin Islands,3
    Colombia,Central Latin America,Latin America and Caribbean,COL,low,0.04759457475732712,0.10909003769058648,0.0158850894169902,0.06108658514419741,0.00505026265076528,0.02129777131857448,4.295882496449487,1.8156643119052809,1.939978842286229,1.4046163194268644,0.6272397472302113,0.7014710597928533,3.45597339796103,1.415951106279013,0.9588970424300558,0.7281911270277502,0.6303742653284398,0.6735378550367027,0.9042611423913308,0.7235405571935347,0.23483677032212957,0.2779768025952085,0.3150597962596119,0.42916574263581514,0.04759457475732712,0.10909003769058648,0.0158850894169902,0.06108658514419741,0.00505026265076528,0.02129777131857448,4.295882496449487,1.8156643119052809,1.939978842286229,1.4046163194268644,0.6272397472302113,0.7014710597928533,0.7051,14,49060425.68632399,2218788.2892757207,0.0570762189995003,0.00606039498655559,0.1688404813828173,0.01859165852652219,13503.9779773315,13741.3767358059,13225.2877472621,Colombia,3
    Costa Rica,Central Latin America,Latin America and Caribbean,CRI,mid,0.09186269398545288,0.0729343206588386,0.02401670066433379,0.02667489794991003,0.03118383915292373,0.04157404073298664,0.4360081958654096,0.17109867052747238,0.19634004171557873,0.1301374388897826,0.0630583770810247,0.06515984179437119,0.35101049329770323,0.1357747712538121,0.09686544979549902,0.06955306397707971,0.0632583535554209,0.06443647606237231,0.09186269398545288,0.0729343206588386,0.02401670066433379,0.02667489794991003,0.03118383915292373,0.04157404073298664,0.00479233745505532,0.00999367524489884,0.00165541193024562,0.00637773087304608,4.664860517463528e-4,0.00173081902408507,0.4360081958654096,0.17109867052747238,0.19634004171557873,0.1301374388897826,0.0630583770810247,0.06515984179437119,0.1617,31.84,4747895.741578532,297459.714400962,0.0626671401001654,0.0068641001223284,0.1734001455263116,0.01876997785746494,16633.2731528844,20099.0094854635,14265.6617200043,Costa Rica,3
    El Salvador,Central Latin America,Latin America and Caribbean,SLV,low,0.00282204658279068,0.00745191459251166,0.00100175573364431,0.00497949173114686,2.760097892344438e-4,0.00136918883850627,0.27379728194396363,0.1394688815261065,0.12387420891448252,0.10763935815799064,0.04093860141878982,0.04818797966984315,0.21770175022458893,0.11163715213034898,0.0597730764973479,0.05675209860854399,0.04059207696273109,0.04898067729593367,0.0562156714037879,0.04926933047014426,0.01387433695314867,0.02019020159627306,0.01992383574867331,0.02967884048111728,0.00282204658279068,0.00745191459251166,0.00100175573364431,0.00497949173114686,2.760097892344438e-4,0.00136918883850627,0.27379728194396363,0.1394688815261065,0.12387420891448252,0.10763935815799064,0.04093860141878982,0.04818797966984315,0.0628,9.37,6450228.767776177,462400.8805818958,0.0566920682091253,0.0058740341208104,0.1335296800650381,0.01623060166256565,8145.04067870934,9101.78522384083,7410.9751379134,El Salvador,3
    Guatemala,Central Latin America,Latin America and Caribbean,GTM,mid,0.23015529170659263,0.2079350287823746,0.05467813105463617,0.07836021304428895,0.08146619697607761,0.13676127193466822,1.1025598388907516,0.5729321665178854,0.4710221880266131,0.42179060781395344,0.15454586782649044,0.18622259961719873,0.9081205789476444,0.476020129762358,0.23003774602244031,0.21801729033562084,0.1587980431299745,0.19283439232751695,0.23015529170659263,0.2079350287823746,0.05467813105463617,0.07836021304428895,0.08146619697607761,0.13676127193466822,0.0121110729341734,0.03393006079948859,0.00407742575919452,0.02021583958716189,0.00118647609026604,0.00791812665353396,1.1025598388907516,0.5729321665178854,0.4710221880266131,0.42179060781395344,0.15454586782649044,0.18622259961719873,0.1624,9.22,15767371.648009377,687953.9476574333,0.0426754635323413,0.004573982610081,0.1152822218802019,0.01526693031251874,7855.86325805556,8210.17918368247,7519.70780703319,Guatemala,3
    Honduras,Central Latin America,Latin America and Caribbean,HND,low,0.00495374506998139,0.0156537359914831,0.00182216182418365,0.01073932374595999,5.055728963099923e-4,0.00272449321859768,0.49810063818266226,0.32537807967413673,0.2217062409139291,0.24026202706772015,0.07437316498379219,0.10081051018341912,0.39566320014293727,0.2683888458626648,0.1039180020740327,0.11560398096188264,0.07387964723303325,0.10200286062944784,0.09998004509438048,0.10003880591776224,0.02397006873721314,0.04136076819330726,0.03666547295075762,0.06236332642463484,0.00495374506998139,0.0156537359914831,0.00182216182418365,0.01073932374595999,5.055728963099923e-4,0.00272449321859768,0.49810063818266226,0.32537807967413673,0.2217062409139291,0.24026202706772015,0.07437316498379219,0.10081051018341912,0.052,5.42,10110155.809351342,588093.2821927015,0.0387115171091811,0.00426873381400529,0.1065493540409019,0.016665345267577,4737.05696288102,5436.76797670673,4141.55358542289,Honduras,3
    Mexico,Central Latin America,Latin America and Caribbean,MEX,low,0.13949518594767207,0.29712108186787467,0.04265809521641257,0.1613201734217105,0.01314297859882439,0.04614153978464282,12.784088376300843,4.8051727347601085,5.509621993949537,3.6182547683084074,1.747442254695203,1.7889605806091542,10.464611700399308,3.878434667573551,2.705707509060272,1.900909775575918,1.7740208961012196,1.8381810122409663,2.6498740281196778,1.9361189237585288,0.6709935766050901,0.7244633485742188,0.8673758418208432,1.1196792130664266,0.13949518594767207,0.29712108186787467,0.04265809521641257,0.1613201734217105,0.01314297859882439,0.04614153978464282,12.784088376300843,4.8051727347601085,5.509621993949537,3.6182547683084074,1.747442254695203,1.7889605806091542,2.103,16.7,129275998.55331896,4928576.10957513,0.0658557653312603,0.007313506861995,0.1619063717461401,0.0130148433093951,16932.0187167378,18644.6376780066,14926.1325631166,Mexico,3
    Nicaragua,Central Latin America,Latin America and Caribbean,NIC,low,0.00300233211661081,0.00951447038043353,0.00115079196287523,0.00595808032423678,3.119664566732754e-4,0.00145962568948051,0.2921066560469486,0.1882486296729747,0.13619065414949982,0.14352916348820238,0.04576509731176383,0.0624451385457689,0.22667019276996095,0.14489846821840438,0.06412320670552674,0.07021377102700364,0.045629116381237,0.06157930501962296,0.06025450360392655,0.06038067652544453,0.01486347590860943,0.02537827991084519,0.02300497608755381,0.0396678814932215,0.00300233211661081,0.00951447038043353,0.00115079196287523,0.00595808032423678,3.119664566732754e-4,0.00145962568948051,0.2921066560469486,0.1882486296729747,0.13619065414949982,0.14352916348820238,0.04576509731176383,0.0624451385457689,0.0314,4.81,6668976.123793645,552903.270596853,0.0453895557818755,0.0048277580881512,0.1209033023083025,0.01702717169165269,5107.06421118468,5521.38950883788,4844.59174271744,Nicaragua,3
    Panama,Central Latin America,Latin America and Caribbean,PAN,mid,0.10978808663899628,0.07644974942582884,0.02697998419586005,0.02711702820540464,0.03435098895912335,0.04279619049098768,0.5297410686596097,0.17217638809164498,0.21568905025727816,0.12462622530301344,0.06819952735157726,0.06304792098622135,0.4457407923234276,0.14762130494790862,0.10833976099086516,0.06656204477437462,0.0682149386112196,0.06540375328526889,0.10978808663899628,0.07644974942582884,0.02697998419586005,0.02711702820540464,0.03435098895912335,0.04279619049098768,0.0060894627124582,0.01169824762482651,0.00191935917942154,0.0067180748631893,5.55595778781805e-4,0.00221404991488772,0.5297410686596097,0.17217638809164498,0.21568905025727816,0.12462622530301344,0.06819952735157726,0.06304792098622135,0.1354,32.1,4292001.10539647,287534.09354037046,0.0533142437348091,0.00571831928924124,0.1644528997463197,0.01770150050582725,22961.4243653277,28866.8972234555,19855.4134773204,Panama,3
    Venezuela (Bolivarian Republic of),Central Latin America,Latin America and Caribbean,VEN,mid,0.24002143272814525,0.26869635839714584,0.05831331825810711,0.10724873231230654,0.10185913616396902,0.1866835695607071,1.1505110953618376,0.8886035704808034,0.5862803296495507,0.7080457834189594,0.19609817946157015,0.2749701679608063,0.8737657313912963,0.6888525958677646,0.2785243477666247,0.3505416833469051,0.20097009028066337,0.31006142468048276,0.24002143272814525,0.26869635839714584,0.05831331825810711,0.10724873231230654,0.10185913616396902,0.1866835695607071,0.01080657990259248,0.03935304518295798,0.0043607051013615,0.02456965700161378,0.00121449118479633,0.00588439844105348,1.1505110953618376,0.8886035704808034,0.5862803296495507,0.7080457834189594,0.19609817946157015,0.2749701679608063,0.49370000000000003,17.93,26628840.09089164,1722033.5838767178,0.0620287264326817,0.00652945877597475,0.1657955601548175,0.0191230928092744,3310.08593389738,9519.22076136276,63.0191994356648,Venezuela (Bolivarian Republic of),3
    Brazil,Tropical Latin America,Latin America and Caribbean,BRA,mid,2.4621872912253755,1.3585139733147915,0.5123307312516113,0.4210902487543969,0.32629645632909543,0.32223029076744236,14.772778649277958,2.778310716968922,3.772063605764776,1.192280560784912,0.6603781886887063,0.4693194200809381,14.026668660648602,2.7465577008338267,1.9313594869772688,0.8034471223032376,0.6576492371810448,0.4719369371022179,2.4621872912253755,1.3585139733147915,0.5123307312516113,0.4210902487543969,0.32629645632909543,0.32223029076744236,0.1731876025972888,0.3066429729598727,0.03201918329321363,0.09357266732872294,0.0064153767905075,0.02150825280272384,14.772778649277958,2.778310716968922,3.772063605764776,1.192280560784912,0.6603781886887063,0.4693194200809381,3.7128,17.68,220356039.81239465,15297843.741040468,0.1057809266522907,0.007329651497099,0.1479814197488572,0.01445647621930759,14420.1983244871,15235.1326142168,13748.2767612211,Brazil,3
    Paraguay,Tropical Latin America,Latin America and Caribbean,PRY,low,0.00554238828142217,0.0124269383080897,0.00154269967078629,0.00600573884881072,5.128932175223313e-4,0.00237418198352914,0.5145196219490314,0.2219645311605265,0.20552879759201131,0.1633320771380319,0.06647733784126618,0.07284027954017809,0.43183783430989414,0.1850307731654993,0.10330797318907596,0.08626444081315075,0.06759690838750208,0.07405807075840931,0.10400490808480405,0.08113501581123145,0.02454988520738149,0.03138838240092119,0.03300862050432174,0.04841431697938587,0.00554238828142217,0.0124269383080897,0.00154269967078629,0.00600573884881072,5.128932175223313e-4,0.00237418198352914,0.5145196219490314,0.2219645311605265,0.20552879759201131,0.1633320771380319,0.06647733784126618,0.07284027954017809,0.0513,7.18,7168840.81597591,646203.0131154135,0.0423784081821196,0.00471152821049555,0.1180422543782525,0.01737777019609884,11588.2361497781,13882.5045987949,8501.12967447659,Paraguay,3
    Afghanistan,North Africa and Middle East,North Africa and Middle East,AFG,low,0.00816777435153445,0.03613608582322655,0.00296584873519903,0.02182851773034511,8.487167948215269e-4,0.00535289563512801,0.979687643054038,1.3228977817899308,0.3969001192782444,0.6005843031757406,0.14059902091194143,0.2379279113917294,0.7964699218077681,1.5800385022537482,0.18038659224371376,0.28007728486994854,0.13649211218571602,0.23841285740937676,0.1898111912240221,0.28025639054295115,0.03538022557735234,0.08071861622879907,0.06832193219394798,0.14202841582805392,0.00816777435153445,0.03613608582322655,0.00296584873519903,0.02182851773034511,8.487167948215269e-4,0.00535289563512801,0.979687643054038,1.3228977817899308,0.3969001192782444,0.6005843031757406,0.14059902091194143,0.2379279113917294,0.0167,0.46,31222195.762415607,4829792.382241702,0.0242486438673279,0.00275344427633834,0.0477546676524796,0.00950878115189285,1435.87845849541,1845.92971927636,1089.5657583314,Afghanistan,3
    Algeria,North Africa and Middle East,North Africa and Middle East,DZA,low,0.0389298697759855,0.09177065005550952,0.01145123598690854,0.04763646497621969,0.00356116833994736,0.01697449280122874,3.492120584056349,1.4185392096708422,1.3626049548375974,1.011848016457172,0.4400302650916213,0.4616516944012053,2.9642868701169047,1.2062513740763998,0.6752898890205032,0.5398365703141009,0.44085731033178394,0.4852746546757344,0.7024345284235722,0.5281172094667217,0.1636068241636936,0.20107288173509344,0.21680389249560827,0.2950388501342945,0.0389298697759855,0.09177065005550952,0.01145123598690854,0.04763646497621969,0.00356116833994736,0.01697449280122874,3.492120584056349,1.4185392096708422,1.3626049548375974,1.011848016457172,0.4400302650916213,0.4616516944012053,0.3237,7.46,44197950.69413077,3381449.6637121327,0.0498025811034329,0.00552831948280544,0.1224047683115222,0.01902480921860196,12503.8702057827,13804.0970388439,10177.6946645367,Algeria,3
    Bahrain,North Africa and Middle East,North Africa and Middle East,BHR,mid,0.06794880824539969,0.04474143172384618,0.01710386429479405,0.015259454858251,0.0198922561172733,0.02242649964652345,0.3319519694407425,0.08587972204796389,0.13215996438583333,0.05627855728246157,0.0408455144850189,0.03301884594488463,0.2810219256810241,0.07824943058145613,0.06670549668198017,0.03364979603170918,0.04082408652710394,0.03414868849979914,0.06794880824539969,0.04474143172384618,0.01710386429479405,0.015259454858251,0.0198922561172733,0.02242649964652345,0.00390916066039203,0.00707949109012126,0.0011556291890445,0.00334243311122355,3.515615418944241e-4,0.00115035403341078,0.3319519694407425,0.08587972204796389,0.13215996438583333,0.05627855728246157,0.0408455144850189,0.03301884594488463,0.0625,41.36,1529596.6255871265,58725.727166381315,0.0400881427677888,0.00515489542270785,0.1615020233440481,0.02440508023222455,46823.8996179104,54824.4848975146,37267.7981719125,Bahrain,3
