Country,Procedure,Mean_total_billions,SD_total_billions
Afghanistan,Consult_simple,0.0028235294871643097,0.09992825847555216
Afghanistan,OPG,0.006907442425828348,0.031531855329666396
Afghanistan,PA,0.0020804398936636512,0.008700578306739733
Afghanistan,Prophy,0.010177963549441053,0.013427760550448604
Afghanistan,Maintenance_simp,0.004556361590974725,0.030932270140379883
Afghanistan,OHI,0.0024516883956560154,0.01991094100385921
Afghanistan,Consult_perio,0.0013844670545613477,0.005945821855117422
Afghanistan,RootDeb,7.324989243836963e-4,0.014947404634181616
Afghanistan,Extraction,6.554886515425804e-4,0.006312706711006253
Afghanistan,OFD,2.4431868362329273e-07,1.3381885424044543e-5
Afghanistan,GTR,0.0017039767867416476,0.003258388862702775
Afghanistan,Single_implant,0.013366255569010973,0.03469021716398227
Afghanistan,Denture,2.2402065767747822e-5,6.279701160544109e-4
Afghanistan,Denture_repair,9.655569493569536e-5,0.0017817238144965772
Afghanistan,Maintenance_perio,0.007384332117165849,0.02127635782646204
Afghanistan,Implant_surgery,0.004583907883552463,0.015641995710962777
Afghanistan,Full_fixed,0.0013931290319759023,0.012967122026864893
Albania,Consult_simple,0.0019372114469257081,0.005963221202127434
Albania,OPG,0.001626740410763544,0.0033707259518877164
Albania,PA,7.504188698290509e-4,0.0014257903921943232
Albania,Prophy,0.0032424117771942362,0.003790159375032443
Albania,Maintenance_simp,0.0035284183708107894,0.005694439501312079
Albania,OHI,8.681764081976878e-4,0.00198329761192143
Albania,Consult_perio,7.201145839512813e-4,0.0016043542326037064
Albania,RootDeb,0.0016421612781727475,0.0033081411499313353
Albania,Extraction,0.0016663410008523406,0.004723359835015571
Albania,OFD,1.9756542089912688e-4,6.061339714987298e-4
Albania,GTR,4.5771832604698067e-4,7.986288271463199e-4
Albania,Single_implant,0.004883037911769408,0.008795599927552954
Albania,Denture,4.7816886197333023e-4,0.0013473551017940532
Albania,Denture_repair,4.410088219131167e-4,0.0010439163691742315
Albania,Maintenance_perio,0.0029268004019081706,0.005059459121125562
Albania,Implant_surgery,9.583678069309249e-4,0.0033876412142128487
Albania,Full_fixed,9.243405669733749e-4,0.0033410395733418728
Algeria,Consult_simple,0.033197811539623166,0.08994010170976176
Algeria,OPG,0.03192665900024938,0.07219816553007473
Algeria,PA,0.013166062612165231,0.02603085034831485
Algeria,Prophy,0.0618365689962723,0.0697845926030962
Algeria,Maintenance_simp,0.0649158265562151,0.10707962308721755
Algeria,OHI,0.016295565598243852,0.04294372304332558
Algeria,Consult_perio,0.012232908611983435,0.033568778155957685
Algeria,RootDeb,0.02926633555609937,0.081651351958718
Algeria,Extraction,0.026792942411001018,0.07904228328086257
Algeria,OFD,0.0032694816662190112,0.009369742732813347
Algeria,GTR,0.007971150955160386,0.014780506288671988
Algeria,Single_implant,0.08068241020113587,0.13828498427630548
Algeria,Denture,0.008626103239908332,0.027289640079298974
Algeria,Denture_repair,0.00725838107951582,0.01708346639581369
Algeria,Maintenance_perio,0.04969501406591859,0.08223611950355829
Algeria,Implant_surgery,0.01886016488030187,0.08131581682913015
Algeria,Full_fixed,0.01432168847118736,0.052672644132592636
American Samoa,Consult_simple,3.655030347687448e-5,1.0692321503432562e-4
American Samoa,OPG,3.2714308565690684e-5,5.9796278655508805e-5
American Samoa,PA,1.6710034998847097e-5,3.3071755438106224e-5
American Samoa,Prophy,6.796619992113769e-5,7.995658498618225e-5
American Samoa,Maintenance_simp,6.819479500636212e-5,1.1470772009600282e-4
American Samoa,OHI,1.8085759558235424e-5,5.041649048966493e-5
American Samoa,Consult_perio,1.455195992117908e-5,3.638145717227499e-5
American Samoa,RootDeb,3.5148175060929657e-5,8.699210657559448e-5
American Samoa,Extraction,3.051570829171532e-5,8.269180685654261e-5
American Samoa,OFD,3.876608576993662e-6,1.3493688157032e-5
American Samoa,GTR,9.765385263985875e-6,1.6241576815721105e-5
American Samoa,Single_implant,1.0110173754753552e-4,1.6304527338164353e-4
American Samoa,Denture,9.720337055424143e-6,3.147576956242675e-5
American Samoa,Denture_repair,8.859357642142014e-6,1.9518372246531775e-5
American Samoa,Maintenance_perio,6.448045502927024e-5,1.1502001546263675e-4
American Samoa,Implant_surgery,2.1420423124564735e-5,6.98239463998977e-5
American Samoa,Full_fixed,1.8932562392189592e-5,1.0167781125248667e-4
Andorra,Consult_simple,1.5915125610382032e-4,2.034787083295284e-4
Andorra,OPG,1.3325495021094925e-4,1.5488236280365142e-4
Andorra,PA,6.673301465730636e-5,8.230139242548155e-5
Andorra,Prophy,2.6285266756481327e-4,2.8989788824672504e-4
Andorra,Maintenance_simp,3.1242286553112135e-4,4.117867736797228e-4
Andorra,OHI,7.644902766094095e-5,1.3488594002576714e-4
Andorra,Consult_perio,6.451422889753584e-5,1.0317175071700828e-4
Andorra,RootDeb,2.0341471696886987e-4,2.8803866513424993e-4
Andorra,Extraction,1.734490206377705e-4,2.5535757433883376e-4
Andorra,OFD,2.3824165751596816e-5,3.391733124549981e-5
Andorra,GTR,2.7228067480312487e-5,3.8589538397178266e-5
Andorra,Single_implant,3.7489074102111584e-4,5.055561637672005e-4
Andorra,Denture,6.574092611888813e-5,1.0459086471046773e-4
Andorra,Denture_repair,5.605238351619989e-5,7.113541629849897e-5
Andorra,Maintenance_perio,2.4022532375941524e-4,3.5196559827187945e-4
Andorra,Implant_surgery,4.144096802976363e-5,1.5381049636144345e-4
Andorra,Full_fixed,8.642298382996687e-5,2.2559965602008254e-4
Angola,Consult_simple,0.014026389561385908,0.07176516186024466
Angola,OPG,0.015401251655116925,0.05229973407990347
Angola,PA,0.004729664811395528,0.011189169779762418
Angola,Prophy,0.027622418796260588,0.03183943197267659
Angola,Maintenance_simp,0.028074022902304114,0.0700103755913685
Angola,OHI,0.006158181805204399,0.024041395319631703
Angola,Consult_perio,0.0034219159303004987,0.0108189612803777
Angola,RootDeb,0.005481607527962998,0.020495215962499102
Angola,Extraction,0.005370806548704214,0.02534335170740899
Angola,OFD,6.219448482858588e-4,0.0036578068526892014
Angola,GTR,0.00285208686967322,0.005208636205261786
Angola,Single_implant,0.026679407816344813,0.05400617322273873
Angola,Denture,0.0015853585234013453,0.010959648230237658
Angola,Denture_repair,0.0010892175276395989,0.004617561866822539
Angola,Maintenance_perio,0.01498074048324195,0.027131778378223732
Angola,Implant_surgery,0.007674677289337123,0.032816169531178906
Angola,Full_fixed,0.0037758300127234117,0.02162131795980793
Antigua and Barbuda,Consult_simple,8.541833213469122e-5,1.5492698659869245e-4
Antigua and Barbuda,OPG,8.901588931948306e-5,1.352383459630571e-4
Antigua and Barbuda,PA,4.831988435197083e-5,7.720946608835514e-5
Antigua and Barbuda,Prophy,1.5344581204768945e-4,1.724377017136093e-4
Antigua and Barbuda,Maintenance_simp,1.6684221520717126e-4,2.3553514099284244e-4
Antigua and Barbuda,OHI,4.726094276984596e-5,8.464871532260884e-5
Antigua and Barbuda,Consult_perio,5.171304265326725e-5,1.070447793443777e-4
Antigua and Barbuda,RootDeb,1.4032697648951937e-4,2.404026049793731e-4
Antigua and Barbuda,Extraction,1.193148019369345e-4,2.3494161143955574e-4
Antigua and Barbuda,OFD,1.5225567446842521e-5,3.2120233165754964e-5
Antigua and Barbuda,GTR,2.6350783762448825e-5,4.308046732069109e-5
Antigua and Barbuda,Single_implant,3.2143337220786494e-4,5.523785367808022e-4
Antigua and Barbuda,Denture,4.077192256710534e-5,8.565487300215715e-5
Antigua and Barbuda,Denture_repair,3.4517298361028004e-5,5.417382776420438e-5
Antigua and Barbuda,Maintenance_perio,2.0604375939113973e-4,3.1006894889052235e-4
Antigua and Barbuda,Implant_surgery,5.5670205424210425e-5,2.253076655639809e-4
