Country,Procedure,Mean_total_billions,SD_total_billions
Afghanistan,Consult_simple,0.004385259997642984,0.10439671395240778
Afghanistan,OPG,0.02965398146761123,0.1342806398589838
Afghanistan,PA,0.007889241095097652,0.02510110931413416
Afghanistan,Prophy,0.0436841547924616,0.0330023903709701
Afghanistan,Maintenance_simp,0.08357923621662652,0.49841453419269244
Afghanistan,OHI,0.010688541132137398,0.08024878576012859
Afghanistan,Consult_perio,0.0028152989830307553,0.01090722855840361
Afghanistan,RootDeb,0.0013099188519239096,0.016515131075532735
Afghanistan,Extraction,0.0023600386982053838,0.024032051355477483
Afghanistan,OFD,6.529451440547233e-7,3.5757663707465374e-5
Afghanistan,GTR,0.003347078433118377,0.005444430802260404
Afghanistan,Single_implant,0.02648414173939747,0.0569364116070296
Afghanistan,Denture,9.0646296215609e-5,0.0031121565058802535
Afghanistan,Denture_repair,2.6151861560998494e-4,0.005297749338439832
Afghanistan,Maintenance_perio,0.10262608271366731,0.1579182843753171
Afghanistan,Implant_surgery,0.00932326927765418,0.028470460956399327
Afghanistan,Full_fixed,0.00387137950286009,0.031780125687576516
Albania,Consult_simple,0.007273279755932649,0.011977740287194198
Albania,OPG,0.005899589865230809,0.008549921620790579
Albania,PA,0.0022238396460275635,0.003025482281129023
Albania,Prophy,0.013373664321793466,0.007870499533612046
Albania,Maintenance_simp,0.04415068167364826,0.03723600046627812
Albania,OHI,0.0034077583787087695,0.0064050251504414075
Albania,Consult_perio,0.0014831744432448298,0.002845969778847615
Albania,RootDeb,0.0038657191416235828,0.008762984274633234
Albania,Extraction,0.003081612299420887,0.006210368740140441
Albania,OFD,3.99632925883972e-4,9.452129478729632e-4
Albania,GTR,9.620494150163575e-4,0.001369360229276066
Albania,Single_implant,0.009589485486687662,0.012994716668597254
Albania,Denture,0.0010947763735639114,0.0029463552746342484
Albania,Denture_repair,8.188664678014064e-4,0.0013492244869409407
Albania,Maintenance_perio,0.04355815439594937,0.036196274063564265
Albania,Implant_surgery,0.002230943347907223,0.007236611851168835
Albania,Full_fixed,0.0017065007356094756,0.004696185234078103
Algeria,Consult_simple,0.12968383052222363,0.2264748350904254
Algeria,OPG,0.10472691210973155,0.15708577961230175
Algeria,PA,0.03403888220639576,0.04535323027349492
Algeria,Prophy,0.2332038986655151,0.1343897765327071
Algeria,Maintenance_simp,0.776049489605641,0.6262575610481892
Algeria,OHI,0.059091166583271675,0.11626752507546106
Algeria,Consult_perio,0.024176168514477653,0.04510032948039376
Algeria,RootDeb,0.05690421418146381,0.10472774600321222
Algeria,Extraction,0.05028261256649706,0.10008584784093749
Algeria,OFD,0.006205615426828147,0.014726556181754238
Algeria,GTR,0.015419152475622047,0.022984940571596883
Algeria,Single_implant,0.16621190890343837,0.2293478346858174
Algeria,Denture,0.01654603922209747,0.040786927550421605
Algeria,Denture_repair,0.01409147235523492,0.02679311011951746
Algeria,Maintenance_perio,0.695201651612125,0.5882172144427776
Algeria,Implant_surgery,0.034429437454948676,0.10711261383601381
Algeria,Full_fixed,0.031017234069476964,0.09155777195738886
American Samoa,Consult_simple,1.4753830868346774e-4,0.00027114060017181753
American Samoa,OPG,1.222830360205037e-4,1.9344831478229957e-4
American Samoa,PA,4.250064150707661e-5,6.888357403732258e-5
American Samoa,Prophy,2.6344906137036687e-4,1.5369988898488945e-4
American Samoa,Maintenance_simp,8.233840922580628e-4,6.769009414022622e-4
American Samoa,OHI,6.736380654365574e-5,1.4546758038570597e-4
American Samoa,Consult_perio,3.049313439949831e-5,6.101975755713152e-5
American Samoa,RootDeb,7.282150545168182e-5,1.3744901280719242e-4
American Samoa,Extraction,6.216859303072181e-5,1.2021524367712435e-4
American Samoa,OFD,7.565994309822733e-6,1.8302728238119945e-5
American Samoa,GTR,1.949811496186641e-5,2.8173081103907105e-5
American Samoa,Single_implant,2.0468559120288954e-4,2.918457054155308e-4
American Samoa,Denture,2.201722756158186e-5,6.386167482877918e-5
American Samoa,Denture_repair,1.695985594711037e-5,2.883144599934252e-5
American Samoa,Maintenance_perio,8.769410390673427e-4,7.40275459451161e-4
American Samoa,Implant_surgery,4.186724235814249e-5,1.4333304681875102e-4
American Samoa,Full_fixed,3.347235383901334e-5,9.46385587923058e-5
Andorra,Consult_simple,6.273606416952081e-4,4.8647757508737797e-4
Andorra,OPG,4.233162889601394e-4,3.281919674132409e-4
Andorra,PA,1.6808159204157358e-4,1.339289823192725e-4
Andorra,Prophy,0.0010121758071968963,5.855950897312597e-4
Andorra,Maintenance_simp,0.0037088754434692166,0.0015824123696533308
Andorra,OHI,2.520664541003343e-4,2.3353399558833683e-4
Andorra,Consult_perio,1.2592447551145388e-4,1.459269571984143e-4
Andorra,RootDeb,4.189410410607167e-4,4.5719612913764675e-4
Andorra,Extraction,3.399473254899854e-4,3.7830320933800946e-4
Andorra,OFD,4.491787596742496e-5,4.629298497978598e-5
Andorra,GTR,5.4586452280587896e-5,6.075421453566831e-5
Andorra,Single_implant,7.14553538837875e-4,7.366952795352054e-4
Andorra,Denture,1.2822049199854286e-4,1.5270581383573006e-4
Andorra,Denture_repair,1.1039461359849302e-4,1.041139989006714e-4
Andorra,Maintenance_perio,0.00334627997036572,0.0016842366784821537
Andorra,Implant_surgery,9.280452859663661e-5,2.8548641985520133e-4
