Country,Severity,Mean_total_billions,SD_total_billions
Afghanistan,Health,0.03905265285901679,0.14291683503421096
Afghanistan,Stage_III_IVT1_2,0.19027160625294387,0.2454389970128503
Afghanistan,Stage_IVT3,0.041323492039080145,0.08379923426375994
Afghanistan,Stage_IVT4,0.05505529415322596,0.12236277164308178
Afghanistan,Stage_I_II,0.08517895647394855,0.3009461523799512
Albania,Health,0.009187090190800808,0.008960042393141852
Albania,Stage_III_IVT1_2,0.058672609283419774,0.040800873150250515
Albania,Stage_IVT3,0.013128551140970435,0.017159619721599503
Albania,Stage_IVT4,0.015742724975733337,0.022218150938496658
Albania,Stage_I_II,0.02047616096076205,0.017440036713980558
Algeria,Health,0.1591700564836031,0.15686315164487266
Algeria,Stage_III_IVT1_2,0.9833738814925768,0.7087968858766538
Algeria,Stage_IVT3,0.2286256898433062,0.32181068851291866
Algeria,Stage_IVT4,0.26236887235572565,0.3879841457477105
Algeria,Stage_I_II,0.35688052132091763,0.32072801822902425
Andorra,Health,6.483357616088652e-4,4.710028811554961e-4
Andorra,Stage_III_IVT1_2,0.004563973714777591,0.002061129558303475
Andorra,Stage_IVT3,0.0010564731773207523,0.0012095978654074935
Andorra,Stage_IVT4,0.0012029631984049884,0.0014580102567663543
Andorra,Stage_I_II,0.0014721529397016923,8.743743977143925e-4
Angola,Health,0.08495476568719584,0.13193519172430115
Angola,Stage_III_IVT1_2,0.3540986806649324,0.3159581504031293
Angola,Stage_IVT3,0.07531150026536404,0.11834800061368332
Angola,Stage_IVT4,0.0971259116997035,0.16914958162519875
Angola,Stage_I_II,0.1900297628211306,0.2556945388302761
Antigua and Barbuda,Health,4.1259973240585356e-4,3.402189682956541e-4
Antigua and Barbuda,Stage_III_IVT1_2,0.003946773860124515,0.002223918660061552
Antigua and Barbuda,Stage_IVT3,8.966852204412537e-4,0.0010717386675749567
Antigua and Barbuda,Stage_IVT4,0.0010732449403393226,0.0014136732436554956
Antigua and Barbuda,Stage_I_II,9.285411506746538e-4,6.724129672052347e-4
Argentina,Health,0.2373591108927003,0.19569187357965326
Argentina,Stage_III_IVT1_2,1.5767611657992182,0.8955394560752074
Argentina,Stage_IVT3,0.35172390717467594,0.42260076671615154
Argentina,Stage_IVT4,0.4271002538656903,0.5593338503080113
Argentina,Stage_I_II,0.5355309031474161,0.37648650668663813
Armenia,Health,0.009657296381821948,0.009436447808497849
Armenia,Stage_III_IVT1_2,0.0648957527518088,0.04428093008066349
Armenia,Stage_IVT3,0.015207076776247299,0.020340044471779124
Armenia,Stage_IVT4,0.01803021168844478,0.026070288050125127
Armenia,Stage_I_II,0.021372015142721554,0.01857957463375155
Australia,Health,0.3581986371921482,0.2338841212462977
Australia,Stage_III_IVT1_2,1.9795771131976914,0.6765908114251381
Australia,Stage_IVT3,0.45940910482221614,0.4947452827726624
Australia,Stage_IVT4,0.5647000051251195,0.6385978204394095
Australia,Stage_I_II,0.7957147118006764,0.42476773867154677
Austria,Health,0.08174746251741878,0.05762587390135562
Austria,Stage_III_IVT1_2,0.4292211723891863,0.19185509917054352
Austria,Stage_IVT3,0.0996047421286413,0.11049100713763407
Austria,Stage_IVT4,0.11596403763252142,0.14141257364211135
Austria,Stage_I_II,0.185461694297989,0.11110592864030859
Azerbaijan,Health,0.04378804970934338,0.038132193595238575
Azerbaijan,Stage_III_IVT1_2,0.2601844527382509,0.16172764632287492
Azerbaijan,Stage_IVT3,0.059110735153611205,0.0739706499152631
Azerbaijan,Stage_IVT4,0.071471991448562,0.10356585520236704
Azerbaijan,Stage_I_II,0.09941750695087452,0.07556546365784222
Bahamas,Health,0.002103672671682103,0.0016644642528367661
Bahamas,Stage_III_IVT1_2,0.01865955595268043,0.009998382983373657
Bahamas,Stage_IVT3,0.004286252103483583,0.005053732946403282
Bahamas,Stage_IVT4,0.00508108298262452,0.0066684759134449
Bahamas,Stage_I_II,0.004848119828184402,0.003338882214441153
Bahrain,Health,0.015006096508667098,0.010882400763632658
Bahrain,Stage_III_IVT1_2,0.10755009064545112,0.05027451756888302
Bahrain,Stage_IVT3,0.024956224578232777,0.0288226977873002
Bahrain,Stage_IVT4,0.029211208684464723,0.03558150414735939
Bahrain,Stage_I_II,0.03395959328717664,0.02078838911994169
Bangladesh,Health,0.29746333975055145,0.44950654601971834
Bangladesh,Stage_III_IVT1_2,4.146304861494952,3.6214614057009746
Bangladesh,Stage_IVT3,0.9360641019411605,1.4120278940329365
Bangladesh,Stage_IVT4,1.1235850194402592,1.7884918512427483
Bangladesh,Stage_I_II,0.6643706034612316,0.9116874655463837
Barbados,Health,8.565985892969696e-4,8.458997524191851e-4
Barbados,Stage_III_IVT1_2,0.009887675047309087,0.006839744618636496
Barbados,Stage_IVT3,0.002255350119367287,0.003049714976111395
Barbados,Stage_IVT4,0.0027175293993479213,0.0038581285656774478
Barbados,Stage_I_II,0.0019322454998051061,0.0016436095659163395
Belarus,Health,0.04272999849246798,0.03453653263184022
Belarus,Stage_III_IVT1_2,0.3184655696030634,0.1766908314649585
Belarus,Stage_IVT3,0.07393793465510386,0.0906309150436067
Belarus,Stage_IVT4,0.08566685973801358,0.11219397775563912
Belarus,Stage_I_II,0.09777101181983,0.06575602659439393
Belgium,Health,0.09749829466749046,0.07060495095960839
Belgium,Stage_III_IVT1_2,0.8385054191826188,0.36714368865502706
Belgium,Stage_IVT3,0.19587903091714245,0.22370793584136991
Belgium,Stage_IVT4,0.22391714547642316,0.2706866848578147
Belgium,Stage_I_II,0.2190401516095876,0.1310144837342619
Belize,Health,0.0013069881559072919,0.0015059055208030733
Belize,Stage_III_IVT1_2,0.009422253226169528,0.007101169946962761
Belize,Stage_IVT3,0.0021827861654370533,0.0030097935148591633
Belize,Stage_IVT4,0.002568703845622352,0.003869363238677836
Belize,Stage_I_II,0.0029159227695007193,0.002953596600892594
Benin,Health,0.016835136687969203,0.045185984849225126
Benin,Stage_III_IVT1_2,0.18280672073617818,0.20543891023518895
Benin,Stage_IVT3,0.03919149530278709,0.07499135221217328
Benin,Stage_IVT4,0.05436751467389573,0.10161479749974002
Benin,Stage_I_II,0.03836726795991341,0.08981130564109653
Bhutan,Health,0.0029551911329830202,0.0032074012911888546
Bhutan,Stage_III_IVT1_2,0.038739122672293416,0.02696450444197916
Bhutan,Stage_IVT3,0.008431720904971875,0.01149350526946756
Bhutan,Stage_IVT4,0.010360983210482047,0.015330294494307188
Bhutan,Stage_I_II,0.006776246273817835,0.00644004360114556
Bolivia,Health,0.03184899559446798,0.039778667687231484
Bolivia,Stage_III_IVT1_2,0.20205437649674612,0.17027185711644194
Bolivia,Stage_IVT3,0.04687370949715036,0.06937448408773103
Bolivia,Stage_IVT4,0.05844774681046403,0.09156780243204064
Bolivia,Stage_I_II,0.07229796223655556,0.0833161087654392
Bosnia and Herzegovina,Health,0.010673402355984723,0.00958261755231708
Bosnia and Herzegovina,Stage_III_IVT1_2,0.08135487816424614,0.05280996113584026
Bosnia and Herzegovina,Stage_IVT3,0.018563784864618963,0.02437074384334265
Bosnia and Herzegovina,Stage_IVT4,0.021299894925666456,0.029840246879402392
Bosnia and Herzegovina,Stage_I_II,0.024472571100047278,0.01963225371926067
Botswana,Health,0.019087738537617447,0.01276468095028156
Botswana,Stage_III_IVT1_2,0.021142669354463288,0.008094066913789237
Botswana,Stage_IVT3,0.0042154147608022266,0.004564978507671157
Botswana,Stage_IVT4,0.005322337782054595,0.0058654943181207396
Botswana,Stage_I_II,0.04570826240430941,0.02499907018964556
Brazil,Health,1.2344349693413172,0.784361180492412
Brazil,Stage_III_IVT1_2,3.593413366806784,1.3068858607406717
Brazil,Stage_IVT3,0.7742918740181236,0.832406012797111
Brazil,Stage_IVT4,0.8813273965931185,0.979469350361342
Brazil,Stage_I_II,3.0451188733616865,1.5969069261241509
Brunei Darussalam,Health,0.005946324110068056,0.0041786653950833825
Brunei Darussalam,Stage_III_IVT1_2,0.023562190052551366,0.010535365078065205
Brunei Darussalam,Stage_IVT3,0.005446306339492846,0.006184815680980833
Brunei Darussalam,Stage_IVT4,0.006253081469247395,0.007333841064294481
Brunei Darussalam,Stage_I_II,0.013511553964363434,0.007786790183978153
Bulgaria,Health,0.033277148074889844,0.02663249697020693
Bulgaria,Stage_III_IVT1_2,0.1688660602167027,0.09489587437803151
Bulgaria,Stage_IVT3,0.039007226809020794,0.04648253635480441
Bulgaria,Stage_IVT4,0.04718256082552106,0.06194050430235583
Bulgaria,Stage_I_II,0.0748860524943361,0.04967478723003703
Burkina Faso,Health,0.02462524289369776,0.07799738577596313
Burkina Faso,Stage_III_IVT1_2,0.38897286236853995,0.4780194856018297
Burkina Faso,Stage_IVT3,0.08453805109011678,0.15832689841277925
Burkina Faso,Stage_IVT4,0.11323298762770237,0.2284220786826908
Burkina Faso,Stage_I_II,0.05411620946612018,0.16368720990736169
Burundi,Health,0.004649972866690162,0.045928360710151085
Burundi,Stage_III_IVT1_2,0.06157945731466168,0.08905150930362779
Burundi,Stage_IVT3,0.012109724481535399,0.02936902398119146
Burundi,Stage_IVT4,0.017660673087166887,0.043248412685687576
Burundi,Stage_I_II,0.009131042726894445,0.09275161527803086
Cabo Verde,Health,0.0010261022239830384,0.0014749570750880654
Cabo Verde,Stage_III_IVT1_2,0.020652810974439925,0.01757974083112591
Cabo Verde,Stage_IVT3,0.004518511710023228,0.006539120676538985
Cabo Verde,Stage_IVT4,0.00583073642185817,0.009819581918528003
Cabo Verde,Stage_I_II,0.0022389887368903876,0.002947602609532589
Cambodia,Health,0.03219648945413918,0.05274904213832789
Cambodia,Stage_III_IVT1_2,0.2063417866555706,0.19007733137833657
Cambodia,Stage_IVT3,0.044293742918896796,0.07046828597388044
Cambodia,Stage_IVT4,0.05728735494008802,0.09636345435943196
Cambodia,Stage_I_II,0.07309548345880079,0.10793808531764483
Cameroon,Health,0.044834614258482564,0.09258237689500605
Cameroon,Stage_III_IVT1_2,0.654021184023639,0.6863484075958264
Cameroon,Stage_IVT3,0.14101292052349085,0.24055272819425091
