Country,Procedure,selected_Mean_total_billions,selected_SD_total_billions
Belgium,OPG,0.04837128571661367,0.03527390448226647
Belgium,PA,0.03193498764684721,0.02791386154927751
Belgium,Prophy,0.05730662724901085,0.04447465838036359
Belgium,RootDeb,0.1282342817446119,0.10556161845108966
Belgium,Single_implant,0.22161935947428513,0.16875850024327818
Belize,Consult_perio,1.0481919528931632e-4,2.866858542588933e-4
Belize,Consult_simple,2.0949966722220832e-4,6.733810435570312e-4
Belize,Denture,6.352353898546406e-5,2.6682842245970105e-4
Belize,Denture_repair,5.404243866709388e-5,1.45613056217376e-4
Belize,Extraction,2.1467630517858064e-4,6.331761964596739e-4
Belize,Full_fixed,1.2809205670697373e-4,5.860724565701674e-4
Belize,GTR,7.696465349071959e-5,1.314029108365374e-4
Belize,Implant_surgery,1.7615433800371896e-4,6.643703714573118e-4
Belize,Maintenance_perio,4.184589388461074e-4,7.643947174031301e-4
Belize,Maintenance_simp,4.027844502826436e-4,7.343143806645945e-4
Belize,OFD,2.4239669090447445e-5,9.210057634904422e-5
Belize,OHI,1.1168358787173444e-4,3.470392878968018e-4
Belize,OPG,2.3470816212806608e-4,5.236415800709759e-4
Belize,PA,1.0278531750055684e-4,2.304802804732031e-4
Belize,Prophy,3.8888006210112695e-4,4.0989001917583e-4
Belize,RootDeb,2.398739478833914e-4,6.662911290283006e-4
Belize,Single_implant,7.127261963135198e-4,0.00128359320605251
Benin,Consult_perio,2.807454670214845e-4,0.00286824645988919
Benin,Consult_simple,4.433839207437853e-5,0.00595546086691789
Benin,Denture,3.149197470441327e-5,9.263475684098984e-4
Benin,Denture_repair,7.83409473175449e-6,5.704532003306166e-4
Benin,Extraction,1.5712429385778527e-4,0.00435994951410634
Benin,Full_fixed,5.4187529528156175e-5,0.00116182006496651
Benin,GTR,2.2507315517797974e-5,1.1426348207983903e-4
Benin,Implant_surgery,9.914146854670128e-5,0.00100166710559613
Benin,Maintenance_perio,8.415954578042291e-4,0.00558302981878218
Benin,Maintenance_simp,4.234337170628205e-4,0.00484139087572439
Benin,OFD,3.8777227242831225e-6,8.539312458096901e-5
Benin,OHI,9.261484770994985e-6,1.341902196546252e-4
Benin,OPG,5.854454674622363e-6,1.157799690405999e-4
Benin,PA,9.722864757772273e-6,9.771274396746248e-5
Benin,Prophy,4.917498233674787e-4,0.00162820261620488
Benin,RootDeb,1.0593816143639328e-4,0.0025007788041915
Benin,Single_implant,1.62120869497145e-4,9.424672311979012e-4
Bhutan,Consult_perio,4.5663268213452384e-05,3.239200988546251e-4
Bhutan,Consult_simple,5.278036373406414e-5,4.3149802639974274e-4
Bhutan,Denture,1.8072903278113303e-5,1.2412948020801547e-4
Bhutan,Denture_repair,1.068279784073394e-5,8.207785545628772e-5
Bhutan,Extraction,7.497461603195952e-5,6.436151482694726e-4
Bhutan,Full_fixed,9.956475272714584e-6,1.15158841580209e-4
Bhutan,GTR,2.967970449523203e-6,1.5051672566729455e-5
Bhutan,Implant_surgery,1.4446725906431226e-5,1.2162431082820366e-4
Bhutan,Maintenance_perio,1.607994718104166e-4,8.563081926993427e-4
Bhutan,Maintenance_simp,1.0522405517769678e-4,5.014962500620764e-4
Bhutan,OFD,7.414684063185848e-7,9.512251132174334e-6
Bhutan,OHI,1.403732180709836e-6,9.33498917686658e-6
Bhutan,OPG,1.308295300007679e-6,8.129073536787482e-6
Bhutan,PA,1.3679066333202129e-6,6.047605774623765e-6
Bhutan,Prophy,7.458201738309335e-5,2.3383255630540233e-4
Bhutan,RootDeb,4.847448321143407e-5,3.459756076057141e-4
Bhutan,Single_implant,2.41126926132653e-5,1.206989913866126e-4
Bolivia,Consult_perio,2.891644453993057e-4,0.0023421703984696
Bolivia,Consult_simple,4.702532668580602e-4,0.00474061727904753
Bolivia,Denture,4.83932927488805e-5,6.295339380519928e-4
Bolivia,Denture_repair,6.448919414353839e-5,5.328392879957969e-4
Bolivia,Extraction,4.216230087806926e-4,0.00477770997061868
Bolivia,Full_fixed,6.038534515886572e-5,7.605035153695807e-4
Bolivia,GTR,1.854659466760277e-5,1.0134456658286194e-4
Bolivia,Implant_surgery,8.674378340152684e-5,7.941083586465577e-4
Bolivia,Maintenance_perio,8.186302524367159e-4,0.00418898072028304
Bolivia,Maintenance_simp,0.00105676184666191,0.00594284156615997
Bolivia,OFD,3.932376955928718e-6,6.13844517315801e-5
Bolivia,OHI,1.5169929822043843e-5,1.3136518090853206e-4
Bolivia,OPG,1.2153971099077122e-5,9.815888547335283e-5
Bolivia,PA,1.5046776091342289e-5,9.114282709835031e-5
Bolivia,Prophy,7.847149491981346e-4,0.00235557935530097
Bolivia,RootDeb,1.86297866107769e-4,0.0018494681729386
Bolivia,Single_implant,1.3946656199156625e-4,6.988347325471955e-4
Bosnia and Herzegovina,Consult_perio,8.99944309412784e-4,0.00214026849501506
Bosnia and Herzegovina,Consult_simple,0.00190514428592877,0.00449071862722075
Bosnia and Herzegovina,Denture,6.928679925802512e-4,0.00197891892703345
Bosnia and Herzegovina,Denture_repair,5.495827304337223e-4,0.00113406277389652
Bosnia and Herzegovina,Extraction,0.00184927136076053,0.00510542656012254
Bosnia and Herzegovina,Full_fixed,0.00108128353589224,0.00413802500617628
Bosnia and Herzegovina,GTR,5.807333422490335e-4,9.66014062642651e-4
Bosnia and Herzegovina,Implant_surgery,0.00108466594580171,0.00427435306733836
Bosnia and Herzegovina,Maintenance_perio,0.00370066443019508,0.00603917003823008
Bosnia and Herzegovina,Maintenance_simp,0.00348689031736996,0.0053528695738299
Bosnia and Herzegovina,OFD,2.506820656486114e-4,6.825700602145908e-4
Bosnia and Herzegovina,OHI,8.382884713345721e-4,0.0020026773353393
Bosnia and Herzegovina,OPG,0.00179546908616671,0.00330679093179246
Bosnia and Herzegovina,PA,9.041610391460322e-4,0.00165066945113963
Bosnia and Herzegovina,Prophy,0.00319245998638689,0.00345126351813543
Bosnia and Herzegovina,RootDeb,0.00233210372491575,0.00505135197634725
Bosnia and Herzegovina,Single_implant,0.00619556186590963,0.00998569988623789
Botswana,Consult_perio,2.6492786482622895e-4,3.0251151200580526e-4
Botswana,Consult_simple,0.00273319786739771,0.00272212894195004
Botswana,Denture,2.143764645184841e-4,2.2649005100811823e-4
Botswana,Denture_repair,1.1563239364188644e-4,1.2094717635427224e-4
Botswana,Extraction,3.485388520184536e-4,3.756833809954766e-4
Botswana,Full_fixed,4.425914258441272e-4,8.925594228483537e-4
Botswana,GTR,5.4239667929493216e-5,5.660751723182746e-5
Botswana,Implant_surgery,4.694199185183465e-5,9.837780906610048e-5
Botswana,Maintenance_perio,0.00102162920719663,0.00121321801924694
Botswana,Maintenance_simp,0.00676347697313461,0.00785480173856821
Botswana,OFD,5.4275235454250096e-5,5.8161421421011464e-5
Botswana,OHI,0.00175356749312905,0.00225540737990179
Botswana,OPG,0.00244710284504984,0.0024687160970478
Botswana,PA,8.067707438112491e-4,7.374565986964379e-4
Botswana,Prophy,0.00504656367738452,0.00554322483731339
Botswana,RootDeb,9.231057330277508e-4,0.00112338350915045
Botswana,Single_implant,9.444039938111318e-4,0.00111887656764267
Brazil,Consult_perio,0.03888526786542184,0.04480424610317187
Brazil,Consult_simple,0.14006807295598747,0.14353729320120323
Brazil,Denture,0.02360543124927025,0.02488516508284271
Brazil,Denture_repair,0.03279919381632609,0.03275893044149206
Brazil,Extraction,0.1437711589075895,0.15443129242991666
Brazil,Full_fixed,0.04048959330017593,0.07899167364916852
Brazil,GTR,0.01417146017543299,0.01378892356197235
Brazil,Implant_surgery,0.01225281546701297,0.02738713700522324
Brazil,Maintenance_perio,0.17051653286033375,0.20128021501964868
Brazil,Maintenance_simp,0.5001630687435703,0.5646144765716343
Brazil,OFD,0.01077432256891084,0.01112879169859128
Brazil,OHI,0.08107848691821573,0.08296376960050873
Brazil,OPG,0.07516653470707274,0.05989147740017847
Brazil,PA,0.03633460558529333,0.03369053741707495
Brazil,Prophy,0.4038283554653891,0.4244623707175018
Brazil,RootDeb,0.16299381582830064,0.2057344648438251
Brazil,Single_implant,0.13767093802868188,0.15829504092366467
Brunei Darussalam,Consult_perio,2.9864485629503608e-5,1.212233261904608e-4
Brunei Darussalam,Consult_simple,1.1050858391872225e-4,3.7299149632774104e-4
Brunei Darussalam,Denture,1.1967177000435915e-5,4.079203257188769e-5
Brunei Darussalam,Denture_repair,1.1815461959767609e-5,3.6198755611485173e-5
Brunei Darussalam,Extraction,8.000965349118556e-5,2.6912078583716636e-4
Brunei Darussalam,Full_fixed,6.822947511484865e-6,4.0294247171905635e-5
Brunei Darussalam,GTR,1.0545287102921785e-6,4.4217901041254094e-6
Brunei Darussalam,Implant_surgery,3.922121267718699e-6,3.6787457406443266e-5
Brunei Darussalam,Maintenance_perio,8.799262544478878e-5,3.3538410548965286e-4
Brunei Darussalam,Maintenance_simp,2.1246692388384364e-4,8.568894654600363e-4
Brunei Darussalam,OFD,1.0419108064096687e-6,4.150524218757433e-6
Brunei Darussalam,OHI,2.301438365512374e-6,9.399809659223407e-6
Brunei Darussalam,OPG,1.6750422388095386e-6,6.504013715342125e-6
Brunei Darussalam,PA,1.8072810557500951e-6,5.787664888357638e-6
Brunei Darussalam,Prophy,1.3760536238482032e-4,4.332920711971236e-4
Brunei Darussalam,RootDeb,4.779393156508877e-5,1.8839940940251803e-4
Brunei Darussalam,Single_implant,1.2924692234939075e-5,4.9484982557636926e-5
Bulgaria,Consult_perio,2.2184713245935545e-4,0.00127243778807636
Bulgaria,Consult_simple,5.89154837381244e-4,0.00274614882584436
Bulgaria,Denture,7.293256125587817e-5,3.739373708267597e-4
