Country,Procedure,Mean_total_billions,SD_total_billions
Afghanistan,Consult_simple,2.4534299588497237e-4,0.019911994631975877
Afghanistan,OPG,2.9079694164548282e-5,5.606821722193508e-4
Afghanistan,PA,3.2110174655014324e-5,3.771375245609826e-4
Afghanistan,Prophy,0.0013439138400369401,0.0049144203061480315
Afghanistan,Maintenance_simp,8.653457131203989e-4,0.015635159625284185
Afghanistan,OHI,3.491669728090084e-5,0.0010241527351148637
Afghanistan,Consult_perio,1.8479295893790678e-4,0.002676717032780077
Afghanistan,RootDeb,1.1645261062583407e-4,0.004570281961167241
Afghanistan,Extraction,3.062954666581614e-4,0.019128347828293084
Afghanistan,OFD,4.6716043268589516e-12,4.1139322798886753e-10
Afghanistan,GTR,2.9889325047367492e-5,1.8765309915706383e-4
Afghanistan,Single_implant,1.535865501301605e-4,8.45985389570763e-4
Afghanistan,Denture,3.70939781119762e-6,2.5558833160670044e-4
Afghanistan,Denture_repair,1.4089337245061152e-5,0.001183751650234848
Afghanistan,Maintenance_perio,0.0011291804554790818,0.006981768827202702
Afghanistan,Implant_surgery,1.8192890034780985e-4,0.001672257884314125
Afghanistan,Full_fixed,6.4642784074739e-5,0.001955366299669661
Albania,Consult_simple,1.8883438412559914e-4,0.0014503202642355256
Albania,OPG,3.738202015134597e-6,2.0655318368935068e-5
Albania,PA,4.198778112055444e-6,2.053459310186591e-5
Albania,Prophy,2.6659784936620983e-4,8.338983679297338e-4
Albania,Maintenance_simp,3.356293669380667e-4,0.0015288903547582262
Albania,OHI,4.1881251679544944e-6,2.4507720782888247e-5
Albania,Consult_perio,8.303571131314952e-5,5.028535707762499e-4
Albania,RootDeb,1.0007836138897865e-4,6.68299007480346e-4
Albania,Extraction,1.650848282674378e-4,0.0010242674597823207
Albania,OFD,2.00143093298341e-6,1.7416239833690204e-5
Albania,GTR,5.046541731617386e-6,2.6373133115103053e-5
Albania,Single_implant,4.0677372445865846e-5,2.0229243104992714e-4
Albania,Denture,2.3865139059581503e-5,1.8164919272284523e-4
Albania,Denture_repair,2.4225485851171902e-5,1.8842416588150018e-4
Albania,Maintenance_perio,3.684335147602893e-4,0.0019811908287590226
Albania,Implant_surgery,2.3146821750881735e-5,2.2638127500733762e-4
Albania,Full_fixed,2.5003353607964078e-5,2.9356457361328346e-4
Algeria,Consult_simple,0.003382417113987079,0.019844373863313985
Algeria,OPG,6.655528902302681e-5,4.130424125681309e-4
Algeria,PA,7.752114840747256e-5,4.58305799362866e-4
Algeria,Prophy,0.004824143282316926,0.015485811905009922
Algeria,Maintenance_simp,0.005786925564622636,0.026342635059506115
Algeria,OHI,7.438643248837883e-5,4.5306656115688546e-4
Algeria,Consult_perio,0.0014512267154692207,0.008976589618748376
Algeria,RootDeb,0.0014049222907515473,0.008096465848148694
Algeria,Extraction,0.0028947952330474125,0.01829481161465932
Algeria,OFD,3.329002871914218e-5,3.032838024927532e-4
Algeria,GTR,8.523070750076371e-5,4.094737263157889e-4
Algeria,Single_implant,6.97003774344431e-4,0.003515468983889629
Algeria,Denture,4.1900064665646914e-4,0.0029845115255906366
Algeria,Denture_repair,3.8748603871294646e-4,0.002235461521824057
Algeria,Maintenance_perio,0.005931548144925851,0.028993226738890064
Algeria,Implant_surgery,3.6590978050969223e-4,0.0030358244660030533
Algeria,Full_fixed,3.435144354968124e-4,0.002947924058360641
American Samoa,Consult_simple,4.914491663623118e-6,3.646202273893325e-5
American Samoa,OPG,9.113178602084849e-8,5.581581707414964e-7
American Samoa,PA,1.0519364638635651e-7,5.41508341874874e-7
American Samoa,Prophy,6.221725044144787e-6,2.042208096022859e-5
American Samoa,Maintenance_simp,8.863568092023047e-6,4.137162250726552e-5
American Samoa,OHI,1.1176862520904334e-7,8.954007160229123e-7
American Samoa,Consult_perio,1.8356465562066207e-6,1.0647141263989882e-5
American Samoa,RootDeb,2.0500831177931423e-6,1.343356814170045e-5
American Samoa,Extraction,4.431869353670229e-6,3.188460934529181e-5
American Samoa,OFD,4.394068209564289e-8,3.197663343719688e-7
American Samoa,GTR,1.1819479723871109e-7,5.763000127509207e-7
American Samoa,Single_implant,9.60600327340115e-7,4.413965344442095e-6
American Samoa,Denture,5.594494634220203e-7,4.545636977443632e-6
American Samoa,Denture_repair,5.445909109690246e-7,3.3072041597523086e-6
American Samoa,Maintenance_perio,8.22376159257848e-6,4.074189490394974e-5
American Samoa,Implant_surgery,5.537917307628916e-7,5.742806253454392e-6
American Samoa,Full_fixed,4.1538125234220813e-7,3.533127150802491e-6
Andorra,Consult_simple,1.577786611532636e-5,6.625483438687264e-5
Andorra,OPG,2.542491750678477e-7,9.651047362984888e-7
Andorra,PA,2.740002256811969e-7,9.189776879520285e-7
Andorra,Prophy,1.874752124018483e-5,6.197648290373163e-5
Andorra,Maintenance_simp,2.5757406693358702e-5,1.0014946824626265e-4
Andorra,OHI,3.0849241808721953e-7,1.4026222678433212e-6
Andorra,Consult_perio,6.140882259715198e-6,2.6865823166037176e-5
Andorra,RootDeb,8.21519879249576e-6,3.129431692900694e-5
Andorra,Extraction,1.620410016805149e-5,6.447250665063678e-5
Andorra,OFD,2.2315394067302356e-7,1.4323730159820963e-6
Andorra,GTR,2.5941851425174204e-7,1.494083643191741e-6
Andorra,Single_implant,2.6291779699513105e-6,1.0448326230991086e-5
Andorra,Denture,2.4463373231609076e-6,1.0802388840825804e-5
Andorra,Denture_repair,2.6457311882094035e-6,1.1782454542072286e-5
Andorra,Maintenance_perio,2.3771520692842013e-5,9.461701148887203e-5
Andorra,Implant_surgery,9.463824237330761e-7,9.545042504821798e-6
Andorra,Full_fixed,1.6792361973962192e-6,1.1163457241212112e-5
Angola,Consult_simple,0.0017329007314531909,0.02466736965972521
Angola,OPG,4.333520885364562e-5,3.689707859732523e-4
Angola,PA,4.559877414576972e-5,3.3222835462321903e-4
Angola,Prophy,0.0026769091268849378,0.008834318290668731
Angola,Maintenance_simp,0.0028695293355460597,0.019146638327171846
Angola,OHI,5.380818870487348e-5,9.088421313127597e-4
Angola,Consult_perio,4.210609359168249e-4,0.003016720540076146
Angola,RootDeb,4.1110455239943135e-4,0.0045684167645244555
Angola,Extraction,7.638456483066836e-4,0.01032083898061083
Angola,OFD,6.06349655186403e-6,8.955160087714395e-5
Angola,GTR,3.578068835091458e-5,2.1845023273256144e-4
Angola,Single_implant,2.813839737789177e-4,0.0015988857419624112
Angola,Denture,9.931521808705206e-5,0.0015756766337493835
Angola,Denture_repair,7.170160790004181e-5,6.626757524444763e-4
Angola,Maintenance_perio,0.0019679348552574145,0.01133404245188506
Angola,Implant_surgery,1.8491055958434917e-4,0.001781618725444824
Angola,Full_fixed,1.1756081118317291e-4,0.0017939362794143513
Antigua and Barbuda,Consult_simple,9.239065308038736e-6,4.458881087414641e-5
Antigua and Barbuda,OPG,1.7958074461052597e-7,8.102736920300947e-7
Antigua and Barbuda,PA,1.9469521677659138e-7,8.184553223439857e-7
Antigua and Barbuda,Prophy,1.2226450774031672e-5,3.8929367806815745e-5
Antigua and Barbuda,Maintenance_simp,1.6875379888246582e-5,7.108869179624196e-5
Antigua and Barbuda,OHI,1.9975789239517408e-7,9.486606775998316e-7
Antigua and Barbuda,Consult_perio,5.633287187617157e-6,3.109882348564433e-5
Antigua and Barbuda,RootDeb,6.600617949701421e-6,3.164995133420659e-5
Antigua and Barbuda,Extraction,1.2947068785069839e-5,6.886524440070844e-5
Antigua and Barbuda,OFD,1.660309594384853e-7,1.4880551610253761e-6
Antigua and Barbuda,GTR,2.931746708650425e-7,1.568208696605012e-6
Antigua and Barbuda,Single_implant,2.4405259769444896e-6,9.676759726388925e-6
Antigua and Barbuda,Denture,1.9580237928644103e-6,1.041030753346659e-5
Antigua and Barbuda,Denture_repair,1.9268918476864307e-6,8.660916683297434e-6
Antigua and Barbuda,Maintenance_perio,2.262508775411701e-5,1.099803442810275e-4
Antigua and Barbuda,Implant_surgery,1.465948266291244e-6,1.3012375352960263e-5
Antigua and Barbuda,Full_fixed,1.5055188765666448e-6,1.1636741109797456e-5
Argentina,Consult_simple,0.0044640575520737205,0.023225647429096323
Argentina,OPG,9.374181607143812e-5,5.119619268874009e-4
Argentina,PA,9.281455926486705e-5,3.9024845765638425e-4
Argentina,Prophy,0.006230915872561065,0.019693477340248
Argentina,Maintenance_simp,0.00846547615349936,0.03736465756055238
Argentina,OHI,1.0055494457520546e-4,5.85740829040871e-4
Argentina,Consult_perio,0.0018618654857301229,0.010693169682258455
