Country,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Dent_exp_usd,Dent_exppc_usd,GDP_per_capita_PPP_2021,selected_model,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions
Azerbaijan,0.593182894299246,0.23253281014279523,0.2493478390233693,0.15735954954650477,0.1397986963400072,0.1183957438014664,0.12043959721433264,0.0903614871038331,0.02681659266905664,0.02956787304366393,0.03593506613879984,0.049511434473489,0.00685957933181614,0.01432096712831067,0.00191944530103818,0.00769589489595846,5.637743596352255e-4,0.00211121238011947,0.1268,12.61,20111.3757,low,0.00685957933181614,0.01432096712831067,0.00191944530103818,0.00769589489595846,5.637743596352255e-4,0.00211121238011947
Bahamas,0.03825544562393176,0.01304641229035123,0.01740808530592489,0.00867888113307453,0.0094794035100846,0.00696050952786588,0.00751053240521707,0.0055298937575003,0.00193043489264381,0.00197954556282296,0.00242102610915189,0.00309936096100697,4.101378039078104e-4,7.969680823439871e-4,1.2979896451406403e-4,4.2494863169821085e-4,4.0496925719996854e-5,1.5054539828169503e-4,0.0329,75.3,31064.68222,high,0.03825544562393176,0.01304641229035123,0.01740808530592489,0.00867888113307453,0.0094794035100846,0.00696050952786588
Bahrain,0.26210528958784374,0.07627279877313779,0.11532644942252632,0.04550299776762948,0.060985474044177423,0.03830119814217254,0.05252571621796631,0.03505344522656099,0.0131957918507822,0.01179994188076858,0.015417787516237,0.0177785024666841,0.00287501403284679,0.00508386726841084,8.653549309990026e-4,0.0025815964874429,2.6984133796968115e-4,9.524077993457436e-4,0.0625,41.36,54954.67579,low,0.00287501403284679,0.00508386726841084,8.653549309990026e-4,0.0025815964874429,2.6984133796968115e-4,9.524077993457436e-4
Bangladesh,8.726734068081377,5.364893215503971,4.342286968096471,4.018844559096984,2.573664790002197,2.8638274781997928,1.572896415480808,1.5963499882448395,0.4156859423406702,0.6942714904755138,0.647328395775758,1.0983013507333423,0.07520373542077045,0.22830381861848367,0.03011475504931224,0.14684012539354144,0.00841067528009897,0.03787313025579819,0.0125,0.08,7441.06914,low,0.07520373542077045,0.22830381861848367,0.03011475504931224,0.14684012539354144,0.00841067528009897,0.03787313025579819
Barbados,0.01764528482864034,0.00784947845104111,0.00827040939358636,0.00577793914612081,0.00476069881654722,0.00414305349948846,0.00333763683877709,0.00270308906517011,8.817040390738802e-4,0.00106675697426776,0.00119457824551638,0.00162922656799349,1.5850731438511674e-4,3.5054095400824397e-4,5.5996938526017614e-5,2.1509470881573447e-4,1.870866972446829e-5,7.738406825629575e-5,0.0152,52.8,15683.88471,mid,0.00333763683877709,0.00270308906517011,8.817040390738802e-4,0.00106675697426776,0.00119457824551638,0.00162922656799349
Belarus,0.5799642222184827,0.20183805239659153,0.2527707867133285,0.13499372209850397,0.13653791968087586,0.10133907987730882,0.11776910293989055,0.08132544970289925,0.02809425894939891,0.02909633108419872,0.0353992330459117,0.04394614753757994,0.00635671049223649,0.01245279663222902,0.00179609836260802,0.00623906250257251,5.696787418370329e-4,0.00211900093529996,0.1371,14.47,27611.18011,low,0.00635671049223649,0.01245279663222902,0.00179609836260802,0.00623906250257251,5.696787418370329e-4,0.00211900093529996
Belgium,1.6833933019470864,0.4853288211595086,0.7439339290014014,0.2771389719706388,0.3936272272345374,0.2427751142150518,0.34094274068098096,0.22616167149917332,0.08820455493955931,0.07792693957462832,0.10121652774048048,0.11172753303308876,0.01845889248308583,0.03180511724623457,0.00543206399526508,0.01597344704002788,0.00167074620284842,0.00488164254927814,2.1221,185.2,60669.21377,high,1.6833933019470864,0.4853288211595086,0.7439339290014014,0.2771389719706388,0.3936272272345374,0.2427751142150518
Belize,0.0243048109363197,0.01187023725079721,0.01075358999887831,0.00838326488005767,0.00635348625558567,0.00627462176104986,0.00471837006155084,0.00379051404177093,0.00109632529531759,0.00152761550818876,0.00156943550672867,0.00230974613832251,2.4226487680778112e-4,5.723759543124028e-4,7.850386758740332e-5,3.4357401616911176e-4,2.3929931326690817e-5,1.1723846197644757e-4,0.0057,14.08,11677.46101,mid,0.00471837006155084,0.00379051404177093,0.00109632529531759,0.00152761550818876,0.00156943550672867,0.00230974613832251
Benin,0.517362866839846,0.3995616084392524,0.24436501057009105,0.29818613876930167,0.157114268868466,0.20506309282765356,0.09587553209338442,0.11183673740415312,0.02349143227002671,0.04819798099979174,0.03747138783647388,0.07235833144414597,0.00418107454176375,0.01900686288933582,0.00183426212335414,0.01265773356862887,5.430031693635109e-4,0.00277840438351081,0.0033,0.28,3464.288629,low,0.00418107454176375,0.01900686288933582,0.00183426212335414,0.01265773356862887,5.430031693635109e-4,0.00277840438351081
Bhutan,0.08272345118034817,0.0393121650531854,0.04031709111931927,0.02872199908745382,0.02322356781131425,0.02136087852259884,0.01558259533305363,0.01410003600400367,0.00421876299617803,0.00545298097747682,0.006044542734622,0.00908596666055977,7.699617879004322e-4,0.00189839045802629,3.100770005471612e-4,0.00127889321247032,9.095066225389356e-5,3.698659546095324e-4,0,0.06,13458.81267,low,7.699617879004322e-4,0.00189839045802629,3.100770005471612e-4,0.00127889321247032,9.095066225389356e-5,3.698659546095324e-4
Bolivia,0.5476726356907322,0.28834374493496223,0.2346597732896701,0.20238210829723915,0.14105608058639058,0.14436606075228173,0.11039737999236054,0.09574205789692292,0.02430272638110854,0.03520581449890293,0.03552722942667157,0.05693854841786602,0.00558320692231898,0.01431617167069729,0.00174533245353014,0.00767163999558203,4.703533135671899e-4,0.00207164176202356,0.0482,4.17,9454.198147,low,0.00558320692231898,0.01431617167069729,0.00174533245353014,0.00767163999558203,4.703533135671899e-4,0.00207164176202356
Bosnia and Herzegovina,0.14564538371802624,0.05899327441697825,0.0646893273430285,0.04151525275725491,0.03566813825920891,0.02944270093657641,0.02927632187420578,0.0221059776232244,0.0072485090476139,0.00823258526652464,0.00918242841881524,0.01247024744372106,0.00154929617203766,0.00344982173524254,4.827733603724034e-4,0.00180671092944021,1.4666013972469195e-4,6.104867156645733e-4,0.0727,20.75,18285.67112,mid,0.02927632187420578,0.0221059776232244,0.0072485090476139,0.00823258526652464,0.00918242841881524,0.01247024744372106
Botswana,0.11724180392424884,0.03074759193455523,0.02801125495269954,0.00816594210825438,0.01005273713911636,0.00585673161949745,0.02838491580562979,0.01720097670666455,0.00318161762790431,0.00263789522062034,0.00250797389375146,0.00270397485296248,0.00185050505347839,0.00363343063374962,2.0585797350441355e-4,5.57550035911232e-4,4.6846102330573504e-5,1.55800508873225e-4,0.0574,24.15,17960.62544,mid,0.02838491580562979,0.01720097670666455,0.00318161762790431,0.00263789522062034,0.00250797389375146,0.00270397485296248
Brazil,9.701804704312211,2.132634672846884,3.535472710103012,1.002027516560667,1.0509227968257668,0.5377350557049396,2.0391616778198665,1.1161851356198915,0.4156984792334346,0.33502613826452216,0.26428865951237385,0.26337159801898175,0.1424361752079762,0.2457539307255304,0.02789451058992494,0.08056523722733275,0.00520225197587595,0.01663213399011526,3.7128,17.68,18075.706,mid,2.0391616778198665,1.1161851356198915,0.4156984792334346,0.33502613826452216,0.26428865951237385,0.26337159801898175
Brunei Darussalam,0.06669674362701208,0.01771005825608685,0.02601987062259666,0.00923479456362401,0.01354882984513722,0.00812801235395406,0.01420064620974075,0.00849247774119323,0.00305955808312935,0.00268081527868863,0.00345594666402696,0.00361049686133679,8.47504438125332e-4,0.00146064236856037,2.058942559950197e-4,6.478858444549545e-4,6.43667095308495e-5,2.2089524255341255e-4,0.0091,20.35,78248.79711,low,8.47504438125332e-4,0.00146064236856037,2.058942559950197e-4,6.478858444549545e-4,6.43667095308495e-5,2.2089524255341255e-4
Bulgaria,0.31663457014524704,0.1035218513522154,0.12568311940171562,0.0639610566037163,0.06807648041179182,0.04994388493436032,0.06638531831677008,0.04328004326282888,0.01397032034527185,0.01434862922624564,0.01689270528746236,0.01999198569119837,0.00387066399693072,0.00720601671102461,9.724453110381026e-4,0.00335186067133272,2.874719381349399e-4,0.0010287862202994,0.1094,15.72,30971.91319,low,0.00387066399693072,0.00720601671102461,9.724453110381026e-4,0.00335186067133272,2.874719381349399e-4,0.0010287862202994
Burkina Faso,1.073974422390223,0.9068200369117816,0.538980576683775,0.6954595963527405,0.34426975268881765,0.4746019269815447,0.19496609001082688,0.25570870120257394,0.05095954043686193,0.1101892728061909,0.08763077096005577,0.17308682642798295,0.00812133912811583,0.04146567589661842,0.00279165795717091,0.02647523239855297,0.00106813751978656,0.00654179785298534,0.0046,0.23,2486.430931,low,0.00812133912811583,0.04146567589661842,0.00279165795717091,0.02647523239855297,0.00106813751978656,0.00654179785298534
Burundi,0.1770585750784827,0.22940346249916127,0.08863895994124386,0.14401759558614036,0.05905367670843174,0.08957649119170541,0.032510085572948,0.0775660677564281,0.00733718481971052,0.02499774584200403,0.0156196866818905,0.04005892114769738,0.00108635594901357,0.0135690574055284,4.6008132756997894e-4,0.00476262946296468,1.7272264947246636e-4,0.00154489407283861,0.0013,0.12,836.6655713,low,0.00108635594901357,0.0135690574055284,4.6008132756997894e-4,0.00476262946296468,1.7272264947246636e-4,0.00154489407283861
Cabo Verde,0.04138103077782805,0.02526942624046841,0.02137839272162157,0.01957334392791913,0.01236040777980346,0.01337578293420509,0.00766706986410605,0.00782132194909204,0.0022139506637074,0.0033266882747733,0.00330609333042062,0.00541507256351724,3.316559142119442e-4,0.0011207505067921,1.5992694447885446e-4,8.092289319299491e-4,4.552774672675661e-5,2.0747649925139492e-4,0.0034,6.12,7685.419214,low,3.316559142119442e-4,0.0011207505067921,1.5992694447885446e-4,8.092289319299491e-4,4.552774672675661e-5,2.0747649925139492e-4
Cambodia,0.5054553187550568,0.3077693550273496,0.21710252400165225,0.21955845063682575,0.13436117821894356,0.1559534508099676,0.10236117259913698,0.0978106130125818,0.02137689174349461,0.03838865944309312,0.03528294112009484,0.05812419977452323,0.00507600246150207,0.01533462572572022,0.00145421265369939,0.00858449921498043,4.440447542805635e-4,0.00287345506234872,1e-4,0.01,6225.532655,low,0.00507600246150207,0.01533462572572022,0.00145421265369939,0.00858449921498043,4.440447542805635e-4,0.00287345506234872
Cameroon,1.600158630564877,1.1221536133357926,0.8020130464978343,0.864960450994968,0.4819934024719859,0.5820598982544037,0.28301185912511295,0.31643682580090315,0.07362624117527383,0.13744348446361365,0.12025546193808856,0.21615334772685885,0.01378321967399533,0.0469504949205962,0.00610091379971721,0.03162063531826019,0.00169628917879881,0.01027547009212379,0.0066,0.26,4793.556282,low,0.01378321967399533,0.0469504949205962,0.00610091379971721,0.03162063531826019,0.00169628917879881,0.01027547009212379
Canada,6.266017217236206,1.550708771631263,2.5563229147176543,0.5989293524620426,1.4645302287980333,0.719646677852723,1.3625868350852814,0.8726269384503547,0.29862402310359626,0.2271793842309304,0.37340046415505607,0.3626824902723738,0.07481131493256556,0.12920541097301905,0.01781008856318569,0.05195728237536999,0.00552180781379329,0.01718596822799623,12.8291,342.52,56995.11768,high,6.266017217236206,1.550708771631263,2.5563229147176543,0.5989293524620426,1.4645302287980333,0.719646677852723
Central African Republic,0.04075064547741589,0.04960828124453066,0.02009956831013568,0.03023939260238762,0.01253126017198837,0.02000812257958668,0.00805477372408878,0.01556772501865988,0.00172987806215875,0.00476748253259812,0.00327144363922473,0.00765493779674941,2.0681592569513283e-4,0.00314940475304241,9.975627352420263e-5,0.00105670221086996,3.692442166179442e-5,2.857046536817051e-4,0.0011,0.22,1128.55238,low,2.0681592569513283e-4,0.00314940475304241,9.975627352420263e-5,0.00105670221086996,3.692442166179442e-5,2.857046536817051e-4
Chad,0.6941313239978416,0.5779154706046918,0.31693827526010376,0.4199669273416633,0.2102436367044459,0.2741527424289029,0.13232498987134272,0.18376617834536124,0.02872589034268838,0.07128025350728802,0.05308038961911025,0.114283040648371,0.00570190256257015,0.02797394457426379,0.00208553254155375,0.01536622456926703,6.944305865933829e-4,0.00530027878414478,0.0034,0.26,2435.072747,low,0.00570190256257015,0.02797394457426379,0.00208553254155375,0.01536622456926703,6.944305865933829e-4,0.00530027878414478
Chile,2.132060016975054,0.5000386697547743,1.0443221601576365,0.3126711244699905,0.31324449043660985,0.1685274162899731,0.4085055204851372,0.2404077366586314,0.12234964664626766,0.10036574301864132,0.07908143580362556,0.08044267846095596,0.0248709130840766,0.04136779310813687,0.0078711589068708,0.02175053767420874,0.00146124959948756,0.00448328621928735,0.4696,24.58,29089.85046,low,0.0248709130840766,0.04136779310813687,0.0078711589068708,0.02175053767420874,0.00146124959948756,0.00448328621928735
China,23.945051272398157,6.409602327585316,9.131307165291144,2.300427241489013,7.702021549308578,3.899233580088848,5.1253652231831035,3.374577204042516,1.2341332105965075,1.0008201044569047,1.9281529060935456,1.886230573816302,0.2489504301572721,0.41662773876005177,0.07326700371194371,0.18660289414020045,0.02632062880649099,0.08062946402904235,61.5486,43.96,20843.29783,high,23.945051272398157,6.409602327585316,9.131307165291144,2.300427241489013,7.702021549308578,3.899233580088848
Colombia,3.76710646857684,1.634846740507041,1.7505024807815657,1.1499080249644558,0.9846461480329914,0.8353429559968686,0.7281039512803675,0.6012547441022238,0.1884496741631151,0.22667581173779,0.24891835865361095,0.3692319197877581,0.03962082165276045,0.0940596898580556,0.01276950466288087,0.05410845748581525,0.00389883850252183,0.01401449593497037,0.7051,14,17383.09017,low,0.03962082165276045,0.0940596898580556,0.01276950466288087,0.05410845748581525,0.00389883850252183,0.01401449593497037
Comoros,0.01952135050864511,0.01485550776358756,0.00916636434031644,0.01079848458496785,0.00555231877139628,0.00706604110381914,0.00360424978506188,0.00431715376071918,7.95642833690016e-4,0.00173287491521356,0.001381715020689,0.0026806428662411,1.8419654953500043e-4,6.568031657158955e-4,5.511341189106629e-5,3.615079243396248e-4,1.8795591236877364e-5,1.1024061562981916e-4,3e-4,0.3,3449.043575,low,1.8419654953500043e-4,6.568031657158955e-4,5.511341189106629e-5,3.615079243396248e-4,1.8795591236877364e-5,1.1024061562981916e-4
Congo,0.16431500395882648,0.0980701732263228,0.07140486914795259,0.06980340640475476,0.04292038635158456,0.04898266222130947,0.03275106464806671,0.03272366011985322,0.00704012303440655,0.01258535689562037,0.01112191901487293,0.01896216942509693,0.00167203478064217,0.00506111545379885,5.329508802556453e-4,0.0031568365139386,1.668212903406547e-4,8.529969600714047e-4,0.0047,1.03,6263.211613,low,0.00167203478064217,0.00506111545379885,5.329508802556453e-4,0.0031568365139386,1.668212903406547e-4,8.529969600714047e-4
Costa Rica,0.4064927960315288,0.1523783952319147,0.18603768236786325,0.1043247078453848,0.10417391657156186,0.08037001276230424,0.08108406516447549,0.06098685153012173,0.02107505986155784,0.02279239518513577,0.02702350516509163,0.03553696968726562,0.00425979026044903,0.00887551521103312,0.00139969338514987,0.00526392756774874,4.3316684299866373e-4,0.00181454143945398,0.1617,31.84,23852.9253,mid,0.08108406516447549,0.06098685153012173,0.02107505986155784,0.02279239518513577,0.02702350516509163,0.03553696968726562
Croatia,0.3298856601387221,0.10680256611202346,0.15080998227812367,0.0685012924466258,0.08099986489335206,0.05553898199479927,0.06489396122877097,0.04570614237368599,0.01686800717548165,0.01622129207767858,0.0211163673444354,0.02536855708367524,0.00353995084248713,0.00690603667513791,0.00118893696236404,0.00423426166728857,3.727678385376934e-4,0.00151728825244307,0.1494,36.8,36930.47013,mid,0.06489396122877097,0.04570614237368599,0.01686800717548165,0.01622129207767858,0.0211163673444354,0.02536855708367524
Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3044,26.85,NA,high,0,0,0,0,0,0
Cyprus,0.11834691499506211,0.03431791732221938,0.04733005018670589,0.01980653814036224,0.02533124526471229,0.01653871806427607,0.02480682264342442,0.01533368924967181,0.00535726428113184,0.00499201262698537,0.00636075702995422,0.00686806777098057,0.0014564221105024,0.00269845319749706,3.5798265443226236e-4,0.00112159117947882,1.104557829626552e-4,4.103258475353851e-4,0.0126,14.41,48781.27734,low,0.0014564221105024,0.00269845319749706,3.5798265443226236e-4,0.00112159117947882,1.104557829626552e-4,4.103258475353851e-4
Czechia,0.9109675854714946,0.2680878348367561,0.3824002007296217,0.16232483994904284,0.20457254340852937,0.13390193883972418,0.18913153022949003,0.12102521910059386,0.0447710948030484,0.04013807019342386,0.05194284904062103,0.05753777190957885,0.01058546301707913,0.01862921102041497,0.00283330002667706,0.00851760627412437,8.745209653374191e-4,0.0030126912572144,0.8438,79.32,47796.03374,high,0.9109675854714946,0.2680878348367561,0.3824002007296217,0.16232483994904284,0.20457254340852937,0.13390193883972418
Côte d'Ivoire,1.4546039312934345,0.9300707768087204,0.6820161769680253,0.6973307081093065,0.414160158915347,0.46995899831826504,0.27567566872391186,0.26122077702758356,0.06722626314362719,0.11278747561126352,0.10229493952728952,0.1715000210895253,0.01480526518521102,0.04696480563926673,0.00538681897119967,0.02874308196824592,0.00154294003950625,0.00870610207880175,0.0066,0.25,6045.204805,low,0.01480526518521102,0.04696480563926673,0.00538681897119967,0.02874308196824592,0.00154294003950625,0.00870610207880175
Democratic Republic of the Congo,1.4102830126364916,1.599380890949912,0.6912231076100783,1.043142903964363,0.4575824603883103,0.6584826472558556,0.2743661951060507,0.5027732642722874,0.05538894677383926,0.17911257414401294,0.11484411514782276,0.2530953221158884,0.01013509046140761,0.08968452148492694,0.0035539643395729,0.03224419439068397,0.00157266905690468,0.010750651043624,0.0229,0.23,1313.618218,low,0.01013509046140761,0.08968452148492694,0.0035539643395729,0.03224419439068397,0.00157266905690468,0.010750651043624
Denmark,1.0984150511838109,0.3151782543364713,0.5113731762549018,0.17777925812925735,0.27159782486392425,0.1628662310217332,0.21532884204658645,0.14883008103318685,0.06039769852574394,0.05083532271359704,0.06874413685909951,0.07636945150645397,0.01157647484654879,0.02070064561958224,0.00394512575610261,0.011485839735641,0.0011915737126262,0.00367974833907578,1.8676,321.67,69715.18097,high,1.0984150511838109,0.3151782543364713,0.5113731762549018,0.17777925812925735,0.27159782486392425,0.1628662310217332
Djibouti,0.04152618003524787,0.0260103499422805,0.01845743814167508,0.01927209964178679,0.01122404236788849,0.0125869803994869,0.00803079004997192,0.0081810285392026,0.00184462041718613,0.00333127924218926,0.0028079058862588,0.00497560355047536,3.967650981232464e-4,0.00115290233025454,1.1350391772714268e-4,5.658353245568745e-4,3.760660316802611e-5,2.1248940171231657e-4,8e-4,0.76,5960.108074,low,3.967650981232464e-4,0.00115290233025454,1.1350391772714268e-4,5.658353245568745e-4,3.760660316802611e-5,2.1248940171231657e-4
Dominica,0.00408377642867877,0.00183475943540809,0.00188674724560588,0.00130038585433687,0.00108795751360069,9.641694211432789e-4,7.861590547124321e-4,6.637823148197328e-4,2.060021264135897e-4,2.569253060140537e-4,2.747701632266414e-4,4.141809898119755e-4,3.816597682306175e-5,8.844490187303927e-5,1.3051407763132088e-5,5.308459622058279e-5,3.9919516807887614e-6,1.624599237332766e-5,0.0019,26.92,15808.97435,mid,7.861590547124321e-4,6.637823148197328e-4,2.060021264135897e-4,2.569253060140537e-4,2.747701632266414e-4,4.141809898119755e-4
Dominican Republic,0.7600905344676641,0.29166653374984364,0.33383791348158176,0.20218176191961884,0.1847701244788061,0.1466702083448512,0.15220471116287915,0.11245088475426374,0.03642546608842992,0.03994859901526212,0.04739293557655349,0.06354542099740886,0.00801155384898176,0.01645600352129552,0.00243013317049378,0.00837669412949178,7.207390636382862e-4,0.0028062382875987,0.0823,7.94,22053.45899,low,0.00801155384898176,0.01645600352129552,0.00243013317049378,0.00837669412949178,7.207390636382862e-4,0.0028062382875987
Ecuador,0.8727058612993105,0.40010346328811264,0.3733336327100971,0.2814752665121273,0.2209019793864588,0.2001112922225747,0.17528049413252125,0.13671581083678774,0.04131318277365087,0.05382459005026928,0.05568306216730134,0.08017083730409516,0.00933420454486954,0.01967056402547525,0.00308097392854093,0.01194939169997789,9.0173858663229e-4,0.00352122408417278,0.1257,7.28,13507.44456,low,0.00933420454486954,0.01967056402547525,0.00308097392854093,0.01194939169997789,9.0173858663229e-4,0.00352122408417278
Egypt,5.5077781294801245,2.2853958547065663,2.179520786016529,1.532650170790512,1.228694445732648,1.0964218900465943,1.160565530830419,0.8361184636902884,0.2321951526148727,0.2834144734020615,0.321611063859028,0.4577150974227184,0.06339440608290518,0.14180727119513878,0.01580225341153158,0.0608153788979094,0.00475650838917167,0.01939355225429984,0.3293,3.32,15579.01609,low,0.06339440608290518,0.14180727119513878,0.01580225341153158,0.0608153788979094,0.00475650838917167,0.01939355225429984
El Salvador,0.2510176905920701,0.1230862367637168,0.11339492508101696,0.09181563019551356,0.06714922439428113,0.06560486491461077,0.04905412167147773,0.04291612439204118,0.01221333618593483,0.01763036768488625,0.01701104062398826,0.02753840611432636,0.00239303149444534,0.00634961670379602,7.604212048535122e-4,0.00343866867269048,2.3384153741454693e-4,0.00120658587059234,0.0628,9.37,10809.7134,low,0.00239303149444534,0.00634961670379602,7.604212048535122e-4,0.00343866867269048,2.3384153741454693e-4,0.00120658587059234
Equatorial Guinea,0.11038593075483524,0.04699142035291082,0.04514661659430269,0.03233940624770045,0.02605264280989549,0.02289108925569866,0.02274833913356026,0.01703242063280541,0.00492320135580241,0.00598379490095249,0.0065515092109879,0.00962022310484294,0.00123721420798386,0.00277751226480095,3.01875406928849e-4,0.00119573463918756,1.0474972271908558e-4,4.637451133569445e-4,0.0057,4.19,16821.44865,low,0.00123721420798386,0.00277751226480095,3.01875406928849e-4,0.00119573463918756,1.0474972271908558e-4,4.637451133569445e-4
Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0.39,NA,high,0,0,0,0,0,0
