Country,Procedure,Mean_total_billions,SD_total_billions
Afghanistan,Consult_simple,0.005199945223797943,0.11562559935907406
Afghanistan,OPG,0.01646297689088397,0.09060737211547726
Afghanistan,PA,0.0059245669467044215,0.025627347462420933
Afghanistan,Prophy,0.024275867998174182,0.030257037132288476
Afghanistan,Maintenance_simp,0.012905641500834316,0.10261737177530311
Afghanistan,OHI,0.005316074067959758,0.05263524632110737
Afghanistan,Consult_perio,0.0045438556793770644,0.02339308410127626
Afghanistan,RootDeb,0.0016430347209112398,0.03339937390167428
Afghanistan,Extraction,0.0031676463639943963,0.046122771772803856
Afghanistan,OFD,2.473727719446621e-6,2.4869387971464637e-4
Afghanistan,GTR,0.005332090891560513,0.011222609056608891
Afghanistan,Single_implant,0.03840688304628599,0.095466030761133025
Afghanistan,Denture,1.9715721689108855e-4,0.012499792111687833
Afghanistan,Denture_repair,2.987362380055661e-4,0.009352463677666782
Afghanistan,Maintenance_perio,0.022422405052893755,0.056519977434333554
Afghanistan,Implant_surgery,0.014520099627114,0.058750621124361656
Afghanistan,Full_fixed,0.004839096578847402,0.05138940919976303
Albania,Consult_simple,0.0017512686378392715,0.004373755933884073
Albania,OPG,0.001721873375567819,0.003249362261162603
Albania,PA,8.492608737864297e-4,0.0016135304620142389
Albania,Prophy,0.0030520368386499712,0.0033220762891225195
Albania,Maintenance_simp,0.0031917912457911936,0.0048814265793523624
Albania,OHI,8.04507790767148e-4,0.002026496419700791
Albania,Consult_perio,8.976312924669254e-4,0.0022504786092010774
Albania,RootDeb,0.0022088590935325555,0.005094965543712955
Albania,Extraction,0.0019406813847456014,0.004916766752964015
Albania,OFD,2.3271836414500249e-4,6.921037596305377e-4
Albania,GTR,5.82093023947888e-4,9.98753260183033e-4
Albania,Single_implant,0.005779224193349797,0.01014019953459668
Albania,Denture,6.778102562492696e-4,0.0021806333717656174
Albania,Denture_repair,5.40252749551529e-4,0.0012774833160835687
Albania,Maintenance_perio,0.0037086866234384013,0.00629706662698588
Albania,Implant_surgery,0.0012943407163427108,0.004761342300763562
Albania,Full_fixed,0.0011921640568372572,0.004967052675719419
Algeria,Consult_simple,0.039513066815839534,0.09951763540027223
Algeria,OPG,0.03920748257270033,0.07482677859710452
Algeria,PA,0.018021084802516102,0.03306180027400312
Algeria,Prophy,0.06848205811461963,0.07478724876267585
Algeria,Maintenance_simp,0.07115448042472172,0.11689941033032905
Algeria,OHI,0.018452153390589678,0.04672963913225653
Algeria,Consult_perio,0.018999539507526253,0.05081442632684298
Algeria,RootDeb,0.04639042294190149,0.1105151776654902
Algeria,Extraction,0.039316246825171375,0.10299828869566997
Algeria,OFD,0.0050552969165189796,0.016347922879429207
Algeria,GTR,0.012227568830799868,0.021682373645356745
Algeria,Single_implant,0.12342572678053904,0.2081331462933116
Algeria,Denture,0.01454647262957958,0.051660045514423054
Algeria,Denture_repair,0.010922072692881823,0.02376912062970752
Algeria,Maintenance_perio,0.07920504293080326,0.13346950425343845
Algeria,Implant_surgery,0.027489017287097166,0.10754255443993126
Algeria,Full_fixed,0.02517461716900276,0.10184315849920697
American Samoa,Consult_simple,5.3828965360392875e-5,1.3997250265802497e-4
American Samoa,OPG,5.5569478968232144e-5,1.1366506115075799e-4
American Samoa,PA,2.426265724280255e-5,4.6829864356486344e-5
American Samoa,Prophy,9.592790525958701e-5,1.0175779113420572e-4
American Samoa,Maintenance_simp,1.0034250094448115e-4,1.5878932735440785e-4
American Samoa,OHI,2.4682998030243127e-5,6.268578154084876e-5
American Samoa,Consult_perio,2.4417759156838335e-5,6.089871259413877e-5
American Samoa,RootDeb,6.0534983707624886e-5,1.4546932592534695e-4
American Samoa,Extraction,5.0152448281862176e-5,1.259083744271096e-4
American Samoa,OFD,6.2005701478553294e-06,1.84901230428524e-5
American Samoa,GTR,1.608627634233073e-5,2.7573369512227845e-5
American Samoa,Single_implant,1.630102168819849e-4,2.815353928646786e-4
American Samoa,Denture,1.8070616672505742e-5,6.165730928025678e-5
American Samoa,Denture_repair,1.4265489117824965e-5,3.1633880364103645e-5
American Samoa,Maintenance_perio,1.0647985486082053e-4,1.855828037903784e-4
American Samoa,Implant_surgery,3.788702257592198e-5,1.523014264182472e-4
American Samoa,Full_fixed,2.975338768438036e-5,1.1801210279308988e-4
Andorra,Consult_simple,1.1973021944747937e-4,1.587255352844751e-4
Andorra,OPG,1.0769350562085957e-4,1.203588794337443e-4
Andorra,PA,5.734804155438271e-5,7.403054725043107e-5
Andorra,Prophy,1.8912655874142684e-4,2.0383452057415246e-4
Andorra,Maintenance_simp,2.10081395226272e-4,2.5811077555197944e-4
Andorra,OHI,5.395596051300824e-5,7.135429662127368e-5
Andorra,Consult_perio,5.92512211690264e-5,9.010667208091269e-5
Andorra,RootDeb,1.9495593122929305e-4,2.6970370900028794e-4
Andorra,Extraction,1.6318923022391312e-4,2.2843280447566765e-4
Andorra,OFD,2.2186278151541524e-5,3.2087467306355395e-5
Andorra,GTR,2.5515669493950145e-5,3.5329606536241933e-5
Andorra,Single_implant,3.465262440533107e-4,4.6966743731184917e-4
Andorra,Denture,5.8259868376912104e-5,8.776105162520982e-5
Andorra,Denture_repair,5.18010336830095e-5,6.394553398538848e-5
Andorra,Maintenance_perio,2.3059850434588997e-4,3.0853382621252656e-4
Andorra,Implant_surgery,4.237263098823626e-5,1.5444911690398841e-4
Andorra,Full_fixed,7.824104958393838e-5,1.9712137520561994e-4
Angola,Consult_simple,0.02185092952583424,0.09608319507885539
Angola,OPG,0.023962509680524498,0.07513146647221056
Angola,PA,0.009615847042547003,0.02546546503457421
Angola,Prophy,0.044428738838000345,0.04907680930580538
Angola,Maintenance_simp,0.04083518705427376,0.10837020353490465
Angola,OHI,0.010916257837917647,0.0601094283492845
Angola,Consult_perio,0.008123715660308022,0.028656277424783133
Angola,RootDeb,0.01568476270526762,0.09361182092430444
Angola,Extraction,0.0128368748063804,0.05642971178210195
Angola,OFD,0.0013842765335588365,0.008903893178366408
Angola,GTR,0.006824517552255744,0.013564749988556358
Angola,Single_implant,0.05790870326864032,0.11320264027328247
Angola,Denture,0.0037362033764949073,0.02107944222068819
Angola,Denture_repair,0.0026786400084577227,0.011899597373951418
Angola,Maintenance_perio,0.03544147185929205,0.06958457102350366
Angola,Implant_surgery,0.017449984996783716,0.06499639186969587
Angola,Full_fixed,0.009471259830537895,0.04792563310503149
Antigua and Barbuda,Consult_simple,8.583527666762988e-5,1.5570665153442402e-4
Antigua and Barbuda,OPG,9.274926505521286e-5,1.349701974621458e-4
Antigua and Barbuda,PA,5.241240282320637e-5,8.886081080928987e-5
Antigua and Barbuda,Prophy,1.4153741891948375e-4,1.4805059749066227e-4
Antigua and Barbuda,Maintenance_simp,1.5292180931844024e-4,2.0453207304634802e-4
Antigua and Barbuda,OHI,4.367371678827091e-5,8.060360669817102e-5
Antigua and Barbuda,Consult_perio,5.815286043606877e-5,1.1793891736384142e-4
Antigua and Barbuda,RootDeb,1.711788732482358e-4,3.1080869704466535e-4
Antigua and Barbuda,Extraction,1.3876163497348118e-4,2.597689744784671e-4
Antigua and Barbuda,OFD,1.8298297168172282e-5,3.921807049389669e-5
Antigua and Barbuda,GTR,3.2670347364509075e-5,5.303302460360613e-5
Antigua and Barbuda,Single_implant,3.6457478777062873e-4,5.654629554870925e-4
Antigua and Barbuda,Denture,5.0926179320639914e-5,1.1672101561817015e-4
Antigua and Barbuda,Denture_repair,4.218122446029556e-5,6.808523385941508e-5
Antigua and Barbuda,Maintenance_perio,2.3671835690711564e-4,3.4338979019006544e-4
Antigua and Barbuda,Implant_surgery,6.334697124956855e-5,2.2609752797871327e-4
Antigua and Barbuda,Full_fixed,7.267494433817968e-5,2.1390042583948243e-4
Argentina,Consult_simple,0.0473194603425772,0.0943659672302181
Argentina,OPG,0.04672484510009694,0.07494450966000948
Argentina,PA,0.02296109284165045,0.03847994774441803
Argentina,Prophy,0.0789835034211909,0.08260173711888592
Argentina,Maintenance_simp,0.08347778571656886,0.11955681775066972
Argentina,OHI,0.02187021659096955,0.04296056999624005
Argentina,Consult_perio,0.024366703067878012,0.052647282199025064
Argentina,RootDeb,0.06647406344902039,0.1305411264689934
Argentina,Extraction,0.057624416294879945,0.1188947392025127
Argentina,OFD,0.007277475902123072,0.016199432566315838
Argentina,GTR,0.013946242701797425,0.023872288104824828
Argentina,Single_implant,0.15635871693971717,0.24576546512588926
Argentina,Denture,0.019390958538443442,0.04765122470326827
Argentina,Denture_repair,0.01676021809233976,0.02926337137221633
Argentina,Maintenance_perio,0.09954749283551834,0.14680144828104175
Argentina,Implant_surgery,0.028562053990364895,0.10367453872096188
Argentina,Full_fixed,0.03136982590786922,0.10368567145324709
Armenia,Consult_simple,0.0017329726643184066,0.004957464737134135
Armenia,OPG,0.0017582218099184887,0.0034969703656094163
Armenia,PA,8.767978406237402e-4,0.001794433216425715
Armenia,Prophy,0.0030503281060967184,0.0033922593090296334
Armenia,Maintenance_simp,0.003131275368613659,0.005178762859814617
Armenia,OHI,8.012322749442338e-4,0.0020194824588106583
Armenia,Consult_perio,8.662646404128979e-4,0.0022440968486108683
Armenia,RootDeb,0.0021956501046628252,0.005548841679490081
Armenia,Extraction,0.002007966693438956,0.005507538023181905
Armenia,OFD,2.2883711237115168e-4,7.333409820971905e-4
Armenia,GTR,5.997082213132283e-4,0.0010601506738152982
Armenia,Single_implant,0.0061131530651536035,0.010886864089083763
Armenia,Denture,6.464163358174973e-4,0.0027290012578765504
Armenia,Denture_repair,5.226082995782624e-4,0.001314349510554331
Armenia,Maintenance_perio,0.0038293558116343027,0.006604897206705324
Armenia,Implant_surgery,0.0013148887715465783,0.005195318581695783
Armenia,Full_fixed,0.0011089432922140707,0.004225725430075519
Australia,Consult_simple,0.07776724652637412,0.0773747385659582
Australia,OPG,0.07831580364507205,0.06474427089121873
Australia,PA,0.05522159130782087,0.05097083235644654
Australia,Prophy,0.1454414888573995,0.1540420941522606
Australia,Maintenance_simp,0.153266571043549,0.17401162001008372
Australia,OHI,0.025765248170140927,0.028861298475220263
Australia,Consult_perio,0.014342634563055384,0.017041917575153866
Australia,RootDeb,0.11387104021071219,0.13449841812351698
Australia,Extraction,0.09882113131671524,0.10492330082830709
Australia,OFD,0.016885356303528595,0.017293209134546576
Australia,GTR,0.011253561571440723,0.011651932319945067
Australia,Single_implant,0.17733243586497727,0.20229725268830578
