Country,Severity,selected_Mean_total_billions,selected_SD_total_billions
Bulgaria,Stage_I_II,0.00160087661123812,0.00549641575404132
Burkina Faso,Health,7.118881440591913e-4,0.00943544829124708
Burkina Faso,Stage_III_IVT1_2,0.00197885551917446,0.01347663065794879
Burkina Faso,Stage_IVT3,3.997321854719998e-4,0.00482119191599009
Burkina Faso,Stage_IVT4,6.745333910380881e-4,0.00600903648493248
Burkina Faso,Stage_I_II,9.186234417312456e-4,0.01294886160997935
Burundi,Health,8.642903766067172e-5,0.00616315366254471
Burundi,Stage_III_IVT1_2,7.888942002133622e-4,0.0084496941225919
Burundi,Stage_IVT3,1.2447197602333309e-4,0.00251074185706412
Burundi,Stage_IVT4,2.985364668639863e-4,0.00347342342463038
Burundi,Stage_I_II,9.238332003838348e-5,0.00717149346854974
Cabo Verde,Health,5.9895890410183744e-5,3.431379414417675e-4
Cabo Verde,Stage_III_IVT1_2,5.102536089279523e-5,2.6632005936956695e-4
Cabo Verde,Stage_IVT3,1.350162310881719e-5,9.228964757396096e-5
Cabo Verde,Stage_IVT4,1.6113544675929806e-5,1.3464702649038668e-4
Cabo Verde,Stage_I_II,5.5475276640844875e-5,3.3990594866188114e-4
Cambodia,Health,0.00160763655140513,0.00867495039053329
Cambodia,Stage_III_IVT1_2,0.00208293320771256,0.01064299280566978
Cambodia,Stage_IVT3,5.589380773415464e-4,0.00428856165240525
Cambodia,Stage_IVT4,5.297490897903283e-4,0.00516293060331314
Cambodia,Stage_I_II,0.00159133203370913,0.00916314200812455
Cameroon,Health,0.00213210768589862,0.01625506326151547
Cameroon,Stage_III_IVT1_2,0.00224978012053604,0.01213161766727476
Cameroon,Stage_IVT3,5.318262935154838e-4,0.00589479816779429
Cameroon,Stage_IVT4,6.924554443897399e-4,0.00529644358671303
Cameroon,Stage_I_II,0.00233737646261484,0.01745942005777332
Canada,Health,0.6363580114335086,0.3298655834551363
Canada,Stage_III_IVT1_2,3.0735381533048027,1.1542750257612442
Canada,Stage_IVT3,0.7276167186776562,0.7937069540195981
Canada,Stage_IVT4,0.8711255449760179,0.9643913763116002
Canada,Stage_I_II,0.7470572523231129,0.42463059789166
Central African Republic,Health,-2.0321975157819437e-5,0.00283217296215136
Central African Republic,Stage_III_IVT1_2,3.0282023925067743e-5,3.1632280183258515e-4
Central African Republic,Stage_IVT3,8.445665574291762e-6,1.0635086937980614e-4
Central African Republic,Stage_IVT4,1.1399384973630443e-5,1.17453581027378e-4
Central African Republic,Stage_I_II,5.467400785607356e-5,0.00286811107135508
Chad,Health,4.593808186802515e-4,0.00777139627932004
Chad,Stage_III_IVT1_2,0.00172590367410252,0.01074755828481318
Chad,Stage_IVT3,1.6378652635144587e-4,0.00387076478687415
Chad,Stage_IVT4,5.205809109847443e-4,0.00542660827216756
Chad,Stage_I_II,5.585152618811921e-4,0.00711831261576585
Chile,Health,0.00761090463541767,0.02748114764302465
Chile,Stage_III_IVT1_2,0.00791134422641802,0.02744780539773405
Chile,Stage_IVT3,0.00198592399348344,0.00929896659346194
Chile,Stage_IVT4,0.00257780262014334,0.01249250147733648
Chile,Stage_I_II,0.00817076662204095,0.02904730840747643
China,Health,4.743001995384177,2.711958077568154
China,Stage_III_IVT1_2,11.627861649399271,4.780121185242157
China,Stage_IVT3,2.830981457631131,3.1452217838992276
China,Stage_IVT4,3.198878784905967,3.587706194703539
China,Stage_I_II,5.1324011654221176,2.871251279136849
Colombia,Health,0.00849473299238465,0.03488564036807864
Colombia,Stage_III_IVT1_2,0.00804265455156186,0.03553988456029584
Colombia,Stage_IVT3,0.00180102411931975,0.01100012152268291
Colombia,Stage_IVT4,0.00243355871056813,0.0149760592022443
Colombia,Stage_I_II,0.00997497796756572,0.03729670572916889
Comoros,Health,2.4254261826874755e-5,2.551171180842713e-4
Comoros,Stage_III_IVT1_2,1.3458146429020095e-4,8.644396747641635e-4
Comoros,Stage_IVT3,3.281917759218024e-5,2.739594365085108e-4
Comoros,Stage_IVT4,4.7785095743754414e-5,5.242803121934899e-4
Comoros,Stage_I_II,4.33072705053808e-5,3.663540177565977e-4
Congo,Health,4.355491629746819e-4,0.00272558720018517
Congo,Stage_III_IVT1_2,2.464753710776789e-4,0.00147800249261121
Congo,Stage_IVT3,4.788270260821452e-5,3.8588886430654694e-4
Congo,Stage_IVT4,6.062484584050381e-5,5.363993018979489e-4
Congo,Stage_I_II,4.617176399356378e-4,0.00308012887185474
Costa Rica,Health,0.01215137404539888,0.014721657427395
Costa Rica,Stage_III_IVT1_2,0.02469812273457159,0.03180909697903968
Costa Rica,Stage_IVT3,0.00749140717532857,0.01671301608786012
Costa Rica,Stage_IVT4,0.00858917916621107,0.01940886421903549
Costa Rica,Stage_I_II,0.01456749881180656,0.01762647987939857
Croatia,Health,0.0145648655435531,0.01639095619353481
Croatia,Stage_III_IVT1_2,0.02217122635596192,0.02639944564881914
Croatia,Stage_IVT3,0.00660287905704068,0.01317841033397505
Croatia,Stage_IVT4,0.00772254079997341,0.01557412218757138
Croatia,Stage_I_II,0.01779100222001694,0.01986811289144212
Cuba,Health,0,0
Cuba,Stage_III_IVT1_2,0,0
Cuba,Stage_IVT3,0,0
Cuba,Stage_IVT4,0,0
Cuba,Stage_I_II,0,0
Cyprus,Health,4.93323819843975e-4,0.00165081703338436
Cyprus,Stage_III_IVT1_2,6.138189620375254e-4,0.0020889409077219
Cyprus,Stage_IVT3,1.7230970807804424e-4,8.250595551500966e-4
Cyprus,Stage_IVT4,2.2669310245335695e-4,0.0011701111408621101
Cyprus,Stage_I_II,4.994848198442e-4,0.00169469212348108
Czechia,Health,0.219319963824473,0.1367191553763504
Czechia,Stage_III_IVT1_2,0.0420774989025337,0.02201275268606144
Czechia,Stage_IVT3,0.00928516713250029,0.0109872907344838
Czechia,Stage_IVT4,0.01126088484456959,0.01378913429270817
Czechia,Stage_I_II,0.24544049970383464,0.14632031825766986
Côte d'Ivoire,Health,0.00219368837639394,0.01425532942993215
Côte d'Ivoire,Stage_III_IVT1_2,0.00408853492273953,0.02414700225936709
Côte d'Ivoire,Stage_IVT3,0.00105085801605769,0.00821494725832036
Côte d'Ivoire,Stage_IVT4,0.00113755028477193,0.01320413000878464
Côte d'Ivoire,Stage_I_II,0.00221388366873293,0.01526217481446294
Democratic Republic of the Congo,Health,0.00205383832428281,0.04236364763778206
Democratic Republic of the Congo,Stage_III_IVT1_2,0.00552091556806256,0.05234480551653576
Democratic Republic of the Congo,Stage_IVT3,0.00124619434888097,0.01598177691889806
Democratic Republic of the Congo,Stage_IVT4,0.00211911377087646,0.02463506558967776
Democratic Republic of the Congo,Stage_I_II,0.00191612441549016,0.04545521431201307
Denmark,Health,0.13209345472156195,0.07672227094913778
Denmark,Stage_III_IVT1_2,0.4370479223291014,0.1908095590784358
Denmark,Stage_IVT3,0.09520332680148429,0.10536853636024486
Denmark,Stage_IVT4,0.11716892855715778,0.13550777709020406
Denmark,Stage_I_II,0.14845191715314465,0.08470614263761327
Djibouti,Health,1.0266594181568248e-4,6.326636585723089e-4
Djibouti,Stage_III_IVT1_2,1.021634003098956e-4,6.196780473237338e-4
Djibouti,Stage_IVT3,2.0574088945529774e-5,1.6995127357042768e-4
Djibouti,Stage_IVT4,3.471408618336248e-5,2.954074231084396e-4
Djibouti,Stage_I_II,1.0913122342855767e-4,6.635410263988988e-4
Dominica,Health,1.3426638403671125e-4,1.8433544549781837e-4
Dominica,Stage_III_IVT1_2,1.4843674914219674e-4,2.1075604449031517e-4
Dominica,Stage_IVT3,4.3192290669795656e-5,1.0741199662614274e-4
Dominica,Stage_IVT4,5.419371830456608e-5,1.3173404125853207e-4
Dominica,Stage_I_II,1.6831744748075814e-4,2.2459537801748183e-4
Dominican Republic,Health,0.00264504421682303,0.0103980890584613
Dominican Republic,Stage_III_IVT1_2,2.826828417794189e-4,0.00105865054223917
Dominican Republic,Stage_IVT3,6.854574655495127e-5,4.022491208383487e-4
Dominican Republic,Stage_IVT4,9.745995909756615e-5,8.798121633747431e-4
Dominican Republic,Stage_I_II,0.002899541956884,0.01075031404476893
Ecuador,Health,0.00237851449740918,0.01089456007533736
Ecuador,Stage_III_IVT1_2,0.00325105369644379,0.01494235462650348
Ecuador,Stage_IVT3,8.903142208040987e-4,0.00541052351780663
Ecuador,Stage_IVT4,0.00112394328811648,0.00794336119245957
Ecuador,Stage_I_II,0.00269653917598649,0.01140559717022756
Egypt,Health,0.01973688909987472,0.07747098302500381
Egypt,Stage_III_IVT1_2,0.00446083168084839,0.01806553749162269
Egypt,Stage_IVT3,8.468547560362545e-4,0.00604415373199148
Egypt,Stage_IVT4,0.00147872945351486,0.00856800590938311
Egypt,Stage_I_II,0.0197164895492723,0.08086708775262169
El Salvador,Health,8.300434355010359e-4,0.00404021134608874
El Salvador,Stage_III_IVT1_2,0.00101246732684387,0.00451046939972214
El Salvador,Stage_IVT3,1.7323583210719564e-4,0.00141257131218473
El Salvador,Stage_IVT4,3.685035330400584e-4,0.00205799739152921
El Salvador,Stage_I_II,7.962682613885316e-4,0.00367406197017964
Equatorial Guinea,Health,2.757701213984193e-4,0.0012012008566364
Equatorial Guinea,Stage_III_IVT1_2,2.4934756270804945e-4,0.00108111347184794
Equatorial Guinea,Stage_IVT3,5.35271860886773e-5,3.1998629855929314e-4
Equatorial Guinea,Stage_IVT4,7.370635314360336e-5,6.07467286901469e-4
Equatorial Guinea,Stage_I_II,3.1053189646573954e-4,0.00125993070387694
Eritrea,Health,0,0
Eritrea,Stage_III_IVT1_2,0,0
Eritrea,Stage_IVT3,0,0
Eritrea,Stage_IVT4,0,0
Eritrea,Stage_I_II,0,0
Estonia,Health,0.00504502837254708,0.00563597715092865
Estonia,Stage_III_IVT1_2,0.01147767167665852,0.01441692115507297
Estonia,Stage_IVT3,0.00329113440188566,0.00667315903328925
Estonia,Stage_IVT4,0.00387315837846731,0.00781152892765404
Estonia,Stage_I_II,0.00601104176088242,0.00661541194057095
Eswatini,Health,1.1796790690178276e-4,5.904776976374674e-4
Eswatini,Stage_III_IVT1_2,2.021081457553134e-4,0.00112182639444237
Eswatini,Stage_IVT3,4.2829913563005185e-5,3.3638997073637164e-4
Eswatini,Stage_IVT4,5.488219436953919e-5,3.541369148272795e-4
Eswatini,Stage_I_II,1.331400301537898e-4,6.933075668226677e-4
Ethiopia,Health,0.00343785994064118,0.05322831277700297
Ethiopia,Stage_III_IVT1_2,0.01109645438897575,0.0722124365267822
Ethiopia,Stage_IVT3,0.00234820511616873,0.02330437554915748
Ethiopia,Stage_IVT4,0.00392372211029403,0.05142191601240534
Ethiopia,Stage_I_II,0.00257351053235327,0.05361616976567953
Fiji,Health,1.0214349559200849e-4,4.8312382701600154e-4
Fiji,Stage_III_IVT1_2,1.5093985672510622e-4,7.68331406967944e-4
Fiji,Stage_IVT3,3.143682647154193e-5,2.19082026479008e-4
Fiji,Stage_IVT4,6.610488313270386e-5,5.866491085002813e-4
Fiji,Stage_I_II,1.261770075400481e-4,6.811354598608021e-4
Finland,Health,0.02621203765110912,0.0278297804253261
Finland,Stage_III_IVT1_2,0.04603991827059597,0.05597013542595356
Finland,Stage_IVT3,0.01341561965989021,0.02648041649959574
Finland,Stage_IVT4,0.01530691850688382,0.02839448553120905
Finland,Stage_I_II,0.03144839896461884,0.03378229269857569
France,Health,1.1682319761761826,0.652152361829737
France,Stage_III_IVT1_2,2.017124596378355,0.74790408393461
France,Stage_IVT3,0.4685124064812285,0.5210194390377323
France,Stage_IVT4,0.6178278441977461,0.6910535111457605
France,Stage_I_II,1.2494476525088618,0.7032833945621995
Gabon,Health,3.645003132861029e-4,0.00152484283249166
Gabon,Stage_III_IVT1_2,3.0908576212989095e-4,0.00134486270452584
Gabon,Stage_IVT3,7.737570528563332e-5,4.5144567353751377e-4
Gabon,Stage_IVT4,1.2445985516843793e-4,6.919432641057459e-4
Gabon,Stage_I_II,3.6668377346552977e-4,0.00145006298627994
Gambia,Health,8.059703185233769e-5,0.00112890374696048
Gambia,Stage_III_IVT1_2,1.640387517741787e-4,0.00121594127086238
Gambia,Stage_IVT3,5.4088749706280544e-5,4.986402305476364e-4
Gambia,Stage_IVT4,9.667983014770832e-5,8.530807957649381e-4
Gambia,Stage_I_II,1.211625122320416e-4,0.0011380800661261901
Georgia,Health,6.916678762836507e-4,0.00307448992797628
Georgia,Stage_III_IVT1_2,5.022581230355901e-4,0.0020960891422404
Georgia,Stage_IVT3,1.2764855571433925e-4,7.847085532110542e-4
Georgia,Stage_IVT4,1.858441706560371e-4,0.00121843687044339
Georgia,Stage_I_II,6.700502125930293e-4,0.00238732561690846
Germany,Health,2.419774918987023,1.4391771431289258
Germany,Stage_III_IVT1_2,6.514369168872087,2.222402280162358
Germany,Stage_IVT3,1.2406371254675346,1.2842171581024329
Germany,Stage_IVT4,1.3654601441456868,1.4232150219490505
Germany,Stage_I_II,2.6473506224907624,1.505679909122946
Ghana,Health,0.00273822725478156,0.01755724775255411
Ghana,Stage_III_IVT1_2,0.003102334568642,0.01785006794635621
Ghana,Stage_IVT3,7.593881817421783e-4,0.0067282636994128
Ghana,Stage_IVT4,9.475923646610448e-4,0.00719608808464742
Ghana,Stage_I_II,0.00322986709089753,0.02059801858112573
Greece,Health,0.03153809852677517,0.03611240067934897
Greece,Stage_III_IVT1_2,0.06378720274215594,0.08209822449491119
Greece,Stage_IVT3,0.01831230365976938,0.03622831641510389
Greece,Stage_IVT4,0.02171390752148455,0.04429460286486439
Greece,Stage_I_II,0.03818220773330453,0.04352777032174235
Grenada,Health,2.087553943497557e-4,3.053442426433313e-4
Grenada,Stage_III_IVT1_2,2.2949584738130496e-4,3.4121855469220494e-4
Grenada,Stage_IVT3,6.819838826604465e-5,1.4994338432332112e-4
Grenada,Stage_IVT4,8.166888456864823e-5,2.0141863615615523e-4
Grenada,Stage_I_II,2.5171677121211557e-4,3.340271971389903e-4
Guatemala,Health,0.00211244803501149,0.0093104514984237
Guatemala,Stage_III_IVT1_2,0.00167343001241359,0.00825561900465704
Guatemala,Stage_IVT3,4.046536332326476e-4,0.00276563150623619
Guatemala,Stage_IVT4,5.894563182069361e-4,0.00410782914896086
Guatemala,Stage_I_II,0.00227075217292814,0.01186692716930208
Guinea,Health,6.001463403150943e-4,0.00601885585604459
Guinea,Stage_III_IVT1_2,7.564137508572227e-4,0.00576263764200022
Guinea,Stage_IVT3,1.3819689044570658e-4,0.0014570873082613
Guinea,Stage_IVT4,3.266741781627731e-4,0.00378128366302508
Guinea,Stage_I_II,7.719648907806977e-4,0.00834861384585122
Guinea-Bissau,Health,6.701072993166887e-5,9.7151883054151e-4
Guinea-Bissau,Stage_III_IVT1_2,9.743948620867343e-5,6.26583803621014e-4
Guinea-Bissau,Stage_IVT3,2.3914244824843556e-5,3.354766968180396e-4
Guinea-Bissau,Stage_IVT4,2.1113660340077164e-5,5.763780229811165e-4
Guinea-Bissau,Stage_I_II,1.0849142671739368e-4,0.00105731672189003
Guyana,Health,1.832133150808853e-4,7.375320261198268e-4
Guyana,Stage_III_IVT1_2,1.3550647245197476e-4,5.910328602802201e-4
Guyana,Stage_IVT3,3.307025777692315e-5,1.8444687698322552e-4
Guyana,Stage_IVT4,4.315623298725818e-5,2.618196930501028e-4
Guyana,Stage_I_II,1.9338665225921027e-4,6.971136300495408e-4
Haiti,Health,6.063184466925444e-4,0.00512815094205741
Haiti,Stage_III_IVT1_2,0.00104724723590098,0.00831587100607365
Haiti,Stage_IVT3,2.095848737234464e-4,0.00245743408854758
Haiti,Stage_IVT4,3.563395491438797e-4,0.00295650326788311
Haiti,Stage_I_II,5.36933230302282e-4,0.00619687964424044
Honduras,Health,7.81781500613068e-4,0.00554178205835288
Honduras,Stage_III_IVT1_2,0.00104684650369987,0.00564618568025095
Honduras,Stage_IVT3,1.9114423800909304e-4,0.00197007273833131
Honduras,Stage_IVT4,2.6015413250549477e-4,0.00198065795942286
Honduras,Stage_I_II,6.79634757614038e-4,0.00559527792208037
Hungary,Health,0.0336614128813672,0.03824413832094424
Hungary,Stage_III_IVT1_2,0.06549803601535359,0.08124885211759852
Hungary,Stage_IVT3,0.01913739147495679,0.04099858142284027
Hungary,Stage_IVT4,0.02261783974389409,0.04568599080602126
Hungary,Stage_I_II,0.0405797064062924,0.04436957288910308
Iceland,Health,0.00720014587679781,0.00427689865388842
Iceland,Stage_III_IVT1_2,0.02557228011978455,0.01145844135162708
Iceland,Stage_IVT3,0.00559810430724533,0.00621033709597951
Iceland,Stage_IVT4,0.00682958703365428,0.00801032080773369
Iceland,Stage_I_II,0.0080179065861285,0.00472329506019486
India,Health,0.13296938602708408,0.7116994504344931
India,Stage_III_IVT1_2,0.1888641234625809,0.9753105425618976
India,Stage_IVT3,0.05400090856066039,0.4470790085504967
India,Stage_IVT4,0.06490580370825384,0.4334153024507657
India,Stage_I_II,0.142831088170954,0.6828947164400693
Indonesia,Health,0.03737122721479699,0.1756337799177302
Indonesia,Stage_III_IVT1_2,0.04171355097379114,0.19771049092736132
Indonesia,Stage_IVT3,0.01170220124439056,0.07688317879883427
Indonesia,Stage_IVT4,0.01293172146066607,0.08746585172986221
Indonesia,Stage_I_II,0.04788851486607006,0.19119526222901795
Iran,Health,0.12944052814525986,0.19273904240295345
Iran,Stage_III_IVT1_2,0.33642901410483245,0.49053583932274886
Iran,Stage_IVT3,0.09716524060217376,0.22083165371337513
Iran,Stage_IVT4,0.1280599924742982,0.2904109348440096
Iran,Stage_I_II,0.16570925924731025,0.24659396848988063
Iraq,Health,0.00541007669874381,0.02301914680522866
Iraq,Stage_III_IVT1_2,0.0070243280553926,0.03076562741498096
Iraq,Stage_IVT3,0.00168567208254119,0.01240967620521787
Iraq,Stage_IVT4,0.00224034959772417,0.01448121318745311
Iraq,Stage_I_II,0.0060950464456222,0.02448360833067024
Israel,Health,0.196696685457404,0.12170435038923744
Israel,Stage_III_IVT1_2,0.11019286230452786,0.05584017630938161
Israel,Stage_IVT3,0.02450801324430565,0.02850697782938334
Israel,Stage_IVT4,0.02999782090783647,0.03641559299356919
Israel,Stage_I_II,0.2221085702185642,0.1328950738109653
Italy,Health,0.7034084813357061,0.6080681554308353
Italy,Stage_III_IVT1_2,2.0647602755951437,1.0191833058360855
Italy,Stage_IVT3,0.6016783669267837,0.7013984939948253
Italy,Stage_IVT4,0.5490075372440293,0.6464549597464827
Italy,Stage_I_II,0.7611782678282536,0.6572216502795556
Jamaica,Health,0.00363163178420826,0.00632467089630104
Jamaica,Stage_III_IVT1_2,0.00942275080767916,0.01464446227032357
Jamaica,Stage_IVT3,0.00273142261455605,0.00646121269817645
Jamaica,Stage_IVT4,0.00362942954709355,0.00966675530296385
Jamaica,Stage_I_II,0.0042998675011302,0.00687267544817304
Japan,Health,1.5959187509597783,0.8027345797059772
Japan,Stage_III_IVT1_2,3.303266333985959,1.147483776410659
Japan,Stage_IVT3,0.7518288449823293,0.820234526893915
Japan,Stage_IVT4,0.6711800543375858,0.7100083989718676
