Country,Procedure,Mean_total_billions,SD_total_billions
Afghanistan,Consult_simple,0.009069126237610314,0.19088785147765094
Afghanistan,OPG,0.02893907523437362,0.12358726471924336
Afghanistan,PA,0.009357512986858935,0.028607234713529005
Afghanistan,Prophy,0.05119973748305567,0.033639739346168804
Afghanistan,Maintenance_simp,0.10058811822175821,0.4384748148741889
Afghanistan,OHI,0.011566127633740634,0.08001871268463294
Afghanistan,Consult_perio,0.0038077710496315312,0.01533932662921408
Afghanistan,RootDeb,0.0032340020570070342,0.03153144752023489
Afghanistan,Extraction,0.002168775550406185,0.030299738585649078
Afghanistan,OFD,-4.8065798381510176e-5,0.004483910674768709
Afghanistan,GTR,0.0038463498144774536,0.006153158963268894
Afghanistan,Single_implant,0.030414311911005038,0.05817718343412675
Afghanistan,Denture,6.807700707806113e-4,0.012750606434086268
Afghanistan,Denture_repair,6.796800820577955e-5,0.007558460716974329
Afghanistan,Maintenance_perio,0.11495673480213736,0.17755735496232034
Afghanistan,Implant_surgery,0.010114600585680087,0.03225490683239176
Afghanistan,Full_fixed,0.002685337224035166,0.024038586683587704
Albania,Consult_simple,0.005849229312403468,0.010946156456555825
Albania,OPG,0.005005045373119691,0.007464481476974695
Albania,PA,0.0018411654355682892,0.00233198252688581
Albania,Prophy,0.011263370196908871,0.006092860768207005
Albania,Maintenance_simp,0.034824720190431396,0.026308591900439906
Albania,OHI,0.002367610480327664,0.0046371465367843895
Albania,Consult_perio,0.0013774553883471854,0.0028554610211471362
Albania,RootDeb,0.0031268750388358997,0.006225452074821411
Albania,Extraction,0.0029375372872665778,0.005861261562305513
Albania,OFD,3.581642098920739e-4,8.130783226880775e-4
Albania,GTR,8.256867371216245e-4,0.001134252314649765
Albania,Single_implant,0.008517931491170132,0.01126707827945689
Albania,Denture,9.366337086785554e-4,0.002568793035274638
Albania,Denture_repair,7.52105882881586e-4,0.001400858796377567
Albania,Maintenance_perio,0.038042374805597357,0.03144176403208781
Albania,Implant_surgery,0.001807778885196825,0.005609252149905363
Albania,Full_fixed,0.0017484137334002172,0.005357775720207188
Algeria,Consult_simple,0.10071079249250729,0.18973613269821338
Algeria,OPG,0.08271163619586427,0.13439937613544542
Algeria,PA,0.029469017477326567,0.04266335664150783
Algeria,Prophy,0.18712530436464161,0.10407655965888757
Algeria,Maintenance_simp,0.5552916301306976,0.46481239895717824
Algeria,OHI,0.04071463802097896,0.08417747976568303
Algeria,Consult_perio,0.019049333190289116,0.0424954949675369
Algeria,RootDeb,0.04776179418097494,0.0996787520379723
Algeria,Extraction,0.03947874226712068,0.0850700988678193
Algeria,OFD,0.0046059316697881205,0.013279190315257806
Algeria,GTR,0.013407577220312073,0.01921525622395849
Algeria,Single_implant,0.1373024534158961,0.1930368979840764
Algeria,Denture,0.014121134728462345,0.042188525674998215
Algeria,Denture_repair,0.010725403364820989,0.0223998847928842
Algeria,Maintenance_perio,0.5761711578535006,0.4927911520975639
Algeria,Implant_surgery,0.029999800402813557,0.10378260493575567
Algeria,Full_fixed,0.02394792136111377,0.0771602304592782
Andorra,Consult_simple,5.216818335178262e-4,3.832834859733435e-4
Andorra,OPG,3.496557089953836e-4,2.678636416448794e-4
Andorra,PA,1.3262876463459962e-4,1.0858391513998067e-4
Andorra,Prophy,8.043970825762609e-4,4.4472772822402694e-4
Andorra,Maintenance_simp,0.002658235964012087,0.0011617953892047428
Andorra,OHI,1.8385555665167549e-4,1.7171201147614357e-4
Andorra,Consult_perio,1.0463292104866421e-4,1.2236596921594528e-4
Andorra,RootDeb,3.418942081805519e-4,3.605832087947025e-4
Andorra,Extraction,2.9241615667021113e-4,3.1579722644647885e-4
Andorra,OFD,3.9360626475556614e-5,4.052843383089364e-5
Andorra,GTR,4.386651139567466e-5,4.6679811175469634e-5
Andorra,Single_implant,6.093136852569582e-4,6.080599353053669e-4
Andorra,Denture,1.0268651125094947e-4,1.1371537668241171e-4
Andorra,Denture_repair,9.065069935008428e-5,8.46023203793211e-5
Andorra,Maintenance_perio,0.0027148333352151836,0.0013075731367950224
Andorra,Implant_surgery,7.386855302242655e-5,2.1398575923233169e-4
Andorra,Full_fixed,1.3856787497000257e-4,2.674572604743647e-4
Angola,Consult_simple,0.04593849511434282,0.16089344841744815
Angola,OPG,0.04958744897488081,0.11226025819681537
Angola,PA,0.012883740224142215,0.025037315156254705
Angola,Prophy,0.09590104623284222,0.057090862775679665
Angola,Maintenance_simp,0.2655078782425445,0.36307745896425053
Angola,OHI,0.02242057513461996,0.06763796673760648
Angola,Consult_perio,0.006908258108419993,0.01925899752188255
Angola,RootDeb,0.011062508993287725,0.03956345659477515
Angola,Extraction,0.010476852475837491,0.038935449426804374
Angola,OFD,0.0011525259039515353,0.005428373905738051
Angola,GTR,0.005053685266463936,0.0076702828301774195
Angola,Single_implant,0.04802761016606155,0.07522923380399621
Angola,Denture,0.003419776455486686,0.016996130554695413
Angola,Denture_repair,0.0020784887649970213,0.008675468033972435
Angola,Maintenance_perio,0.20363301273770906,0.2166337161030586
Angola,Implant_surgery,0.01310851971705614,0.036731806757915514
Angola,Full_fixed,0.006991511636698452,0.033629614848773144
Antigua and Barbuda,Consult_simple,2.9464816425186217e-4,3.5585641857950275e-4
Antigua and Barbuda,OPG,2.3679315830349776e-4,2.5996896953464464e-4
Antigua and Barbuda,PA,9.732904938266384e-5,1.1071482360661125e-4
Antigua and Barbuda,Prophy,4.911826462999009e-4,2.557843433129317e-4
Antigua and Barbuda,Maintenance_simp,0.0016031844371981684,9.653992075768901e-4
