Country,Severity,Mean_total_billions,SD_total_billions
Afghanistan,Health,0.031031147483445317,0.1273556040425207
Afghanistan,Stage_III_IVT1_2,0.1622740089243295,0.20656988184055203
Afghanistan,Stage_IVT3,0.03304057862117436,0.0644200244623145
Afghanistan,Stage_IVT4,0.0445285981451486,0.09713974762151173
Afghanistan,Stage_I_II,0.07051866353143105,0.2538460809609641
Albania,Health,0.009481097165746594,0.009299881152985976
Albania,Stage_III_IVT1_2,0.05841370103172417,0.040030105928440696
Albania,Stage_IVT3,0.012448998809988024,0.015879935658734697
Albania,Stage_IVT4,0.015558653478758084,0.022045110320932145
Albania,Stage_I_II,0.02085258048201283,0.017793848477289025
Algeria,Health,0.1532147947070579,0.15746485168394503
Algeria,Stage_III_IVT1_2,0.8913343647564682,0.6134023157306938
Algeria,Stage_IVT3,0.20125659060093043,0.28964005479271304
Algeria,Stage_IVT4,0.23064066684884454,0.3274559416331389
Algeria,Stage_I_II,0.3375689325526864,0.3049314051985071
Andorra,Health,6.955132533404966e-4,4.959689567131559e-4
Andorra,Stage_III_IVT1_2,0.004499380289769197,0.002048697795680828
Andorra,Stage_IVT3,0.0010044150518288791,0.001143545739680331
Andorra,Stage_IVT4,0.001122414787395331,0.0012895011575610514
Andorra,Stage_I_II,0.001561110508895677,9.286494478624373e-4
Angola,Health,0.07906406361485536,0.11467187691783133
Angola,Stage_III_IVT1_2,0.29105125694355277,0.26370260427959935
Angola,Stage_IVT3,0.06157962400422786,0.09607794412750077
Angola,Stage_IVT4,0.07948781910484717,0.12257616743239451
Angola,Stage_I_II,0.16490783602758208,0.22656275753232238
Antigua and Barbuda,Health,4.23820101255983e-4,3.5570891332370306e-4
Antigua and Barbuda,Stage_III_IVT1_2,0.0037890720293591155,0.002144567006550588
Antigua and Barbuda,Stage_IVT3,8.197934350855379e-4,9.831150478764959e-4
Antigua and Barbuda,Stage_IVT4,9.860498476228427e-4,0.0012937855463492013
Antigua and Barbuda,Stage_I_II,9.333662040235189e-4,6.507208950577058e-4
Argentina,Health,0.23869460687330105,0.19938733018958146
Argentina,Stage_III_IVT1_2,1.4483331694494492,0.8220274557339091
Argentina,Stage_IVT3,0.31209036594037753,0.3830709868661889
Argentina,Stage_IVT4,0.36306340929991027,0.47498318120479316
Argentina,Stage_I_II,0.5227926049680859,0.37268856063847106
Armenia,Health,0.010239177183434672,0.010071418304428923
Armenia,Stage_III_IVT1_2,0.06297752893499829,0.04302897622686637
Armenia,Stage_IVT3,0.013396631732700988,0.017515863577742513
Armenia,Stage_IVT4,0.01556816993128796,0.022342493383080808
Armenia,Stage_I_II,0.022226419986276173,0.019179526503774347
Australia,Health,0.3481214816088909,0.2257582802392662
Australia,Stage_III_IVT1_2,1.8812341574544527,0.6459400133140111
Australia,Stage_IVT3,0.41419507577700015,0.44806899781925663
Australia,Stage_IVT4,0.5146226226416423,0.5719549622762424
Australia,Stage_I_II,0.7584548926127656,0.402250031942882
Austria,Health,0.08450433637440945,0.05898679081000109
Austria,Stage_III_IVT1_2,0.42821785874703583,0.19494889132279783
Austria,Stage_IVT3,0.09596575639065003,0.1101715922924572
Austria,Stage_IVT4,0.10925382511682569,0.13167547861742915
Austria,Stage_I_II,0.1846372461978934,0.11092970682126643
Azerbaijan,Health,0.045809589564415394,0.040379193301217316
Azerbaijan,Stage_III_IVT1_2,0.24193534880771142,0.15112980943764878
Azerbaijan,Stage_IVT3,0.05281748911402383,0.06689001801297931
Azerbaijan,Stage_IVT4,0.06396517942276887,0.08552295843727267
Azerbaijan,Stage_I_II,0.09973230648634793,0.07724065569124462
Bahamas,Health,0.0021666344655242764,0.001711350149483881
Bahamas,Stage_III_IVT1_2,0.01757228154456864,0.009489630896892911
Bahamas,Stage_IVT3,0.003862782821852219,0.004561007797752889
Bahamas,Stage_IVT4,0.004519765914043529,0.005681120376042824
Bahamas,Stage_I_II,0.004745850023771758,0.0032066189182621916
Bahrain,Health,0.014726408795480645,0.010389053932602955
Bahrain,Stage_III_IVT1_2,0.0955349070128236,0.044472445089154516
Bahrain,Stage_IVT3,0.021316783628441454,0.024914391242356386
Bahrain,Stage_IVT4,0.024213127689419155,0.02879029770143401
Bahrain,Stage_I_II,0.032701617142579104,0.01970257608697196
Bangladesh,Health,0.30340911548886007,0.45459633944997513
Bangladesh,Stage_III_IVT1_2,3.825486712941951,3.471134278130136
Bangladesh,Stage_IVT3,0.8164740628667655,1.2048038598556403
Bangladesh,Stage_IVT4,1.0486242389915277,1.72530815602035
Bangladesh,Stage_I_II,0.6740245547925421,0.9056103226314457
Barbados,Health,9.114410423600608e-4,9.208499386203031e-4
Barbados,Stage_III_IVT1_2,0.009916278040884251,0.0066390838666239285
Barbados,Stage_IVT3,0.0021290916837010056,0.0027613315439009717
Barbados,Stage_IVT4,0.0025195013350456552,0.0033637240460620945
Barbados,Stage_I_II,0.0019951577440390483,0.0017308055360434652
Belarus,Health,0.04541140987213444,0.037153626494010404
Belarus,Stage_III_IVT1_2,0.32448236214784953,0.18320153651905127
Belarus,Stage_IVT3,0.07053847056237435,0.08535537237077208
Belarus,Stage_IVT4,0.08236879254602837,0.1014995659863422
Belarus,Stage_I_II,0.10061981046613983,0.07038846492626089
Belgium,Health,0.09729633780274684,0.06831339629071503
Belgium,Stage_III_IVT1_2,0.8293994028715801,0.3613105341981324
Belgium,Stage_IVT3,0.18174353498715998,0.20287765531012492
Belgium,Stage_IVT4,0.21127790210854328,0.2511695324550569
Belgium,Stage_I_II,0.2179782343439102,0.12919045191391298
Belize,Health,0.001273385173597181,0.0013855392568522906
Belize,Stage_III_IVT1_2,0.008381833387825971,0.006544114948110262
Belize,Stage_IVT3,0.001757603263711744,0.002457229249503172
Belize,Stage_IVT4,0.0021569860015336322,0.0032763851991057706
Belize,Stage_I_II,0.0027301881859916137,0.002833603817626325
Benin,Health,0.015876003745998263,0.04194438629408239
Benin,Stage_III_IVT1_2,0.159085506334704,0.1757270327345091
Benin,Stage_IVT3,0.03295823403176662,0.058444409109572056
Benin,Stage_IVT4,0.042207669206704775,0.08229839472811079
Benin,Stage_I_II,0.032061832899822895,0.08101981538480528
Bhutan,Health,0.0029854063212605953,0.003269593841319378
Bhutan,Stage_III_IVT1_2,0.0340522659226211,0.02450691630022569
Bhutan,Stage_IVT3,0.007306491360787681,0.010045061029015586
Bhutan,Stage_IVT4,0.009169890417442745,0.013195331715742066
Bhutan,Stage_I_II,0.006658136520383207,0.006080244684011215
Bolivia,Health,0.030486794973779638,0.038611627736309516
Bolivia,Stage_III_IVT1_2,0.190650496743176,0.15535291888436759
Bolivia,Stage_IVT3,0.03937387493554988,0.05819741356757914
Bolivia,Stage_IVT4,0.05093278662312539,0.07924564519521576
Bolivia,Stage_I_II,0.06747834376594303,0.07903961901644291
Bosnia and Herzegovina,Health,0.011928342038608151,0.01119932912269363
Bosnia and Herzegovina,Stage_III_IVT1_2,0.08046043471917477,0.052172917265388724
Bosnia and Herzegovina,Stage_IVT3,0.017343800304898332,0.023521170625906446
Bosnia and Herzegovina,Stage_IVT4,0.020880756069657554,0.02944951732408028
Bosnia and Herzegovina,Stage_I_II,0.025597175512292496,0.02048112184215788
Botswana,Health,0.018288668743817273,0.011836150086829603
Botswana,Stage_III_IVT1_2,0.018679465868557173,0.007088048139165296
Botswana,Stage_IVT3,0.0035324529242819597,0.0037787269652924714
Botswana,Stage_IVT4,0.00456400670511072,0.0051109804163986545
Botswana,Stage_I_II,0.04336679855435595,0.023863907080047285
Brazil,Health,1.2720225281272304,0.7836684820398254
Brazil,Stage_III_IVT1_2,3.478929447082096,1.2588428853226172
Brazil,Stage_IVT3,0.7009139232259087,0.7408741856808603
Brazil,Stage_IVT4,0.8164546019973951,0.8876132327830779
Brazil,Stage_I_II,3.0634261662514723,1.611011649088145
Brunei Darussalam,Health,0.006033419681055803,0.004279372783965631
Brunei Darussalam,Stage_III_IVT1_2,0.019883318352448786,0.008728328113089875
Brunei Darussalam,Stage_IVT3,0.004477065899510735,0.005133598097790407
Brunei Darussalam,Stage_IVT4,0.005095669177354327,0.005953426768409385
Brunei Darussalam,Stage_I_II,0.013222259914495256,0.007702183155566316
Bulgaria,Health,0.03663239718657561,0.028600005560047017
Bulgaria,Stage_III_IVT1_2,0.1791690959817833,0.09922688240990189
Bulgaria,Stage_IVT3,0.03922408268098937,0.04745486400740799
Bulgaria,Stage_IVT4,0.04661982373609381,0.05934385928451115
Bulgaria,Stage_I_II,0.07911432447958061,0.051890170646597525
Burkina Faso,Health,0.02277572267905187,0.07205013291299583
Burkina Faso,Stage_III_IVT1_2,0.34043309583914017,0.40540335006220796
Burkina Faso,Stage_IVT3,0.0697406217725567,0.13625997780591068
Burkina Faso,Stage_IVT4,0.08536784383021623,0.16851907154920617
Burkina Faso,Stage_I_II,0.041684305506344985,0.1424544757760159
Burundi,Health,0.0028607226899352535,0.041337138204977884
Burundi,Stage_III_IVT1_2,0.04693946449098081,0.07039061626061263
Burundi,Stage_IVT3,0.009623978552356057,0.022062372759257258
Burundi,Stage_IVT4,0.013967820847676992,0.03221053771545224
Burundi,Stage_I_II,0.006911087702961143,0.07971779134662323
Cabo Verde,Health,0.0010783274798686422,0.0015449559246652187
Cabo Verde,Stage_III_IVT1_2,0.018608256061808014,0.01613333493843472
Cabo Verde,Stage_IVT3,0.0039696084177178285,0.006022960188660233
Cabo Verde,Stage_IVT4,0.0050159572484551095,0.008192637150899223
Cabo Verde,Stage_I_II,0.002291610275561115,0.0029468790677962776
Cambodia,Health,0.032915360598254506,0.05342637930650412
Cambodia,Stage_III_IVT1_2,0.18211120746581738,0.1712141498065504
Cambodia,Stage_IVT3,0.0395893613284682,0.06484506431360505
Cambodia,Stage_IVT4,0.049497239024709365,0.08406425913322275
Cambodia,Stage_I_II,0.06943921857425472,0.10224869071798155
Cameroon,Health,0.04470040664449084,0.09020853611610949
Cameroon,Stage_III_IVT1_2,0.5626663002512206,0.5828971396117587
Cameroon,Stage_IVT3,0.12121701258153095,0.20168198781934862
Cameroon,Stage_IVT4,0.16278793493820543,0.28174913094924775
Cameroon,Stage_I_II,0.09843657771509152,0.18161254531011137
