Country,Severity,Mean_total_billions,SD_total_billions
Afghanistan,Health,7.796476203069371e-4,0.01619967029782298
Afghanistan,Stage_III_IVT1_2,9.35063664555744e-4,0.007894196523083057
Afghanistan,Stage_IVT3,1.891452859652071e-4,0.0018652675949086589
Afghanistan,Stage_IVT4,2.586429736735399e-4,0.0028634631763283396
Afghanistan,Stage_I_II,0.0011819108307378173,0.02107109825474276
Albania,Health,2.778304729197227e-4,0.0012010485670467348
Albania,Stage_III_IVT1_2,3.8644961168320086e-4,0.0016558600409072506
Albania,Stage_IVT3,7.54284689574142e-5,4.4854476674164207e-4
Albania,Stage_IVT4,1.1678231210124542e-4,6.049125265875965e-4
Albania,Stage_I_II,3.835034103369535e-4,0.0015597312553904442
Algeria,Health,0.0041912337716677305,0.018736603786796174
Algeria,Stage_III_IVT1_2,0.006140635110611858,0.025917407948415655
Algeria,Stage_IVT3,0.0012924357804612713,0.007608891906540636
Algeria,Stage_IVT4,0.0019122067888668016,0.011139300707997409
Algeria,Stage_I_II,0.0070120132801394465,0.032200588312886524
Andorra,Health,2.030701314083825e-5,7.701644551846364e-5
Andorra,Stage_III_IVT1_2,3.5209723270468454e-5,1.1709328903729829e-4
Andorra,Stage_IVT3,7.18481072116744e-6,3.196737573024684e-5
Andorra,Stage_IVT4,1.0105006220323914e-5,4.984854204774894e-5
Andorra,Stage_I_II,3.106566011729648e-5,1.1099804702088885e-4
Angola,Health,0.0023751841985324433,0.01767795242717734
Angola,Stage_III_IVT1_2,0.002026302012908266,0.009550145817651038
Angola,Stage_IVT3,3.720194959154471e-4,0.0023721013382129274
Angola,Stage_IVT4,5.371031435071538e-4,0.003346280298484709
Angola,Stage_I_II,0.003536137066264094,0.020353707576207313
Antigua and Barbuda,Health,1.2116348230165473e-5,4.8747383023815883e-5
Antigua and Barbuda,Stage_III_IVT1_2,3.0239062932467346e-5,1.2542222583702397e-4
Antigua and Barbuda,Stage_IVT3,5.980163118917922e-6,3.118715998398991e-5
Antigua and Barbuda,Stage_IVT4,7.983507679540966e-6,4.1906475908296503e-5
Antigua and Barbuda,Stage_I_II,1.836438333294526e-5,6.655033501423425e-5
Argentina,Health,0.006879552173040365,0.026502976707572096
Argentina,Stage_III_IVT1_2,0.010985033230682733,0.040530812659609394
Argentina,Stage_IVT3,0.002033704987237824,0.010265374325427888
Argentina,Stage_IVT4,0.003006627998447815,0.01577138869071831
Argentina,Stage_I_II,0.01009785840741596,0.037361332803398664
Armenia,Health,3.0875579981001614e-4,0.0013848863737996207
Armenia,Stage_III_IVT1_2,4.906683319634673e-4,0.002086086919163142
Armenia,Stage_IVT3,9.083983756008737e-5,5.389435760718805e-4
Armenia,Stage_IVT4,1.2753030042121467e-4,6.937104573577314e-4
Armenia,Stage_I_II,4.645894287722477e-4,0.0019707788881263336
Australia,Health,0.01024875943487223,0.03666715080000689
Australia,Stage_III_IVT1_2,0.014035468632406827,0.04361020469808216
Australia,Stage_IVT3,0.003145759093685065,0.013367968521622923
Australia,Stage_IVT4,0.004466972447122637,0.019422059795632423
Australia,Stage_I_II,0.015323890740525046,0.051785886413178606
Austria,Health,0.0024247611135865695,0.008543952066283445
Austria,Stage_III_IVT1_2,0.0032471371327030107,0.010404201382158047
Austria,Stage_IVT3,7.289790019237177e-4,0.003211441197463812
Austria,Stage_IVT4,9.671289612884163e-4,0.004389677807233221
Austria,Stage_I_II,0.00375748412450002,0.013141282526455219
Azerbaijan,Health,0.0012709663702870357,0.005053636542045033
Azerbaijan,Stage_III_IVT1_2,0.001813215003725769,0.006755927860681293
Azerbaijan,Stage_IVT3,3.523565069814727e-4,0.0017882795999397576
Azerbaijan,Stage_IVT4,4.827772730510703e-4,0.0023656669820533572
Azerbaijan,Stage_I_II,0.00204603554720238,0.009296839942439504
Bahamas,Health,5.984159554771255e-5,2.1503324362994402e-4
Bahamas,Stage_III_IVT1_2,1.3421390869586543e-4,4.7966521538203035e-4
Bahamas,Stage_IVT3,2.757172370495555e-5,1.3221463855974362e-4
Bahamas,Stage_IVT4,3.904896925464554e-5,2.052569943033424e-4
Bahamas,Stage_I_II,9.654118088548744e-5,3.5467891004003474e-4
Bahrain,Health,4.1938888552876645e-4,0.0015012651164463058
Bahrain,Stage_III_IVT1_2,7.684984383156053e-4,0.002552914010151541
Bahrain,Stage_IVT3,1.5150774921525884e-4,6.418284720089809e-4
Bahrain,Stage_IVT4,2.025420153344418e-4,8.996432791517526e-4
Bahrain,Stage_I_II,6.786504576363727e-4,0.0025063191719059013
Bangladesh,Health,0.009420788693465403,0.06537847078146418
Bangladesh,Stage_III_IVT1_2,0.025937960496660403,0.12708926106726717
Bangladesh,Stage_IVT3,0.0051526697898631145,0.040582148654531816
Bangladesh,Stage_IVT4,0.007675712990054937,0.05298271879550576
Bangladesh,Stage_I_II,0.014721685753345972,0.08579645123732528
Barbados,Health,2.9145722852645677e-5,1.4942614550481615e-4
Barbados,Stage_III_IVT1_2,7.206933140811601e-5,2.966229217472831e-4
Barbados,Stage_IVT3,1.624444156279938e-5,9.160858185369768e-5
Barbados,Stage_IVT4,1.9431039418207533e-5,9.090051114136803e-5
Barbados,Stage_I_II,4.023797636981409e-5,1.6389484607035555e-4
Belarus,Health,0.0014037007383139114,0.005674243030886787
Belarus,Stage_III_IVT1_2,0.002318142917286838,0.00813650064457925
Belarus,Stage_IVT3,5.041762384903227e-4,0.002488359445016838
Belarus,Stage_IVT4,7.386282630773882e-4,0.004045048196782054
Belarus,Stage_I_II,0.0020729097912940263,0.007850603706434214
