Country,Procedure,selected_Mean_total_billions,selected_SD_total_billions
American Samoa,GTR,1.1794016634048025e-7,6.182816468206859e-7
American Samoa,Single_implant,8.646649854646886e-7,3.746047826294472e-6
American Samoa,Denture,5.256921123119419e-7,4.004556422883964e-6
American Samoa,Denture_repair,5.284030606466008e-7,3.612758672165294e-6
American Samoa,Maintenance_perio,7.60790264003958e-6,3.5840135671341826e-5
American Samoa,Implant_surgery,5.513939950518027e-7,4.955909501189197e-6
American Samoa,Full_fixed,4.1366387844831315e-7,3.800172681273585e-6
Andorra,Consult_simple,5.891178166732644e-4,4.377512211101183e-4
Andorra,OPG,4.027297428711923e-4,3.182620111772989e-4
Andorra,PA,1.5480713057568454e-4,1.2361457264991815e-4
Andorra,Prophy,9.227761823799156e-4,5.025782757107157e-4
Andorra,Maintenance_simp,0.0036085433287569,0.00152152793925238
Andorra,OHI,2.0823181694826112e-4,1.9695250139830508e-4
Andorra,Consult_perio,1.1925178880247714e-4,1.4144913537505544e-4
Andorra,RootDeb,3.886255222994441e-4,4.143233356450312e-4
Andorra,Extraction,3.179324258346317e-4,3.409694578343465e-4
Andorra,OFD,4.269405133922011e-5,4.4779345186914133e-5
Andorra,GTR,5.203014098029574e-5,5.8342997030303815e-5
Andorra,Single_implant,6.82710264125385e-4,6.824238732333525e-4
Andorra,Denture,1.1759882173750346e-4,1.3883131067473023e-4
Andorra,Denture_repair,1.0205369849120458e-4,9.47437429376651e-5
Andorra,Maintenance_perio,0.00136429125478455,8.781821769515921e-4
Andorra,Implant_surgery,8.463743263737988e-5,2.6249461227169265e-4
Andorra,Full_fixed,1.5723524149479485e-4,3.176951809916514e-4
Angola,Consult_simple,0.00151778694917286,0.02111837461534234
Angola,OPG,3.860520678099765e-5,3.3188337619745084e-4
Angola,PA,4.060314642141754e-5,2.980908123273177e-4
Angola,Prophy,0.00237119842503264,0.00796180663006248
Angola,Maintenance_simp,0.00264746711258019,0.02020466508241992
Angola,OHI,5.030357478874882e-5,0.00106635089548296
Angola,Consult_perio,3.4755161045219507e-4,0.0026006053243206
Angola,RootDeb,3.450991048657137e-4,0.00441427983029772
Angola,Extraction,6.164386464620446e-4,0.00614515428028062
Angola,OFD,4.3833668583523726e-6,6.121167329871564e-5
Angola,GTR,2.931156858877255e-5,1.561724518077049e-4
Angola,Single_implant,2.2526826579687137e-4,0.00125472118991444
Angola,Denture,8.385863909576696e-5,0.00131741591325475
Angola,Denture_repair,6.122944534583163e-5,6.716881783108993e-4
Angola,Maintenance_perio,0.00164333456534798,0.00935215178297001
Angola,Implant_surgery,1.5361115581042522e-4,0.0014618486289302
Angola,Full_fixed,8.363643060346446e-5,0.00103588223928673
Antigua and Barbuda,Consult_simple,9.021175885542562e-5,1.636506211839174e-4
Antigua and Barbuda,OPG,8.992586292350902e-5,1.247076400043319e-4
Antigua and Barbuda,PA,4.867033730264109e-5,7.532257816283916e-5
Antigua and Barbuda,Prophy,1.497482843619408e-4,1.570316434223821e-4
Antigua and Barbuda,Maintenance_simp,1.6170644802650046e-4,2.276185640706829e-4
Antigua and Barbuda,OHI,4.337508210786703e-5,7.734482779115379e-5
Antigua and Barbuda,Consult_perio,5.433750841584901e-5,1.1442857689209448e-4
Antigua and Barbuda,RootDeb,1.479169917350478e-4,2.628883771286064e-4
Antigua and Barbuda,Extraction,1.271792001067764e-4,2.5336976339776095e-4
Antigua and Barbuda,OFD,1.632036443296937e-5,3.370540119058428e-5
Antigua and Barbuda,GTR,2.9229776051602735e-5,4.672464538707873e-5
Antigua and Barbuda,Single_implant,3.3550257130906386e-4,5.257967357393006e-4
Antigua and Barbuda,Denture,4.2683452618717555e-5,9.091064618597228e-5
Antigua and Barbuda,Denture_repair,3.816801870470952e-5,6.406776824507131e-5
Antigua and Barbuda,Maintenance_perio,2.0744429857311064e-4,3.061409353539325e-4
Antigua and Barbuda,Implant_surgery,5.629754989384679e-5,1.9885963084732776e-4
Antigua and Barbuda,Full_fixed,6.865539487193537e-5,2.1197467054941295e-4
Argentina,Consult_simple,0.04287334522720437,0.08369857830363131
Argentina,OPG,0.04144890435829848,0.06770539296122904
Argentina,PA,0.01782246180016438,0.02748088989643487
Argentina,Prophy,0.07558950711277886,0.08066335282349207
Argentina,Maintenance_simp,0.07979897433968648,0.11080478389122968
Argentina,OHI,0.01879304193380476,0.0378415297585833
Argentina,Consult_perio,0.01804106829510278,0.04029026984281226
Argentina,RootDeb,0.05024814326375017,0.09761355238777036
Argentina,Extraction,0.04077553914759439,0.08522479216336681
Argentina,OFD,0.00524616648023572,0.01184064210788016
Argentina,GTR,0.01058827760018345,0.01790431945363215
Argentina,Single_implant,0.11161642720969522,0.17490200093856736
Argentina,Denture,0.01488058710909393,0.03711237726325894
Argentina,Denture_repair,0.01222749733346404,0.02082301539555663
Argentina,Maintenance_perio,0.07428832430108884,0.12292242420412572
Argentina,Implant_surgery,0.02109433620177579,0.07712960423788502
Argentina,Full_fixed,0.02142288501669221,0.06878333309358436
Armenia,Consult_simple,0.00202465205102475,0.00531503335038015
Armenia,OPG,0.00195473057119098,0.00376062796717622
Armenia,PA,8.474175300136603e-4,0.00155862931387296
Armenia,Prophy,0.00354551493832637,0.00383647706367913
Armenia,Maintenance_simp,0.00358210985639768,0.00562541775553159
Armenia,OHI,8.99165827361412e-4,0.00242266740608771
Armenia,Consult_perio,8.596915589107212e-4,0.00222214421568474
Armenia,RootDeb,0.00201556995971091,0.00493063744199811
Armenia,Extraction,0.00169939664807058,0.00461771042438625
Armenia,OFD,1.991320261367935e-4,6.54059293598958e-4
Armenia,GTR,5.373645719263019e-4,9.114723362103848e-4
Armenia,Single_implant,0.00535048334550916,0.0087382717980567
Armenia,Denture,5.96691718555776e-4,0.00208340898150535
Armenia,Denture_repair,4.862534962013185e-4,0.00112830921142475
Armenia,Maintenance_perio,0.00346943648114362,0.00581085563626493
Armenia,Implant_surgery,0.00130399788652184,0.00551603900875779
Armenia,Full_fixed,0.00105055942995912,0.00447573464189372
Australia,Consult_simple,0.26736945529318246,0.1241839092937533
Australia,OPG,0.2270842434432924,0.1086409592242676
Australia,PA,0.12224018311046991,0.06645437972062622
Australia,Prophy,0.5011438326794263,0.2615863502882366
Australia,Maintenance_simp,1.8435684193998088,0.5539817872206771
Australia,OHI,0.077753819431091,0.05097698092278319
Australia,Consult_perio,0.02283497751810504,0.01929156007501183
Australia,RootDeb,0.1829866277453255,0.16194008260700837
Australia,Extraction,0.15686408793687276,0.12630186202806765
Australia,OFD,0.02677074877161567,0.01986860155694832
Australia,GTR,0.01766232756646991,0.01326479235429189
Australia,Single_implant,0.2810445773799328,0.23109967875089343
Australia,Denture,0.02534994815628467,0.02015272969017894
Australia,Denture_repair,0.04278445468250692,0.03272798394440429
Australia,Maintenance_perio,0.6066778763018187,0.27334467668059853
Australia,Implant_surgery,0.02259025371918156,0.036744027241348703
Australia,Full_fixed,0.10553510215400327,0.16851755964201
Austria,Consult_simple,0.06958506464754168,0.05217742949261451
Austria,OPG,0.04506434530162906,0.03545170816254614
Austria,PA,0.0162829769497813,0.01274401645748728
Austria,Prophy,0.10808741623909242,0.05973771388015078
Austria,Maintenance_simp,0.4221605365057625,0.17194475404029752
Austria,OHI,0.02358511931084443,0.02294980401108738
Austria,Consult_perio,0.01108876299878379,0.01288958458248963
Austria,RootDeb,0.03695523799431015,0.04034072151892368
Austria,Extraction,0.03014484638008532,0.033462614537894723
Austria,OFD,0.00411784829154405,0.0042586335020232
Austria,GTR,0.00482677855617763,0.00531813047989265
Austria,Single_implant,0.06421467364206893,0.06439345864691895
Austria,Denture,0.01118026421938328,0.01318969526386793
Austria,Denture_repair,0.00976986336303369,0.00909733228269315
Austria,Maintenance_perio,0.12812560380932222,0.08160599642524455
Austria,Implant_surgery,0.00783872857278682,0.0231901092226765
Austria,Full_fixed,0.01505635450890807,0.02868344018283419
Azerbaijan,Consult_simple,8.846093943240503e-4,0.00472069576422143
Azerbaijan,OPG,1.8091427540441513e-5,1.0070144499099584e-4
Azerbaijan,PA,1.9054731656582052e-5,9.910088295309428e-5
Azerbaijan,Prophy,0.00130305984428699,0.00443952340324922
Azerbaijan,Maintenance_simp,0.00169893789558331,0.00779258900425573
Azerbaijan,OHI,2.2069655039841736e-5,1.563503520913699e-4
Azerbaijan,Consult_perio,3.802745045036717e-4,0.00260869057024551
Azerbaijan,RootDeb,3.838346535617146e-4,0.00220432846437125
Azerbaijan,Extraction,8.286475828930707e-4,0.00497985763113441
Azerbaijan,OFD,9.006523075215645e-6,6.862341964234199e-5
Azerbaijan,GTR,1.846374833347513e-5,9.318108173557394e-5
Azerbaijan,Single_implant,1.6058542306938007e-4,7.53759384744485e-4
Azerbaijan,Denture,1.0849699438673583e-4,7.610937478732057e-4
Azerbaijan,Denture_repair,1.0489735807071146e-4,6.829544716046621e-4
Azerbaijan,Maintenance_perio,0.0014083769974662,0.00650213498984096
Azerbaijan,Implant_surgery,8.774091140175713e-5,8.211144404183891e-4
Azerbaijan,Full_fixed,8.84044687332756e-5,0.0010255757790057
Bahamas,Consult_simple,5.20538263471452e-4,7.757148080777742e-4
Bahamas,OPG,4.778552810078074e-4,6.097549027202288e-4
Bahamas,PA,2.43672732925932e-4,3.2379782842415053e-4
Bahamas,Prophy,8.390308513323305e-4,8.77635826827673e-4
Bahamas,Maintenance_simp,8.963521494108303e-4,0.00116551360187793
Bahamas,OHI,2.3748839893366033e-4,3.669732105353573e-4
Bahamas,Consult_perio,2.5370879194362646e-4,4.770306778700356e-4
Bahamas,RootDeb,7.775962706238057e-4,0.00120198529392199
Bahamas,Extraction,6.461164609544885e-4,0.00101144430807647
Bahamas,OFD,8.433480372779979e-5,1.4295047535892934e-4
Bahamas,GTR,1.2729457098747233e-4,1.9468091188382184e-4
Bahamas,Single_implant,0.00153985033269275,0.00221764657382597
Bahamas,Denture,2.2862436547156325e-4,3.9774204285394834e-4
Bahamas,Denture_repair,2.020914158468683e-4,2.803506278465334e-4
Bahamas,Maintenance_perio,0.00105059990880745,0.00151346125279079
Bahamas,Implant_surgery,2.3252295318083128e-4,7.904629002704318e-4
Bahamas,Full_fixed,3.46199915980511e-4,9.796885930370184e-4
Bahrain,Consult_simple,0.00344781416700969,0.00454002944323026
Bahrain,OPG,0.00281875258679478,0.00320087524162654
Bahrain,PA,0.00137542575486482,0.00169160779461002
Bahrain,Prophy,0.00540967965188187,0.00598818365113223
Bahrain,Maintenance_simp,0.00600566805374207,0.00721752958410607
Bahrain,OHI,0.00140899530162984,0.00200080699760106
Bahrain,Consult_perio,0.00135156570972383,0.0021058531758858
Bahrain,RootDeb,0.00453726999272712,0.00658411682618247
Bahrain,Extraction,0.00364735834141786,0.00508472554119801
Bahrain,OFD,5.064483497866306e-4,7.315782674165675e-4
Bahrain,GTR,5.738864292594775e-4,8.381082801031304e-4
Bahrain,Single_implant,0.00774175404509904,0.01080725502694376
Bahrain,Denture,0.00131897322908769,0.00193435635616222
Bahrain,Denture_repair,0.00117720768549071,0.00142714511786029
Bahrain,Maintenance_perio,0.00523790018619125,0.00676617249907871
Bahrain,Implant_surgery,9.226620153365744e-4,0.00331150706239821
Bahrain,Full_fixed,0.00179657467911298,0.00432887659399306
Bangladesh,Consult_simple,0.00405942232883414,0.04958558667767184
Bangladesh,OPG,1.3069219572952733e-4,9.575059934660776e-4
Bangladesh,PA,1.5707910929790706e-4,0.0010202097634176
Bangladesh,Prophy,0.00810884334131133,0.02734292907209419
Bangladesh,Maintenance_simp,0.00981644820781329,0.07529221027380695
Bangladesh,OHI,1.5560294969083435e-4,0.00183208629792561
Bangladesh,Consult_perio,0.00478569839451213,0.0400064672742846
Bangladesh,RootDeb,0.00339443313792195,0.03828198957107893
Bangladesh,Extraction,0.00759181567527756,0.08899943783138958
Bangladesh,OFD,5.4113235847475727e-5,8.61624616255702e-4
Bangladesh,GTR,3.9799022210657833e-4,0.00209661181066038
Bangladesh,Single_implant,0.0027811997306898,0.0146971572731671
Bangladesh,Denture,9.443802994659691e-4,0.01749472301505125
Bangladesh,Denture_repair,7.515235190522509e-4,0.00884780249599251
Bangladesh,Maintenance_perio,0.02280800437313695,0.1426322628829086
Bangladesh,Implant_surgery,0.00225506924172098,0.02088208037041164
Bangladesh,Full_fixed,0.00127038777730374,0.01722612062825921
Barbados,Consult_simple,1.937410890675656e-4,4.760483858408768e-4
Barbados,OPG,2.223188981743362e-4,4.031097244239132e-4
Barbados,PA,1.2182414460084244e-4,2.3531428880053785e-4
Barbados,Prophy,3.4502372959738215e-4,3.732081710476472e-4
Barbados,Maintenance_simp,3.562869915382762e-4,5.506939592043971e-4
Barbados,OHI,1.034686578758745e-4,2.3780267991754125e-4
Barbados,Consult_perio,1.3576587156266613e-4,3.22625448307359e-4
Barbados,RootDeb,3.5496986227930873e-4,8.458606983205852e-4
Barbados,Extraction,2.916695616695223e-4,7.341218438555457e-4
Barbados,OFD,3.690292381310368e-5,1.0307820419586492e-4
Barbados,GTR,8.546750448028903e-5,1.411400124832845e-4
Barbados,Single_implant,9.122464268037252e-4,0.00161545670194716
Barbados,Denture,9.891150876800268e-5,3.228010258014444e-4
Barbados,Denture_repair,8.367173608554456e-5,1.8378407048979896e-4
Barbados,Maintenance_perio,5.695605336360704e-4,9.463673407357628e-4
Barbados,Implant_surgery,1.987953218311728e-4,7.853179765891448e-4
Barbados,Full_fixed,1.690288962938191e-4,6.148910705688328e-4
Belarus,Consult_simple,8.024629804015492e-4,0.00407009428925934
Belarus,OPG,1.607964069067776e-5,7.734768305506608e-5
Belarus,PA,1.689781310856343e-5,6.849569639432881e-5
Belarus,Prophy,0.00116454422556063,0.00374646973993109
Belarus,Maintenance_simp,0.00147912050926182,0.00566796277763453
Belarus,OHI,1.879457803423606e-5,1.0585916301908852e-4
Belarus,Consult_perio,4.2183680961147864e-4,0.00305131642027362
Belarus,RootDeb,4.748524045766106e-4,0.00244083107411858
Belarus,Extraction,0.00102717383116387,0.00610553628532462
Belarus,OFD,1.0597276306252728e-5,5.9793728189106285e-5
Belarus,GTR,2.24770496666396e-5,1.4560468858623976e-4
Belarus,Single_implant,1.860915678807451e-4,9.006717922673128e-4
Belarus,Denture,1.395193378813776e-4,0.00106816422292908
Belarus,Denture_repair,1.3127265007618934e-4,6.182151360211298e-4
Belarus,Maintenance_perio,0.00151864505411625,0.00659433909397345
Belarus,Implant_surgery,9.116419833479733e-5,7.929334551497831e-4
Belarus,Full_fixed,1.0285796583253188e-4,8.421846465681151e-4
Belgium,Consult_simple,0.08124738301460592,0.06206337629735039
Belgium,OPG,0.05900390578264124,0.04486085936061142
Belgium,PA,0.02516729301060991,0.0212814170894512
Belgium,Prophy,0.12768636814737405,0.06819701806626562
Belgium,Maintenance_simp,0.4956344525512631,0.2062714299152056
Belgium,OHI,0.03008456805649908,0.02740316442885234
Belgium,Consult_perio,0.02134474403928994,0.02478692155472674
Belgium,RootDeb,0.07260309788566921,0.07860531621355993
Belgium,Extraction,0.05889398680649744,0.06369693703608444
Belgium,OFD,0.00793272424605903,0.00864599531568289
Belgium,GTR,0.00952325230778908,0.0105053233585484
Belgium,Single_implant,0.12386326757575614,0.12287517165896816
Belgium,Denture,0.02155381950604294,0.02571908604250141
Belgium,Denture_repair,0.01894824351720794,0.01792537903887247
Belgium,Maintenance_perio,0.25099168989125825,0.15996497137618043
Belgium,Implant_surgery,0.01638660435544093,0.05124189750188721
Belgium,Full_fixed,0.02924059791027149,0.0562428364951674
Belize,Consult_simple,2.452686366167584e-4,0.00102102442444904
Belize,OPG,2.493040248098353e-4,6.897190957526677e-4
Belize,PA,1.0738318771299516e-4,2.6837632333296264e-4
Belize,Prophy,4.341826970239489e-4,4.846458435377468e-4
Belize,Maintenance_simp,4.181081428527818e-4,7.968131853860177e-4
Belize,OHI,1.0974992332533468e-4,3.532793978702798e-4
Belize,Consult_perio,1.021485386105192e-4,2.9803923555042215e-4
Belize,RootDeb,2.216344012145664e-4,6.127457658426863e-4
Belize,Extraction,1.917054988896397e-4,8.124106767168399e-4
Belize,OFD,2.3346568411118463e-5,1.0384482534753438e-4
Belize,GTR,7.834536840853958e-5,1.41237746565499e-4
Belize,Single_implant,7.282916892100344e-4,0.00133403054306288
Belize,Denture,6.68548721230582e-5,3.739636255322921e-4
Belize,Denture_repair,5.199894660871636e-5,1.745010363128284e-4
Belize,Maintenance_perio,4.6703832441877767e-4,9.017953580199512e-4
Belize,Implant_surgery,1.948105995686344e-4,7.116593263331611e-4
Belize,Full_fixed,1.3601188534745833e-4,6.275436744292696e-4
Benin,Consult_simple,3.646477230340621e-4,0.00846307625179687
Benin,OPG,8.432573135400763e-6,8.002162654767421e-5
Benin,PA,9.701076029675966e-6,8.02503654409124e-5
Benin,Prophy,5.295369137282947e-4,0.00190104552062083
Benin,Maintenance_simp,4.95244327419963e-4,0.00654090584727052
Benin,OHI,7.370597094347848e-6,1.1158850062112984e-4
Benin,Consult_perio,1.961468788756603e-4,0.00206259860681261
Benin,RootDeb,9.576809027607422e-5,0.00181521009140065
Benin,Extraction,2.829091666020146e-4,0.00532940523629755
Benin,OFD,2.9396128195928945e-6,8.571962018009797e-5
Benin,GTR,1.839558795691492e-5,1.060101984438781e-4
Benin,Single_implant,1.3939212742894474e-4,9.37123102244878e-4
Benin,Denture,1.850546558577196e-5,5.523904372008444e-4
Benin,Denture_repair,4.914885105884961e-6,9.677593968272444e-5
Benin,Maintenance_perio,0.00100037978658252,0.00689026708728163
Benin,Implant_surgery,9.681954355014536e-5,0.00101916919740685
Benin,Full_fixed,4.160977912468421e-5,6.102544933874373e-4
Bermuda,Consult_simple,1.4760792773439753e-5,5.322808492372787e-5
Bermuda,OPG,2.858748553692588e-7,8.774437499231365e-7
Bermuda,PA,2.976949316033561e-7,8.481052577883643e-7
Bermuda,Prophy,1.7980691671538004e-5,6.177079675788898e-5
Bermuda,Maintenance_simp,2.5224398673084045e-5,9.374558414993416e-5
Bermuda,OHI,3.875543181887681e-7,1.353144153955328e-6
Bermuda,Consult_perio,1.1022279104975934e-5,4.2352321557941214e-5
Bermuda,RootDeb,1.7839978758922925e-5,6.849273247126173e-5
Bermuda,Extraction,3.077668637300561e-5,1.058656489402174e-4
Bermuda,OFD,4.054418463944864e-7,1.6842432636106051e-6
Bermuda,GTR,4.220296159671093e-7,2.1482327332667833e-6
Bermuda,Single_implant,4.732042365941015e-6,1.9551243002857175e-5
Bermuda,Denture,4.808904360636288e-6,1.7680213233789214e-5
Bermuda,Denture_repair,4.8549198944303345e-6,1.7465667534510405e-5
Bermuda,Maintenance_perio,3.897036300186868e-5,1.481167772943483e-4
Bermuda,Implant_surgery,1.069737358825154e-6,9.432102276988184e-6
Bermuda,Full_fixed,3.0624335741660474e-6,2.288601760352542e-5
Bhutan,Consult_simple,5.410768218769192e-5,4.499825956311823e-4
Bhutan,OPG,1.2569337615752096e-6,7.665647219593356e-6
Bhutan,PA,1.5671894297385086e-6,1.0382968665264555e-5
Bhutan,Prophy,8.09815558452413e-5,2.6184069595317725e-4
Bhutan,Maintenance_simp,9.48672005792903e-5,4.657688775498474e-4
Bhutan,OHI,1.580000348942604e-6,1.2889791686482989e-5
Bhutan,Consult_perio,4.3669231501778256e-5,3.496353340657673e-4
Bhutan,RootDeb,3.982300928649479e-5,2.8174463232971415e-4
Bhutan,Extraction,8.131203249011762e-5,7.129010894786173e-4
Bhutan,OFD,9.404525840140276e-7,1.0913568743506769e-5
Bhutan,GTR,2.885523675424459e-6,1.5181747240896811e-5
Bhutan,Single_implant,2.274295193853128e-5,1.242257028051445e-4
Bhutan,Denture,1.1641626257993486e-5,9.717330508716756e-5
Bhutan,Denture_repair,1.01258512176824e-5,7.793819771324954e-5
Bhutan,Maintenance_perio,1.8252808994919585e-4,8.680873446955424e-4
Bhutan,Implant_surgery,1.380428316866771e-5,1.5023935321919918e-4
Bhutan,Full_fixed,1.0386634575031031e-5,1.589811106681981e-4
Bolivia (Plurinational State of),Consult_simple,6.333475145523751e-4,0.00614992222904924
Bolivia (Plurinational State of),OPG,1.3023413235344268e-5,1.2344680262787197e-4
Bolivia (Plurinational State of),PA,1.716860068951903e-5,1.55278797112411e-4
Bolivia (Plurinational State of),Prophy,8.827131439801774e-4,0.00284412916842553
Bolivia (Plurinational State of),Maintenance_simp,9.727875329504334e-4,0.00574558307423609
Bolivia (Plurinational State of),OHI,1.3227203797002092e-5,1.2945864497572207e-4
Bolivia (Plurinational State of),Consult_perio,2.1181145332151556e-4,0.0015680126118155
Bolivia (Plurinational State of),RootDeb,1.9185197785571715e-4,0.00221596493036574
Bolivia (Plurinational State of),Extraction,4.468399699051208e-4,0.00524726543718834
Bolivia (Plurinational State of),OFD,4.2114435952702305e-6,6.303541205264004e-5
Bolivia (Plurinational State of),GTR,1.7826133009738787e-5,1.1863383731539877e-4
Bolivia (Plurinational State of),Single_implant,1.2203918697625142e-4,6.562184392416849e-4
Bolivia (Plurinational State of),Denture,5.4787886072551624e-5,7.474312105930354e-4
Bolivia (Plurinational State of),Denture_repair,4.0194685436737095e-5,5.418977263448091e-4
Bolivia (Plurinational State of),Maintenance_perio,9.723805414836894e-4,0.00502295923610427
Bolivia (Plurinational State of),Implant_surgery,9.82918341141814e-5,9.287209099030328e-4
Bolivia (Plurinational State of),Full_fixed,4.4145289916420486e-5,5.531585579347783e-4
Bosnia and Herzegovina,Consult_simple,0.00222548941073283,0.00527230185770185
Bosnia and Herzegovina,OPG,0.00222988231306722,0.00429720399999185
Bosnia and Herzegovina,PA,0.00101858780563683,0.00209359785455288
Bosnia and Herzegovina,Prophy,0.00400303468567471,0.00431817298490885
Bosnia and Herzegovina,Maintenance_simp,0.0040839286173506,0.00656911329629496
Bosnia and Herzegovina,OHI,0.00106026044119766,0.00246488129689551
Bosnia and Herzegovina,Consult_perio,0.00100829275835375,0.00255398681906626
Bosnia and Herzegovina,RootDeb,0.00261060151709943,0.00563561344657525
Bosnia and Herzegovina,Extraction,0.0022237022294017,0.00518538970151285
Bosnia and Herzegovina,OFD,2.6898657907594364e-4,7.514027678271805e-4
Bosnia and Herzegovina,GTR,6.571054957175736e-4,0.0011506999857564
Bosnia and Herzegovina,Single_implant,0.00675944779342392,0.01126371776589794
Bosnia and Herzegovina,Denture,7.592948649762521e-4,0.0020800330444182
Bosnia and Herzegovina,Denture_repair,6.23085443764499e-4,0.00129531099586657
Bosnia and Herzegovina,Maintenance_perio,0.00434758496813946,0.00740549599489708
Bosnia and Herzegovina,Implant_surgery,0.00147181845786406,0.00556474282300416
Bosnia and Herzegovina,Full_fixed,0.00133256266741691,0.00623590258799219
Botswana,Consult_simple,0.00323331517522224,0.00327202193039872
Botswana,OPG,0.00285987576713145,0.00292263742534812
Botswana,PA,9.132268549191708e-4,8.401704356078729e-4
Botswana,Prophy,0.00591963647076593,0.00632091871973975
Botswana,Maintenance_simp,0.00748398907924192,0.00879137443770742
Botswana,OHI,0.00197376856608689,0.00257835006777368
Botswana,Consult_perio,2.740594435021e-4,3.1983197032701147e-4
Botswana,RootDeb,9.765484683215106e-4,0.00120126149560418
Botswana,Extraction,3.721821425442481e-4,4.285960379523814e-4
Botswana,OFD,5.6244713990329695e-5,6.013336339213733e-5
Botswana,GTR,5.661589238283555e-5,6.096249622558458e-5
Botswana,Single_implant,9.762076607149772e-4,0.00117861488970855
Botswana,Denture,2.2471282201621417e-4,2.536586718936753e-4
Botswana,Denture_repair,1.2184885187920192e-4,1.310432538357343e-4
Botswana,Maintenance_perio,0.00106375365123429,0.00123763946659958
Botswana,Implant_surgery,5.029025126295547e-5,1.104440578574332e-4
Botswana,Full_fixed,4.832115567519524e-4,0.00101753520290855
Brazil,Consult_simple,0.17530762997118168,0.17979487635020547
Brazil,OPG,0.09261190221256768,0.07665569712738299
