Country,Procedure,Mean_total_billions,SD_total_billions
Afghanistan,Consult_simple,0.003537676880465075,0.1418463457907735
Afghanistan,OPG,0.013598999026424759,0.09297495490340833
Afghanistan,PA,0.004146574463117603,0.018287214955390926
Afghanistan,Prophy,0.018962895290903087,0.023516919162435878
Afghanistan,Maintenance_simp,0.00923953526033546,0.08455035005614438
Afghanistan,OHI,0.004464949510223462,0.03657096145061547
Afghanistan,Consult_perio,0.0032938239027172113,0.017999497113375215
Afghanistan,RootDeb,9.966291552806585e-4,0.015924200711413778
Afghanistan,Extraction,0.002038286820042599,0.025924499028082724
Afghanistan,OFD,6.041107900014128e-8,6.283696687446635e-6
Afghanistan,GTR,0.0034228917772293073,0.007041329110794504
Afghanistan,Single_implant,0.026019088764050523,0.06684078235598284
Afghanistan,Denture,1.043893624763589e-4,0.006164725068784903
Afghanistan,Denture_repair,1.9795053468043983e-4,0.005276847769179879
Afghanistan,Maintenance_perio,0.015471266013321838,0.0424821651149887
Afghanistan,Implant_surgery,0.010037118002781429,0.03841187308955703
Afghanistan,Full_fixed,0.0030362243936379943,0.03128941050087006
Albania,Consult_simple,0.001820520667455271,0.005004417479692737
Albania,OPG,0.0018191465232387796,0.003768952110123686
Albania,PA,8.417293125738638e-4,0.0015939691684153285
Albania,Prophy,0.0033063653830501466,0.0036000364211413727
Albania,Maintenance_simp,0.003398903250770756,0.005354884184148934
Albania,OHI,8.697119724171206e-4,0.0022560322979897894
Albania,Consult_perio,8.955316131562111e-4,0.0027007684025195894
Albania,RootDeb,0.0020551351348733478,0.004716320869677802
Albania,Extraction,0.0018131876853400032,0.004664767423140876
Albania,OFD,2.1773844246894685e-4,6.687183979292186e-4
Albania,GTR,5.399624734223362e-4,9.145069057425862e-4
Albania,Single_implant,0.005497551125653039,0.009659671891828423
Albania,Denture,6.109392177899212e-4,0.001893240456524722
Albania,Denture_repair,4.994050900064264e-4,0.0011614112799795593
Albania,Maintenance_perio,0.0035584769419061946,0.006329058516467022
Albania,Implant_surgery,0.0011610685710121541,0.003809315886913165
Albania,Full_fixed,0.0010559535595675755,0.0037467598059969937
Algeria,Consult_simple,0.03613862965362945,0.09383471611798455
Algeria,OPG,0.035396518539325766,0.06920482920164751
Algeria,PA,0.016044161547748206,0.03165181869810241
Algeria,Prophy,0.06508753635059115,0.07049390620761276
Algeria,Maintenance_simp,0.06512716379032962,0.10268898995886531
Algeria,OHI,0.016201489213964602,0.04065347432059456
Algeria,Consult_perio,0.015762804563600304,0.03935037942859353
Algeria,RootDeb,0.04000392378219319,0.09680339939727438
Algeria,Extraction,0.03430749038049687,0.10115265936433242
Algeria,OFD,0.003853173587467041,0.010765736405292806
Algeria,GTR,0.010216112254689535,0.017162132977395314
Algeria,Single_implant,0.10518561995377346,0.1727468067774734
Algeria,Denture,0.011214999195510719,0.04494088381931757
Algeria,Denture_repair,0.00931725646445259,0.022626651892080508
Algeria,Maintenance_perio,0.06443342674823996,0.1083381619176528
Algeria,Implant_surgery,0.022753005529434846,0.08569051157694435
Algeria,Full_fixed,0.0193311331220226,0.08185807753884458
American Samoa,Consult_simple,4.956660112811727e-5,1.2608617116005775e-4
American Samoa,OPG,4.771489337247843e-5,9.72072205506589e-5
American Samoa,PA,2.1318776057023838e-5,4.0261017230598126e-5
American Samoa,Prophy,8.772218552910027e-5,9.516580325231639e-5
American Samoa,Maintenance_simp,9.108377801789952e-5,1.4744683793544767e-4
American Samoa,OHI,2.177527298300754e-5,5.789336789853687e-5
American Samoa,Consult_perio,2.1663727650685477e-5,5.95981430741735e-5
American Samoa,RootDeb,5.453158581515458e-5,1.363009866660955e-4
American Samoa,Extraction,4.4647669177835155e-5,1.1242450108583066e-4
American Samoa,OFD,5.563743699249598e-6,1.8034458677153852e-5
American Samoa,GTR,1.4077763450738205e-5,2.499446719883144e-5
American Samoa,Single_implant,1.4254206960748864e-4,2.474023743816442e-4
American Samoa,Denture,1.5079458331990136e-5,5.0787177498665146e-5
American Samoa,Denture_repair,1.2772341703338565e-5,3.0457807090529015e-5
American Samoa,Maintenance_perio,9.052031333310732e-5,1.562334518718902e-4
American Samoa,Implant_surgery,3.141997742996232e-5,1.13800741213991e-4
American Samoa,Full_fixed,2.5149792010364613e-5,9.135166747076029e-5
Andorra,Consult_simple,1.3852003783280004e-4,1.8125701343051244e-4
Andorra,OPG,1.1785229627788955e-4,1.3176027338046982e-4
Andorra,PA,6.047441856264897e-5,7.6907536219827e-5
Andorra,Prophy,2.143355719275033e-4,2.3206383660226914e-4
Andorra,Maintenance_simp,2.3309926229470946e-4,2.776365306297893e-4
Andorra,OHI,5.897502378616573e-5,8.294706546062239e-5
Andorra,Consult_perio,6.240536620830043e-5,1.000963082890231e-4
Andorra,RootDeb,2.0493057693152375e-4,2.934404956676957e-4
Andorra,Extraction,1.652120434396743e-4,2.2451828314989762e-4
Andorra,OFD,2.2987639232420454e-5,3.2678248994126364e-5
Andorra,GTR,2.6680527946828787e-5,3.97456464285038e-5
Andorra,Single_implant,3.559600923361838e-4,4.8737046341207785e-4
Andorra,Denture,5.957580597326072e-5,9.256398957511508e-5
Andorra,Denture_repair,5.3836245200129085e-5,6.707591009898965e-5
Andorra,Maintenance_perio,2.3262380528320045e-4,3.128881532933193e-4
Andorra,Implant_surgery,4.28252859979167e-5,1.5563026277324254e-4
Andorra,Full_fixed,7.886857819889541e-5,1.865821087742483e-4
Angola,Consult_simple,0.019066758810214406,0.09691910650852334
Angola,OPG,0.019534439539231018,0.0570023077182353
Angola,PA,0.007577795561322163,0.020473496482239815
Angola,Prophy,0.03768528711878269,0.041679052674960325
