Country,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Dent_exp_usd,Dent_exppc_usd,GDP_per_capita_PPP_2021,selected_model,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions
Azerbaijan,0.5613993507092565,0.22399463914517467,0.22917745076099907,0.14140284504498515,0.13308017861404792,0.1238443117240672,0.11554255191038608,0.08313944560162634,0.02461322567781723,0.02969817568989227,0.03237830779641431,0.04649501413060952,0.00671271399311948,0.0141508148764886,0.00181687726140077,0.00795033972012894,5.096491875614688e-4,0.00187309281861936,0.1268,12.61,20111.3757,low,0.00671271399311948,0.0141508148764886,0.00181687726140077,0.00795033972012894,5.096491875614688e-4,0.00187309281861936
Bahamas,0.03675008050532769,0.01282501136140429,0.01643039655279245,0.00816208670044104,0.00915023770564291,0.00700791761335434,0.00723761513321759,0.00516149562518292,0.00176342222964326,0.0017427513067155701,0.00232379198081233,0.00283676456104297,3.8546858139654265e-4,7.853326218602179e-4,1.1908522061338818e-4,4.212056118261806e-4,3.934108183713065e-5,1.4140053891243136e-4,0.0329,75.3,31064.68222,high,0.03675008050532769,0.01282501136140429,0.01643039655279245,0.00816208670044104,0.00915023770564291,0.00700791761335434
Bahrain,0.2342417357858961,0.07143823817726819,0.09896119668722651,0.03931853284742989,0.05511511119961591,0.03750978637136631,0.04726808710283095,0.03103611698335071,0.01128326138179152,0.01046518228264728,0.01369224662781454,0.01546153896950879,0.00266127902018676,0.00478270949038319,7.196266132969599e-4,0.00217705605076204,2.6236658873509105e-4,9.015728079148198e-4,0.0625,41.36,54954.67579,low,0.00266127902018676,0.00478270949038319,7.196266132969599e-4,0.00217705605076204,2.6236658873509105e-4,9.015728079148198e-4
Bangladesh,7.8529559467957295,4.793875092765454,3.753035423734271,3.5405341594995288,2.3250755966046963,2.569179281627102,1.458871812165738,1.4439726373654405,0.372414938074817,0.5930523698626552,0.5798891508231462,1.0081492585834098,0.07681035586694497,0.2213656594159081,0.02815742621048207,0.13551691504998706,0.00969732725681982,0.06046498966021303,0.0125,0.08,7441.06914,low,0.07681035586694497,0.2213656594159081,0.02815742621048207,0.13551691504998706,0.00969732725681982,0.06046498966021303
Barbados,0.01796502723192385,0.00803579911009749,0.00826377864502411,0.00567314700516797,0.00485929852602111,0.00437401867427655,0.00344670751247355,0.00297382563503101,8.822909190131913e-4,0.00107355194908815,0.00121691854512011,0.00189152384055371,1.751446226429711e-4,4.359150059485819e-4,6.009240595731951e-5,2.786949725772168e-4,1.9821105525388733e-5,1.0058331289860394e-4,0.0152,52.8,15683.88471,mid,0.00344670751247355,0.00297382563503101,8.822909190131913e-4,0.00107355194908815,0.00121691854512011,0.00189152384055371
Belarus,0.6151680712031083,0.21866710407754508,0.26414273162861696,0.14099013364530172,0.14754280997622837,0.112929806133272,0.1220836184655162,0.08497614938336098,0.02798062121124733,0.02853693643107181,0.03633440842605743,0.04804932554398199,0.00677901018599567,0.01339102674015044,0.00186636047288189,0.0069177400317882104,6.793128628668376e-4,0.00333045892327939,0.1371,14.47,27611.18011,low,0.00677901018599567,0.01339102674015044,0.00186636047288189,0.0069177400317882104,6.793128628668376e-4,0.00333045892327939
Belgium,1.6249095705741412,0.47184782098111855,0.7101599127974199,0.26938506783125565,0.3844844693324837,0.24753763113434624,0.3285149930088843,0.22254881718877828,0.08093937121777524,0.07141689321958174,0.09654978488053392,0.10991728561470115,0.01865503415372671,0.03574828398525741,0.00551144658457346,0.01766125624266091,0.00178595760911959,0.0059640671973078,2.1221,185.2,60669.21377,high,1.6249095705741412,0.47184782098111855,0.7101599127974199,0.26938506783125565,0.3844844693324837,0.24753763113434624
Belize,0.02045529729553896,0.01015604119424964,0.00871732940889508,0.00700308410878481,0.0052354109982801,0.00533812942167047,0.00415109971962419,0.00351598907207864,9.245091540257606e-4,0.00125488512418158,0.00133320554226796,0.00215443813736637,2.078769102634222e-4,5.031335504664961e-4,6.019468175435753e-5,2.5868186694234785e-4,1.916378569424824e-5,1.024670547168776e-4,0.0057,14.08,11677.46101,mid,0.00415109971962419,0.00351598907207864,9.245091540257606e-4,0.00125488512418158,0.00133320554226796,0.00215443813736637
Benin,0.4012150709262274,0.29977713697255165,0.18482360719792407,0.21506807027429692,0.12316624237286491,0.15700656983400216,0.07343094350245834,0.08817698490740657,0.01672488658079424,0.03459026248402088,0.02877341978700913,0.05505548898564121,0.00329016997543254,0.01313806304363489,0.00124170738617795,0.00793181453583073,3.5027768925576403e-4,0.00240137779939467,0.0033,0.28,3464.288629,low,0.00329016997543254,0.01313806304363489,0.00124170738617795,0.00793181453583073,3.5027768925576403e-4,0.00240137779939467
Bhutan,0.07173710641756705,0.03486701405663831,0.03355674166285889,0.02512533143333989,0.02006481711310855,0.01878753133239776,0.01368159585921869,0.01175978779813136,0.00353880567806309,0.00467186840163418,0.00498076323856504,0.00748471630513335,7.272437596642116e-4,0.00186412356661006,2.627915645066523e-4,0.00107257457696711,7.968012890295653e-5,3.308283092211714e-4,0,0.06,13458.81267,low,7.272437596642116e-4,0.00186412356661006,2.627915645066523e-4,0.00107257457696711,7.968012890295653e-5,3.308283092211714e-4
Bolivia,0.4618155301718383,0.2415135586055087,0.19218123590005484,0.16440691577080596,0.11798066205683848,0.12481960348365773,0.09592728179948432,0.0814502947653535,0.01945975878181613,0.02984981743106056,0.02974706540086735,0.04791306373329961,0.00465401533723104,0.01307481255536195,0.00127579605305456,0.00702562278758191,4.165476587812613e-4,0.00201589787818968,0.0482,4.17,9454.198147,low,0.00465401533723104,0.01307481255536195,0.00127579605305456,0.00702562278758191,4.165476587812613e-4,0.00201589787818968
Bosnia and Herzegovina,0.1577736192710331,0.0651051878001488,0.06867119656550695,0.044445926196793883,0.03935261347613759,0.03394816258582622,0.03142171940495202,0.02382993356990759,0.00708800579679,0.00816426268023486,0.00984801779240854,0.01374069737099964,0.00167949536970398,0.00383142813811007,4.5990434441562847e-4,0.00187602693058909,1.794578731759235e-4,8.117394680873585e-4,0.0727,20.75,18285.67112,mid,0.03142171940495202,0.02382993356990759,0.00708800579679,0.00816426268023486,0.00984801779240854,0.01374069737099964
Botswana,0.10268009711119096,0.02812411621234219,0.02166301669283521,0.0064316485368527,0.00812699494374116,0.00481711050573281,0.02599407852986762,0.01661937416081096,0.00250986157000663,0.00209194450990289,0.00205069099054485,0.00217922092610411,0.00166186984773393,0.00333617722566075,1.6506957987153073e-4,4.79416678800338e-4,3.928826394776943e-5,1.4374796314971773e-4,0.0574,24.15,17960.62544,mid,0.02599407852986762,0.01661937416081096,0.00250986157000663,0.00209194450990289,0.00205069099054485,0.00217922092610411
Brazil,9.7056375809528,2.188193677096632,3.4100062357642336,0.9507490944714272,1.0480886588267435,0.5610782450506215,2.067611642934364,1.1575994106171117,0.3962921152329736,0.3298312523065522,0.2590895396462326,0.2636529410284803,0.14119052847342897,0.2504161069361871,0.02478828105396141,0.07282851306330751,0.00545069471837707,0.01808627082074546,3.7128,17.68,18075.706,mid,2.067611642934364,1.1575994106171117,0.3962921152329736,0.3298312523065522,0.2590895396462326,0.2636529410284803
Brunei Darussalam,0.05963135604886008,0.01598111887463537,0.02169753799925196,0.00785155682600829,0.01180450300085281,0.00733906225938602,0.01295902464793245,0.00772655936850969,0.00248980304087337,0.00215964391618901,0.00292566215692217,0.00324139935869206,7.790724257736711e-4,0.00143458236901292,1.6573641761112088e-4,5.576653740522923e-4,5.435009237279e-5,1.7096472919171792e-4,0.0091,20.35,78248.79711,low,7.790724257736711e-4,0.00143458236901292,1.6573641761112088e-4,5.576653740522923e-4,5.435009237279e-5,1.7096472919171792e-4
Bulgaria,0.353120427485089,0.1183613341122834,0.13686789696166154,0.07276017366259344,0.07655222167795658,0.05684217879454382,0.07427134719107001,0.04843481586534035,0.01483582071751391,0.01495190525739784,0.01909863113231017,0.02347965980452574,0.00431075644346259,0.00799233514550839,0.00102011669201452,0.00328664227603459,3.5769395994603354e-4,0.00134975194531667,0.1094,15.72,30971.91319,low,0.00431075644346259,0.00799233514550839,0.00102011669201452,0.00328664227603459,3.5769395994603354e-4,0.00134975194531667
Burkina Faso,0.7822906063921878,0.6815266106983181,0.3816587339236279,0.49432232838216655,0.25209563231785365,0.3629454454515799,0.14088751729703947,0.19631575131229603,0.03317512168078598,0.07806785873691731,0.06374855216335559,0.13353185901090375,0.00646586495674758,0.03090436497952081,0.00268905435564609,0.01948604397995153,7.012882337796761e-4,0.00497697975528486,0.0046,0.23,2486.430931,low,0.00646586495674758,0.03090436497952081,0.00268905435564609,0.01948604397995153,7.012882337796761e-4,0.00497697975528486
Burundi,0.12161797200562134,0.16810337027834954,0.06102024613509354,0.09537923801384052,0.04058615609098663,0.06663779877222727,0.02437394017201032,0.05963122938974304,0.00521254939327859,0.01557315969678802,0.01114849935918742,0.0265794408569548,4.768141640351406e-4,0.01072415256813389,3.8559109560602127e-4,0.00311032474274295,1.327693183068699e-4,0.00144309582584739,0.0013,0.12,836.6655713,low,4.768141640351406e-4,0.01072415256813389,3.8559109560602127e-4,0.00311032474274295,1.327693183068699e-4,0.00144309582584739
Cabo Verde,0.03664762266373241,0.02275979280234074,0.01778353793968272,0.01690356925094925,0.01153973611147535,0.01243624195208732,0.006692711912187,0.0072977184286473,0.00184891383931126,0.00294653732103658,0.00280037269598097,0.00499627894726347,3.0259718765463634e-4,9.005694933838568e-4,1.24789145133605e-4,6.12784215044369e-4,4.16925569726344e-5,2.3943036765911667e-4,0.0034,6.12,7685.419214,low,3.0259718765463634e-4,9.005694933838568e-4,1.24789145133605e-4,6.12784215044369e-4,4.16925569726344e-5,2.3943036765911667e-4
Cambodia,0.4524993367768009,0.27241847595775476,0.18964568090952144,0.1872402769146964,0.11867603420968172,0.13632944650500062,0.08870312670581743,0.08693509320174908,0.01787549046955216,0.03019939725030566,0.02740642006238322,0.05106797997022881,0.00471104224879955,0.01526898530332988,0.00132253232354636,0.00816564877010528,4.755511519716158e-4,0.00228834647988062,1e-4,0.01,6225.532655,low,0.00471104224879955,0.01526898530332988,0.00132253232354636,0.00816564877010528,4.755511519716158e-4,0.00228834647988062
Cameroon,1.3096204680346897,0.8910057452576934,0.6366797327905815,0.6695198523393785,0.39219877115846286,0.49583116038691255,0.2392154945331291,0.27291091707749654,0.05970160829854229,0.11388921467225611,0.1006454736276336,0.1866140096259549,0.01063250596227078,0.03963851556745892,0.00424797338868104,0.02765592338154545,0.00107362253696108,0.00726690632742787,0.0066,0.26,4793.556282,low,0.01063250596227078,0.03963851556745892,0.00424797338868104,0.02765592338154545,0.00107362253696108,0.00726690632742787
Canada,6.041594581057514,1.5679236592914338,2.4215758543533856,0.5613681603312248,1.4338710299155113,0.7360731798709296,1.3067236868507064,0.8469752870661108,0.27896123543690216,0.21808103434543,0.35786537285275016,0.3584253574110523,0.07197501465224104,0.12938005070444342,0.01668815415269182,0.0499044335427606,0.00561233203894274,0.01858669745410116,12.8291,342.52,56995.11768,high,6.041594581057514,1.5679236592914338,2.4215758543533856,0.5613681603312248,1.4338710299155113,0.7360731798709296
Central African Republic,0.03500651814450017,0.04625592543479794,0.01651373461026904,0.02550680546595401,0.01142378901149852,0.01806315796580143,0.00660923946888767,0.01481861612302704,0.00130473457002895,0.00404346591838235,0.0028234638811814,0.00653220000097667,1.999953605052365e-4,0.00289832043751047,8.876719890400885e-5,8.532404160706901e-4,4.0054127579356144e-5,3.2301029344957463e-4,0.0011,0.22,1128.55238,low,1.999953605052365e-4,0.00289832043751047,8.876719890400885e-5,8.532404160706901e-4,4.0054127579356144e-5,3.2301029344957463e-4
Chad,0.44785556780548225,0.38767238378625046,0.20549080968585776,0.26741629163132663,0.1362129359830519,0.18832021059244144,0.08416217046370264,0.11889478085935704,0.01754485517182194,0.04339437426862608,0.0319358477667928,0.06811329498697902,0.0042036855357125,0.02202131722533244,0.00153975001263747,0.00934414733774124,4.3693694969073975e-4,0.00268607139294396,0.0034,0.26,2435.072747,low,0.0042036855357125,0.02202131722533244,0.00153975001263747,0.00934414733774124,4.3693694969073975e-4,0.00268607139294396
Chile,2.0421150188527735,0.49176927964504785,0.970336874911851,0.2937643161160502,0.2987491045892481,0.17144773008723968,0.3961872513117015,0.2403089145164431,0.11229681149032696,0.09730688174608888,0.07510942757681938,0.0797856454515344,0.02481458354319154,0.04256554702353284,0.00734999029260428,0.02077005571407834,0.00145209339458891,0.00478204892881818,0.4696,24.58,29089.85046,low,0.02481458354319154,0.04256554702353284,0.00734999029260428,0.02077005571407834,0.00145209339458891,0.00478204892881818
China,24.803814410330325,6.674837668857881,9.139479062097733,2.3708437447012214,7.980502937330116,4.131848804310801,5.311661550116239,3.525237142268482,1.205999514523635,1.002572491787269,1.9715132383493523,2.006232114307891,0.2650960594708306,0.45709472572783216,0.07387885796686022,0.19350296188416016,0.02842546825150464,0.097752574358064,61.5486,43.96,20843.29783,high,24.803814410330325,6.674837668857881,9.139479062097733,2.3708437447012214,7.980502937330116,4.131848804310801
Colombia,3.4797817902170554,1.4913908834607612,1.5558125226591872,1.0280778374573687,0.918547442638868,0.8245530463946211,0.6680964413971455,0.5266259229130388,0.1640937679711022,0.195107827795765,0.21725119546236105,0.3198265013544822,0.03499207820188737,0.0833558844461964,0.01085028130155235,0.04357922248753859,0.00364928040298993,0.02011685712611939,0.7051,14,17383.09017,low,0.03499207820188737,0.0833558844461964,0.01085028130155235,0.04357922248753859,0.00364928040298993,0.02011685712611939
Comoros,0.01601894027950886,0.01270336189456652,0.00727565145951826,0.00866683055411093,0.00453157535827586,0.00632295121091934,0.00316246358467435,0.00389207443317335,7.031530282494353e-4,0.00141938148023287,0.00113863149593027,0.00224853314627622,1.5403329120806497e-4,6.555988392159883e-4,5.243066877706123e-5,3.5111633166495565e-4,1.5056705970811764e-5,8.928930952148614e-5,3e-4,0.3,3449.043575,low,1.5403329120806497e-4,6.555988392159883e-4,5.243066877706123e-5,3.5111633166495565e-4,1.5056705970811764e-5,8.928930952148614e-5
Congo,0.13677592431217966,0.08560184677388809,0.05690747389841275,0.0577402868764706,0.03528719680958379,0.04075428378259536,0.02835446619195529,0.02796956629707835,0.00559672803482005,0.00958227048332099,0.0092709841591531,0.0162697756094957,0.0014486884558724,0.00459842586257296,4.159541652021437e-4,0.00220198575122152,1.246751339918786e-4,6.144531947318142e-4,0.0047,1.03,6263.211613,low,0.0014486884558724,0.00459842586257296,4.159541652021437e-4,0.00220198575122152,1.246751339918786e-4,6.144531947318142e-4
Costa Rica,0.3813559538035627,0.1475603778554921,0.16740909687063354,0.09527662090826562,0.09726085420700135,0.0801562486843105,0.0748731078426621,0.0563454020618243,0.01860794395985197,0.02031937279241054,0.02404124483129797,0.0313769409705706,0.00396745206898367,0.00868910452750704,0.00119650086652751,0.00469502945107362,4.1375976925700866e-4,0.00152217046010153,0.1617,31.84,23852.9253,mid,0.0748731078426621,0.0563454020618243,0.01860794395985197,0.02031937279241054,0.02404124483129797,0.0313769409705706
Croatia,0.3575723295984679,0.11876970740043612,0.15876963522318308,0.07376841515564608,0.08900934469453033,0.06459384181951847,0.07056492728697844,0.05033115036942025,0.01791496756513551,0.0171990405969398,0.02201182516522782,0.02660006323651188,0.0036668344402815,0.0071027503409007596,0.00110948043963728,0.0040319167006291,3.885384972039604e-4,0.00132327512278252,0.1494,36.8,36930.47013,mid,0.07056492728697844,0.05033115036942025,0.01791496756513551,0.0171990405969398,0.02201182516522782,0.02660006323651188
Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3044,26.85,NA,high,0,0,0,0,0,0
Cyprus,0.11616264399343432,0.03528250355602867,0.04422181243613785,0.01919100003308486,0.02496400265912697,0.01711834715656629,0.02468246788116019,0.01583954000197886,0.00506793597695064,0.00478796667500316,0.00628553196571337,0.00756460760854297,0.00150738313352425,0.00283799785629307,3.553676334210903e-4,0.00132096388358137,1.2225771224940558e-4,4.760626978557109e-4,0.0126,14.41,48781.27734,low,0.00150738313352425,0.00283799785629307,3.553676334210903e-4,0.00132096388358137,1.2225771224940558e-4,4.760626978557109e-4
Czechia,0.95660491733912,0.28264776144710324,0.39394261896795696,0.1615761915935177,0.2203045764416966,0.1457614855560153,0.19876601345875392,0.1306330060104931,0.04622987094141878,0.0454875336170433,0.05413673040075646,0.06232614108022659,0.0112784423748025,0.0215297643548813,0.00300152270485724,0.0113025235845675,0.00102708686325125,0.00402127028168293,0.8438,79.32,47796.03374,high,0.95660491733912,0.28264776144710324,0.39394261896795696,0.1615761915935177,0.2203045764416966,0.1457614855560153
Côte d'Ivoire,1.1248660780921969,0.7226186844605405,0.5128212004770928,0.5133600220998441,0.31275567162847756,0.3926724785166873,0.21811841744882057,0.2189933523451788,0.0469318398624689,0.08339613371372538,0.08170305961907252,0.14122589117759438,0.01121105435286542,0.03773881294515979,0.0044420968844456,0.02798643043291059,0.00111660415551947,0.0057718765747323,0.0066,0.25,6045.204805,low,0.01121105435286542,0.03773881294515979,0.0044420968844456,0.02798643043291059,0.00111660415551947,0.0057718765747323
Democratic Republic of the Congo,1.0343765660804003,1.2394433993044125,0.4938508141794899,0.7486480719666762,0.3132555432736412,0.48901639270232006,0.2090004699568698,0.3849619420150845,0.03955560333991944,0.11033363095541966,0.0796714223082675,0.17957515980285865,0.00983629336995918,0.08254244908907182,0.00310197599996952,0.02791085629809589,8.60103972072001e-4,0.00652542459714527,0.0229,0.23,1313.618218,low,0.00983629336995918,0.08254244908907182,0.00310197599996952,0.02791085629809589,8.60103972072001e-4,0.00652542459714527
Denmark,1.082058601696969,0.3137225142840553,0.4995662681095367,0.16908794411866304,0.2714141896178128,0.16877152438702173,0.2118374344484656,0.15146957402021707,0.0576769009994918,0.05118713267176694,0.06716306268590336,0.07640738607858528,0.01158758931777908,0.02230026037961593,0.0036611724797183,0.01044927579898316,0.001305566233305,0.00460521838390675,1.8676,321.67,69715.18097,high,1.082058601696969,0.3137225142840553,0.4995662681095367,0.16908794411866304,0.2714141896178128,0.16877152438702173
Djibouti,0.03531874204889503,0.02252685414890212,0.01505276716850068,0.01566772072888351,0.00943397092800103,0.01087962055328329,0.00697183747536534,0.00701354700896161,0.00148253507566544,0.00266575404338547,0.0022533094060951,0.00418346033278307,3.5149465703405807e-4,0.00116806003282171,9.697832926329007e-5,5.599478668847955e-4,3.7340618884687555e-5,2.477258240581282e-4,8e-4,0.76,5960.108074,low,3.5149465703405807e-4,0.00116806003282171,9.697832926329007e-5,5.599478668847955e-4,3.7340618884687555e-5,2.477258240581282e-4
Dominica,0.00389697142392305,0.00177542290142357,0.00174640408938659,0.00120895816960646,0.00105063860401539,9.67345721800951e-4,7.694370290211766e-4,6.045667508354435e-4,1.899410455119828e-4,2.3269850231153488e-4,2.560671272181117e-4,3.568682482026265e-4,4.085582697812622e-5,9.173606429129712e-5,1.231556895400506e-5,4.989422755711644e-5,4.788226100991125e-6,2.395793524277798e-5,0.0019,26.92,15808.97435,mid,7.694370290211766e-4,6.045667508354435e-4,1.899410455119828e-4,2.3269850231153488e-4,2.560671272181117e-4,3.568682482026265e-4
Dominican Republic,0.7190911074751077,0.284074785905065,0.30052876714846083,0.18241077020380236,0.17853458069520864,0.1536722491124829,0.14459641031162923,0.10506065245368702,0.03318562309806193,0.03588503403093599,0.04283710318617123,0.05886173559349204,0.00767147674824029,0.01597446382582943,0.00200754931894443,0.00814319600854668,7.331734929844246e-4,0.0030725384796446,0.0823,7.94,22053.45899,low,0.00767147674824029,0.01597446382582943,0.00200754931894443,0.00814319600854668,7.331734929844246e-4,0.0030725384796446
Ecuador,0.8062911227470332,0.3581605310724652,0.33484932003730417,0.24485794666826496,0.20713748515252348,0.19307541513075108,0.16330587857510256,0.13437149717138797,0.03461045520365562,0.0441959471704654,0.05127039756232655,0.08061743455832217,0.0088337301873172,0.02372199923197569,0.00235751571083824,0.00950331112381996,8.113827386714187e-4,0.00324140721320344,0.1257,7.28,13507.44456,low,0.0088337301873172,0.02372199923197569,0.00235751571083824,0.00950331112381996,8.113827386714187e-4,0.00324140721320344
Egypt,4.708840571413374,2.0439544579047366,1.7955706489931245,1.2818273287262387,1.0533546219649517,0.9839545436982444,1.0041339608352051,0.7346882362160663,0.1910382314865711,0.22940409514350377,0.2622668647470282,0.3819216224227917,0.05810495918246664,0.12415650942440036,0.01293375227234856,0.05900339920427321,0.00431937678305636,0.01877792875131114,0.3293,3.32,15579.01609,low,0.05810495918246664,0.12415650942440036,0.01293375227234856,0.05900339920427321,0.00431937678305636,0.01877792875131114
El Salvador,0.24204317574180373,0.12046823059102948,0.1055702620311158,0.0862512653636362,0.06316537412653686,0.06115461982666674,0.04819558700774062,0.04090906178916361,0.01126040703592248,0.01560336939269006,0.01612035368722612,0.02485758147111457,0.00255271845804731,0.0063016626691416,8.041517544263646e-4,0.00355932820945701,2.2913012253455425e-4,0.00117110571522889,0.0628,9.37,10809.7134,low,0.00255271845804731,0.0063016626691416,8.041517544263646e-4,0.00355932820945701,2.2913012253455425e-4,0.00117110571522889
Equatorial Guinea,0.08533345148637468,0.03622918214962915,0.03348267695965985,0.0231931945620836,0.01932878516177539,0.01767556373587354,0.01786029512117859,0.01317704710104016,0.0035554377616973,0.00438685047379342,0.00477410101136697,0.00683311762934581,0.00101653743008853,0.00216328256741975,2.477832287394761e-4,0.00101089801521138,8.227082867903106e-5,3.161063437163617e-4,0.0057,4.19,16821.44865,low,0.00101653743008853,0.00216328256741975,2.477832287394761e-4,0.00101089801521138,8.227082867903106e-5,3.161063437163617e-4
Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0.39,NA,high,0,0,0,0,0,0
