Country,Procedure,selected_Mean_total_billions,selected_SD_total_billions
Bahamas,Denture_repair,2.3453294569362651e-4,3.296632651888253e-4
Bahamas,Maintenance_perio,0.00119009472471275,0.00169250276152089
Bahamas,Implant_surgery,2.723753704826637e-4,0.00101737221715192
Bahamas,Full_fixed,3.88955089493518e-4,0.00108553372835673
Bahrain,Consult_simple,0.00374066480717358,0.00486671971870638
Bahrain,OPG,0.00329174645224259,0.00358287958304479
Bahrain,PA,0.00172324148689727,0.00215461813823507
Bahrain,Prophy,0.00579570698312242,0.00620525854422348
Bahrain,Maintenance_simp,0.0066774465981326,0.00805631017702291
Bahrain,OHI,0.00163020591973259,0.00216977603108838
Bahrain,Consult_perio,0.00184054673157201,0.00308413604575314
Bahrain,RootDeb,0.00592109269448558,0.00811880293713689
Bahrain,Extraction,0.00477010727656081,0.00635630054824087
Bahrain,OFD,6.657650006277629e-4,9.3546875364963e-4
Bahrain,GTR,7.726737922001778e-4,0.00108531785007999
Bahrain,Single_implant,0.0103368773112795,0.01352686774436968
Bahrain,Denture,0.00175720689686027,0.00265102657889301
Bahrain,Denture_repair,0.0015452575486094,0.00191080757801315
Bahrain,Maintenance_perio,0.00670334110167852,0.00907608195208026
Bahrain,Implant_surgery,0.00129282476627273,0.00528005476273688
Bahrain,Full_fixed,0.00232856508773861,0.00552709645040103
Bangladesh,Consult_simple,0.0048539159621378,0.06968267123966604
Bangladesh,OPG,1.5960269226400074e-4,0.00124568430685641
Bangladesh,PA,1.6958164875931992e-4,0.0011096003351158399
Bangladesh,Prophy,0.00851823906534006,0.02799458734677947
Bangladesh,Maintenance_simp,0.01055475670700909,0.07656850320468599
Bangladesh,OHI,1.594535571974407e-4,0.00134860653479334
Bangladesh,Consult_perio,0.00567387352713957,0.0533163861545911
Bangladesh,RootDeb,0.00448274497134818,0.05699872466433978
Bangladesh,Extraction,0.00767183645443959,0.07130559153440774
Bangladesh,OFD,6.418844410316386e-5,0.00105122263078442
Bangladesh,GTR,4.692714524842417e-4,0.00288467290147037
Bangladesh,Single_implant,0.00336685929304388,0.02065595790325143
Bangladesh,Denture,0.00100702512713748,0.01718649016788539
Bangladesh,Denture_repair,9.229699258279586e-4,0.01609298205159069
Bangladesh,Maintenance_perio,0.02597582700247658,0.19754844867625448
Bangladesh,Implant_surgery,0.00255307820852147,0.04424951423720429
Bangladesh,Full_fixed,0.00131768570296572,0.01631061311385705
Barbados,Consult_simple,1.7734996774699827e-4,4.175943513724183e-4
Barbados,OPG,2.2217048177706095e-4,3.9494822567153186e-4
Barbados,PA,1.2161105094323732e-4,2.4174041429576073e-4
Barbados,Prophy,3.2744909977937194e-4,3.5272760930321265e-4
Barbados,Maintenance_simp,3.289045291684445e-4,5.099999354282965e-4
Barbados,OHI,9.650194345218708e-5,2.0709737700655575e-4
Barbados,Consult_perio,1.4307278118321672e-4,3.562444164490327e-4
Barbados,RootDeb,3.800525195441491e-4,8.833331029889583e-4
Barbados,Extraction,2.9926425563652886e-4,7.096379149304293e-4
Barbados,OFD,3.703760270473388e-5,1.0434386508790424e-4
Barbados,GTR,9.232545994232612e-5,1.633837379640695e-4
Barbados,Single_implant,9.341160154812448e-4,0.00157216324493336
Barbados,Denture,1.0183895378360732e-4,3.0283520486711334e-4
Barbados,Denture_repair,8.57138236410561e-5,1.8747640473287995e-4
Barbados,Maintenance_perio,6.000133189851602e-4,0.00100743152311442
Barbados,Implant_surgery,2.0842815045148344e-4,8.339824640584239e-4
Barbados,Full_fixed,1.7214290219324526e-4,6.79705989247491e-4
Belarus,Consult_simple,8.526782390099349e-4,0.00474458820612667
Belarus,OPG,1.603206622359577e-5,7.647724259120981e-5
Belarus,PA,1.6784614970414494e-5,7.349202921736211e-5
Belarus,Prophy,0.00108948411723094,0.00352209512550972
Belarus,Maintenance_simp,0.0015030683522539,0.00617914581729919
Belarus,OHI,1.837030585266221e-5,1.2138947264385576e-4
Belarus,Consult_perio,4.097767656324345e-4,0.00250774742194413
Belarus,RootDeb,5.182540488137096e-4,0.00289740615626271
Belarus,Extraction,8.930945075629237e-4,0.00433252672978115
Belarus,OFD,1.1575726938143133e-5,8.452327433236297e-5
Belarus,GTR,2.1040492426736257e-5,1.0503293289365884e-4
Belarus,Single_implant,1.8929938680032387e-4,8.939923042689037e-4
Belarus,Denture,1.335509379387775e-4,7.523494438588773e-4
Belarus,Denture_repair,1.2861707785731264e-4,5.872392545805197e-4
Belarus,Maintenance_perio,0.00158875119258949,0.00698403575500051
Belarus,Implant_surgery,8.340443419022151e-5,7.128860209926184e-4
Belarus,Full_fixed,9.974167174585652e-5,8.276034943663001e-4
Belgium,Consult_simple,0.08433391891106544,0.06402577313193064
Belgium,OPG,0.06174118568558214,0.04622183545443048
Belgium,PA,0.02635201914835007,0.02279707900885098
Belgium,Prophy,0.130866204194844,0.0707271396887244
Belgium,Maintenance_simp,0.5187561286814382,0.2174772490057333
Belgium,OHI,0.03114262802493555,0.02804968949287296
Belgium,Consult_perio,0.0228839476256631,0.02681450091252748
Belgium,RootDeb,0.07542287864597717,0.07974883722400472
Belgium,Extraction,0.06212941900735663,0.0665277345782426
Belgium,OFD,0.00854150533320922,0.0092783456950175
Belgium,GTR,0.01008235118814253,0.01110554403121191
Belgium,Single_implant,0.13161471054368465,0.13311612555554872
Belgium,Denture,0.02267081881237265,0.02713440287733376
Belgium,Denture_repair,0.02007661797039011,0.01888095338299629
Belgium,Maintenance_perio,0.2634413775194466,0.16418920251657274
Belgium,Implant_surgery,0.01636146045673332,0.04553449578377343
Belgium,Full_fixed,0.03050155897616127,0.05903277143888512
Belize,Consult_simple,2.4366543722714932e-4,8.335617785417206e-4
Belize,OPG,2.7916877520310727e-4,6.8289151190999e-4
Belize,PA,1.311896025884034e-4,2.9087172158992486e-4
Belize,Prophy,4.7294307035313063e-4,5.195534524946229e-4
Belize,Maintenance_simp,4.777648363329568e-4,9.851910797504504e-4
Belize,OHI,1.1897251898748192e-4,3.3443994557210734e-4
Belize,Consult_perio,1.382717955679881e-4,4.1185872969181346e-4
Belize,RootDeb,2.9447693529752845e-4,8.409816155761336e-4
Belize,Extraction,2.55587714317894e-4,8.916359661692358e-4
Belize,OFD,3.156337808712889e-5,1.4017722703008794e-4
Belize,GTR,1.0417330249701492e-4,1.8031100192318405e-4
Belize,Single_implant,9.998011654389345e-4,0.00189526978930353
Belize,Denture,8.282206744508579e-5,3.6129203348963753e-4
Belize,Denture_repair,6.773264626548548e-5,2.2132216538316873e-4
Belize,Maintenance_perio,5.997731825107774e-4,0.00114397059899247
Belize,Implant_surgery,2.5446873438037773e-4,9.375995294012016e-4
Belize,Full_fixed,1.6414293389564334e-4,6.922459612548745e-4
Benin,Consult_simple,2.6872653043662046e-4,0.00584148858224319
Benin,OPG,1.6763068763938163e-5,3.978711283157423e-4
Benin,PA,1.3544879373292872e-5,1.0690064460123294e-4
Benin,Prophy,7.215360117885163e-4,0.0024520262182863
Benin,Maintenance_simp,6.590112213905537e-4,0.00772795454587567
Benin,OHI,9.471250456118155e-6,1.249157026448538e-4
Benin,Consult_perio,2.7445984314659357e-4,0.00247341761121613
Benin,RootDeb,1.6803507506594467e-4,0.00320301738262639
Benin,Extraction,3.108185081129712e-4,0.00592967542909659
Benin,OFD,1.8835794871451496e-6,8.326573193549154e-5
Benin,GTR,2.821290310685591e-5,1.4437161264983957e-4
Benin,Single_implant,1.9102411137728983e-4,0.00112578404860728
Benin,Denture,2.7596744920776425e-5,7.574530860469871e-4
Benin,Denture_repair,2.8790455917675273e-5,8.683490395741764e-4
Benin,Maintenance_perio,0.00126823701851886,0.0065740287046009
Benin,Implant_surgery,1.6236023431930857e-4,0.00144508560786672
Benin,Full_fixed,7.155613261638305e-5,0.0013223268904916
Bermuda,Consult_simple,1.3094771373590186e-5,4.456603968420127e-5
Bermuda,OPG,2.583820524212691e-7,7.858646857639379e-7
Bermuda,PA,2.773661398654129e-7,8.061107905475302e-7
Bermuda,Prophy,1.623367345911587e-5,5.16643940079561e-5
Bermuda,Maintenance_simp,2.4719277272975977e-5,9.213810774407755e-5
Bermuda,OHI,3.644298332768722e-7,1.2466385543915454e-6
Bermuda,Consult_perio,1.0782127390714874e-5,4.3917898463344786e-5
Bermuda,RootDeb,1.711974665085081e-5,7.49997608524946e-5
Bermuda,Extraction,2.8954212333867192e-5,1.0065191091572608e-4
Bermuda,OFD,3.9168873353493693e-07,1.5829207042482226e-6
Bermuda,GTR,3.867233782676823e-7,1.6589126605458125e-6
Bermuda,Single_implant,4.497260841696673e-6,1.732756154748092e-5
Bermuda,Denture,4.658026008566867e-6,1.7462817541556307e-5
Bermuda,Denture_repair,4.73607182483292e-6,1.6719856346276805e-5
Bermuda,Maintenance_perio,4.002122964132183e-5,1.5643685243099515e-4
Bermuda,Implant_surgery,1.1977844058016486e-6,1.2720731684607444e-5
Bermuda,Full_fixed,2.9151909000380352e-6,1.950300897588813e-5
Bhutan,Consult_simple,5.830833282624043e-5,5.208619606208958e-4
Bhutan,OPG,1.4177395564735955e-6,8.222430716042891e-6
Bhutan,PA,1.5958377137944432e-6,8.453830365403905e-6
Bhutan,Prophy,8.548809033036961e-5,2.951053965276938e-4
Bhutan,Maintenance_simp,1.1099443904947486e-4,6.043343439457759e-4
Bhutan,OHI,1.6009991492450055e-6,1.1532030549164703e-5
Bhutan,Consult_perio,4.938113248296263e-5,3.4781394962398176e-4
Bhutan,RootDeb,4.8976555271282784e-5,3.4963302631597763e-4
Bhutan,Extraction,1.1596542060150044e-4,0.00107206540180982
Bhutan,OFD,1.38410452940533e-6,1.999537352164832e-5
Bhutan,GTR,3.335329432412217e-6,1.7678967759471646e-5
Bhutan,Single_implant,2.6044641917187892e-5,1.3092906701420943e-4
Bhutan,Denture,1.4779422482987332e-5,1.3447859236491737e-4
Bhutan,Denture_repair,1.2359687067194023e-5,8.438266684947105e-5
Bhutan,Maintenance_perio,2.3509361588563188e-4,0.00143814097623148
Bhutan,Implant_surgery,1.7569316337007222e-5,1.835123405413873e-4
Bhutan,Full_fixed,1.3103319402924577e-5,1.420296862403794e-4
Bolivia (Plurinational State of),Consult_simple,5.373152877678462e-4,0.00604271845619632
Bolivia (Plurinational State of),OPG,1.3745874188013488e-5,1.040186520710429e-4
Bolivia (Plurinational State of),PA,1.442971852760456e-5,9.087841058157151e-5
Bolivia (Plurinational State of),Prophy,9.371934394529726e-4,0.00321223572323923
Bolivia (Plurinational State of),Maintenance_simp,0.00116447484705055,0.00647258657336072
Bolivia (Plurinational State of),OHI,1.5365603447637345e-5,1.6004280543782353e-4
Bolivia (Plurinational State of),Consult_perio,2.850182649102174e-4,0.00230070345876476
Bolivia (Plurinational State of),RootDeb,2.4633554956584187e-4,0.00212416445985851
Bolivia (Plurinational State of),Extraction,4.900382892242717e-4,0.00532938712501577
Bolivia (Plurinational State of),OFD,4.761813156752855e-6,6.413160080662971e-5
Bolivia (Plurinational State of),GTR,2.3343768589118853e-5,1.417368091497763e-4
Bolivia (Plurinational State of),Single_implant,1.552438957149391e-4,7.695515426425615e-4
Bolivia (Plurinational State of),Denture,6.764020206688794e-5,7.405991912894706e-4
Bolivia (Plurinational State of),Denture_repair,7.175488156238855e-5,0.00110191048256281
Bolivia (Plurinational State of),Maintenance_perio,0.00128787780636367,0.00689418832601843
Bolivia (Plurinational State of),Implant_surgery,1.180667915702109e-4,0.00117772096482712
Bolivia (Plurinational State of),Full_fixed,7.586309703772347e-5,7.476402192957687e-4
Bosnia and Herzegovina,Consult_simple,0.00200120334060612,0.00514877101972211
Bosnia and Herzegovina,OPG,0.00199563291589861,0.00349565063667268
Bosnia and Herzegovina,PA,9.971150161549988e-4,0.00187237335105953
Bosnia and Herzegovina,Prophy,0.00348830012088161,0.00376088277261339
Bosnia and Herzegovina,Maintenance_simp,0.00358327613700674,0.00580379712807585
Bosnia and Herzegovina,OHI,9.547729948931956e-4,0.00230225279949858
Bosnia and Herzegovina,Consult_perio,0.00102149778566302,0.00239007183179042
Bosnia and Herzegovina,RootDeb,0.00272083094399343,0.00658408011355552
Bosnia and Herzegovina,Extraction,0.00235693781791231,0.00578962141824274
Bosnia and Herzegovina,OFD,2.782553701982601e-4,7.568645385899208e-4
Bosnia and Herzegovina,GTR,6.633292806150469e-4,0.00117201020109152
Bosnia and Herzegovina,Single_implant,0.00682155798183193,0.01155196914171831
Bosnia and Herzegovina,Denture,7.719102702516838e-4,0.00243065026294155
Bosnia and Herzegovina,Denture_repair,6.168734961906722e-4,0.00130435502210373
Bosnia and Herzegovina,Maintenance_perio,0.00449170911124945,0.00778575179049872
Bosnia and Herzegovina,Implant_surgery,0.0014979349758894101,0.00500188580518985
Bosnia and Herzegovina,Full_fixed,0.00134446575383948,0.00496850706923962
Botswana,Consult_simple,0.00352091519036145,0.00358631487787939
Botswana,OPG,0.00319728154056724,0.00316694061239189
Botswana,PA,0.00109604615815818,0.00100153164667044
Botswana,Prophy,0.00656752918568861,0.00728253035018622
Botswana,Maintenance_simp,0.00845390469558542,0.00994590936710611
Botswana,OHI,0.00229666545639394,0.00307137936697746
Botswana,Consult_perio,3.692748579217908e-4,4.289917719801981e-4
Botswana,RootDeb,0.00131575301603655,0.00160446173961626
Botswana,Extraction,4.979156162758227e-4,5.563193942485913e-4
Botswana,OFD,7.663857367046716e-5,8.189797072714917e-5
Botswana,GTR,7.630284036070705e-5,8.216491132912963e-5
Botswana,Single_implant,0.00131577870465395,0.00157105063667612
Botswana,Denture,3.0618457832612173e-4,3.387474943861197e-4
Botswana,Denture_repair,1.6541826200828968e-4,1.7511588836384412e-4
Botswana,Maintenance_perio,0.00144144766852783,0.00172554926462966
Botswana,Implant_surgery,6.998039243591641e-5,1.526392770963257e-4
Botswana,Full_fixed,6.819312387565515e-4,0.00147245217316359
Brazil,Consult_simple,0.1745740311476334,0.17903782330329365
Brazil,OPG,0.0946552065448083,0.07887654702631536
